CampaignID,Impressions,Clicks,Conversions,Revenue,RowHash
MC02053,32980,32457,15825,27347.84,05affa22eb003055d85ccc76b256f72b
MC00801,74266,7122,297,835.16,80af787f9ae01734b52c00e387bae78d
MC04774,67243,49319,27656,18849.12,d307ef6c54c9efbfc9a0786b4a829550
MC01540,81187,71286,59780,7515.1,7f4e7da38325b1752b8934d1fa78cba7
MC04278,41204,36196,25350,36387.51,73759006e3ca730f2b48db218e5d9820
MC01972,2830,1949,375,9043.66,1f5723b0f822261edc9ff8162350f22c
MC00124,19807,1698,1172,36833.77,b2790e9584076495e3ead5e6eaebc503
MC00040,97826,86998,13790,1365.34,eaacea685f775edc7be606f207ebb1e6
MC00561,10629,6492,4875,17563.89,adb823d771d6c53077ff56cdd91d3ca5
MC03608,25930,20649,14143,18521.42,7bedeab0a9e3d345d797e1bc93c684a1
MC02120,34166,4985,3290,16899.8,da39e1db11560624d3c6cdcf2e1fad79
MC01367,33623,6852,4525,20806.53,3c972f0defb22d9ae8d06c08771f3b9e
MC04822,13417,3321,815,46096.23,4c28d4286daf9abad9dbb80c6bdbb33a
MC03320,33193,12593,2247,42193.75,63d30d700c0775ad0a3b6dc6a06b5ede
MC04158,47780,18487,5394,3638.89,5f3158b26c15e7c5e1b829d53ba88621
MC01121,44045,21577,20248,6141.86,ca40423138d310b074f840aef7ca73f3
MC00552,7186,6814,195,19786.41,855e775e51b86384cfba602d9ac05c93
MC00813,28972,1828,1481,39942.41,4186a73c37e98b4649db2c1a73e175bd
MC02325,37864,18858,1970,27137.34,44044dc17f57e3ea6bfee78f6e2b9577
MC04045,68150,53166,9690,20037.23,63f95924d1ac83751c07422bfe3bbdc7
MC03267,14935,1565,738,11244.67,364ed2a4cfcbc1a0453782c1c93971dc
MC01870,41797,37983,21834,39916.7,63246097aa48604adfc130f0f4bb373d
MC04583,39626,10716,1747,19953.83,4a736ab9f8d83a0c79ef86083fea54f4
MC03440,71983,3649,1957,22151.76,9a3574f77c9da1286dd93f114f6d3428
MC01713,80936,7468,2175,24054.51,d422a8e8f0b63446c078b5480d46c3df
MC02197,76716,2870,1688,49079.68,637699a1878fe20fe990a5f935379145
MC01463,34213,16263,7428,5460.62,f4a4426aa79aa12d8cbb8481fe41ffa6
MC01697,36465,28600,26112,712.29,a2e9d46a17276b511e8aa514b490b1a1
MC04749,1324,831,331,22589.19,c16ad2d01425fcde784fb30b534255d5
MC00406,10531,7005,5493,23831.31,53d42f635aaaefb49f46b66ca5faeb22
MC01461,66555,50667,39000,8929.6,fe75c8e91eeea4cdd3d349980efb5025
MC00885,3617,3047,1843,23929.41,22f65dc9ac46261b40074f37b8a56447
MC01633,75822,47554,31805,38619.09,602a7e0b294ab815a8b78e67168fddea
MC04113,69460,30125,27618,35165.91,96bd5e1c23c68fbe15d80d5e149fcb14
MC03495,73092,24169,3569,17522.61,1c3858b8148ecb45117ea5365d3605e0
MC02353,57951,51978,8115,8543.38,72f74aa4b6a37976193fa1d8387a1560
MC02185,70791,32762,3534,12245.26,b9e10ba9f2b0b4544b31d5e67af774d2
MC01605,8972,4718,2108,11252.03,6a2d19f0fed8c81cc60f6838b6cf9390
MC00758,24595,10030,1656,43282.58,7952f60c6e21842d84acef4f23cb056f
MC03647,54096,8914,2063,24436.62,118abf632321fcc05c545906ee6ec905
MC00517,99323,62251,10334,42861.69,66a95565b8cf1081defd38bb34a8e9b6
MC02969,84911,9054,8226,44026.46,03de9280ebf12aee9d942f947482c7bd
MC01315,5220,4808,1296,608.1,9eadbb54230e1146d68f3b74d34e98e4
MC03520,1034,230,130,44136.58,db6e266fc62bb0973897d4ed6648cfc1
MC00591,93133,34133,28803,48345.53,39f128055489975b2d494c52dc2795d6
MC02739,71682,9460,7193,29006.77,e01398831c4be5749871f46ec414162a
MC02920,17375,14540,5732,48665.34,38e91d06727d034ffd0d92024487537d
MC00930,32146,24297,4337,12430.49,1c5865bd6ebac5ea92f495389c839c0e
MC01548,38514,3554,1153,33624.73,42972946c7428301a9f4917271917f22
MC04431,89840,85453,57796,14104.71,c051ea8e46eb2cb48401362371c8caba
MC04132,78434,51077,22768,45376.81,4411de1e8043ce1e7f0140b895c4eda2
MC02173,39400,31750,3499,21947.36,56969259408e32e0424234087ab585b2
MC02562,59372,4961,4355,43094.9,310d05e578074cf1c3f40e6334b7afd1
MC03961,36188,4374,638,21433.43,c425131ce5d944aee4ba62559f8c57af
MC02465,21696,913,74,10693.86,c39acf270b1f854960c37f49dabc7481
MC00932,8599,7237,5176,37193.39,2dde31cf671d5d63939b017e59485895
MC02973,66024,11248,6703,30456.45,53b0c02760d440fec59b74ac2d71d2a4
MC02092,91536,57001,40738,17671.85,ddaf3a5b72b1c1e23bd89dffdf396835
MC01076,97522,59985,1558,18924.98,a9e79354b7e11b33eb710fc26310a854
MC03291,27109,2379,1985,49845.51,c5a3cf027ca197bc45b7988ee680e696
MC04443,31091,12495,11897,49012.7,ebda828172647c00bb966875f50748db
MC04105,16738,1855,952,48215.79,e5da80e1ff2c0d2abaabad39ed69a385
MC03824,95895,18047,14874,26054.13,3f849baef43dd53fea4b6329f05bbb61
MC01613,47809,16187,3429,49589.01,b2449f593ce75005b8ecbea6d03b8987
MC02929,63442,36551,512,48182.43,25cb62c3b278912581bcaa95ae7616b5
MC01222,43949,16784,10954,14662.25,ccab4ce060ca539283d8ad7f952ab5a6
MC00439,84748,50052,33966,26884.15,79e7264b5b621de637b56857b7f72a7a
MC02275,29610,22287,12297,16511.57,a56a90552ed887b0b42f25a2fbaee79b
MC03548,18414,4313,1331,29799.56,5d98e798fe190f07840bdd2916ff1af2
MC01715,88050,56710,22935,38690.06,5d71a808ae230552902c4397220b3f46
MC04527,77557,74800,43134,38757.1,8f69482f6fef6934aeaa5969279e69a6
MC04530,48122,18553,9818,20174.0,6919c6ad49956ce718d25f90dc2686ca
MC03507,31170,29486,19519,21869.89,ccf8ce74d1543fee52de88e3cb5467ce
MC03713,59652,369,269,22403.98,5b6471ddddfcd8893be36187e5d4cc58
MC04493,63398,52477,23232,42515.48,58859d742ce6f489ed8b606a96a55181
MC04491,76464,50723,31834,28464.28,593a0b3f033fd5a25f1e69bdf88d0f26
MC03247,71650,3260,2325,1138.03,621d09f92f8176012cf40ca58a970a0c
MC00104,22952,2797,2190,31546.16,5777a5295bbf0bb341d9897afe867697
MC01817,47104,10465,9598,37824.66,9e955aa12dc503667af89bef2141b76a
MC02598,38581,17961,3208,3773.01,b7b2e32fd65e439f329496f9e929db40
MC01285,33746,5580,4793,27165.09,37ba67f5d8d25777a38d34f353d55f7d
MC02375,68237,43374,828,32885.62,fae3c6539be6fcb1fe2f97e735b659fd
MC02973,12729,4556,2584,28278.91,fe07704e60e46493598dcfff084866ce
MC01699,37794,10608,7981,45793.21,ae1677684a4febf798fcd1fa3e46fe58
MC04017,69928,24080,13620,379.34,fa8e55745668262bfe781efa48d39025
MC01401,31106,11245,1622,41186.29,e127f02e8c539cfe6381ade3d0dd50cc
MC00701,58921,36365,28412,24124.43,67eb198cf459efd8ea021d0681ad031c
MC01758,85395,62724,35254,14875.51,e534324dc2e4cf7172888c4132d3d773
MC04367,47888,26176,16466,25877.82,aa32f9c82b6a41b5e261d82a65048e7f
MC01211,89173,86467,42270,21459.63,7618bee8725559e4e0c5d33b45c0eb40
MC03192,23638,13440,713,48681.37,7cd729d5cd0479bc6aa34b941ddc5ea5
MC04736,95590,49116,44970,24514.33,3ad84560b2cbaebb76b41817576a4a04
MC03892,32329,6372,5660,20839.4,b540ff1ade0fc06140892cef29cd92c0
MC01894,14869,193,50,359.24,168cb3db96358ee78c73c8f94d6258d4
MC04223,83414,34520,33779,32455.3,c4fafc06b51bdb4580f720552d6ed972
MC03239,87177,30498,20274,21363.76,5d4538ccb19a8e41f93ee6990f037478
MC02897,48832,7577,3004,44407.81,da55965d587af166243eafd697ef7caf
MC03298,19663,7702,285,1041.35,1993d8e0652fd5fc16e56b764b12b960
MC00324,84695,25482,255,47074.55,bed7e419d740dc7968fc83ce695ad5ec
MC01986,49538,22348,2242,14184.4,178ad775625fc6f39f12a09e282a535a
MC03243,71844,6700,1710,34000.1,3b99fc3526a2da79752b029835928986
MC04228,81976,43162,10108,12735.83,6c4f1fc1b1d3b5477974e90799ab1826
MC00759,97918,32235,15923,43442.99,dbf721800f779bd20ac6dd7557cbf35f
MC03361,77737,17142,6594,15298.07,ba88061e415af304456fed393f7611e6
MC04662,10151,8983,6346,44140.03,6757bfaaf833a26ba7d4f5745f06e94a
MC00087,31368,20925,16333,16396.91,35d118c446c581b7afd7e9bcbbfcad70
MC01770,31854,12834,8126,17674.03,afd8ce9f3cf2428b674d329d390586a8
MC00596,11250,6880,1083,46594.31,74004c7d000ac7c0bbfd668afb8f9737
MC01548,74851,19878,5149,14280.27,e73271b789ae1796f0c597e197c7d53f
MC04789,60867,57447,29028,47875.22,a8195e2bc7ed28bf080a27e006068b72
MC01773,64563,41954,35471,23421.95,5aace27861aefcda05568207db842bba
MC02310,18996,4374,2187,47886.0,f906465d56d00ba121d02f8c92c13fa7
MC03703,56045,50708,31304,48401.36,e78aa7c07dc0cb3466c6654f1d806b7c
MC03841,2614,1553,1534,47948.24,211b782669cb0024cede63f630c02f2d
MC04244,33437,26829,20525,49409.02,7f9983b858c2d6f98a36a3f1db7651cb
MC02638,12558,2255,1565,34208.3,fe3aced994672bc7b9fc32513f05e0bf
MC04727,25203,13742,9764,26184.33,3f62848e1dffb8f71b2e2f39403fd091
MC00500,30807,7812,807,43660.92,543f917f13a6bb8fc56d1381e1f4e7dd
MC00163,2452,1399,788,23202.73,17d8218d503ef9503e24f7ee01e511a3
MC02159,99524,17968,1790,9823.76,174a92d8995110aa836bae88aa1ab7d7
MC01164,40141,1682,1165,36248.11,bd537ec6dcbca93123e2638f79f2c77f
MC01475,22875,14129,8540,43537.78,b19aa0f19b36f00e44f9109461ff432d
MC01350,56913,43493,27820,17372.83,a39beef834d113cab20e97f460c6f869
MC03891,55161,12395,10617,32126.73,c63a240cf15bd0957745fc13b821520b
MC04560,78858,36361,19775,11014.22,c72b89092e948bb2038f2b42d4af3c29
MC04286,93749,35224,19666,32444.86,7094ddf524c386894ec025d271ba0c9f
MC03765,78052,74840,54974,48075.2,7ece94627fe75cd1c30dbe940c50f5ab
MC03402,71372,20949,2063,26289.15,306e4aea12e0cd9253fba0eea4aa3870
MC02339,28633,11832,566,2303.6,80cd3591879afd4605c33f7a3f5cf19b
MC00591,93116,2425,501,8811.1,5f0e3e03e195023019761d0eece7ab27
MC04250,64741,22745,7157,40328.1,6e0f53f879ce25ab7330ee579e3689db
MC01612,74047,18429,12496,34224.04,4c3bfc63ad8347f7b9e0e67699201b81
MC04713,39511,5235,2842,31912.53,d4fbcde8d165b42e8ececa62a9cdd0b5
MC04458,97876,41473,27986,38932.24,db0c3675700a1483d53d66fa479f62bf
MC01634,96375,39642,9370,27234.96,89cb013137727aa0bca2e243c502a04c
MC02146,17862,8124,4659,32015.47,a008552bb47382e5060909e75744e6cf
MC01002,22530,18870,11923,32483.27,5eb9d5740c5c80bb75c25a01da19eb77
MC03417,97573,87540,17480,25006.7,289a08a2c79ebe159746106eb5a11592
MC04191,93126,24966,21615,37582.52,f07236ad9dc56b8c2a55cf84843e87e3
MC04155,97203,62433,35100,9867.95,b27da591f1d6c4601d0636c3dcb93608
MC02034,91638,78473,78150,14993.85,0928cd9f224de743036426ae8ec3d034
MC00435,93444,81045,3903,14524.03,d5cfb1ae06978bdf5080e1f97a9a6c3a
MC03043,59745,59517,24923,23097.96,647d2dfc61fae2acc6e18be2ca48cd58
MC00280,61663,32276,7048,24353.65,a529da171274c44c1ba0c154f2a084ba
MC04747,33528,22329,1695,15728.99,572a847d920371c3393f2f2a966d4a2f
MC01637,69049,8066,2215,11723.46,a53af54e483f7c901c950727933172ad
MC03602,54905,14024,12029,14325.65,98164712df35734d9f8da5e5d4e99425
MC03066,54647,14583,6281,48931.89,98473818d608d7893818dfac0872f7d9
MC01037,31242,12828,9631,13302.25,39bc75e108348fad03da9e0e4ad96753
MC01800,34616,6087,2081,3277.64,e0f10575fc036f9206ca4b8ce2653538
MC00860,29251,12309,5909,49273.67,561d5875c027d4b46315444cc3af9fd2
MC00426,91895,67253,6706,36896.46,5396dbf0012bb5fc7226d4560193e74c
MC04948,61211,735,295,27104.59,72e6c103959ac28de23fb323a8b0c4c9
MC03275,99473,75848,74811,48850.92,90e822682ea25ad5740f7a9fb09dc29c
MC03480,80924,48888,34270,30273.81,093563a3dc4300697ff17ede18da00aa
MC01163,84297,24890,21558,30725.29,d07a0ecf2ed4054df4621d03833a6908
MC02933,98504,32959,22178,29013.3,04c01541ea6dbf7b47960f0bad369976
MC01255,97245,36810,29234,1821.54,4fb9c76af148cf41f64fd9e3fb9730a3
MC04597,82000,25863,8895,24618.85,caf1c6aebcfad3354458965f61ba7c1c
MC00174,6186,1682,923,11904.78,556863ded71b2a501348245378ba41c0
MC02638,62873,4662,3691,13325.59,e5d1a8c164f3fd17a1f5c501929696bf
MC02599,66535,5299,2296,36485.17,636a9f37c1507852878cf1788180dd4d
MC04558,58653,38492,3659,9871.14,25c1607733242bb864736b92b1faa2f5
MC01216,32190,24161,20425,49437.8,3bc1dc85ddb40ba367a3ccbfc5c251ae
MC04674,37792,15098,3895,7006.3,7043e610b2555350383146562e0c6ddc
MC02805,39699,38338,28402,14985.62,70f67e41606fed3194a1af7d2b19d6a3
MC02505,20495,11482,2929,2407.28,266c22d29b9b39d2391e01ed7ce3344f
MC03964,50119,34202,418,9348.8,2460aef7007640bd962e37ab4329f9e4
MC02683,63998,45120,9794,49726.5,7c63e427931e2a7297d5f7a260be54a3
MC04201,65862,34567,8206,22946.54,abcf7ea338e00bd790ab0ce7e7b99e96
MC01239,50558,27600,20461,18052.54,53e0a93475ded2514f68c9ea69302dcc
MC00743,62203,32053,18574,12879.5,06088ffbc18ed4f9fd1cac9b71bc9e01
MC00677,41413,24415,214,24676.23,8c0c0184f2fec918f25b3aac350acd9e
MC04065,61370,27481,3173,40331.22,072a440e22544b423c46c21f8f45e7bd
MC04649,3234,124,37,43409.44,347b35b1494055ef4c600ff01ebea52b
MC03462,64484,60585,12346,37431.19,cf75e0eb96be80c1458ef911dd5d543b
MC00787,21094,9288,4175,2301.61,131e3c8cb57fccd6d4b98ec42dc7d491
MC02191,60667,43763,7084,10999.45,ed64ea2de940a344affd3edac4cac6a0
MC04812,76857,19501,10782,26319.67,e99732d9337c2c8756a877583aa163e7
MC00222,85005,34082,3435,28774.46,c13ab4608cc4a9aa652184f7d1d46d0b
MC04720,52091,23067,4476,42377.72,0b3357174968984ae5f215b394e982de
MC02874,90912,29265,27267,1974.22,2b6e1ff4a3eb9a2ac726f6e06fba5876
MC02158,53831,399,98,18698.75,0dcfcb743a1248d1ccbfea33c812bd72
MC03260,76482,50020,29849,25914.66,de53c869ea1df0e5e8f843732bd03d33
MC00728,16303,3936,1727,18243.01,3ecc500283a97410f5ddce76b700fef6
MC01074,85475,38736,23742,26560.73,8b99567092851c79bd66407f8f3d9edd
MC03908,68016,37242,36871,48807.75,06fb18b690137055768f63a5702a9c5a
MC02258,90953,30234,106,11621.98,7f22949942c2985f3125041bec9e1b1f
MC03174,22205,12627,10775,23715.38,66e038d3f8cffc923834c9cf358de4b6
MC00728,9877,3664,181,35960.95,08ebc49b0cfd30baa7352bca74c84e8c
MC01473,13914,5920,441,9060.96,1312bbed1409bbbaff93a7afa9b11169
MC03153,51131,5059,1685,24815.96,7297398beda21ef557aae27929efb17b
MC02791,15335,5609,5360,33170.8,3d4f63fac5c08a467617811e37f734f5
MC04661,8897,85,41,10010.3,751be99cfb84505ee716f1dc154e6a8b
MC04985,18849,7791,1145,47644.24,7d3410f9ca66f22dadf541f1073334da
MC03838,32694,12262,5984,47307.25,96e6f0013e384832ac5980fde0091e64
MC01109,92557,48789,5131,24024.53,91bf27442c07dec1debd68225e920be8
MC04048,46642,25893,15373,2283.66,ce43cba8614eb2149febf4326fcfe561
MC01194,76444,26184,14718,47715.82,16cf4850a8536b3f6e6b9cec9bf3e6a1
MC03782,10975,5697,3028,42962.45,e12f11d227bcc00da2d91f9526a1b0a0
MC00195,72764,12872,12608,47777.19,5bbae752487ebf0f703a99f7c0bc51fc
MC01672,24523,1809,857,26947.21,69af72f60503d90b6ccea3d891ff5a43
MC02456,95813,19055,385,30192.32,b4f485525ac7a16b02e1c2014559c071
MC00132,84103,43890,10566,47226.15,08c9fa980a5a0f21dd26d9526a28546a
MC01639,86331,5591,1957,41302.96,0a3c609074929bb99c534b2120a340c4
MC01650,78145,58698,26176,35346.96,ac3d2252e557709ef15d2d72696033e6
MC03370,22026,5253,4921,3722.61,3c6ef54b4effb9d4d0281800a8dd63c3
MC03907,88219,51021,41428,7773.06,fe8fe0852ad2e855327343afba566241
MC03514,20792,15227,2009,17269.09,abd285ca9df4c773516761eb15db003c
MC00066,14098,7873,6220,19210.82,74bddf9bc434bb8eaf0612edaee270e7
MC03316,81666,67220,14165,41949.2,fdd70b71b45266ef72a2d6cde9db5842
MC01580,82485,52524,47576,17112.43,29b53546de03af6fac9c6d9df690e34b
MC03837,89856,22506,17327,27866.85,8ac1b975736ed70f0a4b5f10634b807c
MC03159,33539,6083,4805,12179.24,15c39272270efb837fb868288fdf50d1
MC01482,20200,5479,3744,15090.99,9d23080d7b447e542e55b07f7945bf70
MC01774,58240,15931,798,12197.84,1e0096c4f0c93bc1651f21c2a4f47d12
MC02039,87752,26197,11304,10596.04,13f49b8ff230aa0482ac0eeec165151b
MC03266,42976,39695,34051,16460.43,c387e8b5842b75d1e51c3263828adbbf
MC02971,73325,15359,7306,1415.4,f23dd142e433dc33fcd5a4b5f92f7357
MC03192,79950,58149,30086,8397.48,a79277ca7c9e93049fd957cc26a2f3ef
MC01449,64688,37086,35980,13513.04,2cc5fdefd8e19c5454b7c0501f5afaab
MC02441,61333,60049,12968,34944.35,189e4ece0484d599d9e9518e853f17e6
MC04470,79354,77076,33816,42970.43,cc0654d01c2d30d5a609763f793f3ce5
MC04453,50452,5610,4175,40031.24,6dac1fd520e8c29610b0d5e08764a12a
MC00947,32801,12698,10882,31422.83,b6f649c6838d6e3f1761c1643398fcd2
MC01996,8561,8083,1025,15192.32,6ecbf4ad929d732f3151b9937b04987a
MC01921,44303,14781,9801,4535.76,c317c9bdc1a68ad0451cb8899512f476
MC00163,6981,4675,1710,6373.64,7b9e0831068368edae8e36c8df34bc1b
MC01278,8740,1202,14,38166.6,d00910bb0d1b945040ec098db603ddc0
MC01493,59565,34655,8695,3406.55,4ff47be904059cffeb3eb6cf734bbaad
MC01642,84440,29012,23942,19017.36,8e317560c3afdba4d13b292a5020a5ec
MC02372,58157,33115,9118,28872.58,4787ddc974504e82a47ddc402777422d
MC03508,21192,3207,351,25874.81,30a2bfb45b47903fd7a56be24e423162
MC01258,48338,7254,456,42544.31,a75a9e29427a467d30f2996dfa2c5729
MC03856,21775,14552,1315,46860.59,147ad71b24d00e8002c8a0caa4f3506e
MC04416,4984,4982,2091,45685.3,55a820c19a8bd3e2856ef4c48ff71564
MC03936,83262,53787,13132,13775.22,d532d3bae5b600959ed7e7acc53fe5cd
MC00284,85820,51533,46737,9009.45,7768dace4bdb4223325c06f2866b9795
MC03884,79015,42828,12839,35095.41,b769d3dbd48d9f6a6ba4d53e1a57ae72
MC01862,13887,8433,1711,30264.01,a8d3cc2f33ed9edd4c837cd849389cb3
MC00466,53853,9980,3358,16750.9,be18c61984c24c3518f8afe77cb49232
MC02960,71185,23889,12456,44990.0,e753ae246fb7beaa1a1cdbd77f616e1e
MC00133,83627,56977,36265,13644.98,a5a7e0d36447db1cd780c2bf8740d8ae
MC01551,67462,31172,548,47129.27,aa6cd78ca0ecf54abacdc35495b37495
MC00710,25103,7318,1217,30827.15,3ff676aa90a2c06255852260d159db37
MC01880,40074,20906,3821,3287.58,a2264a769e16a5a1bda36ea5bde60a4f
MC02608,46192,15182,4508,14293.48,da7bfad66d15b37b62c72f823465a438
MC01229,65238,5111,4068,30101.11,4bf213a1a1bd688a87ce73d73d7389e9
MC03300,26669,9830,6451,6284.37,95606852c655e239e148f2d3476a3104
MC03541,80251,70384,67796,3422.19,95119c571f95f9c7c30ac4d7e52aabac
MC03884,62348,4628,2014,47718.79,06584f80064628ae58cdcde4379157bf
MC01560,81600,62236,30386,33673.9,029130346216a6a8146bf3d973cd7c9b
MC01090,73205,49818,2660,42635.79,b115570ed406ebefddea6ba7558ca6cb
MC04918,64391,38395,25035,47535.12,ca915b5d7b62c875817b992bca630074
MC00658,12923,7643,5417,14787.06,575418355db935dbade229d234472909
MC00419,63297,32202,3029,796.36,9830383d87c51c76203622180cdc8d48
MC03401,41193,9616,7841,8239.58,c07f87da1000f62a6f0f6ca2d30d053b
MC01489,53466,8719,7124,24674.38,c8e9ef9261109a638143b9aa5badfbac
MC01645,7796,5482,663,23905.42,330da5e46d4a34532a06c85e3d36e8a8
MC01486,14981,12143,3324,39580.15,74699ae8c2bd1d9d135d7e4a90f0fc70
MC00055,77361,23977,23336,21666.21,ce00d2489eae0f7aea27a980a41d0ad9
MC02884,91306,35918,15912,35151.56,83888c50f3506ff96534c0c21f1eda5c
MC01679,27952,19587,3716,31938.84,4baf5e37ff590bb031830adb26aba21e
MC01501,34651,12423,1150,21620.34,a96e2752d2768171981997bd13f78b88
MC00256,26486,22489,14244,6547.8,19725eb77f1ec16277c9d00d5a241ad6
MC01982,52218,25832,24315,24109.24,d4023848e83d7c684003e6ea47c64e7a
MC02554,32954,2888,290,34209.04,9c9607e5771818e4b8557d9f23dbb265
MC03505,20656,10637,5615,27218.5,533938d923d47de7a3907184d4aed7e9
MC04658,51541,45414,20444,16898.2,b5012facad708c6ba42021264d6950a6
MC04849,5700,3179,1914,25636.98,f142783f3f2a8e17af0032479373ac5b
MC04603,32032,18379,5719,38482.94,9f51e76ce64e67b146502c0ea33063a9
MC01821,19537,9963,2112,6029.01,0a13e2b4b30f914796291a58540e2853
MC00340,85307,70506,44070,33580.98,330ac736a338473b1d5a3773b6de4e75
MC03470,21279,5959,1915,43304.6,a3ac5a4983f0a913ce86c6cd67dc16fb
MC04735,98102,48337,31047,30068.11,4d830d8be188cd822a28e8d2e4d6fb1b
MC04067,94775,6474,5642,15775.94,e644664fdb227652e655d0b992ac2cdb
MC03971,34918,26825,23317,30527.89,d09e1e22c213d97849b6cb9067ec2608
MC02385,92663,76337,60654,5565.25,94d3996d5fa36f4c4d9e5c46f3dc3e5f
MC02075,24272,14294,12844,31294.5,e659ccc5b47fe3cf7755fe0a22ac6281
MC01389,87023,14427,7874,9467.37,8c6cd4589ac45a4bd24d12332e028614
MC04337,2199,565,178,44971.5,22013b20cdb77a2870ff203f92ebca5d
MC03959,1999,1368,864,670.19,6b75bdb3c31d3b882a9ac0a0d0c376b5
MC03553,22523,12181,1146,34572.59,26c15c228507daccbcf729eb79dfbf08
MC00894,80244,20839,18644,28687.42,7c0431cb4b3f8cd862f2343e303404c0
MC02343,18791,12849,5055,38841.24,95a1a6cf48c19a18e26ce1bc58e0823d
MC04580,83062,60386,19112,14263.18,50c1e203c492b80547da7277e5dd6a19
MC02008,58255,43745,14459,48213.86,76515cfda7d01233ebb75b6ef0355d23
MC00671,4883,3765,314,25359.89,2f2400d0b0a7242caf999a07daf6cdf7
MC01653,86432,21379,19756,2982.98,212a90b00410705f28e1d6a1d95da834
MC01585,67932,55788,49609,44280.91,020cb5d0ef667cf8a4ce499b1c8c90ed
MC04778,48862,46094,11306,38082.1,988fd3fe27cef5403ed31713f60441a6
MC04709,84489,335,37,10072.71,cbf99ca85ce87422a1a06e8489ee98e6
MC02710,70677,3758,3275,47584.7,b3f7cb1adc86f1dca4505feffaf7b325
MC04310,13051,12500,5003,21131.64,8f6bee1d93735ca85ea414b8d71556be
MC03611,63447,11036,2935,16318.06,0b64f402fee9af224004f8c5794820d8
MC03484,80776,23637,11162,33628.3,7e80b240b590601215bc6ab1839f2582
MC01967,16207,13522,3482,24213.39,4d0725cfc97a15ed7e4c307063d5374c
MC04882,22886,22035,3816,36344.26,87f8e8f4466fbd8f9e330e6a8428034a
MC02471,72971,32124,13340,26457.18,393453c68e754213faee6e6aff316e76
MC00186,71755,26116,20119,17027.38,a40dabe34d1de0483e8dff19d44970a5
MC02228,53241,20395,9912,35892.88,db6fb6492f1279c071d70510e13be772
MC02007,7805,6346,1681,2384.88,90f1838c74faa5de504b79d024a95a89
MC02150,11336,771,142,28753.08,779e8ce4d05846bdcdde3d7bc6730a46
MC03470,33386,11454,4955,18226.35,d3ba2fe5cfd567d008553aad4c3dc0dc
MC00234,12133,11521,3523,15706.52,9ce9c0cbdd64b23eebe657b79f37ed46
MC01112,76886,18234,16887,43470.81,16ab99d92a848873fc2d7f7b34911a7b
MC04870,70115,48164,9985,6991.79,d613c7c61afb3062a6e66dd0a0749778
MC04120,27805,26302,14736,7516.99,744c2991f47eb9d41ad8b62f91f6c5c4
MC04824,7938,3188,1150,20305.12,ed94c15b5714e920bb1c767c9026122b
MC01658,51368,915,79,31841.43,f9204bfa8a6b15cd83d37c7a24a6092b
MC00660,67491,48251,46895,1788.76,3a4b6ab90f634d4b4bfec16003da076b
MC04296,74799,48986,23442,7313.29,eaea26ffabf787570afaf0b64146c448
MC00639,5108,2870,1201,12127.39,1a573ebc2d8e62c1cf776c9bc248578b
MC01175,43194,27887,9827,24032.09,95d42726f9a7146f15f2e4775a7393ab
MC03633,32936,21640,6568,28329.82,86087b1776f159722840f860a991c49e
MC04133,51990,17232,9846,4739.85,be08ed5c2400fe90d87998043781e0f5
MC04924,49488,47873,1723,21010.98,539272a7467c3f11388df69d808c31e6
MC01083,79580,71567,64578,22539.36,38e653e0e5af59cc1849d512ed3a5110
MC04888,60145,54523,2094,10643.11,42b67733fc3397f3cb1e0b16f7baf593
MC03841,85550,51298,26154,47729.64,dfc4b2b16ce210bd3b55c726d00a180c
MC03243,26400,25401,2275,6350.14,65e05db1ab1df3511180a522b5656ba8
MC01321,30238,24468,13142,24847.17,128581426286ab522bec2d62476332e2
MC03602,29978,1577,1263,15711.86,cf2d5caefde430d80d3a94535c15e281
MC02398,22830,5894,4596,49650.16,9ae31e958849d401f37fa5f6feb6e93e
MC02197,44830,43509,29875,39735.63,6daca2db4b1c55fe165d32ff0afc4e35
MC03083,29858,25091,9869,38591.69,7f4cef828632bcae3897de50539c8eba
MC01851,69927,58500,11928,7613.29,cdc7be79eec52ce10732e7f7aea7e3b1
MC00249,11024,1612,364,20906.99,b74bb466470f3b5f4fcbe21dd76701ec
MC03878,42841,27652,3626,10416.68,4c202888f1f8c2d1654f52102916f93f
MC00966,60081,13655,13517,5734.89,55cefa73e742457e6b4a35bd6517fb84
MC03413,69493,46954,30985,15718.14,19c988763f902334003bec5365797140
MC04946,17894,318,124,31113.24,c0a0856a0f5f76d02439065367e8e0f0
MC04478,86119,19459,11604,12109.15,89de1a1f62ea080b745e82dd622f89f6
MC04838,81974,56643,45880,38735.57,1b407db8c4fc64d60f04a3dd50246389
MC00648,39300,37114,2954,46854.21,b59367372e1f3d378ce59337e792fca0
MC01667,43380,17253,1212,10552.86,5b886ed2e549aea2d7065cb126c1f96d
MC02596,21923,21671,2561,32329.78,b80eaef1cc7da907ca10a880d8929a46
MC03847,87177,81534,65105,16174.03,36bf960d019da9fb411c2338924dedce
MC03554,79950,68723,5829,47397.62,b69e23f9350f95f3042bdf68b0558fd2
MC03555,16084,4366,4117,33422.27,d6cf96522a4b2f0968274c81cba032ac
MC02504,64803,36761,30836,48985.51,724ce3dbc17aa3d43f37e877b25dfb9d
MC04721,31068,21514,1002,10946.81,266b1f05933120a831035de8cdebc255
