InventoryID,StoreID,ProductID,Quantity,LastUpdated,RowHash
INV02260,e65aca15-c7da-4cf0-8f86-97057eb6e41d,4913,854,2025-05-07 15:20:31,ccdb4d7b530f376bc8be09753d9eddfe
INV02261,9baedba2-7d8f-482a-91c0-53cf8f987158,461,361,2025-05-02 04:03:37,01fc867605e1b424a2c00de800ed0a8e
INV02262,576ca2ee-5c98-4032-8085-4a11312f9e78,3489,274,2025-05-12 05:50:48,8ddfffb9bb2751427cfb27ef1d551186
INV02263,35e27300-4661-4cc1-883a-60fcc46d1705,1258,303,2025-05-02 05:06:40,f7d5aad6e5845f4fad0ae7de03a6f6e7
INV02264,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,138,358,2025-05-11 19:48:40,e59422eee97504f3d80d27631d8bc872
INV02265,7874faf7-fb69-4ae2-a738-b4c599358eeb,166,268,2025-05-09 20:56:30,8c3a40c30ad545f05bd39569a328d8ac
INV02266,3412d299-a203-47c4-bde2-ecd5ef09fe58,4516,117,2025-05-09 21:27:22,4f94a2bf94813643f3c3fbd2cd21525c
INV02267,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,3128,120,2025-05-06 09:16:36,b86d0f8be124d6bd4533cae0e2fedc8c
INV02268,449e10e4-a998-443f-8f47-b8f5ce345a9a,3257,850,2025-05-11 00:13:49,8892e597697b026a581467a10bfd3634
INV02269,e65aca15-c7da-4cf0-8f86-97057eb6e41d,923,865,2025-05-03 04:17:03,6aaa8c3f7be300731461aa513e00638e
INV02270,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,1758,366,2025-05-10 20:23:38,09fb88331dcaf3566d1b8953a51b532f
INV02271,b8877c9b-300e-4619-9c17-285548f42c1a,1652,975,2025-05-01 04:16:22,5f8baded4c7109972d15c4d80a2b8e10
INV02272,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,2295,207,2025-05-05 05:11:20,437c8a832c747ca9df33c1459cf1312f
INV02273,754ca431-4c26-4237-a234-fb658c2226c4,4050,503,2025-05-11 12:10:13,e1871d6671f1b6351db81d5be96ee420
INV02274,4043f2fd-ddb7-4123-94b1-704bb06dbec6,3871,758,2025-05-05 00:05:40,82a787e814fa2b46f88a5ca3fbfcbe1a
INV02275,9074b54f-8c90-47bd-8850-d5995b99dfd6,4494,178,2025-05-08 13:59:32,f5cec4fe8636b1a401c7e31abfab116a
INV02276,9074b54f-8c90-47bd-8850-d5995b99dfd6,1867,994,2025-05-01 18:38:35,ced641cfbb41bab8389464cf598816fa
INV02277,a3027ea6-3a7b-4285-9b82-5ab90b244a50,486,727,2025-05-08 06:07:45,9a4f7b71c89f6d7f9bef9a002596d0c4
INV02278,50a26c10-fd86-4364-8549-75c2f73d6e74,633,880,2025-05-09 11:07:48,be376426f99bfb55c377def8a819f98b
INV02279,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,722,851,2025-05-10 09:34:36,20ce44c8c6bc24b2c6e9ee68f7814cc7
INV02280,0481f8c0-ef1b-42c1-b53f-512d8d8db267,176,503,2025-05-06 13:21:57,b9d6eaf53cb4c16e072307146704d6dd
INV02281,01adb8ae-ae19-4b3d-805f-5485251f2e61,542,954,2025-05-04 03:39:37,330d935bb80d78f7c274434fb93fb408
INV02282,3412d299-a203-47c4-bde2-ecd5ef09fe58,4313,211,2025-05-05 08:55:07,6a763e257a00a30e9bf3784f9abb1bca
INV02283,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,555,188,2025-05-10 04:40:29,85f849d4281fce6ee4d170c1741f4fba
INV02284,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,1099,672,2025-05-06 20:33:09,d2129430ebbc3849fc11f691aaa28275
INV02285,576ca2ee-5c98-4032-8085-4a11312f9e78,286,451,2025-05-06 21:00:35,0a05ab9f89be5936f933ac4afa2873f9
INV02286,0db94890-c654-49b6-b76e-e535bc387855,1413,906,2025-05-04 14:31:10,1c5cdd40e201c5d8cd19774af8d4e01d
INV02287,449e10e4-a998-443f-8f47-b8f5ce345a9a,831,186,2025-05-09 13:40:20,3a633bf0a30e8645c117360a88fa8184
INV02288,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,3806,900,2025-05-02 08:22:21,c3e3570aa4ce47c6a8f30ea24defede1
INV02289,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,2649,313,2025-05-02 08:17:13,b52b3a6400b30ec34e9cb8e0c22550c1
INV02290,adfe1367-c650-47bc-ab26-c65be37eb483,2310,42,2025-05-02 12:15:38,81cda7886be9c75f3b6a74bd748e90df
INV02291,0481f8c0-ef1b-42c1-b53f-512d8d8db267,2075,874,2025-05-05 21:25:29,78c9f1759340dcf0b6da20887aac121b
INV02292,576ca2ee-5c98-4032-8085-4a11312f9e78,3180,185,2025-05-03 05:41:24,6b54eb1bf7e1b78832910dd0e9699ace
INV02293,2d046cbe-43bd-402d-9b0c-0adb463c5111,2018,550,2025-05-04 07:04:36,f687fd5e76b264e7791278018513bb5f
INV02294,e65aca15-c7da-4cf0-8f86-97057eb6e41d,1565,240,2025-05-11 12:27:33,e6d387ed587f6010865f3e069aaf4f64
INV02295,adfe1367-c650-47bc-ab26-c65be37eb483,955,195,2025-05-02 13:08:01,1765efd2af9b33fbebe0a0a28c6ba3bd
INV02296,21a2cafc-d878-40bb-a232-e14e9eda02f3,1729,824,2025-05-08 05:09:46,aaaf8f9a68250c2cc204f281ad1325f3
INV02297,449e10e4-a998-443f-8f47-b8f5ce345a9a,660,931,2025-05-08 20:53:21,17624d80d649c62f8f49c9e6f8ba80bd
INV02298,01adb8ae-ae19-4b3d-805f-5485251f2e61,2482,375,2025-05-11 02:49:26,2f4ce985d9b1a6cadbd6e89d0af58a1b
INV02299,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,1022,234,2025-05-09 07:42:40,ff78d676b7d582856efa44d95150b00a
INV02300,0db94890-c654-49b6-b76e-e535bc387855,1585,683,2025-05-07 23:09:19,f1ce4cacff3c896d95376f9e32f1001a
INV02301,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,2660,451,2025-05-10 08:52:50,df9fab457ac0011ddcda9cdc441f65be
INV02302,066320f6-15d5-4240-b39a-1d9697acf693,1199,895,2025-05-11 16:30:03,dd8c336c0c37fe9db6ef515f7c18d7c9
INV02303,2325976b-ebd3-4af4-ab95-cf6c75dd167e,4047,524,2025-05-02 05:08:59,d122ba4dfb12125fbd8562eb09526ad7
INV02304,b8877c9b-300e-4619-9c17-285548f42c1a,2911,542,2025-05-11 05:17:19,5247cc6d4d71b9ba53acbe3d4f1adaf5
INV02305,50a26c10-fd86-4364-8549-75c2f73d6e74,3989,276,2025-05-04 22:34:59,b2ec2ff7395d34292e6d3fa1c9037e09
INV02306,bcffdf26-2889-4b0d-929a-8e779c6e851b,1653,650,2025-05-06 21:10:08,8698da819555fc957cbea1fd15d15f0f
INV02307,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,1760,972,2025-05-05 15:21:35,b3123402de8af62f15956a9ebaffc0f8
INV02308,6410565f-b02b-4016-b97d-6d7f8710d655,421,920,2025-05-05 21:38:09,b44261593d1373aeedba4150958c24c7
INV02309,4043f2fd-ddb7-4123-94b1-704bb06dbec6,2151,185,2025-05-07 18:27:58,fc9eb419952e2a32429df84306354f7a
INV02310,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,976,945,2025-05-08 09:56:46,3ab573364b198bd872d63966ff807143
INV02311,0481f8c0-ef1b-42c1-b53f-512d8d8db267,327,437,2025-05-01 09:49:40,439c81dd623d25ce32eaa6200ca55afc
INV02312,576ca2ee-5c98-4032-8085-4a11312f9e78,2109,503,2025-05-05 07:41:41,25d16749259f28957e4ef2fe5a4a4831
INV02313,bcffdf26-2889-4b0d-929a-8e779c6e851b,131,209,2025-05-04 12:21:29,2e9275d376fe0683f18d3c3f016bbfe5
INV02314,bcffdf26-2889-4b0d-929a-8e779c6e851b,1691,226,2025-05-07 10:30:36,9214c24507da6d4f8ec0e5325c2ed33d
INV02315,dea48fdc-5533-48f4-9d69-3e89b5fa379e,1448,365,2025-05-04 16:43:47,6ff729f43b46135c3d61377787e6ad15
INV02316,674d43e2-b564-4df9-83e0-08d8d378e820,3215,743,2025-05-07 13:35:52,d0980984a8c92a7a17bd95bf55e08a90
INV02317,21a2cafc-d878-40bb-a232-e14e9eda02f3,2351,452,2025-05-07 20:17:17,383dfc942e3f92cbd6bcfdde2629292d
INV02318,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,4620,499,2025-05-04 20:43:36,af70c02f095bcf33eae0f325ebe848fe
INV02319,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,2284,99,2025-05-02 00:12:56,b36e516346f6a87ee7217b2c98affaa4
INV02320,de0add2e-3497-444e-bd97-c641b5754d2e,2740,896,2025-05-08 12:41:02,7042a925f0dbd77d8e7b622b7dae72d2
INV02321,de0add2e-3497-444e-bd97-c641b5754d2e,3745,807,2025-05-11 19:52:23,84dda4de68346c5723c8f7b174349e03
INV02322,bc2a6082-d587-43ad-b368-78b70dcb5f55,366,738,2025-05-07 14:23:01,fa178eb45ba16b6481082d1cf1ffec37
INV02323,9074b54f-8c90-47bd-8850-d5995b99dfd6,2608,944,2025-05-10 21:30:27,e698cf290a3ec744ef8c8a4e2a1d460d
INV02324,bcffdf26-2889-4b0d-929a-8e779c6e851b,1088,571,2025-05-08 20:55:32,7076cb5c7e0c94f3c9346725d37cfe29
INV02325,9074b54f-8c90-47bd-8850-d5995b99dfd6,4978,778,2025-05-02 10:18:54,3a33cec080b7b80191855f8d84233524
INV02326,bc2a6082-d587-43ad-b368-78b70dcb5f55,1722,946,2025-05-08 17:14:30,f9f55ac118a14a1c2710e1e38344e917
INV02327,a412573c-b3f6-4108-9682-f95775c56a2b,2350,711,2025-05-10 21:50:05,1ea664c6b92da54dc401dc3913ce9012
INV02328,754ca431-4c26-4237-a234-fb658c2226c4,4863,227,2025-05-02 05:24:06,8031fb28bb8061c8dfe516b383488754
INV02329,3c32b582-67e5-49c3-affc-7e44572ba0ae,4141,333,2025-05-04 20:51:02,dcca4f3951084d5ef345bd22bef50275
INV02330,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,1504,168,2025-05-11 15:21:57,38a929c634c000a81807fe5e31c20995
INV02331,066320f6-15d5-4240-b39a-1d9697acf693,974,975,2025-05-06 22:01:56,4d5014a7c87a32d7c5c6f330be506ae9
INV02332,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,1100,885,2025-05-08 18:14:44,a80ccb1a49c8a03c0b27a9b160366ae0
INV02333,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,1086,230,2025-05-06 15:04:37,cdb90916d4fe5ad18c2da56170411a9b
INV02334,adfe1367-c650-47bc-ab26-c65be37eb483,1721,84,2025-05-05 12:19:07,59514c658ad99732000a98beab3dc330
INV02335,681c4fda-26fa-44ac-9682-e052faf1d3fb,324,534,2025-05-06 22:07:44,cacfec7c18b0ea04c96c48bb5b0c5f7c
INV02336,35e27300-4661-4cc1-883a-60fcc46d1705,2343,693,2025-05-04 14:15:12,7cf9b03f6bff8e924c135ff209b230b2
INV02337,674d43e2-b564-4df9-83e0-08d8d378e820,2380,200,2025-05-03 18:09:10,a0157dfa51137a261bc26e727642dc04
INV02338,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,760,31,2025-05-01 08:23:48,e2735f8b0be3fdea9a579433190e2598
INV02339,449e10e4-a998-443f-8f47-b8f5ce345a9a,4109,457,2025-05-08 07:31:28,6b0c8de5e2f70d5f365f46c4ac9b7fe7
INV02340,9baedba2-7d8f-482a-91c0-53cf8f987158,3688,677,2025-05-01 22:50:19,68cb629db125ec8987da905daa91d86e
INV02341,6410565f-b02b-4016-b97d-6d7f8710d655,2440,54,2025-05-01 04:37:51,226901f9f6e74bb33ffd5cd8fa5f7767
INV02342,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,2024,715,2025-05-11 19:58:00,0ee8a0039888baec7f8657eb0868593a
INV02343,35e27300-4661-4cc1-883a-60fcc46d1705,1146,616,2025-05-04 22:11:04,877c961380345865609b84c8a28c6685
INV02344,21a2cafc-d878-40bb-a232-e14e9eda02f3,1880,320,2025-05-07 08:53:37,eb4eb0b9fce45115bc6953f43ca531eb
INV02345,681c4fda-26fa-44ac-9682-e052faf1d3fb,1831,277,2025-05-04 12:40:45,a49a8be2d3efafdf90aedbe341bb5903
INV02346,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,38,522,2025-05-03 15:51:41,34b1a625270e2b3b30c99eedc9701eaa
INV02347,0db94890-c654-49b6-b76e-e535bc387855,1048,635,2025-05-04 09:08:38,0c1ed0fb20b908ec3117b2b5ad0a307c
INV02348,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,346,312,2025-05-01 04:58:06,c9d466c259820f91bcf0280f6285d26f
INV02349,d826fea5-d663-4b8b-a010-a7b330fd9922,1949,377,2025-05-03 21:05:25,5fe655dd36dc506f7e8f7731c0bcd326
INV02350,0481f8c0-ef1b-42c1-b53f-512d8d8db267,3076,814,2025-05-11 08:39:13,eab9ec5cbfaad4db9d2180b05ebcf516
INV02351,9074b54f-8c90-47bd-8850-d5995b99dfd6,4866,546,2025-05-01 02:59:09,cdac93182c09cbf0e19d1a695741b7d0
INV02352,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,3153,851,2025-05-12 08:07:37,c061ac43d6e46d4d4ad5bdd7be15873b
INV02353,bc2a6082-d587-43ad-b368-78b70dcb5f55,623,266,2025-05-10 00:52:28,03f28787bd1f7217f4f65e91a22c26d6
INV02354,2d046cbe-43bd-402d-9b0c-0adb463c5111,3280,372,2025-05-04 23:22:07,d94f71f6541d701b93bd20feb8afbd15
INV02355,a412573c-b3f6-4108-9682-f95775c56a2b,1047,197,2025-05-09 02:03:39,f7c5fa7711bb05aad1ed5f1510a92caa
INV02356,de0add2e-3497-444e-bd97-c641b5754d2e,3482,454,2025-05-04 00:03:17,d5c3ca6a387c8ab97ec9e86b760cbe9c
INV02357,adfe1367-c650-47bc-ab26-c65be37eb483,1422,161,2025-05-05 03:13:58,5dd9cc4bb230803233a27f5e5e887e0f
INV02358,3c32b582-67e5-49c3-affc-7e44572ba0ae,3415,253,2025-05-07 11:20:51,9cec6341d579c14ada1d8c8e381d7039
INV02359,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,347,94,2025-05-01 01:30:26,f88a9b7b312c9ad861a93043040924ba
INV02360,de0add2e-3497-444e-bd97-c641b5754d2e,3475,662,2025-05-06 00:11:15,77fdd7f7b8ae8d1866c53b196eb75ff9
INV02361,17fb2169-7a01-4654-8005-9db3d086ba75,715,75,2025-05-01 10:04:05,7397c284c105767fa405f8f4e3047a90
INV02362,17fb2169-7a01-4654-8005-9db3d086ba75,2466,582,2025-05-06 20:28:21,a3dd2c4fa6b96dd38720718235fffbe4
INV02363,576ca2ee-5c98-4032-8085-4a11312f9e78,31,349,2025-05-04 12:33:12,03c30761466ab7136b6357ce328d704e
INV02364,7874faf7-fb69-4ae2-a738-b4c599358eeb,1251,485,2025-05-01 02:34:28,2be2371bb8126c01293e97d38295ad3f
INV02365,674d43e2-b564-4df9-83e0-08d8d378e820,2652,647,2025-05-07 17:00:05,5a24ba24b9acc8c1f501a54f1a679306
INV02366,21a2cafc-d878-40bb-a232-e14e9eda02f3,2190,947,2025-05-05 19:24:20,659da09defbc07a5441cfc2e6f590287
INV02367,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,1463,357,2025-05-12 01:16:06,5e9b7b293507fbc0475bbab2e1da1f57
INV02368,2d046cbe-43bd-402d-9b0c-0adb463c5111,4636,518,2025-05-01 06:39:46,4c88dd0232508f8db56fe50d50c62d9d
INV02369,d826fea5-d663-4b8b-a010-a7b330fd9922,2783,847,2025-05-07 20:44:58,ccf80fa99b93b4940ee7323ffbeae1e7
INV02370,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,4581,408,2025-05-07 06:11:09,40d1051f693a862b291d7f0c534442fa
INV02371,21a2cafc-d878-40bb-a232-e14e9eda02f3,302,143,2025-05-07 08:02:23,0edd55c95f15abc27d92d045c4e77b43
INV02372,35e27300-4661-4cc1-883a-60fcc46d1705,470,151,2025-05-07 23:58:49,de90f53b0f82b4dfe56fecfbc445020d
INV02373,066320f6-15d5-4240-b39a-1d9697acf693,900,550,2025-05-02 19:48:28,1c0f5a085206993da116232cbd3fec9c
INV02374,674d43e2-b564-4df9-83e0-08d8d378e820,3271,726,2025-05-05 11:30:19,9af8d4376932e8e5982fbb7beef092a2
INV02375,a3027ea6-3a7b-4285-9b82-5ab90b244a50,1504,799,2025-05-08 19:45:11,6117730ae4e085cc435f0e460fe9dfa6
INV02376,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,2809,426,2025-05-08 03:13:07,6c5ae787f2bb20dcee735a6130acda04
INV02377,21a2cafc-d878-40bb-a232-e14e9eda02f3,3217,282,2025-05-11 05:00:35,cc3c699cb10884b55cd87b151ee3cd5c
INV02378,3412d299-a203-47c4-bde2-ecd5ef09fe58,4634,666,2025-05-09 20:04:09,cdfc7e4f6aecebe67ebc21c7f54e32bb
INV02379,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,3759,772,2025-05-07 21:10:08,ae6a7d4f987b8f1599b5816677c6268b
INV02380,7874faf7-fb69-4ae2-a738-b4c599358eeb,2319,721,2025-05-02 19:30:09,835d85f80d7bbf868fc5a81b494ecf85
INV02381,adfe1367-c650-47bc-ab26-c65be37eb483,883,147,2025-05-08 06:21:34,d65306d55fae43ef93efe77955ef71fc
INV02382,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,1201,494,2025-05-03 14:06:40,712508f592b747fc26f63baf2dbb8a63
INV02383,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,3156,64,2025-05-11 09:17:25,b8c28fff79e2e84a7193380aeb6cef50
INV02384,adfe1367-c650-47bc-ab26-c65be37eb483,1638,661,2025-05-06 19:57:28,eb4a2625f4e3e7ba629cb766c4468624
INV02385,5338a24d-bd24-49b6-80c7-ceb5d88d8923,2817,778,2025-05-09 10:09:56,be6a06e540e58a26db33802f856979d6
INV02386,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,2474,768,2025-05-09 22:42:49,644cde7b5526d25fd4509752bbe9ed0b
INV02387,674d43e2-b564-4df9-83e0-08d8d378e820,1905,539,2025-05-08 11:08:05,fb7214593f991d38274ee1dd5c0032fa
INV02388,128c966a-64f4-456d-9fd0-3d628c9d517a,981,540,2025-05-10 20:46:18,3b9f88869f4ef494fdfcd638582128fc
INV02389,3c32b582-67e5-49c3-affc-7e44572ba0ae,3885,223,2025-05-06 06:26:39,dc085156133e9aedad5a433ebbf99e96
INV02390,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,4238,192,2025-05-11 13:24:16,edaa3ab8d7545bb6689fce92d036d620
INV02391,545e803e-892a-4417-b123-bc3d2f548566,1426,294,2025-05-06 16:23:36,08a830cc46cbf7efdc79455f6fc88216
INV02392,0481f8c0-ef1b-42c1-b53f-512d8d8db267,3757,196,2025-05-01 12:03:08,3576a66cdbb556f35ffd0e35917ca162
INV02393,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,467,688,2025-05-03 12:09:33,6e2457cf7f0bf4bb4c0aa840a1d26c32
INV02394,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,555,194,2025-05-12 14:12:25,c9c41845dfd92a8ba9371e8891262446
INV02395,9074b54f-8c90-47bd-8850-d5995b99dfd6,1440,54,2025-05-01 10:44:31,b4cae60fe12d04467611d3219fcb1264
INV02396,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,3967,327,2025-05-04 08:16:08,97093b9ff53779ab4ce8fe022bebe483
INV02397,1424c333-ef79-42af-bcf5-5d41521a0e9b,889,812,2025-05-01 23:08:29,4483b068ffc60b39693cddcaf30da830
INV02398,9074b54f-8c90-47bd-8850-d5995b99dfd6,1112,603,2025-05-11 04:28:14,c40c1cd9e2ced921fa1402d3d6b69d1a
INV02399,adfe1367-c650-47bc-ab26-c65be37eb483,2629,115,2025-05-05 19:26:46,4331a0b0e59bd8524daf2e60831e2dfc
INV02400,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,4059,418,2025-05-08 18:33:57,b42f2538cb41ec60c9a7873ebebfc3dc
INV02401,6410565f-b02b-4016-b97d-6d7f8710d655,2576,808,2025-05-09 08:08:45,98233ef9f07f2b200a593224e15dd05d
INV02402,2325976b-ebd3-4af4-ab95-cf6c75dd167e,1183,124,2025-05-12 11:18:34,d39a6dc879ca5ace3bea5d381b273ca9
INV02403,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,1529,607,2025-05-06 18:01:13,3199239ad484a4ef4c63abcbcb463e3d
INV02404,bc2a6082-d587-43ad-b368-78b70dcb5f55,3826,414,2025-05-11 15:00:46,94270167d60e0c6b93532a1b2702ad1e
INV02405,681c4fda-26fa-44ac-9682-e052faf1d3fb,1867,6,2025-05-03 01:41:56,af29672d3e3dfa4ab13e1547a7ab9f94
INV02406,21a2cafc-d878-40bb-a232-e14e9eda02f3,3929,809,2025-05-07 23:59:22,997d4509ef7d7a660cb051ee3d17bbb0
INV02407,a412573c-b3f6-4108-9682-f95775c56a2b,2537,704,2025-05-11 06:29:50,ed20252b8a52adf1005ee9d7a3cf7c63
INV02408,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,3162,914,2025-05-11 15:52:43,c2170aadfd9045b7b76123f181f833f9
INV02409,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,4934,162,2025-05-05 01:53:41,7ab8b30e66155576190e0b793ca80027
INV02410,01adb8ae-ae19-4b3d-805f-5485251f2e61,2793,625,2025-05-02 10:06:02,605d1813539e6fd5eeb98c0f9fb143de
INV02411,82e03202-e75b-485c-a987-57c392f25f18,4874,710,2025-05-09 16:00:46,8464988dc2810dba912064a6cdea7df3
INV02412,dea48fdc-5533-48f4-9d69-3e89b5fa379e,1265,144,2025-05-12 08:26:17,9b0059b23e180c502acc1097722a3b78
INV02413,3c32b582-67e5-49c3-affc-7e44572ba0ae,765,616,2025-05-04 17:07:17,aac47065e5a9883d2ecafc53d692a33e
INV02414,545e803e-892a-4417-b123-bc3d2f548566,44,717,2025-05-04 20:22:18,be7ae6d626469f6e1a3c1436279ff7bc
INV02415,b8877c9b-300e-4619-9c17-285548f42c1a,3411,473,2025-05-10 13:28:08,9fd611187b0e245e77c2834020f6d8fb
INV02416,4043f2fd-ddb7-4123-94b1-704bb06dbec6,158,915,2025-05-08 15:35:29,a03e3e06c6ff0bf6f288d4a5c2ce4068
INV02417,35e27300-4661-4cc1-883a-60fcc46d1705,170,607,2025-05-04 18:42:33,067f0b537ee536e2fa1b76fa2ec895a4
INV02418,754ca431-4c26-4237-a234-fb658c2226c4,2120,912,2025-05-09 13:48:01,0aa10a77e762359c499387d9355479f8
INV02419,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,3855,342,2025-05-02 05:16:24,cf197139c12f654f8f6f74adddca4c88
INV02420,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,270,327,2025-05-08 16:15:58,8ce774d5ce4655acc7b20b47f5bf5177
INV02421,bcffdf26-2889-4b0d-929a-8e779c6e851b,3659,293,2025-05-03 20:45:24,8e541340e18a7a33dc9588a92a54f2fa
INV02422,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,319,904,2025-05-04 04:59:50,c1341a434468fedbe924448783a65cb8
INV02423,754ca431-4c26-4237-a234-fb658c2226c4,3827,375,2025-05-12 14:38:35,0af75edd57698cdff563d749bd681d3c
INV02424,2325976b-ebd3-4af4-ab95-cf6c75dd167e,3520,406,2025-05-02 07:03:13,896c9e24f1549a17c451de27ea0a5ef0
INV02425,9074b54f-8c90-47bd-8850-d5995b99dfd6,1668,979,2025-05-08 07:06:01,83bbca5a33d9cd195c15473680e92a80
INV02426,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,4376,173,2025-05-05 09:44:45,a808b80a81976069dff7a382a6a54e57
INV02427,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,1065,255,2025-05-01 06:32:47,44c2c7a26f323987c4f517741686becf
INV02428,3412d299-a203-47c4-bde2-ecd5ef09fe58,2468,9,2025-05-01 15:21:08,a739505017612aa686da2a26c9d9fef4
INV02429,3c32b582-67e5-49c3-affc-7e44572ba0ae,3145,487,2025-05-09 12:32:24,3af3282d7e22d139b60eded719da1fa7
INV02430,a412573c-b3f6-4108-9682-f95775c56a2b,289,809,2025-05-02 22:40:36,381d6bc7b029b46ea238dbc874b5ea94
INV02431,dea48fdc-5533-48f4-9d69-3e89b5fa379e,4056,95,2025-05-08 07:09:31,88760e86af1e901609e28dc419f608be
INV02432,545e803e-892a-4417-b123-bc3d2f548566,4101,767,2025-05-09 11:38:16,56f30880239c5c88cacf316b780be578
INV02433,dea48fdc-5533-48f4-9d69-3e89b5fa379e,3877,527,2025-05-06 23:10:59,c53d3389c20aaddc73f4272b002080c6
INV02434,a3027ea6-3a7b-4285-9b82-5ab90b244a50,2765,27,2025-05-05 22:22:11,5f41755887ba11cd64c4398d16c43589
INV02435,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,2679,691,2025-05-03 18:20:26,2f572ce94844df7aa85ea0f9e768cd81
INV02436,449e10e4-a998-443f-8f47-b8f5ce345a9a,1276,368,2025-05-04 13:16:49,a3d0e5efe70fc9f8b0020f592afff56c
INV02437,6410565f-b02b-4016-b97d-6d7f8710d655,1264,214,2025-05-07 04:54:37,50ff628bd16ad29961543c094dc9bf5b
INV02438,545e803e-892a-4417-b123-bc3d2f548566,1957,305,2025-05-05 19:58:49,8150ee8ea01ace153970937dbda08917
INV02439,674d43e2-b564-4df9-83e0-08d8d378e820,4786,300,2025-05-08 03:14:33,ef2fa31dcde902308e3f941448768810
INV02440,b8877c9b-300e-4619-9c17-285548f42c1a,639,420,2025-05-10 11:48:28,495b8e7a64d6d8d53e32493d56d62983
INV02441,545e803e-892a-4417-b123-bc3d2f548566,3704,179,2025-05-05 19:34:20,412e894e66e770547c2e88cd5fb0df28
INV02442,dea48fdc-5533-48f4-9d69-3e89b5fa379e,2511,774,2025-05-09 22:49:54,8dceb5ad316a73396aa3413637ec71cc
INV02443,5338a24d-bd24-49b6-80c7-ceb5d88d8923,4189,210,2025-05-08 05:50:16,981aee595ec71602ddb38f65bdfc2bb4
INV02444,576ca2ee-5c98-4032-8085-4a11312f9e78,535,228,2025-05-07 03:51:52,856faa84cc3d15f643e34f71fcee3772
INV02445,a412573c-b3f6-4108-9682-f95775c56a2b,2444,403,2025-05-11 18:06:05,66d4eaf92b8421071670aceb0d44a52d
INV02446,01adb8ae-ae19-4b3d-805f-5485251f2e61,861,828,2025-05-05 09:23:33,45ddbb89ce1947262f4d90c07facf8ab
INV02447,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,4722,572,2025-05-03 00:06:23,a152c01335a2ff9d7eb87709924bd779
INV02448,674d43e2-b564-4df9-83e0-08d8d378e820,2318,501,2025-05-01 11:04:33,1d573936ed6e2d70c6ccfe97c31c9af4
INV02449,b8877c9b-300e-4619-9c17-285548f42c1a,1044,208,2025-05-09 20:01:46,6f36af302f84afbcaa25772b5d43e8d2
INV02450,21a2cafc-d878-40bb-a232-e14e9eda02f3,3213,786,2025-05-12 09:37:10,3773142b3d12db9c0dc8951d42745219
INV02451,a412573c-b3f6-4108-9682-f95775c56a2b,2601,17,2025-05-11 19:27:06,1c18480640ddd1e155976d4ee6036dc4
INV02452,a3027ea6-3a7b-4285-9b82-5ab90b244a50,3346,379,2025-05-04 23:02:06,75f4f62f1598fd7f7970bc569a0f894e
