OnlineOrderLineID,OnlineOrderID,ProductID,Quantity,UnitPrice,TotalPrice,RowHash
OOL02752,ON02753,2585,3,32.81,98.43,a61506c06fccb6762a1f46c43a877c53
OOL02753,ON02754,4083,1,122.55,122.55,151727861e8e389fbfa9e4794d1d213f
OOL02754,ON02755,2831,3,154.91,464.73,e0a0e7c8d86287b9e86fe1b27916bf68
OOL02755,ON02756,3004,1,145.59,145.59,8e48c2d396c30d9b6c1b44eee4921308
OOL02756,ON02757,3256,1,159.32,159.32,05628137c8a0f97a6ce7064bbe71b9e2
OOL02757,ON02758,61,2,179.47,358.94,847c67cf2a92ae1cc0bc98c41a2736d4
OOL02758,ON02759,402,1,177.48,177.48,ceb846275690a87abe3245339af1d09f
OOL02759,ON02760,553,3,156.94,470.82,6935918e41eaa42d1f4067ed92de5198
OOL02760,ON02761,3563,1,131.32,131.32,1e3a3f98e3ff2bc1127616732becbbb7
OOL02761,ON02762,182,3,26.01,78.03,5f932826c3bded4a86f0cc645956e895
OOL02762,ON02763,2439,3,75.74,227.21999999999997,032299fa30c32fb26a643bf89cba62af
OOL02763,ON02764,3459,3,63.17,189.51,304c4e374903b936351427a0a958651b
OOL02764,ON02765,195,3,71.02,213.06,610b5e8d2bfe63e33ec2b4f35045dfb3
OOL02765,ON02766,2003,1,67.86,67.86,d3ddbd716d4a0931fcaab24d616ce863
OOL02766,ON02767,917,2,160.21,320.42,1699cdf821d4c2b1d40f442f1aa2b08b
OOL02767,ON02768,4118,3,104.48,313.44,029cdbbad04663353020a544cf6b23b9
OOL02768,ON02769,2101,3,125.07,375.21,c7959a4ae2f7859d4d2c6a02a75e6e20
OOL02769,ON02770,3040,3,48.28,144.84,8b63fac51b9887b47a566e77293f0e1f
OOL02770,ON02771,759,1,50.02,50.02,7fca8dd3ff2fe0550daf11455fb83f9f
OOL02771,ON02772,1315,3,90.24,270.71999999999997,0a90719805530cb780d5b0979fe5d275
OOL02772,ON02773,2026,3,116.02,348.06,9f10bba1e01dda6a84c7a754bafebb06
OOL02773,ON02774,2720,3,28.75,86.25,f8af28610126b317799aa2d22b4e2538
OOL02774,ON02775,1507,3,100.6,301.79999999999995,f388fe1aea5ebfe93b74b0d1d14a2c3f
OOL02775,ON02776,778,3,114.35,343.04999999999995,cc5c951920c2836eb229e2acce8dba2f
OOL02776,ON02777,1568,1,116.15,116.15,66eef3d794da6d6b58334dd2fbd3b207
OOL02777,ON02778,1743,2,64.08,128.16,dbc5159e8620d26c82ec1909ed745cda
OOL02778,ON02779,1715,1,173.65,173.65,23c747970f82f1e55b136afa5fbadeee
OOL02779,ON02780,1317,3,15.23,45.69,fdd7ca0cad14d4c6d6791995f2210cb6
OOL02780,ON02781,3482,2,31.57,63.14,6c597a5ba040374ea1be42acb786e406
OOL02781,ON02782,1681,2,76.2,152.4,0a1b6720e3a7ded9f6fc76bfe40f4b2b
OOL02782,ON02783,1459,3,32.95,98.85000000000001,46f429303ba9aaf6e180adad6d12f39f
OOL02783,ON02784,2900,3,77.94,233.82,b84cd683e639e7f5b241df44be3f2582
OOL02784,ON02785,81,3,19.51,58.53,b0d2c7d7381c4558aba42f16a72b5f82
OOL02785,ON02786,2571,3,28.26,84.78,8c9eed4c0520da0457ddb4096757a380
OOL02786,ON02787,2682,2,39.5,79.0,45017eeb80c78ca32b9f904ddcdfd55d
OOL02787,ON02788,3759,1,40.63,40.63,8509c66eafe24f78f64c026acbcd2b75
OOL02788,ON02789,1280,2,40.49,80.98,0d043c3f29ded78d0700875fb6fe191e
OOL02789,ON02790,2869,1,37.97,37.97,a82eac7722a3079b2f1a704fdc226ebd
OOL02790,ON02791,1803,3,149.27,447.81000000000006,cc20c1eb105dda53b503537c24264dc1
OOL02791,ON02792,2985,2,170.92,341.84,953933afbf0b160f37b6a7844d533498
OOL02792,ON02793,3295,2,168.64,337.28,02dca63c521e6562b57663381c02ad9c
OOL02793,ON02794,2431,2,136.18,272.36,28d8b33a9dde05f0a0e2e0070d147663
OOL02794,ON02795,1556,3,79.16,237.48,08731721a810821f8a37c41168981b3c
OOL02795,ON02796,3656,1,94.37,94.37,46a8eae4c0f1781611b013623eb3fae0
OOL02796,ON02797,3615,2,113.59,227.18,20c0b34d3e2fd434b06810020b6fbc12
OOL02797,ON02798,3544,1,117.89,117.89,6073ef6df7cab8aa1a2ca847c618b092
OOL02798,ON02799,4414,1,66.18,66.18,39a427f3a13e7a9e4e745f76272ed03a
OOL02799,ON02800,3181,1,37.8,37.8,4193e4dde04c9ba7040b5871c2612862
OOL02800,ON02801,147,1,34.46,34.46,c9d06981eb3875178093bad8ec9421b5
OOL02801,ON02802,4005,2,15.99,31.98,3a9bea980a4372173403712fcf71de7a
OOL02802,ON02803,2282,2,167.56,335.12,907243fd968802cf5a1e2f288dc62cbb
OOL02803,ON02804,3128,2,98.32,196.64,1cd4c6a926f803257a5efe56dda5f12a
OOL02804,ON02805,1653,1,123.82,123.82,95a1be90e72231a96832e9993792c1e9
OOL02805,ON02806,429,2,108.42,216.84,a7a75ea40703fbe36e93305a0e87a3f5
OOL02806,ON02807,316,3,104.39,313.17,9720ecff9ded6b4c36193845ba53dd06
OOL02807,ON02808,4760,1,152.81,152.81,705083e3ab08172b0c581360644e594b
OOL02808,ON02809,928,2,57.3,114.6,a7e79aa819e19449585c97d08f7dab64
OOL02809,ON02810,4340,1,25.9,25.9,b1e1e8227efc8398aac53c2cf0be6487
OOL02810,ON02811,284,2,157.78,315.56,b1a155b00a2295304d54566f5e4e8777
OOL02811,ON02812,2839,3,146.86,440.58000000000004,6e8e0b0666f5ead268e01109a2b3f970
OOL02812,ON02813,3355,2,144.68,289.36,07b7b8ffb766f880358b08708e6c1b5d
OOL02813,ON02814,2441,2,53.35,106.7,0dbb24b88c1d66ded1d5e7de6d2c45fb
OOL02814,ON02815,3271,1,102.31,102.31,087a83e9ab68f4e65320046639fcc225
OOL02815,ON02816,2095,3,44.28,132.84,9f6a293c85554ad80c69efb13f1d9dd1
OOL02816,ON02817,1149,1,64.75,64.75,4713d0e8148e6683541ea86b07328ced
OOL02817,ON02818,197,2,46.87,93.74,8f626cfd2ce30d7d1070554ad78a343a
OOL02818,ON02819,294,3,153.67,461.01,164b5c5a07915a84e4ba31d14c5132a9
OOL02819,ON02820,3700,1,142.29,142.29,7a9c6940c385c3122b078beb12655f31
OOL02820,ON02821,4089,2,63.87,127.74,0870f6fcf65ec562624257c1cc01c25d
OOL02821,ON02822,80,2,134.89,269.78,359979cfbb6b7e3807ca3e59eafb9ac5
OOL02822,ON02823,994,1,29.88,29.88,b05a7580b952b8e4ca5a7aa815dbee8f
OOL02823,ON02824,1124,3,136.55,409.65000000000003,3007240661664db85431b2d3b974be75
OOL02824,ON02825,827,2,24.22,48.44,a87c3c491ff33a113133135f3a5d1acb
OOL02825,ON02826,3405,3,56.88,170.64000000000001,07d3d1c9c3bbf4c09dc8ef08afed1015
OOL02826,ON02827,4333,2,159.03,318.06,e18c7402bec681ef259b9a65130fffef
OOL02827,ON02828,3745,3,147.96,443.88,9bc99aaffc26c903cf3346f7017aaf12
OOL02828,ON02829,17,2,91.8,183.6,abff7f37d614f60b331736e0e91c061c
OOL02829,ON02830,211,2,68.7,137.4,4cec5e3b84a0d02666ab45fc9d5802c4
OOL02830,ON02831,2828,1,174.4,174.4,d792610e9eb442b597d963eeaca35425
OOL02831,ON02832,2963,2,73.11,146.22,dfefca0da13bdb0d1aa4f1909812517b
OOL02832,ON02833,1421,1,76.76,76.76,205e19fabefd8e95029467fa332621d3
OOL02833,ON02834,4046,3,168.34,505.02,ab5fe4cfd0e7e4ab71f2ffc9ad2fc6a8
OOL02834,ON02835,3631,2,51.29,102.58,3756142fb964823f3d31bb121bbc1c1d
OOL02835,ON02836,1467,2,143.97,287.94,50585c3836461c8497f8af8bfe145db7
OOL02836,ON02837,2494,2,65.26,130.52,d1f99d3e512da3d815dab177a78ffa4c
OOL02837,ON02838,1770,1,71.41,71.41,254c83f5a71bf4b9d57d953f1ebcc557
OOL02838,ON02839,3479,2,63.53,127.06,1e49370832ba6e5cd1b240a3df874967
OOL02839,ON02840,3573,1,44.73,44.73,9aafd4b89f6a58707556cff11acf841e
OOL02840,ON02841,2940,1,83.2,83.2,7b6ca21913b7b80efaa4cba0c8c68f5a
OOL02841,ON02842,902,2,151.53,303.06,c7ab10e6cdcc378d9077102b97b0e304
OOL02842,ON02843,3288,3,160.67,482.01,172325090f9ff418c116d7281bcbb7e5
OOL02843,ON02844,2821,1,74.78,74.78,685eb86b8b30293c943bab602c737dd3
OOL02844,ON02845,1653,1,111.2,111.2,4049c13b1f3dbda11d7595f035a52a76
OOL02845,ON02846,1359,2,165.74,331.48,337fc97ad1f35867d2048c3b5df9f0db
OOL02846,ON02847,4660,1,166.2,166.2,a1111c5a79131993ba28ce0af60d0a82
OOL02847,ON02848,2341,2,48.0,96.0,ce22fe23152b34e7a370abbd3b4344f4
OOL02848,ON02849,1321,1,155.67,155.67,0bc4d0ebc5d89585b88269b65c3d6924
OOL02849,ON02850,3435,1,35.56,35.56,3b298d62dc687ed2dbea265ebc698a54
OOL02850,ON02851,4373,2,152.85,305.7,43d890246818bc649bf63becf8547bb4
OOL02851,ON02852,3760,1,145.42,145.42,b86fa87126f921b28fcba50d2504de30
OOL02852,ON02853,1427,2,147.47,294.94,2733ada05124c197601906dc8b5462b6
OOL02853,ON02854,281,2,31.58,63.16,3337b5e06b37903eeedfe31e9f17ccf8
OOL02854,ON02855,3311,3,140.33,420.99,4ec72536441ad88c8556477ee94fe9e7
OOL02855,ON02856,3479,1,113.99,113.99,becfa61a4c8a32465194b83ec5613457
OOL02856,ON02857,4545,3,148.44,445.32,e36757b3b7bb1a5782093ee187002a83
OOL02857,ON02858,3634,1,97.06,97.06,675e16bdb41c8b792b8173d4607e5342
OOL02858,ON02859,820,1,111.28,111.28,75742dca449e11dc704ca17fcc95f444
OOL02859,ON02860,1070,1,126.61,126.61,898ce51554ad61ce949ecf214e8245c3
OOL02860,ON02861,1990,3,71.53,214.59,e9464135bc2c239939089fa37a3194ed
OOL02861,ON02862,4610,3,23.36,70.08,d3c8d328399cfbdc5607e06b85fd76e8
OOL02862,ON02863,2237,3,52.48,157.44,679f15b79572f15842f1a11355489733
OOL02863,ON02864,1371,1,169.23,169.23,d2749f6466dcf21aea0827416274e204
OOL02864,ON02865,3882,1,27.83,27.83,f9d27b17a66fc26b649f399d4f043cce
OOL02865,ON02866,2313,3,131.4,394.20000000000005,747b9c40c9b90a4a5eef0bb75f03db18
OOL02866,ON02867,4371,2,175.97,351.94,6554e7ff8535d1f13412e6beec7e00ac
OOL02867,ON02868,4623,3,98.93,296.79,699488ada85e1cb9b8cc6b8060614609
OOL02868,ON02869,1653,2,148.49,296.98,69f013358709d2a72e3593367390cae3
OOL02869,ON02870,206,2,100.39,200.78,4656312f24863ae362d001a05cbdcaa8
OOL02870,ON02871,781,2,166.55,333.1,24670b73f1281c467becf553d031bc9b
OOL02871,ON02872,4338,1,48.6,48.6,7dd04a84949cc08cffb0955722042b57
OOL02872,ON02873,3587,2,20.18,40.36,b22181ac266669078adbbf6033c04608
OOL02873,ON02874,1938,3,120.35,361.04999999999995,b563c43b48bd2c555fc5164e54578eda
OOL02874,ON02875,2255,2,50.67,101.34,bb6abde7640c232ac43778675cc25562
OOL02875,ON02876,3877,2,44.05,88.1,717a62aa52afc83fea1595af1c739054
OOL02876,ON02877,1891,1,120.15,120.15,8ec8325c4fac9aafdb562613351694c5
OOL02877,ON02878,2510,3,61.95,185.85000000000002,60b30bb845453cef321e5d49a63d9b84
OOL02878,ON02879,2315,3,118.74,356.21999999999997,bd7ce95a213d7707bb8a0986274d4f61
OOL02879,ON02880,3417,1,177.25,177.25,9a16af42adc864e14cb4902062c23e0c
OOL02880,ON02881,4762,3,104.84,314.52,a87b0357599b140826ef81645a03a059
OOL02881,ON02882,4033,3,80.25,240.75,7a026da3b6f8fbe81c0870d7552d9862
OOL02882,ON02883,3736,3,170.68,512.04,5cf5e5aba4f902da5f5eb958038d850f
OOL02883,ON02884,862,1,85.31,85.31,8941214a087f361b2de58dd0e77b14c1
OOL02884,ON02885,2119,1,136.13,136.13,b2690621c25e24be8b2c9769c9feef66
OOL02885,ON02886,1721,2,138.6,277.2,3e4886b5cbf55ab632017fdc304c1db4
OOL02886,ON02887,1533,3,36.79,110.37,088a1f4e81bc1e2c5c113063382f7b5a
OOL02887,ON02888,699,3,164.66,493.98,4f69db3b4bf469b23d43d0c3912e5346
OOL02888,ON02889,1159,2,178.16,356.32,3a2a78f305042d1f11af5664c15dd86e
OOL02889,ON02890,3674,2,171.74,343.48,78d10a2470c5d89094f2fce27803f149
OOL02890,ON02891,4274,3,43.03,129.09,9e9082fef9aa7bee7a4a33ed291d6178
OOL02891,ON02892,2556,3,62.65,187.95,505f291d7a0b84a6a36938a1b4a93f27
OOL02892,ON02893,542,2,157.62,315.24,33e0897a7d127258260be2e8f54f8e5a
OOL02893,ON02894,4637,3,104.37,313.11,1db33f44c0999ecf7d21334974f1a2fc
OOL02894,ON02895,299,1,125.45,125.45,840ef6bded3b71e0f5a0a3fcd858f029
OOL02895,ON02896,3680,3,37.31,111.93,5928790c2883320dab6c99129f8a4dbb
OOL02896,ON02897,1379,1,169.82,169.82,87b0eb4f58c602d834e747bf013ea97d
OOL02897,ON02898,1237,2,170.7,341.4,f41d1f7491ddb875e5dc8e4fca1cf091
OOL02898,ON02899,2616,1,87.15,87.15,0d5fe362415beff5342f379ae296bb98
OOL02899,ON02900,2855,3,124.33,372.99,e0c6c02e737d70ed08ce47209ef6822a
OOL02900,ON02901,4170,3,169.09,507.27,84d773773d2c940a30eceb80e2936ba7
OOL02901,ON02902,1280,1,163.69,163.69,7705377b44d032150a0aab0c263a5830
OOL02902,ON02903,3152,1,150.13,150.13,59c016b235b7781f1ce9f264019e6b43
OOL02903,ON02904,4983,2,28.4,56.8,53ca4e1e1de545aae95586460a3da270
OOL02904,ON02905,3247,1,129.44,129.44,5a006e2618acd4d150c04583781ce763
OOL02905,ON02906,1206,3,136.42,409.26,db7d884d2996fbaab21ee12dda49ac69
OOL02906,ON02907,4992,1,45.84,45.84,5780c753d7f7ec1b81938028fdef1b09
OOL02907,ON02908,3475,2,112.19,224.38,985b59e63aa13b12a829a63ce14ac0aa
OOL02908,ON02909,645,3,119.83,359.49,cb335bba7e95cae869b136999c6b1d32
OOL02909,ON02910,580,3,35.7,107.10000000000001,e980c28c8f4ab5c2a2ad825aab9064e4
OOL02910,ON02911,4479,3,28.93,86.78999999999999,f64b8e00ad72bce5415997103fc8210e
OOL02911,ON02912,61,3,69.91,209.73,5379ab3bafe6cebc57f9559feaf9050d
OOL02912,ON02913,4030,3,87.46,262.38,4782104913b19bfd9d57e4caaf1eac35
OOL02913,ON02914,2475,2,95.99,191.98,3e99b20337ec5474845f52204a1be20a
OOL02914,ON02915,2538,2,135.0,270.0,eb8660e51daeb01087f1ca0023d1ee08
OOL02915,ON02916,1708,2,168.47,336.94,65b908d57b26e48f65684c43b2a37e96
OOL02916,ON02917,2334,3,92.78,278.34000000000003,9013f086b9131fb5923816f249ca04e5
OOL02917,ON02918,915,2,18.14,36.28,b8e0267d36b79e728701dedfdb839520
OOL02918,ON02919,284,2,161.61,323.22,fb51b8a8820a3805e2a85fa8e70bac86
OOL02919,ON02920,119,3,119.75,359.25,35d0df98f81e34fd56645888171e0bb9
OOL02920,ON02921,4957,2,154.66,309.32,f71a2108fcd928133b7101c5776ae9ee
OOL02921,ON02922,986,1,119.09,119.09,2195dcc25080136641ea0c5a9ba2e3bd
OOL02922,ON02923,223,3,131.35,394.04999999999995,ebc33d69d80f006767724be05f9bf78f
OOL02923,ON02924,3776,2,145.64,291.28,60a28ae5a88f83b4d17232c0ab31175c
OOL02924,ON02925,1869,3,46.36,139.07999999999998,e418e02e2bf94dd9d65fcb7d0fb08aab
OOL02925,ON02926,1267,1,141.66,141.66,d674b676db2331daf1fe11f718a5b452
OOL02926,ON02927,1401,2,152.93,305.86,0cf2e19854ebf719c5d99cccdff4801f
OOL02927,ON02928,2175,2,38.31,76.62,b7af8790e3f2616fc20d353fad6636ae
OOL02928,ON02929,159,3,141.47,424.40999999999997,681f3b4a26c75257f22cf7128cea7758
OOL02929,ON02930,280,1,76.88,76.88,d8986e45040683edc82444a3ac849d69
OOL02930,ON02931,2614,2,140.9,281.8,8697cc595a9a770d8933ab74a7b1912e
OOL02931,ON02932,1904,3,16.34,49.019999999999996,74d1f9d0bdc5ba1f4c3ad02600b5f821
OOL02932,ON02933,4001,1,32.26,32.26,ad2335fba1450a17998fb529013ed0ec
OOL02933,ON02934,1992,3,61.95,185.85000000000002,baf6267b9b4c729ca4ca9650619c988f
OOL02934,ON02935,1125,1,154.89,154.89,a62cb4d32ef01489a54c72ad22040387
OOL02935,ON02936,396,3,96.63,289.89,30deebac25011226e2a760b90add9d7e
OOL02936,ON02937,1439,2,124.87,249.74,09452dcca5dfc39c45296a0141ec7595
OOL02937,ON02938,3940,2,119.27,238.54,062e8804374ee171cda2e304df92f31c
OOL02938,ON02939,1022,3,170.74,512.22,8fd4ce1d62a52d379ef024df74c4429b
OOL02939,ON02940,2402,3,175.69,527.0699999999999,4aacc45816d4aecc77638460e3091d14
OOL02940,ON02941,4133,3,31.64,94.92,25a1480d793431a420a55f8ab2374bae
OOL02941,ON02942,1765,3,164.91,494.73,3fdb2fcec3cc25e00059e4ff3e10b1cf
OOL02942,ON02943,2073,1,141.27,141.27,df1c68e8214710fada852824f8a2bb8d
OOL02943,ON02944,1337,2,158.98,317.96,2f9ae729dfdfcdf1fd00c139cb00b6d7
OOL02944,ON02945,2178,1,101.71,101.71,29c60e9ec37285a2144f0002a9cb7893
OOL02945,ON02946,4151,1,57.05,57.05,f9d8063f6afff150780ccc667f65c2fe
OOL02946,ON02947,176,2,157.26,314.52,ce7182ceca2fb2f119642d455f819b15
OOL02947,ON02948,4609,3,126.89,380.67,40bda74b515e95208d73cd11bd936d1e
OOL02948,ON02949,37,1,33.77,33.77,144a18c174c1a60243c3538640075e3d
OOL02949,ON02950,4761,3,129.55,388.65000000000003,b68f7f53e97deb44b968fc69fc8507f2
OOL02950,ON02951,1563,3,74.19,222.57,4e215c9049967ab8619efc3d4d838886
OOL02951,ON02952,2983,1,59.97,59.97,b12aeb2cfe1a5d53e953e2a6934280b8
OOL02952,ON02953,3052,1,54.74,54.74,8ec73a29cb08d57bda273116bbc6ee5c
OOL02953,ON02954,327,2,72.38,144.76,0a716e853e1f2b02cf57f1c8f5679ac0
OOL02954,ON02955,3036,2,134.24,268.48,93ac9101dfd4be1b7181f793f5208993
OOL02955,ON02956,2794,2,151.47,302.94,73b915ac48547b0d8f1ade19667d5ded
OOL02956,ON02957,859,2,35.73,71.46,c4793d5832e4e9aaca6bc2f52f27633c
OOL02957,ON02958,886,1,142.28,142.28,78dee969c2ae43182d06aa9ce5b5705a
OOL02958,ON02959,717,2,15.19,30.38,0f1b3a3b58e7ced4cc86902a37fab4d7
OOL02959,ON02960,561,3,32.74,98.22,ca15457513cf429f0662099f193af3a3
OOL02960,ON02961,1514,1,27.05,27.05,24a4a2b84f4b46fd8cf7fc003e962191
OOL02961,ON02962,3183,3,128.65,385.95000000000005,a7bb979108e906900eacf66fd55802bd
OOL02962,ON02963,2671,3,123.7,371.1,193ef84209ac9cd7a0f6799684a20ecd
OOL02963,ON02964,1518,1,158.94,158.94,9175eae2d6ce82168383d73caafdbd85
OOL02964,ON02965,1385,2,71.14,142.28,4068e0fbe543ab0fd5760ea518b4cc14
OOL02965,ON02966,900,3,108.23,324.69,989a6fd56e3458868b7a9d37756e5320
OOL02966,ON02967,2935,2,26.14,52.28,94962bf315477640587eb91915ae294e
OOL02967,ON02968,4350,1,101.01,101.01,7350ff38afe0e4823dfa9087e28c0b27
OOL02968,ON02969,534,1,142.92,142.92,12f48ace12857e8a258168363b39ec58
OOL02969,ON02970,1881,2,163.59,327.18,b861c4299332bfbc09a021ad50b61e89
OOL02970,ON02971,1952,1,25.44,25.44,d4752aeab2adf049f68558aa76a4daf0
OOL02971,ON02972,978,2,171.53,343.06,5c062c51fbf2f8a203ed7aa3f99280f7
OOL02972,ON02973,4840,1,155.23,155.23,e0c80100a254acae24f6df96141d714d
OOL02973,ON02974,1363,2,152.7,305.4,86d290cbc3d56155c4f650146d055901
OOL02974,ON02975,2205,3,81.88,245.64,fb7291b4e64a3635c19b265bb14a8dfe
OOL02975,ON02976,3873,1,33.05,33.05,29a917b7f80b4579103b46bceda9ab7c
OOL02976,ON02977,4711,2,93.0,186.0,1c1f2de4ff1520faa4651f0fe2b76f7f
OOL02977,ON02978,497,2,73.46,146.92,bc7c62bada8cc93134bac2441db6bf44
OOL02978,ON02979,2596,1,147.91,147.91,da95ed04dfcee2578b819f7f3101fec2
OOL02979,ON02980,3262,1,90.04,90.04,b510a80c51302b675adf19bcc0be70dc
OOL02980,ON02981,1216,1,131.78,131.78,6ad38b2ea31d3805a68c2679f6644ec9
OOL02981,ON02982,995,2,53.5,107.0,3d32918033a2d3ff9e8eca08888b7bfb
OOL02982,ON02983,4640,3,174.57,523.71,167a7cb3e9cefc27d246a7deb648ba72
OOL02983,ON02984,4803,1,40.78,40.78,a59db669f1631f6e15f5548c1d851f4b
OOL02984,ON02985,544,1,15.92,15.92,f1b66063b491111a2365a22b90fb8865
OOL02985,ON02986,4773,2,97.9,195.8,62f64b4ae8590270147f431bce371f0d
OOL02986,ON02987,3917,3,51.53,154.59,619f73111e168f5cc5252c406bec5265
OOL02987,ON02988,2576,3,104.24,312.71999999999997,5653f2e68e4061818e279889e15b0261
OOL02988,ON02989,3103,2,87.08,174.16,459d213c3d5e0d1423e3fbabfa39822d
OOL02989,ON02990,2394,3,83.43,250.29000000000002,7f3e6ca0fbfa50f55b0c5256d3f6f4b4
OOL02990,ON02991,379,3,32.5,97.5,66ad423558497f1fa04569f1e8a64365
OOL02991,ON02992,3617,2,133.96,267.92,b7c70ad59d4e90eeccc7a079aaa6c317
OOL02992,ON02993,2572,2,64.22,128.44,1199addbddee9a6cb455c9d8afc2955e
OOL02993,ON02994,4745,3,172.98,518.9399999999999,a8272704f92ddc17f48053c116c73632
OOL02994,ON02995,1236,1,161.68,161.68,52f94d95bd6eb8ca2059435c9867608b
OOL02995,ON02996,2205,1,177.86,177.86,47dcbc2500af1512308dd4f092d0dc6f
OOL02996,ON02997,3723,1,127.79,127.79,79966b572251eb60aaae0af326021aa8
OOL02997,ON02998,1033,2,17.93,35.86,4dc33bcb21b2afe580307d8ee1bb4beb
OOL02998,ON02999,3019,3,98.27,294.81,fe0d3185cde0465f1fcfb7f632f11717
OOL02999,ON03000,1680,1,29.27,29.27,df034c643b17113c48e4e1f5ac1867a9
OOL03000,ON03001,4340,1,165.18,165.18,c8a9faa2303bd64323f3e2410048b02a
OOL03001,ON03002,382,2,30.63,61.26,0caaacb3736821b7e962b91afcaae1b2
OOL03002,ON03003,2086,1,96.07,96.07,32e27c2a2929ddcd14c70206291ffc2a
OOL03003,ON03004,4403,1,112.51,112.51,ffeae02a6c7c79316c4fe0f35ee7e88d
OOL03004,ON03005,2966,1,107.29,107.29,21914278e154ab6265c1f5a104bf3ba6
OOL03005,ON03006,679,2,35.3,70.6,3bdd65f3837450a0788e385a402c66fe
OOL03006,ON03007,1391,3,48.82,146.46,aac34056e0e4af3050f3a2a502c63880
OOL03007,ON03008,4926,1,61.58,61.58,f1da5f3a5dff25ddbf5c1002a4f06f3d
OOL03008,ON03009,406,1,67.87,67.87,7ca8ea66a2abb9ac36a0f74ba5b464f9
OOL03009,ON03010,2244,2,122.46,244.92,5bfd6b3b1927079d09213c3adf06b7bf
OOL03010,ON03011,4600,2,95.73,191.46,dd6948d34014fb738954420184b08b3a
OOL03011,ON03012,4925,3,170.05,510.15000000000003,70b7235ca7909d81236c33f3bc9ab8e5
OOL03012,ON03013,3998,1,53.21,53.21,1bba1e0ea981536fe6acb03e408ea643
OOL03013,ON03014,4574,3,175.25,525.75,e5aab76e2541704fa92a3623e3a2bf4e
OOL03014,ON03015,3425,2,137.75,275.5,855e9d2764bd1d86b8fcb6e23be0d873
OOL03015,ON03016,287,2,36.79,73.58,8a40cde5134cf207b256912b60fd5114
OOL03016,ON03017,21,3,27.38,82.14,46766b5a2d22111de32feb5c13c08646
OOL03017,ON03018,4890,2,116.44,232.88,422719ba8713f02b56942410bf0a48cd
OOL03018,ON03019,625,2,83.21,166.42,97a6a81f835ce9403ddc2d751567e4b0
OOL03019,ON03020,3273,3,103.18,309.54,f387621f2570dfedb7090be50db39217
OOL03020,ON03021,3821,3,140.29,420.87,fe398e262ded4b45010991d6b3f044d5
OOL03021,ON03022,763,2,140.48,280.96,c03e6b19846508900675afdcdd102130
OOL03022,ON03023,1948,3,151.97,455.90999999999997,d7a08c69078d3af6da39b0e347813ff8
OOL03023,ON03024,3725,1,165.69,165.69,f3ab7b881a4419e7df505fe4b1c808ef
OOL03024,ON03025,4458,3,79.74,239.21999999999997,282218e80b95a38fcc21756f639990ce
OOL03025,ON03026,3415,2,89.04,178.08,21e2850d4a4ccfbc5510b94f4364d261
OOL03026,ON03027,1141,3,84.75,254.25,253941a602134585cff5e56374e59365
OOL03027,ON03028,1734,2,123.63,247.26,a8de7cb0d77444b7e3a9530be0dc82af
OOL03028,ON03029,3614,2,70.36,140.72,2229ace48f09476240c3b41fd8562ab7
OOL03029,ON03030,3937,3,97.91,293.73,4c6deae2b97f2776248a330bcb5b8802
OOL03030,ON03031,101,1,62.02,62.02,f19b14ae9b5f1f822b841a987053878d
OOL03031,ON03032,4982,1,167.92,167.92,9828388f34c872ffca3ca2c3b8ad4376
OOL03032,ON03033,2046,1,117.37,117.37,3256a13863800a7374b7943a4c60d6bf
OOL03033,ON03034,3374,2,126.34,252.68,3edc428ab97d874179a707247cfd724d
OOL03034,ON03035,312,3,65.31,195.93,af35773df9b040e1e5c42a8de98d3184
OOL03035,ON03036,3912,3,51.15,153.45,9a559ac583e67f3e36e09ae3a255afd5
OOL03036,ON03037,2110,2,95.86,191.72,2c34e79a2496e109d78e02b4334d0823
OOL03037,ON03038,4424,2,137.31,274.62,fd7c15dfc18df25cf04198c62d045788
OOL03038,ON03039,1032,2,157.29,314.58,afbc31f17996ff759ed87d4f95a8ec8e
OOL03039,ON03040,680,1,71.95,71.95,26593642c46b5a9ba90fe141bde72183
OOL03040,ON03041,4184,3,31.8,95.4,43808fb0ad81d68754aa79ae4e4122be
OOL03041,ON03042,3333,2,80.07,160.14,10f667f10cb57b1b236f1595ab1e4d92
OOL03042,ON03043,2049,1,178.62,178.62,225240eb29bfa333ab2c69f83b8a2455
OOL03043,ON03044,4240,3,170.55,511.65000000000003,e1428e6f0fd94a36a23988c1103aa527
OOL03044,ON03045,1309,3,51.52,154.56,fc99cd9f15d54e47017407040f93c3bd
OOL03045,ON03046,3108,1,18.31,18.31,6b30559c6eeb9381b0fe210848adf358
OOL03046,ON03047,200,2,50.75,101.5,3557f7aff0d2de9b1185ebe1fc03f71d
OOL03047,ON03048,2299,3,158.88,476.64,430fef858b14df47b49866e1802549cc
OOL03048,ON03049,3222,2,66.63,133.26,b1eb25576661a0f3c9e56d6d40aad6f3
OOL03049,ON03050,4612,2,43.84,87.68,c09067d97e7c290a31605d80215a7693
OOL03050,ON03051,2340,2,18.34,36.68,d9aa9c76017425e160983f0142078734
OOL03051,ON03052,4668,2,132.81,265.62,189a81758ac2b0383a8e754eda1b93ee
OOL03052,ON03053,1212,2,143.43,286.86,4bd789e19b58030aebc16954e2c71773
OOL03053,ON03054,1433,2,107.68,215.36,1b9f29a2ae4f302853ec99044c4e5239
