ProductID,ProductName,ProductCategory,Gender,Brand,Color,Size,UnitPrice,DateCreated,RowHash
2637,H&M Men's Shirts Black,Men's Shirts,Male,H&M,Black,S,72.73,2022-07-06,24cc1de261623566cae0ec26e434dc69c58750605f9e899153bef433be875eb7
2638,COS Jackets White,Jackets,Unisex,COS,White,M,139.29,2023-04-30,cdb71ed1ea1c5e2404ccdbe16687600062c27ea62beba685ad9489c221072e71
2639,Zara Men's Shirts Black,Men's Shirts,Male,Zara,Black,XL,187.61,2022-11-13,ef68c70edd2f143cfdbea2c7ccfe776be3f6a107dfb33291eea4dcc3ac29a942
2640,H&M Accessories White,Accessories,Unisex,H&M,White,L,55.06,2024-01-07,0506759db535e59400fe2d67ec190f7d8993e3ebfdf9d932a947eae044225add
2641,Zara Men's Shirts Green,Men's Shirts,Male,Zara,Green,S,142.58,2023-07-07,41365a16ae21d9ac507b4efebdeee2240c2a2b38cc9721bb8d7b75545df66d89
2642,Pull&Bear Men's Shirts Black,Men's Shirts,Male,Pull&Bear,Black,XS,183.45,2022-10-27,148329c371c334b62910b95b8f652a1d3ca275108e45f11a97c9a9ad6f009992
2643,Uniqlo Children's Shoes Red,Children's Shoes,Unisex,Uniqlo,Red,XL,214.43,2025-02-10,5a8a844ffe3ea529b8ae89ee9a4e455906f29d1497cd3d6724f7524c7c5106c8
2644,H&M Men's Shirts Beige,Men's Shirts,Male,H&M,Beige,L,116.66,2022-05-26,47a955236b25432ee4e45629ba6f0f14c508d7b1316122cd871ac392fe0371ed
2645,COS Children's Shoes Navy,Children's Shoes,Unisex,COS,Navy,XL,106.69,2022-09-30,2516ba72a2e6d15da3963d6b49717a0b76d6e1b861d79bdae44d31cb521c8484
2646,Zara Jackets Navy,Jackets,Unisex,Zara,Navy,L,44.05,2023-01-23,b800966b2923548421cb1da2fd634a51aa814cb9e6ef0985a8d2ce8d5f2620ce
2647,Uniqlo Women's Dresses Navy,Women's Dresses,Female,Uniqlo,Navy,S,91.98,2025-02-12,9e66d1277c6cc000ba5b4beddf66e959f4a7c4508b5bb0162448eaf8ee924064
2648,COS Men's Shirts Red,Men's Shirts,Male,COS,Red,XL,152.75,2022-09-25,4831bda636638b893d62c048d2f121b32df17ad037352d49f2260d7e19f6b53a
2649,COS Accessories Red,Accessories,Unisex,COS,Red,L,249.02,2025-04-28,d474a2710339dbfe0fb01487e610b42621816557ca9e2ce516c7a6f17da4eaa7
2650,Uniqlo Jackets Beige,Jackets,Unisex,Uniqlo,Beige,XS,142.38,2023-10-28,fa6da539af0638956ac6f0655a95cfa667d936e8bcdffec530cdeb9735a2bfee
2651,Pull&Bear Accessories Beige,Accessories,Unisex,Pull&Bear,Beige,M,112.86,2022-11-01,fb3949ff8d9544be395112e739a3bdd682a387bf56685c376eb2519c0b1f6b93
2652,COS Accessories Black,Accessories,Unisex,COS,Black,XS,156.86,2025-04-23,017d37ed737891b41ce96c44912df50fdeb9a4af4758be7ba1efab2375a7eea8
2653,COS Jackets Black,Jackets,Unisex,COS,Black,L,209.51,2023-07-23,7f2bc983734aeffb0c23b37d73722e695e761e8f03a1d805f83891fbb2e66c97
2654,Uniqlo Accessories Navy,Accessories,Unisex,Uniqlo,Navy,XS,64.94,2023-08-20,7531e55b57a77d03cf869fb72412bbd19892f789ad180e20ebf53e7ad3967676
2655,Pull&Bear Children's Shoes Navy,Children's Shoes,Unisex,Pull&Bear,Navy,L,45.74,2023-02-23,41e24d26465dad1eba32be7f3a26dbb23fbbd430bd4a869c1fa02b78de8410ba
2656,COS Women's Dresses Navy,Women's Dresses,Female,COS,Navy,XL,197.03,2022-06-02,ad5ed8ba8f285a853ef1a31b9e2da1373dc6e8e3195c267fb7e817bf5aeeb9cb
2657,Zara Men's Shirts Navy,Men's Shirts,Male,Zara,Navy,L,169.7,2023-04-10,a7d7421d04e539bbd4d1e1cfbf618cd945f7a9ad858e5a81dcdb7d89c42e3280
2658,Zara Accessories Black,Accessories,Unisex,Zara,Black,L,55.25,2022-10-20,c9ef705c960e3c2ee721a7749b5fb37db600f1376f952f4c9cbfb277ca5d03d8
2659,H&M Children's Shoes Green,Children's Shoes,Unisex,H&M,Green,XS,173.56,2022-10-05,a7f92d5f6a3a343b00ea17f6b5c3930ae729ac97b7e4c28b033263d62698ba22
2660,Pull&Bear Children's Shoes Green,Children's Shoes,Unisex,Pull&Bear,Green,S,166.93,2023-11-02,5da2beaa8ddbd9e7f4ddb406cb291ec0e89c03b60ecaec376dce231b5daf3ac5
2661,H&M Men's Shirts Navy,Men's Shirts,Male,H&M,Navy,S,246.5,2023-03-11,e4efd3702310a4b8241f53506520b60cabb8ddf2c62942f0868b4d4189ac1777
2662,Zara Jackets Green,Jackets,Unisex,Zara,Green,L,232.89,2024-07-25,4dbbb8f289cea9a39c2d23e15c954e9d863bc5031c424f2fe96c668481ef0dcb
2663,Uniqlo Women's Dresses Red,Women's Dresses,Female,Uniqlo,Red,S,33.62,2025-04-12,6faa55719debc66a13f6191eeb237ef9f36382d1762b57c4cf36ca2a40fa6882
2664,COS Men's Shirts Green,Men's Shirts,Male,COS,Green,XL,164.17,2023-11-14,c3726530095a6aa452c4eac4563b9753ab8f9dc214643ea7ab9e578cd77dfa8b
2665,Zara Men's Shirts Navy,Men's Shirts,Male,Zara,Navy,S,20.0,2024-04-03,ddff86b4c1a718ae7024cc24982790d2b86ed33e7f823803cd8f77ba2410dafb
2666,Zara Women's Dresses Navy,Women's Dresses,Female,Zara,Navy,L,249.04,2022-10-28,d869e48a572def0a16936c62b0f09efac9565aaac471a3bedcfe88e6a0b44170
2667,H&M Jackets Black,Jackets,Unisex,H&M,Black,S,191.25,2023-04-22,4295ff0447b59eee68cae2bb9186cc87e3a9fb6c312035aa72399231434eb5a1
2668,Uniqlo Children's Shoes Red,Children's Shoes,Unisex,Uniqlo,Red,XS,67.78,2022-10-08,e915750c7f9a4af54df9e5cb49d449f90adc23db7fb9334d540b3e27b5e59606
2669,H&M Women's Dresses Beige,Women's Dresses,Female,H&M,Beige,XL,105.46,2024-10-25,35bdafb87a2c71b390371dc2a4ff8ca8b31e21acd616f1ca15ccd916f100f058
2670,Pull&Bear Women's Dresses Black,Women's Dresses,Female,Pull&Bear,Black,S,48.44,2023-02-16,cf5c10787e5f421c8e505fd61c7453891037241f46f89244dc33c69b7fdadafa
2671,COS Accessories White,Accessories,Unisex,COS,White,XS,36.85,2025-04-01,7a54dc62dad2af85ea87108e36e30bec651bbc42d773ac32eac98c65dcadb1e1
2672,Uniqlo Children's Shoes Green,Children's Shoes,Unisex,Uniqlo,Green,XL,16.4,2022-07-30,1bbefd42d724c6170951ae02a04723705763f628b46d688b4ce12cc2d4611302
2673,Zara Children's Shoes Red,Children's Shoes,Unisex,Zara,Red,XL,142.21,2022-06-26,6f24d775265c3d85c8d8c1fd478e04c9f26156ef747054946ef9962b739e3f8a
2674,COS Children's Shoes White,Children's Shoes,Unisex,COS,White,XS,49.71,2024-12-27,09a40d2aa32d08649c1758203e3d888120000710e0c08fd47085a47f328f4ebb
2675,Pull&Bear Men's Shirts Beige,Men's Shirts,Male,Pull&Bear,Beige,XL,217.99,2024-03-30,2ad0e51f1e24ae6450725fb1e264ab9ab6874467caa78a8aec881227931e6b16
2676,Pull&Bear Men's Shirts White,Men's Shirts,Male,Pull&Bear,White,L,186.35,2022-05-28,7f2c5c358bdeac9857265f0bb997ec2f24e2d123fd5d3331263a61605a9a543d
2677,COS Women's Dresses Red,Women's Dresses,Female,COS,Red,S,129.56,2023-12-04,07a88214b42a9c510f90f7e8837022d9fce0c12b1dd83cbe21091a74bbe781e1
2678,Zara Jackets Green,Jackets,Unisex,Zara,Green,XS,168.06,2024-10-12,4e253d198ccc0c64940b452de8a2912f6811472439fb09a62de50d4fa3149517
2679,Uniqlo Women's Dresses Navy,Women's Dresses,Female,Uniqlo,Navy,M,55.44,2022-12-20,ee96705cf25c8bc9e18b4fa0713e906775056dbafd9b7fa4089afc11ea5c9f2a
2680,Pull&Bear Children's Shoes Navy,Children's Shoes,Unisex,Pull&Bear,Navy,S,118.94,2023-07-25,e3a24bf21a03c8607a8a30ddb06713d4b61102628065169f70aba56fccd20162
2681,Pull&Bear Jackets Green,Jackets,Unisex,Pull&Bear,Green,L,98.84,2022-09-08,527d3dc674623ee592d5d0ef74e3b6d76a8723b8c807929165a2d84f258ba508
2682,COS Accessories Navy,Accessories,Unisex,COS,Navy,XL,186.21,2022-08-25,64b91d96f28f4343752b1edfba6653bf3c5257a8c0c09c3671fca017a5c353d5
2683,Uniqlo Jackets Beige,Jackets,Unisex,Uniqlo,Beige,S,70.35,2025-04-13,29c0babe606f6450732281fd09043ecd9bf331a0e4e6c971e1526170a0d786f4
2684,Uniqlo Accessories Navy,Accessories,Unisex,Uniqlo,Navy,S,136.48,2022-10-31,bb7571c0195bb7e65b26ca89165388ec1426e2d4111d412df693995e4380b165
2685,Uniqlo Jackets Red,Jackets,Unisex,Uniqlo,Red,L,118.06,2025-03-04,a7248726b76e04074a4268b75dc72d5235eb9e6d4db0bef947a3f20a91dec5ad
2686,COS Jackets Black,Jackets,Unisex,COS,Black,L,208.74,2023-10-02,259c82772ac974af01361e322c8196415680fd3772d5600a60a4deaac445473e
2687,Zara Jackets Red,Jackets,Unisex,Zara,Red,M,94.65,2025-03-04,60cd2e6639337bcda07bb51ae4c5aaa41964a829f0672a2a8f794d480959a1b1
2688,Pull&Bear Women's Dresses Beige,Women's Dresses,Female,Pull&Bear,Beige,XS,148.36,2024-05-04,3af01ca2626189bf9ae3a98d4cc8b901a8d1fc302efae6fe34cce081846c1b67
2689,COS Women's Dresses Beige,Women's Dresses,Female,COS,Beige,L,216.81,2023-08-02,59daaa15dcc86a1fc80f04de31b0654bd08f07497f5bd1583564fd3e7fe1e86a
2690,H&M Women's Dresses Black,Women's Dresses,Female,H&M,Black,L,42.66,2022-05-27,c812cc9088731f5fdd497da2d5c0b49395d2882993009dfe6c22425d1ab335ef
2691,Uniqlo Men's Shirts Red,Men's Shirts,Male,Uniqlo,Red,L,64.78,2022-11-04,bf281601befa0c48ef4fd20a7668c9d2af2792af4f68abb13d696e15b6caada3
2692,Zara Men's Shirts White,Men's Shirts,Male,Zara,White,XS,212.47,2022-05-20,71e9356eb2363f28fbb1b866e19b39f2b176ae7575e8c54a428818b5769f2827
2693,COS Children's Shoes Red,Children's Shoes,Unisex,COS,Red,XL,198.03,2023-02-17,d55fdf52256a68f2bf66ab1227197aacc7eacd6ad14f0ed08239087fb8d2b96d
2694,Pull&Bear Jackets White,Jackets,Unisex,Pull&Bear,White,S,242.57,2024-09-21,aabf0135463134378127daf1e4b73ba5928aa64ca5ed95989d01a5b3e8d93355
2695,COS Accessories Black,Accessories,Unisex,COS,Black,XL,235.96,2025-04-14,a686d4aaad2a61a33ddd6b3f3ab86611331db7edbfb08bcb88630d52c31559f4
2696,Zara Men's Shirts Black,Men's Shirts,Male,Zara,Black,XL,214.38,2025-02-16,6948a7bd8df449c09774a833bd0374e7e96ca539317033c5daf936bc32f551ee
2697,Pull&Bear Children's Shoes Red,Children's Shoes,Unisex,Pull&Bear,Red,XS,182.13,2025-02-26,605faebabe1cff3c56677eff5ee4baf4c3614d03903c1ff0de42889d6cc6b01b
2698,Uniqlo Accessories Red,Accessories,Unisex,Uniqlo,Red,XL,113.01,2023-11-15,a23635ab874a9a1d01c2048be19cdf12e0b22d5d11cffb9fa6bd286440f80146
2699,Zara Men's Shirts White,Men's Shirts,Male,Zara,White,M,31.2,2024-01-18,045680bd768c5fbbcfbe1df13c5ff6f7c3b2bd374751d8540af2220359533d34
2700,Uniqlo Children's Shoes Red,Children's Shoes,Unisex,Uniqlo,Red,M,72.04,2023-12-25,7d04a1e7d942749b1b3d5b4082ab0d2e9c80d3f326e7537335c7d8e09a99394b
2701,Zara Women's Dresses Navy,Women's Dresses,Female,Zara,Navy,XL,137.06,2023-05-14,6cd046e65096761571826673d106cfe8adb83a6f71265cae978c72fe9a1f7423
2702,Zara Children's Shoes White,Children's Shoes,Unisex,Zara,White,XL,196.06,2023-08-02,d64f39fc6de52c9d2376466423cf6381942406b0afda63aa623aea27800f2996
2703,Zara Men's Shirts Black,Men's Shirts,Male,Zara,Black,S,80.83,2024-08-17,2e72eea6a9b753286b2fb8b0f8ce44ff93a44662363f97975a7c7b5ef4ef53c7
2704,COS Jackets Red,Jackets,Unisex,COS,Red,L,139.19,2023-08-13,aa16f416a6f99b63e8c3c312e802d8be6fffe4efd01242aae44fab7c5681ca17
2705,Zara Children's Shoes White,Children's Shoes,Unisex,Zara,White,S,134.79,2023-06-20,e90e3ccefff46b884c3692d5f1c31a976fa7064988a309412071a639310995af
2706,COS Men's Shirts Red,Men's Shirts,Male,COS,Red,M,190.56,2023-06-17,3c27e0b8f3fc9966a6f7bcf24c0b2c7521a71de00f22d09fb6c1e530c740c623
2707,Pull&Bear Children's Shoes Black,Children's Shoes,Unisex,Pull&Bear,Black,XS,16.36,2024-03-22,f2d73f955cb585fe0db217b60dbae73de2f605299b7fddaeed68f3338191b3ac
2708,Pull&Bear Men's Shirts Beige,Men's Shirts,Male,Pull&Bear,Beige,S,92.53,2023-10-10,b2d2511603a23564cf4d150e740ed5bdfa281361566f6a81ab0ecc43e2196cf6
2709,Uniqlo Women's Dresses Red,Women's Dresses,Female,Uniqlo,Red,XS,122.51,2024-07-11,17b2c73e42405a56ffeeb028e5d9925c4eccf7f97799c04fec9326f21390ff41
2710,Pull&Bear Children's Shoes White,Children's Shoes,Unisex,Pull&Bear,White,XS,34.7,2025-02-21,b86def7dc746d57140fecac760d9eabfcf8ea412fe040226b594023491899998
2711,COS Jackets White,Jackets,Unisex,COS,White,XL,134.43,2024-03-11,8c56ae057d79075dfefab840dc642f5fc73627d2c4f48fa98056e06d5aa7c610
2712,COS Women's Dresses Beige,Women's Dresses,Female,COS,Beige,M,72.06,2023-04-26,727b2a9dfc88a7fdb31c04544a50c3dda666e976bf78acfcf162e252dffd7df7
2713,Pull&Bear Jackets White,Jackets,Unisex,Pull&Bear,White,XL,100.84,2023-08-27,36fe50052785e14d1b2c4f885c53a639889eb4c9ef1c19f8c7aec4921911e83b
2714,Uniqlo Jackets Navy,Jackets,Unisex,Uniqlo,Navy,M,97.66,2022-11-12,5b8c6f8927f29b52d6f7555b173f4e79b61ad04873d726cb69e3154e70b90544
2715,H&M Men's Shirts Green,Men's Shirts,Male,H&M,Green,XS,204.5,2023-06-09,94db7dfd2b28b1a861025d171ba0eff8146e62e48966d0ff0c96cef376f102b3
2716,COS Men's Shirts Black,Men's Shirts,Male,COS,Black,S,64.98,2022-06-05,7547ee88c92eadc27d46000addd53bddf7cc5da3582619dfc2c94b915dccb68e
2717,Zara Children's Shoes Red,Children's Shoes,Unisex,Zara,Red,M,157.46,2022-07-09,8d4a2ced1660a3bf265d7c5a8208eabf2e3bfb9c2ca3a50efeb0bd3ec80392f0
2718,H&M Men's Shirts Navy,Men's Shirts,Male,H&M,Navy,XL,122.92,2024-02-08,bf5d638a8bed470003fa750159139dabdfcd3509b25ae6ee1072bb90ab6564a5
2719,Pull&Bear Children's Shoes Green,Children's Shoes,Unisex,Pull&Bear,Green,XS,27.21,2023-01-25,15ee30b08cea5311d60be137773004327ebea16b630929bd2d717481af6861b3
2720,Uniqlo Women's Dresses Green,Women's Dresses,Female,Uniqlo,Green,XS,74.8,2023-07-08,054c8e30df53c4f9093e3cf1699d13506535426d7e49c20016d61f8965c27208
2721,COS Women's Dresses White,Women's Dresses,Female,COS,White,XS,147.84,2022-11-12,7105a746cd5b7c19ae92755f67fedb59851bd31adfc385da4900705db4d52a84
2722,Uniqlo Children's Shoes Black,Children's Shoes,Unisex,Uniqlo,Black,L,76.18,2023-12-18,cd4bba24246d42c2ce19a3a8844d10d88a0fc77692cb0f9078e8702a0465a15c
2723,Uniqlo Men's Shirts White,Men's Shirts,Male,Uniqlo,White,S,82.39,2024-06-05,23856dcef8e8c7771ae514437f43a33b504391bb32d62406f7511b7719487907
2724,H&M Jackets Green,Jackets,Unisex,H&M,Green,XL,96.52,2023-12-29,5b67b71ad563b95ec1fb76409d84478c839821c007630908be7383f27bb477ab
2725,Pull&Bear Men's Shirts Red,Men's Shirts,Male,Pull&Bear,Red,S,161.06,2025-01-04,cb2f10b4a57e8650532492ddd289357762f88763e11c8d743e9e9b7fe9d630fa
2726,Uniqlo Men's Shirts Green,Men's Shirts,Male,Uniqlo,Green,L,122.02,2025-03-19,b2bbe87c588928c222b5543223baebd4c320be33cdde8e6a04aa019a9339c837
2727,Zara Jackets Beige,Jackets,Unisex,Zara,Beige,XS,149.85,2024-02-26,b2d1af02b7f4208e7fba3b069fb8ea628f1add232a8ca36a4c90dadc43ac5764
2728,Zara Jackets Beige,Jackets,Unisex,Zara,Beige,M,132.09,2022-10-13,dbd6a8abbdc22c58d2cad1746e4ef9205a29b06a1093208d90faafd09e238c5b
2729,COS Women's Dresses Red,Women's Dresses,Female,COS,Red,S,24.0,2024-02-07,e39183bea9cd17d09cf75718e31a638768a30d5e1cb5c9e66df9441471fd4a8e
2730,Zara Women's Dresses Black,Women's Dresses,Female,Zara,Black,S,152.57,2025-02-15,40a988b0c6cce92c5532e70d13db9c4e5093ccc4ceca9ea9852d86760395c789
2731,Pull&Bear Children's Shoes Beige,Children's Shoes,Unisex,Pull&Bear,Beige,XL,187.85,2024-08-10,d502275107e1c93ca1f8f60a8019416080c8412c45f6f02abcac72901f335c52
2732,H&M Children's Shoes Green,Children's Shoes,Unisex,H&M,Green,S,105.68,2024-04-11,91f1d1ff16f1f72d7eefba7773acc6e1475d8d5649d0fd4d0908493212e6d021
2733,Zara Jackets Red,Jackets,Unisex,Zara,Red,M,58.83,2022-10-26,0a0248970c9e2845a49273c73d3dee6bac1b2e04a0eec0b4e799fae26dd85929
2734,H&M Children's Shoes White,Children's Shoes,Unisex,H&M,White,S,84.62,2025-04-02,71c67bd79ff4dc554ed966b28e0c89f8452d6327e8b1714dfe7d744f0b1b7a7b
2735,Pull&Bear Children's Shoes White,Children's Shoes,Unisex,Pull&Bear,White,S,97.79,2022-11-03,cdc0b3bbdbb3c9f32f284b3137591c29569050bd2b25fbb128932e9429ec8777
2736,COS Women's Dresses Red,Women's Dresses,Female,COS,Red,XS,16.27,2022-12-28,e2f1b73141c9bf9197fb3f5fefe79a8e8eb7abbd3d3e7df319f8e93c5a086ba2
2737,Pull&Bear Women's Dresses White,Women's Dresses,Female,Pull&Bear,White,XL,164.89,2023-01-04,6a7f12d66a0eeb62e3f6847654761b5821ab864b56fcc83194bdc3fda06d1117
2738,H&M Jackets Black,Jackets,Unisex,H&M,Black,XS,89.58,2022-09-16,e17e6a056fc7e6c822cb7ca2419010afec633e7e50182a908691b67016ddcbb9
2739,COS Accessories Red,Accessories,Unisex,COS,Red,XS,71.48,2024-02-09,5da75012fa7876611479ecb681e06bf64920b1bfe4b7a39ec1917a8fe342b147
2740,Pull&Bear Accessories Green,Accessories,Unisex,Pull&Bear,Green,XS,244.81,2024-12-12,faf7bfb13b7b116f4c725268310ae66d37e6ad45c775e1c9412c78c425e9ec7d
2741,Zara Men's Shirts Beige,Men's Shirts,Male,Zara,Beige,XL,137.04,2022-11-13,5aceefbda22a0aa2f419b45e831211ec4826ae449e0d4c1a36bf654b46dfcf62
2742,Zara Accessories Red,Accessories,Unisex,Zara,Red,XS,151.96,2024-06-07,8d04f4e25487c195703978862304d372a2ee39ba2b727a3a8193576ac18ec7e5
2743,Pull&Bear Children's Shoes Black,Children's Shoes,Unisex,Pull&Bear,Black,L,150.86,2023-07-22,ab6341a83a34e4cd2fb539b1eed5690b7505d48ec2c4220cf2cfc86c403e6c0a
2744,H&M Men's Shirts Green,Men's Shirts,Male,H&M,Green,M,15.88,2024-07-10,0792c5411152adc3ec95a231b41146d0f1ad885a9e2bc9e6d941feda76977a83
2745,Pull&Bear Children's Shoes Black,Children's Shoes,Unisex,Pull&Bear,Black,XS,98.3,2025-05-03,833f1fffdaf07d651cdc05501c9ac089db897fd3dc2ed6d21be84970b7adf34a
2746,H&M Accessories Red,Accessories,Unisex,H&M,Red,M,248.98,2024-09-02,e7a7ccb76bae699241387cf099b10d350889117478ea73598a5471701574bec1
2747,Uniqlo Accessories Green,Accessories,Unisex,Uniqlo,Green,M,201.12,2022-09-13,685d63aef43f3ddaa0387e3ce7b68d9a9a00d4319c9d06a7c9f3736825b98d1f
2748,COS Jackets White,Jackets,Unisex,COS,White,S,157.73,2024-10-21,68cc6978af2ef212835f6ec00fd7c4c0968c3a1052bb4925e52ef075b151b82c
2749,H&M Accessories White,Accessories,Unisex,H&M,White,S,205.92,2024-03-28,d6631bae40f9a5c849a6c642fd07138b839c068890b91c752e47cb3431b11ad8
2750,H&M Men's Shirts White,Men's Shirts,Male,H&M,White,L,127.07,2022-05-28,f7e663ff7f7d6b5a5e92398b2228279dc7b256e6fef214c73a67b1393e45c6ce
2751,COS Children's Shoes White,Children's Shoes,Unisex,COS,White,L,241.95,2023-12-23,3f67844714465bba26caa5cee125e53a7a98e0c43668cd7ef7b78ab6af57b6dc
2752,H&M Women's Dresses Black,Women's Dresses,Female,H&M,Black,L,142.66,2023-02-06,8aa3ae57610583ef8f2fff73ce6bd01e4ba29f8a5b2ca7dc2d4100f853ed7fa4
2753,Uniqlo Women's Dresses Navy,Women's Dresses,Female,Uniqlo,Navy,M,204.24,2023-08-15,d61c22554ad6badca46708bfe479d5768226a4b6ba5ff841cef91b7c0684f43b
2754,COS Children's Shoes Black,Children's Shoes,Unisex,COS,Black,XL,132.92,2023-04-19,4608321004b6b2c2eb00a401f4c21211208fef66aae21389a28bdd4a6cb1a4b9
2755,Uniqlo Men's Shirts Navy,Men's Shirts,Male,Uniqlo,Navy,XL,170.72,2025-01-29,19c4532eea8d14a196866be6293673e1237cd00141c822ecc0fb808bf2d05b21
2756,Uniqlo Men's Shirts White,Men's Shirts,Male,Uniqlo,White,XS,168.27,2025-04-03,403120b80465df2e6d821295743b48600765b1383c1b4d51de55dab6b25f1312
2757,Pull&Bear Men's Shirts Red,Men's Shirts,Male,Pull&Bear,Red,S,39.18,2023-09-04,1c57486bc1b0aa0276b774d92ac4e162796fe069e71d0fc1f648d34fb5cc23f9
2758,Uniqlo Women's Dresses White,Women's Dresses,Female,Uniqlo,White,L,247.77,2024-12-10,ab29bace5dfa6e0a73c81de66c5b4c01c619aad4f4dc2847699d0e11ff96620f
2759,COS Jackets Beige,Jackets,Unisex,COS,Beige,XS,224.87,2023-06-12,4ba97879c906f4f4d8282de95f4a7f99b9534657aa7c3f3fb42d05141b680953
2760,Zara Men's Shirts Green,Men's Shirts,Male,Zara,Green,XS,249.54,2023-11-30,f8aaad4f737d3f4e067a8968d4fc30ea98accf71a1ace6763c283297d51f078e
2761,COS Jackets Navy,Jackets,Unisex,COS,Navy,XS,221.62,2023-11-29,12e371ea0b7ce98f2a8911403c3a0b696e97e734a600de484b0090a68802b356
2762,H&M Children's Shoes Black,Children's Shoes,Unisex,H&M,Black,XL,188.78,2023-07-21,63c5f46d3416c406092f0fd682707bf99fc57a07a623511e93a563207a1399bb
2763,Uniqlo Accessories Red,Accessories,Unisex,Uniqlo,Red,XS,221.28,2024-09-13,21703f233996f282f4d71fa1ea6299c00b9b1e60e5ee3d820ca499012c12b41f
2764,H&M Accessories Black,Accessories,Unisex,H&M,Black,XS,66.42,2024-09-13,706e6d9fd51d002eed6242b937124d9c45d95a47faecb3cdbab9ab47309fca13
2765,COS Men's Shirts Black,Men's Shirts,Male,COS,Black,M,192.8,2024-11-10,ee9bafa1be83825f7b814ba21ee748fc1ef81f248f30b93223cda819ae973d4a
2766,Uniqlo Jackets White,Jackets,Unisex,Uniqlo,White,S,114.08,2024-05-12,e2f95d13849343247e6b6dc431f74978f2c6ca65829264f2096c0f3b5ac09742
2767,Uniqlo Women's Dresses Navy,Women's Dresses,Female,Uniqlo,Navy,L,74.31,2023-09-08,edaa2051b6f5d8f44ca1d5b38146f79a05757e1a47e30bcb1b4af441fab8de7d
2768,COS Men's Shirts Red,Men's Shirts,Male,COS,Red,XS,235.2,2023-10-02,1f20e64495842a37d2caddcd17512801263d7b4a8e56894afff4da921f74df3c
2769,COS Accessories Black,Accessories,Unisex,COS,Black,XL,223.47,2022-12-09,66326425538a1c7988da90cfec10b2bd4668522e23c63088f8be5f9832ff5cfc
2770,Zara Jackets Red,Jackets,Unisex,Zara,Red,M,242.07,2024-03-08,cf701571839a1e5f9ef3f455f78774ece151d81ac23b6f4d25a4c58093ab3d00
2771,Pull&Bear Women's Dresses Black,Women's Dresses,Female,Pull&Bear,Black,XS,137.3,2022-06-06,5048dff939ab03c52122d89f1af2089ad68c203993480cd493dba939ab0f4910
2772,H&M Jackets White,Jackets,Unisex,H&M,White,M,165.01,2024-10-25,7dbff6e65f293b01064d4bc38677e3104a5d97b6124a6713426bcbfc2b4cce79
2773,H&M Accessories Navy,Accessories,Unisex,H&M,Navy,L,211.06,2024-06-01,eb4bb8a5a0ead92f297c66722574ea55dafa51845e35d0ca5f023ff3a5e17f51
2774,COS Women's Dresses White,Women's Dresses,Female,COS,White,XL,75.7,2022-08-23,6603ada9d54355a9cb555f7fd9548d559ffa7f4bbb8e715b1451d25cd219f68b
2775,COS Men's Shirts Green,Men's Shirts,Male,COS,Green,S,189.34,2024-01-05,b896d003583679c62cd453f28bf3730d599fad6132711679c639392a096dd74c
2776,COS Men's Shirts Navy,Men's Shirts,Male,COS,Navy,S,127.7,2024-12-29,7277da674dab02be77de8003f61a942de00acbf9a6fb118ef584b32c156819ad
2777,H&M Children's Shoes Green,Children's Shoes,Unisex,H&M,Green,XL,152.03,2024-02-21,294d7e1e3b5d2ce95e606b694b9281eedffdd73cf542b06aa4f5324dd6ccc2d6
2778,COS Men's Shirts White,Men's Shirts,Male,COS,White,S,245.74,2024-06-26,31d2c2850ae87478a0b80c307a3e00fc254d7f2884fe53f5793160e050787e80
2779,H&M Jackets Green,Jackets,Unisex,H&M,Green,XS,135.07,2022-08-02,d306b5db6d3e93355847735006077375caddf9b756ed8999a2046d6874618b4e
2780,Pull&Bear Children's Shoes Green,Children's Shoes,Unisex,Pull&Bear,Green,M,52.7,2025-02-11,b5406e3d2d0385b0245e044fcea4fae994461b6e2be6e9a9d515e4a16ebfcef5
2781,Pull&Bear Accessories White,Accessories,Unisex,Pull&Bear,White,S,139.35,2023-10-29,ff7d8c5fc1183d84a2de3274bbbfdcaf2bc8c8bbbb338574c858d103631ce9aa
2782,COS Men's Shirts Green,Men's Shirts,Male,COS,Green,XL,243.7,2025-01-25,a1bc32ec9381a2980003df21ce5f1937379feb2dc9ca435ccc9bd230b2780127
2783,COS Children's Shoes Black,Children's Shoes,Unisex,COS,Black,XS,144.31,2022-07-15,5e00820254a0017cd70d3389eb50289f354e040bd1723b6be4a80fe69bfcddb6
2784,H&M Women's Dresses Green,Women's Dresses,Female,H&M,Green,XL,94.12,2025-01-18,23a0bc9c4108dcfac06f65af47f86622786107ad85159b7f44a9a855d1035409
2785,H&M Jackets Black,Jackets,Unisex,H&M,Black,M,182.08,2023-07-03,df1706ddaa8b6aed12028f1ec081feabc0e063125f2e21259af355526350d77c
2786,COS Men's Shirts Green,Men's Shirts,Male,COS,Green,L,226.07,2024-12-23,b9bdfff0b304ed66cea2147e7190f5e48552bd74953c093f0b8a05208a950ccb
2787,H&M Jackets White,Jackets,Unisex,H&M,White,L,73.93,2023-07-03,d2da501366e9ea4e292902452e113d29fdff272329442ae97237600c946cd2ac
2788,Uniqlo Children's Shoes White,Children's Shoes,Unisex,Uniqlo,White,S,247.5,2024-05-02,10732445b81509e3e8296b23747f1658829f8998add4618d2e5e79979bcc0654
