ReferralID,ReferrerCustomerID,ReferredCustomerID,ReferralDate,RewardIssued,RowHash
a93b4f4a-a8cc-4e5a-b2e4-b97645ae7d24,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,c42cd49c-32ae-4fe2-8d8c-b921f347fd44,2025-02-21,Yes,c45e4aa8874c972610d8549e49724444
b896f7d7-a1f7-4bce-8146-147afe006c99,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,304b91b8-6ef5-42b2-b542-d18a3ea10c5c,2025-04-11,Yes,081317d4195f88ea24cfc219482b0f65
985fba58-7560-4f2e-82f3-3fd6dd69e242,7c5d467f-5fb0-4f77-905f-8acef67d84a3,e127214c-1e1b-4a67-98c7-8e7bc7187826,2025-04-22,Yes,c6863403360d38e54dd51d849b7efcac
d0ddd3d2-78a1-428a-a1a0-70660b851f68,67403e9f-0231-4a15-848a-d9cea4795a2a,19319b00-6681-4598-87e4-c3ae24bfdbd9,2025-04-22,Yes,22004288c0271befb48295943abc61f7
330ea955-65e9-4b28-a73a-da79cbce1de9,b92ca163-e06f-44a7-896f-f4b2dd7e856f,8c34ccdb-1bc2-442e-b7bf-d42cd6fa2cf2,2025-04-28,No,e85690dc78f6521e756ee24f6917ce1f
ea087c9c-e681-459d-a990-cb9636460488,f794693d-2fce-4b93-9462-2e86678f3a10,87dcb7db-93a8-40af-b7bf-be1759b5b4e1,2025-02-28,No,5128d4ec4e67fcc85e232c23c73399a9
9e1302f2-4cd6-4532-9482-984c61fc2289,ff2d9922-b0db-4e79-9e69-dde9abb78db2,cb2f5326-333d-4e74-b9ae-9bc3aef78ae4,2025-01-25,Yes,d8c2295e5c6b206aabbed871fa86e642
4ab1dec9-b875-4173-895e-09e91c1f3385,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,0c03558a-a915-4e48-9a84-a663cfab6d32,2025-02-22,Yes,b76072e835de48a75f6194b1ae75e503
c63e3ab3-e880-451b-891e-0902108888a3,df600f99-242b-4e78-acfa-07fe39eabd9e,00c03b65-5df8-4e14-8624-f40e775280b0,2025-01-18,Yes,b976449539228754a84626d175792882
bf651b8c-6248-4c49-936b-12ce88690a31,1839e3f3-d986-40e7-b0da-022e91928a13,f4085b77-fb8f-43be-82be-497938fe3b5b,2025-03-28,No,7e81d910bb0a302a090a570aa6213ce1
2445f3a3-3560-442d-9c21-c8a57f612b79,f34607a8-f6d3-427d-acf9-3d905082506b,aea917b5-615d-4f8b-98c9-aaf17993ff3a,2025-01-26,Yes,b77ce2357ac8addea43be720eba08e0b
144c765c-3e14-4ce7-a57e-3363dd66e74b,66beab47-39b9-4dca-b770-73f070a08070,91f2f9ec-b428-4fa6-a604-f112aa41fa50,2025-01-07,No,0e671da74ddb733f961453466a1ccfa0
df226cdc-1aef-4611-8c11-2a27f772e071,fbd733a9-47d4-4e40-88be-709357213476,32d55d2b-cd18-47de-85b9-5b44a6f6d8f5,2025-02-12,Yes,c79b553cd1401f4ee13c8a3aff2d8e30
3e2bc63d-3365-4be1-87ab-cb366e69bb95,c8a37272-48fa-44ed-a432-b26ea868a892,1703bd23-704b-4638-983d-05e77c2884b5,2025-03-05,No,5d8239469cfb95d820899f19820105f1
9757012c-29bc-4e9e-ac50-894c24ad4086,0e725382-cfa7-4eea-b824-68123317826d,61ca57ca-a8c5-4fe3-a46f-59d24a139441,2025-01-24,Yes,48f4350e17b9577f5b58d94b9bb0298c
a7dd92f5-d176-4962-885f-9615af6cfc6a,d86011eb-bd81-4aee-b905-18ffad895411,f08c6283-1398-4fcd-b310-a324c6cdbf92,2025-01-14,Yes,6fa7bd457039fddd300100031bb1d9e0
b483b397-63ef-4dc7-b74e-0784ac192e6f,efd12b55-23e9-4f58-a207-35e1da7e7afe,5af27a62-3733-43b6-a222-fbd42e5357d7,2025-02-15,No,56fa1976bbdaca9ef04a214690cc6e81
9f819112-15f5-4217-bfe8-eca86178dac3,545d1542-4e1e-4804-851b-400d5b020f68,439e29d4-4263-442d-bbc0-e3e0dd460d2c,2025-03-06,Yes,3dab9866998d04cec584fdefbd3c8415
679a4b40-1654-4a04-9c84-68e70202b1d6,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,f1668f52-1fe6-458d-976c-8bddd04f596f,2025-05-03,No,57333561d13b9e208e339573dba9971b
c7481d12-c61b-4b7e-9673-523062cd9807,93a2faf7-17c8-4513-b63e-f27c8b36314e,f95ad2f9-a01c-4b7c-8a80-b6dc32f1215c,2025-04-26,No,c20bc89d09f0d3baf672c888fe9f934e
bb70c28e-8f25-4117-a113-5bb2b810431c,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,28136073-9994-4222-b3b1-b95b39539cb6,2025-04-09,Yes,5330c9c6837ac06a8748c1c69be25f46
7e0b69c2-7f21-45d8-8059-fd956dc486d0,fbd733a9-47d4-4e40-88be-709357213476,38488e4a-dfde-4d62-a47b-6c198b74433a,2025-03-14,No,e391914cba3b418dbe927582f7676023
2ab14d3e-3625-40a0-8640-3431e3093ada,2e90cc5a-37c7-450a-ae09-18d7be038c34,7617893e-d699-464f-a247-5ef07220d30b,2025-03-09,No,2bbe4207dc703e24785eb9b0a0412d44
d97f5221-cde3-483e-966d-f05fe4e697b7,7ec92f10-c40e-4160-b34b-395017c26b71,52db66a2-4365-4fc4-b4f2-cc0024a938c8,2025-03-02,No,4a46cad79b656d9a20252de3764a61d5
c812ec87-885f-42fe-8a09-426866d3e276,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,5703fab3-2a4d-4bc3-879e-450b63e4b685,2025-04-03,No,db7017328fd1db719669740af7ee6aa2
57bc2545-03fe-4482-99d2-2daa3293e5fd,829df66c-a6f3-474c-bc06-48d34aa71c44,8d42e8a8-69d2-4d2e-9063-2d7e1a4f9db5,2025-01-10,Yes,386e3fd785640e710d2b409ef7bf9978
01d8dbe8-9ce2-4ab5-a058-622ace32b8e3,5dcbd063-c98d-4d66-923f-e117989bd15c,e17fc0d1-b7a4-4a82-b2bc-ab621ad17e3e,2025-01-30,Yes,302c29b9a8206171a19844074a70b8be
c7016f31-2a0a-445e-9a0d-2402bf2d9ea7,84f6c6dd-37d3-4909-801e-b3d78f3e8099,ed07dd1d-1b0d-4bc3-abf0-0dd39f621082,2025-03-20,Yes,f2fcb8e05e7fff44a9d2a400289ee836
b9f2e2b7-fc40-4162-8700-2d201090e610,3bb1717d-21cd-470c-9e89-3c63077a1359,018d98a8-ac41-4c54-a223-96a7809c8b32,2025-04-18,Yes,2d8b2f414fa19ac374b4b218ab4d10c8
06f90d77-6675-4279-8ada-d9d9eb8f34d2,86664865-4e84-4896-b9b1-3d58a3c19a13,78130400-0561-4f6c-b4f2-ba9b6b6f6d24,2025-01-08,No,c3377a8d2794fe8a7bc37dcd0a22c8ce
c9851615-ab81-4348-8ddc-7e7264341f0b,e27170d8-ce33-4bf7-8f25-44b9c31f435b,cedf820a-63dd-4b43-9214-7113a5601822,2025-03-20,No,72cf4758a7f6f76b4d91ef94452977e7
0a1454a6-d5cc-4bd9-ba3a-1c4a0e765e54,11f5a691-d739-491e-8a3d-0cac3ba34fc5,2cf18eac-91c8-42f2-ae1b-ab8b9c7aa8ec,2025-05-09,No,85684b3c42eafc4957fcd7ed2011eef1
8c35fc39-af9c-467f-8896-89a760d39ff5,bc0e387c-0b60-4a80-9ee9-45178de8cb66,95079ebb-f023-447b-be75-5dcdb379fe4b,2025-05-11,Yes,101f5d949755d4b8b1b9d16828aaa7c1
f93b6457-492b-4174-8aa4-d09a85b3e08a,ee85931e-020f-4408-8af2-2b9bf4edd7b8,76ca0141-73b8-473e-8a8c-0c630acd3b60,2025-02-15,Yes,25aa6f42a427ff381ffc6c64a8034f47
e5ccdaa3-c352-4bfc-8b32-169aea68c9f5,9d69cc1c-f492-4f69-938c-91efee85a672,48cd234e-11e2-40dc-8531-608dc4d17653,2025-04-01,No,fa0c7c2bfde94a6bbafbbe263d91cbbc
b42f1bbd-fa56-4ce6-bc30-30e90da7ada2,93a2faf7-17c8-4513-b63e-f27c8b36314e,b9fae91f-4c9e-4f27-b30b-e6dfc2cb18e0,2025-02-11,No,853cca4a3c1a8b6b1eae1a830913bd1d
bb356fec-ccc9-4cf1-b36c-9f5c10ad7059,9d69cc1c-f492-4f69-938c-91efee85a672,602d149f-d696-494b-8beb-bf9f120c55b3,2025-02-01,Yes,b6633d6439f0eb0524e54589a1937e37
d7c31e8d-bf11-4703-adfb-694d4601ac97,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,bb65c726-8243-4b76-8581-25d53d6cb95f,2025-01-07,No,0d0ea9a2a9cc9d755d48b3098889ff5a
781ce8b4-1d66-4d51-a166-e305e74f7f43,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,6fa4e0c1-05d8-48d3-8b38-20cf0861e54b,2025-02-20,Yes,c8b875c97edcdb2545319278c410197a
cebe2f4a-e21b-4b68-bbbe-b1ba7b82c1c3,8070fcf1-87d8-48e5-988f-1f369c06cdc1,380e629a-5292-428e-ba0e-ab45e0ce0948,2025-04-14,No,495dacc5c4ddd3df78428dbd2ce48b26
152d54e9-f4fc-4791-9ef6-3251660b66d6,7ec92f10-c40e-4160-b34b-395017c26b71,6ae22665-1c86-422a-8ee4-c6873c95b775,2025-01-05,Yes,d3ebf0ff99e28629647926e1f2a662f0
bfa5b3fd-77e2-4c03-aeee-698eec225913,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,215bedbf-76c6-4cf2-a37f-436d2e77cd8c,2025-04-24,Yes,546c92067811b2d342f7afe031408286
62f0e709-9c00-401a-bda7-1d3db5f9cb86,c0e366b0-4820-408e-94df-b7532085e9c5,299bcd2f-47da-458b-abf1-71a4b6a427b4,2025-02-21,No,76e4d217ea1189bc9092ccc547994034
b891909a-3c8b-4a9e-b9c8-200f4d3bb7a9,fc6dcd99-4fd3-49f2-aac7-18023820fe39,8449f3d7-9db9-4e13-9c58-98d138a3246a,2025-01-04,Yes,e2d2def3ab06440a1a7cdf183b2577db
0f96ef79-c627-49ad-b758-3eb3f66f0649,33a546d5-7808-4799-bc38-8b809d0c5ed7,7b4d5649-3c3f-4e09-a1fe-02eea8fea663,2025-01-16,Yes,91e72bafc326a81a23decad2920be643
460c219d-0b39-48d3-93c2-88494fbcc1c6,15da51da-ad36-4db6-958f-37f69e74b4b6,34ef88d1-8587-434a-b965-b5031a6e9847,2025-01-25,Yes,3d1957ebc5a5a73f06eaf376f2de0ea5
cf103a63-1bb7-480e-aab6-f2121f7ed746,c0e366b0-4820-408e-94df-b7532085e9c5,1257c853-7487-49d4-924e-c00052f2d2e2,2025-05-03,Yes,787795ffb1cddbd974276526a4074116
136b49c0-1671-47a9-80bc-0dd076860fb5,d00399b5-89cb-48fa-8d60-5ea1f649b655,1c4f5c4b-f7d8-495a-8a3e-efff7decc402,2025-04-28,Yes,357d3a783f9b3d037ea37905809c6f84
ff7624c4-edf0-4dd6-aba0-60c81bda9fa5,ff2d9922-b0db-4e79-9e69-dde9abb78db2,c0bf05dc-cd4a-4937-955f-51700c464de8,2025-03-25,No,d80363c267cb427bb2ae058c175a6f80
12c188c6-7950-4b8c-9e4c-44840d74b10c,a9cda48f-5bc6-47eb-88d3-50606128be2d,dd27f603-6128-4f16-b0bb-b218a8ab210f,2025-01-04,No,5672d7e21fbf3751ec353a5b286a4683
e892a68c-dd27-495c-8e8f-33c262c90a8f,d86011eb-bd81-4aee-b905-18ffad895411,0908352c-92e8-4b77-a5c5-d087ed3844bc,2025-04-21,Yes,a8361c6fb22f0770e81a0f596c714c5e
39b8be51-6923-40c8-addf-603717d4ea8d,f69962ca-a6b4-4464-878e-59ae6b43b6f8,df23a2e6-74f5-499b-b594-eeb81cae9b26,2025-01-02,Yes,64c2675004fe08a7323151dca5cb7a3e
fbd8251a-1afb-4f08-b987-13b7e4548035,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,955407b2-8cdf-4c89-bf7d-44fc12f0b651,2025-01-27,No,79e372ca26ef7ee32708924072b807f0
5ef5b0c3-e359-4bc2-af12-6edab84723b3,cca906af-6247-4f65-82be-311947bfff74,2c983a59-2685-45cc-ad1d-8157ed1b948c,2025-02-01,No,3507ad6b113547f7f5a5d8fe98747290
