ShipmentID,OrderID,ShipmentDate,ShippingMethod,TrackingNumber,RowHash,WarehouseID,CarrierID,CarrierName,ShippingCost,ExpectedDeliveryDate,ShipmentStatus
5cdcaa5a-1556-449e-8f42-700a6a009767,O01530,11/7/2024,Standard,SHP-8571-DVE,d5633f4067bd0ddfc6508276e606c864,4003,CR004,,72.77,11/12/2024,Pending
8c28e65f-cd3f-4a58-b90d-5d7ea5434c20,O02786,6/12/2024,Overnight,SHP-3667-NGU,a01888ef14c179aa4ed50cbb30bd03cb,4056,CR003,,79.95,6/16/2024,In Transit
6bb98ad7-13e1-4717-94e6-f1996eb2fe18,O01599,2/15/2025,Express,SHP-9569-PTM,9f3e2f58da285f4bd78b78a0603b08d7,1012,CR003,,43.22,2/19/2025,Pending
9c28d2fe-56e1-47b7-96a0-86447a7ac3bd,O00614,8/2/2024,Express,SHP-9046-YOI,91eb730aaaeab77cc9063a57764ae4f2,1655,CR001,,69.95,8/7/2024,In Transit
7b36269a-7a2e-4651-b2ad-6bf5503261b5,O00966,2/20/2025,Express,SHP-6592-JHI,dfeeaee70f808168e9c8428296f82c75,1485,CR004,,33.09,2/25/2025,Pending
32a5995e-eef2-405c-8173-8fd257455946,O00012,8/28/2024,Express,SHP-3183-WLQ,5a1817ac1a020904ec31f35c1226181f,1195,CR001,,30.35,9/1/2024,Delivered
20773f7b-ea2f-4f82-9bbe-c3b878a31621,O02863,10/11/2024,Express,SHP-6196-VQG,6b8e283ef9911e55ed1fb9014044ff7d,4417,CR002,,18.27,10/21/2024,Shipped
3aac17d2-7d1e-4c5f-9346-bf420cfb3dfe,O02973,7/11/2024,Express,SHP-1219-QEA,83da23e892cbaf45dc0c5c46ba21f646,2501,CR001,,73.03,7/17/2024,Shipped
078ab4ee-e740-4055-9a92-695ed64b5444,O01638,7/6/2024,Express,SHP-2518-HSZ,5522541450f5b19bf530f6076a91c205,3322,CR004,,40.86,7/15/2024,Shipped
c5c58bb2-c818-4caa-8881-f254626f6950,O01536,6/11/2024,Express,SHP-9103-UNG,fdc668446ecf00eab45554b266353883,3116,CR001,,58.44,6/16/2024,Shipped
3e91047b-fc61-4603-a2b5-10e10b33ffe7,O01249,10/20/2024,Standard,SHP-9907-QKR,0213fa469f0c945339041b50e41bd220,1485,CR003,,41.44,10/27/2024,In Transit
84deaa25-e981-4881-873c-0c95b8f16b01,O03792,5/15/2024,Overnight,SHP-7553-JZK,0880c2c657450fc5f92693b228d33610,3664,CR002,,72.47,5/22/2024,Pending
435fd0b1-82ec-4978-942c-7928d7bb17d6,O02912,7/3/2024,Standard,SHP-5588-TNB,0ea18509bd6b02d8c48d965b32534138,180,CR001,,33.0,7/6/2024,Pending
1c350e75-2334-48d0-b31e-88888c0238e4,O02545,2/5/2025,Standard,SHP-3362-UIZ,096ae7a328c679fb9e40b20dfb5d889d,4848,CR002,,65.57,2/15/2025,In Transit
5ea548f5-2915-49df-9762-8946453ced69,O00441,11/29/2024,Express,SHP-9344-HHT,f17ced7b0030115e86213cf57dd170f4,2547,CR004,,86.8,12/5/2024,In Transit
22a68e9d-c705-4f7a-b677-de0d3f1f4876,O02272,4/14/2025,Express,SHP-9498-OPE,f6df315604fb791b4ac6849a9740dca6,2372,CR002,,17.44,4/19/2025,Delivered
8bcb3bbb-98cf-401e-bb6b-a51563491a57,O01177,5/4/2025,Express,SHP-4065-MCY,fad83ae6f045c0d3d2e44532583d4776,1274,CR004,,17.02,5/13/2025,Shipped
df9c117c-14d5-4c7b-bf67-b37b46980b63,O02868,1/15/2025,Standard,SHP-8734-ZZC,15722e414dbac10012a0e25cfe4cd039,3045,CR003,,66.71,1/24/2025,In Transit
86e2c8ae-339b-4bb9-83cc-bd495e306861,O01322,9/1/2024,Overnight,SHP-4955-RVG,f0b797e6153a8077e21ff9ee03a1e29c,60,CR004,,29.21,9/6/2024,Shipped
57322c88-9fe0-4ebd-a8c7-2e484da61828,O02694,1/2/2025,Standard,SHP-5272-NEH,9dd2d60dc67cbe5b26779f65e08e2edc,4378,CR002,,56.26,1/12/2025,Pending
29cdcd7f-1235-4ce9-85bc-4a4150d328e0,O03219,6/4/2024,Express,SHP-1888-IGT,79a1aa7f6e3742bfd57c971ccded8e6b,1579,CR004,,52.27,6/8/2024,Shipped
02e06dc4-b92e-4f1f-be59-2a2af181c7de,O02761,5/7/2025,Express,SHP-6267-BJV,aad5fb5769776b0f3ae2c3da1e55c6e2,4591,CR002,,23.32,5/14/2025,In Transit
1f8d3f74-3c8b-441b-bf6a-909a18b38846,O02978,4/6/2025,Standard,SHP-9511-UXR,945325525be21b559c80f7ea7b87314f,3310,CR003,,29.11,4/12/2025,Delivered
2d5cd936-02b1-4544-8ef2-f05cac13106f,O00115,6/30/2024,Standard,SHP-8026-VFA,cfa0b077b205819d57471b6e686c6f08,2242,CR003,,28.43,7/6/2024,Pending
c9a11e61-22c1-4c11-bab1-15571f7dfd5e,O00076,6/9/2024,Standard,SHP-3208-BLM,8354015f3a02631d26105e2865d54ff4,768,CR004,,21.96,6/17/2024,In Transit
6d7dae5b-696a-4433-a017-0fab6c564acf,O02713,9/1/2024,Express,SHP-6829-YUR,2d4d1b6f138e0ae4ef9976067ab4c20b,2109,CR004,,33.38,9/6/2024,Shipped
df6020d8-8860-423c-b615-8510d3800e20,O00307,4/29/2025,Express,SHP-6521-ZEV,15e87be557eceee723c43c3777d72710,1208,CR002,,88.65,5/8/2025,Pending
e4ecff8c-5cf1-45ef-9735-64f580e5714c,O01022,8/16/2024,Express,SHP-3425-XIJ,7012a8b8ae82625b9f02aa5b67f59e10,962,CR001,,40.94,8/26/2024,Pending
d4f54562-faf7-4aa1-a5fa-54ade7a99df8,O03200,7/21/2024,Overnight,SHP-1691-CGF,d9d022929f570b542e7e7a24303b3cc6,75,CR002,,75.62,7/24/2024,In Transit
b7a571b6-1257-4d1d-9a6e-d4cf1023874f,O02983,5/10/2025,Standard,SHP-9424-ENN,466d6686ddd7d01c857a96d63d8ab963,2699,CR001,,92.7,5/13/2025,In Transit
12125b89-4a43-4b41-ab35-856693c5abaf,O02436,9/5/2024,Standard,SHP-1830-TSG,4f8dd7f34ce0ea9496acc070593717e3,2511,CR001,,83.44,9/15/2024,Pending
4deddfd7-233c-4837-bc44-0dc1e34a1e18,O00822,10/24/2024,Overnight,SHP-9975-OWG,d862a266294793bb573f06e074604462,4851,CR004,,89.38,10/31/2024,In Transit
50e7534a-d099-4202-975e-c8052a2d1756,O02177,6/2/2024,Overnight,SHP-9850-FQI,15c8edca40833a5a56c0d6a9c18b6759,1448,CR002,,18.67,6/10/2024,Shipped
dea53a39-852c-42fb-af07-2ba6728b7444,O03600,7/12/2024,Express,SHP-8894-HES,0605d6d7561b1bb6b03b96a0aaff6a7e,3131,CR004,,16.47,7/15/2024,In Transit
4a97ba60-7698-42ff-9ceb-e5fe7e780017,O01150,1/9/2025,Overnight,SHP-9347-SQR,549c3398473704b7d7220c63f9e41913,928,CR004,,67.51,1/19/2025,In Transit
4a09e26e-68aa-45f0-8dc1-55f97d21bb49,O00490,2/2/2025,Standard,SHP-9742-PLX,8f1828df52adddfd7576ef8e6fa46185,4289,CR003,,33.02,2/12/2025,Shipped
dba0612d-b3ac-4d6c-b17b-8caddc4ad565,O03909,2/11/2025,Overnight,SHP-3645-DDJ,f50691357b0b379109c54a73af5a327a,2404,CR004,,73.08,2/19/2025,Shipped
8f1cc4b3-904e-4f61-91ae-c28322c1e8e8,O03877,11/2/2024,Standard,SHP-8008-KIU,dea29554e818f25079e8cf31c7be9e77,826,CR004,,29.76,11/11/2024,Shipped
66f5f035-2262-4ab8-b857-4d36c68ea96a,O00511,12/20/2024,Express,SHP-2207-IWT,7575fa740474d39ac1cfb1e81a75ef1a,4507,CR003,,91.05,12/24/2024,Shipped
9314fd88-40bb-45b5-bf65-d7b43a220cdd,O00209,5/12/2025,Express,SHP-8171-JHF,0c2ac92f441a7b4129e5eef85ee6db4c,359,CR002,,94.34,5/21/2025,Delivered
d3871890-255c-4152-a3fb-fa3d6e9fea88,O03057,1/2/2025,Overnight,SHP-1735-POZ,e1fffca8f3bdb64258d6ce2b6106521b,3427,CR004,,70.59,1/10/2025,Shipped
17689e6e-b6f9-4c0e-b96e-e9d50a9e60a6,O00766,9/19/2024,Overnight,SHP-5522-YUL,df22712a7c1edc67309a9d9d1daa1fcf,1214,CR001,,24.81,9/25/2024,Shipped
ec0c9ca3-c8ca-49dc-903f-c78e1fa6d6c7,O02140,3/6/2025,Overnight,SHP-2782-ACR,cd42cf7853bfecf83ac2057b2d1b54ea,4521,CR001,,94.58,3/10/2025,Shipped
0af77b4f-fdda-4514-961f-d3212bc1a3f6,O00357,11/5/2024,Express,SHP-9954-IYK,5b597053535428e80e4895d9730e8205,3664,CR004,,91.36,11/15/2024,Delivered
cdc5cacc-5473-4ec3-821b-89098bbf2a8d,O01729,5/31/2024,Express,SHP-5386-QMD,ed427763361052c747e4a0ece14e9d58,4500,CR003,,56.62,6/3/2024,Shipped
3a4bee18-6b5a-4120-b84b-0bb9fc77d8b2,O01743,2/5/2025,Standard,SHP-5190-HIH,3fd08bde13bc6205f34195106670aac0,629,CR001,,91.38,2/14/2025,Delivered
1fa281c3-a5b4-4171-b44c-ca9c7c53738c,O01978,11/14/2024,Standard,SHP-7129-TBL,3fc30a8dc49df2974b2bcbb1de22a017,4388,CR001,,54.02,11/24/2024,Delivered
8e723e88-7ccc-4b13-b2ba-1a3a3f02b1e7,O02656,5/30/2024,Express,SHP-7834-EHT,1920e6796f67787a6f6169a10ae5c6ce,3555,CR001,,95.18,6/2/2024,Delivered
84a7911f-16ba-449d-9690-6a49fa052404,O00702,1/21/2025,Overnight,SHP-1234-SMT,58db1042bc6d60693399dbaaf88bc4c1,3346,CR003,,76.3,1/25/2025,Shipped
eca1187f-0a06-40f9-8393-c7197f26fd5d,O02085,12/12/2024,Express,SHP-5915-ULB,6791a271d22131c8d5d0b5e8706c1c3d,2504,CR002,,89.88,12/18/2024,Delivered
e5f8fe55-00aa-4042-a926-e5c0df6be45b,O01209,1/28/2025,Overnight,SHP-6073-BFR,b0e8c4e7037255c90b4fd4dbc0039902,2373,CR002,,11.09,2/5/2025,In Transit
7fb3d303-f7e9-4f1d-ae55-bc7f38b8976d,O00118,7/23/2024,Standard,SHP-8412-IKW,998d2077574b42440111aebc59fa6a67,3516,CR002,,73.01,7/27/2024,Pending
78b72589-3109-4f91-9418-f361d63ddfcf,O02643,1/14/2025,Overnight,SHP-9160-QDB,967b14dafea3ac99466f370e4fc0f9a4,75,CR002,,42.95,1/21/2025,In Transit
7650514d-a670-4492-bb41-f989b7ab0455,O03799,10/3/2024,Overnight,SHP-8715-CTO,84e1d26bc38701a41fed992d2ad358b1,715,CR001,,30.04,10/6/2024,Delivered
cd7ee5ec-3d7d-4b02-b063-28fd111f0396,O03891,1/24/2025,Standard,SHP-1823-JJP,0f7b67f597b75c9a0d38b2250d94c15f,3106,CR001,,23.05,2/1/2025,Pending
403bebb8-aa6e-4825-a947-0ea3c2013858,O00204,12/7/2024,Express,SHP-2596-TQN,d978e0c72b0505b567daadaceea06bba,1952,CR003,,43.79,12/17/2024,Delivered
9c170a47-0f3d-45ac-aa0b-97b9ca41467f,O03725,3/10/2025,Standard,SHP-4973-OES,858dce4a442f8f87c1128494de528510,4008,CR001,,29.72,3/16/2025,In Transit
c786f62a-cce6-493a-9dcf-bb8a39675005,O02361,9/14/2024,Overnight,SHP-3777-VRL,8c568095fc4f9438fe432ba6552b0ce6,3520,CR003,,85.02,9/20/2024,Shipped
2a5d4866-9a0e-484e-842b-c41ac1a3d279,O01303,9/7/2024,Express,SHP-8115-CNJ,3c15e3324c7fefbb7100def1741b88aa,1487,CR002,,89.43,9/16/2024,Shipped
3aab9bdf-612a-4ae3-b1d2-d7d69c2937aa,O00273,1/18/2025,Standard,SHP-4096-ENU,1134dbd5a1ed910482cb62449476c638,3102,CR003,,58.42,1/23/2025,Pending
859e3a71-4a9f-425d-a298-fe01851f80e5,O02461,2/1/2025,Express,SHP-5271-AYQ,696d979414c776644c33ef92c510ea73,3346,CR004,,38.81,2/4/2025,Pending
f63db107-6920-42fb-ab39-e7a971ada177,O00762,9/6/2024,Standard,SHP-7469-NYP,bdfe92c4edb330affafe6ff85da45f2b,3239,CR002,,33.68,9/10/2024,Delivered
0e5cafcc-7a65-4102-81db-23d55b3d62f8,O02810,6/4/2024,Standard,SHP-6664-XVC,4bae3039467b71ffafda59a5b1c806da,610,CR001,,11.74,6/9/2024,In Transit
43d302b2-7235-4a57-ae38-ceaace7375ff,O00722,10/22/2024,Express,SHP-8074-GTL,e8bc6ef7ba90df21fcb80f962d5041ae,4848,CR004,,83.04,10/25/2024,Pending
b4f105fb-b810-4653-a45e-de6bbb771b28,O00697,8/4/2024,Standard,SHP-7675-SPZ,e72254e5fbe0484b8a01314c4f2f660a,66,CR002,,76.93,8/12/2024,In Transit
68450a1c-a338-4f3d-9fbc-6b86f8e900de,O02971,4/14/2025,Standard,SHP-3050-QVM,402fd1d6413be154f97534aeff851d6a,1084,CR002,,39.13,4/19/2025,Shipped
8ddf0eff-cf3a-46aa-9709-af119ffeddda,O00530,6/22/2024,Express,SHP-3762-TZJ,36f45a77046be21bfd9c845f2d332f3a,390,CR004,,26.7,6/29/2024,Pending
a0914687-1b3d-46aa-9439-65ff3830aa16,O01916,5/7/2025,Express,SHP-2602-AMO,d4f4afdb635ffe34bde493690d10d511,2030,CR001,,49.58,5/17/2025,In Transit
fb6106ac-dcc7-4f5b-95e4-3107c9308734,O00234,7/26/2024,Overnight,SHP-3873-UXP,7e57407c699dad182f72381b0b932d44,4921,CR004,,37.52,7/29/2024,In Transit
5665d54f-1cd9-4daa-b78d-0054e3542251,O02813,5/28/2024,Express,SHP-9646-BHF,f9abe30bd34b4f90fb5949a2024ed561,4282,CR002,,38.26,6/5/2024,Shipped
90cfc2d5-7cac-4be4-929f-c8f691b5b607,O01991,8/25/2024,Standard,SHP-4109-UZL,149906c61d303502699e6cc63427cbd8,1414,CR004,,95.26,9/3/2024,In Transit
dbb83c9c-014d-4dd5-929d-645be2ae756d,O01973,8/5/2024,Overnight,SHP-1483-JVQ,c36d588579f0b8e3dfcaa09900401542,3794,CR003,,81.13,8/8/2024,Delivered
3a6d0296-4e0b-4f19-9e27-eed594e50f9d,O01087,2/1/2025,Overnight,SHP-1140-POJ,9a3415dfd5a107a23459586c65152b7f,3520,CR004,,47.2,2/10/2025,Shipped
ed2240e2-6eab-49ff-b2d7-8cd4fd07c96e,O02017,4/22/2025,Standard,SHP-6119-OUU,f648c3e579e6051b0a4e7a90cdc64af6,4112,CR003,,56.24,4/28/2025,Shipped
47807a8d-a6fe-4e61-b96d-be3e0aee0c96,O01008,11/28/2024,Overnight,SHP-6630-KCQ,bea8c5aa146ed03c04e51d357e0e884e,1485,CR003,,63.58,12/4/2024,In Transit
b92e1445-166e-4df6-acd3-fda0857db4b2,O00107,12/2/2024,Express,SHP-9232-XJO,ada64714ad50778fe30f2761cc7166ac,1805,CR001,,83.5,12/5/2024,Pending
3178d962-ecd6-425a-8d57-67dd5119d966,O02829,12/3/2024,Overnight,SHP-5372-QGK,b05dd7b195146396cef4cf4b6013ec6f,3116,CR004,,32.17,12/13/2024,In Transit
0c588f00-d809-4d08-9c4b-574fbde641a6,O03966,1/10/2025,Overnight,SHP-6736-YMX,fddab4ad0a9d3e286b15cdd0878d887d,1326,CR004,,81.52,1/18/2025,Delivered
3d1f170e-630b-4de8-97c2-951dcab7ce58,O00978,9/29/2024,Standard,SHP-7436-XIO,da70dd922acbc99d0705e6b0bac2e637,2714,CR003,,18.71,10/6/2024,Shipped
6c7a3beb-a2c1-4044-9e63-7692b6ea1d9e,O00125,3/4/2025,Overnight,SHP-5466-SIK,5a4b13e6eb3ef1b3971f48614e560c56,88,CR002,,27.86,3/14/2025,Shipped
dbd330fd-1888-4199-b66a-620c39828bd1,O01960,11/16/2024,Express,SHP-3565-MPF,675f570cc098cd31d292f768f6c200c2,4591,CR002,,67.58,11/20/2024,Delivered
52ae20c6-ddf5-4ca1-aef7-5408bd38c44e,O00231,8/19/2024,Standard,SHP-7799-TEU,4d8bf03537bc6bbff374a03629a68227,3645,CR002,,97.45,8/24/2024,In Transit
1aa8abc1-37c3-448e-998f-8c678e41000a,O00389,1/4/2025,Express,SHP-7720-AFU,46c8abfd5e764cea59f69814e4299b62,3106,CR003,,56.57,1/13/2025,Pending
3c6cc616-43d2-448a-9e11-9d45fcd197d5,O03917,3/9/2025,Overnight,SHP-3522-GRX,b65ebb8a83a5b2fdff746bb68eb13ece,2159,CR004,,94.62,3/12/2025,In Transit
0bfc7099-4877-4cd4-8dc4-23a38bb57100,O01105,10/31/2024,Overnight,SHP-1494-LMU,f098d1720179c093429630e6c1d08b39,4862,CR003,,14.3,11/6/2024,Delivered
59c7abb3-73f4-4e41-92a8-a6c442af5371,O00550,8/16/2024,Overnight,SHP-7997-XZX,82191fba6a47a1306c83af0b80a4929c,471,CR001,,38.99,8/21/2024,Shipped
d88d690a-6513-471d-806c-14d66a462c9e,O02799,2/20/2025,Overnight,SHP-5692-REM,35c019ae0d9791ccc1afa37c50c43d6d,1539,CR003,,21.15,2/28/2025,Pending
dd0f0885-44a2-4b69-bd85-6302bae0dd18,O00209,9/2/2024,Standard,SHP-6914-KOM,dcc151e48d5e2670401b5e4f41fdff2e,629,CR004,,55.04,9/6/2024,Delivered
46a3c98c-684d-4ad2-b869-960d509acb28,O02568,6/12/2024,Standard,SHP-8361-HGT,22451b87e661cf5cad7f4f2ca0a47f99,88,CR002,,63.43,6/17/2024,Shipped
b83bc389-123a-44f4-830d-7d064b0ba662,O02140,3/30/2025,Express,SHP-1533-RSJ,f7ff66071e938f9d2a190d07025b109c,367,CR002,,59.23,4/6/2025,Pending
53e37ee7-286c-474d-a448-c4fc275296b2,O03755,10/3/2024,Express,SHP-8103-KFO,aa0d8366df6af7584ae8fbfc24378dfd,1481,CR004,,11.93,10/12/2024,In Transit
09c8d934-e9c9-4c13-bbce-28b2bb82daaf,O02949,1/10/2025,Overnight,SHP-7512-VCB,1129de3f46791b45bec362937645ef95,3664,CR004,,51.38,1/20/2025,Delivered
75dc682c-d8a0-42ec-bad5-722b9cfccef1,O02475,8/19/2024,Overnight,SHP-5449-MZK,c8c677bb3db332f6ade8196a15420d38,2765,CR003,,80.69,8/22/2024,Delivered
d49b4cea-eaa4-4391-bc8a-0d085163f5ff,O00724,10/9/2024,Express,SHP-3301-BXP,8d067b6d74f4e651b87bc2cf0cc5b6d3,809,CR003,,31.11,10/12/2024,Shipped
fa6c7bc7-fb63-4c39-93b2-676378c9cc1a,O01199,12/14/2024,Express,SHP-6699-VQV,101ce77532a50b807113ae598c964f1a,1938,CR001,,42.51,12/18/2024,Shipped
878a6f18-d8ec-48e0-855a-ceb228dd6a97,O03097,8/28/2024,Overnight,SHP-4308-SKA,38fd62ff661f0938c8ec9bd6a78fbbc2,1853,CR001,,44.94,9/7/2024,Delivered
81bbfdae-55ad-448a-bf3f-24ec2fa09914,O02427,1/8/2025,Express,SHP-2593-NDC,d51f68ab63f91f0e3dfb9c7d76b0961d,872,CR003,,66.5,1/13/2025,Shipped
fca0ff0e-354d-45a7-9186-b464369abc91,O00845,2/19/2025,Standard,SHP-7408-ZFE,699a98c77d0ceb3fca6e2342587686c2,177,CR002,,77.52,2/26/2025,In Transit
9495a9bb-3369-463a-83f3-e4902532fb49,O01961,8/19/2024,Overnight,SHP-3891-KON,d3e75936b82b4c17ec649bae8bb6fe45,745,CR002,,70.98,8/27/2024,Shipped
4e2c3d6a-38f0-45d9-b5ec-98d9ba65ec33,O02696,6/20/2024,Overnight,SHP-8389-MPJ,14254c8c54f1d8acfbf7ca22fa351db3,3131,CR003,,77.48,6/30/2024,Pending
4e68b650-0abd-43ba-bf73-a2955a11cb35,O00743,9/30/2024,Standard,SHP-8330-LFL,20d4710d4669816bd6260d9fbda61abe,739,CR004,,33.85,10/9/2024,Pending
b82d6c43-cd48-4a6f-91a8-70e9afe8d639,O01849,3/24/2025,Express,SHP-9614-CYR,625da663ef234e31cbd1dbbfa9ebbbd5,1912,CR002,,71.49,3/30/2025,Shipped
40f07236-5431-4b82-8314-75bc2ad3c2c7,O00573,12/5/2024,Overnight,SHP-7261-LIU,07294c7dab3d0bf6ef46c83f18a4d11f,2662,CR001,,99.34,12/13/2024,In Transit
256c7224-09a2-4fb1-8ff5-090a36c7a57b,O03778,12/18/2024,Express,SHP-4885-GNX,416325fbf0f9b2fc05def34b373e9628,180,CR004,,63.67,12/22/2024,Pending
bd998a10-ec03-465b-aefa-dc8baed597af,O02553,7/31/2024,Express,SHP-1542-OVS,c21e94d41e4498384110c40ba3507102,3089,CR004,,99.86,8/7/2024,Delivered
c9cfbcf7-ae08-4171-93c8-29ad52fe99a1,O00955,3/7/2025,Express,SHP-7135-JBF,ae5052eb1cde60ef43af7bd3cea8fa7c,1326,CR002,,69.63,3/13/2025,Shipped
9273a0fd-2332-4c7a-896e-00e94efc7268,O01907,2/17/2025,Express,SHP-9605-HJB,f0773163d41c04fc3977d1a712c3fa18,2432,CR002,,48.55,2/21/2025,Delivered
a9c546e3-130e-42a0-9fc1-fe8a15ba564e,O03026,4/30/2025,Express,SHP-8003-VNI,f26db26175b4896cb5b42583908a81c2,4966,CR004,,24.61,5/5/2025,In Transit
21b5c6de-f1e3-40d5-87c0-d44d92597f5d,O02020,9/23/2024,Express,SHP-3331-DRX,526bc3b469fffc13a14584b4ca287182,948,CR002,,57.12,10/1/2024,In Transit
697f9a94-24a4-4d25-a0b7-5ca090de94ea,O03994,11/23/2024,Standard,SHP-4363-VXK,b5b096c9e82e5d201dc65ad5154e6fa5,2512,CR003,,68.0,11/27/2024,Shipped
ec603019-e55d-4a95-bed2-df21a75336a2,O03498,8/5/2024,Overnight,SHP-1590-ZXX,3c28e2ac50ff11f05263ba1cfc83a3e4,2001,CR003,,53.94,8/9/2024,Pending
4fb39f37-097f-4012-bacd-d9ec873173b1,O00471,12/31/2024,Express,SHP-3238-PXS,427e05fc0de17da035bd8006feae5224,3772,CR001,,15.84,1/10/2025,In Transit
e3ae1104-6e63-4b07-9445-843635d7c2f9,O00083,8/23/2024,Express,SHP-5717-OWJ,94e282aca47b82beffb81f6be056166c,2123,CR004,,85.96,8/27/2024,In Transit
3828e2f2-a201-4448-a13a-34c7f23c93c2,O01166,1/30/2025,Standard,SHP-9019-TEU,f7bc3b488b1671b265881a45bb879718,2662,CR002,,85.54,2/6/2025,Delivered
147c723b-2410-4a10-aa8c-4c8ab84ef6b5,O00456,12/31/2024,Express,SHP-1659-RTZ,8acaacbf897ab728b8a27440dcbe2786,768,CR002,,39.57,1/7/2025,Shipped
0a415e74-9681-4b3a-b00f-f7c0f8017688,O02259,9/14/2024,Standard,SHP-4910-NLK,8b29e8e73faee4d194a76e3b43881ddb,629,CR002,,28.68,9/17/2024,In Transit
6d3f9da9-d0aa-4cad-bf58-7a45c40db5da,O01827,5/1/2025,Standard,SHP-9997-FNR,5ff6f353158387fa5caebf689c8e983e,4500,CR001,,94.97,5/9/2025,In Transit
9d81b1a3-8a96-4990-966e-2fa82c22e44a,O03236,8/31/2024,Express,SHP-8306-UGV,3643ece1a38b30526488bd2e7676f793,4095,CR004,,57.83,9/7/2024,Delivered
2d493cb3-741a-42b0-93ff-5056b9fd01f8,O01777,1/21/2025,Standard,SHP-8753-KBV,e82f11f78693b3e724758e49672b96dd,3230,CR003,,48.21,1/30/2025,Shipped
3daa8700-5e19-4651-ad48-590b0039d341,O02520,3/15/2025,Standard,SHP-7085-FXY,b7fe50568a3d3ec463c6b0382b8f5e1b,591,CR003,,47.19,3/21/2025,Pending
2ba40bfd-eb61-4139-a1ac-d32d9148fc87,O03455,10/24/2024,Express,SHP-9909-SJC,987a32a69dc8400e935743e22a681bf1,3930,CR002,,68.5,10/27/2024,Shipped
0aa7d843-4b4c-4b72-8bc9-ba2a9caf7586,O00834,3/17/2025,Standard,SHP-1454-CML,0c9529bc4df6a0ebf3cb9a9ffc3103d7,3930,CR004,,21.51,3/27/2025,Shipped
72fd63b3-ab5d-42a6-8369-87271daf5696,O00352,5/7/2025,Express,SHP-6340-BNS,ca1916b268494b3aac9c7da048a116a4,3772,CR004,,92.24,5/12/2025,Shipped
be98c8ac-f782-46b8-841b-37cf0868ae29,O01951,3/17/2025,Overnight,SHP-7019-TMB,01cbc5800a341c6f13973614645a5575,2405,CR002,,12.02,3/24/2025,Delivered
e2474829-ee7a-42a7-a230-9b7e6380424b,O00611,4/25/2025,Express,SHP-1571-NCG,bb0280b54e2fc999932cddf6ad373d01,4591,CR003,,49.68,5/3/2025,Delivered
e00734ca-6d2f-4729-a008-64ee288a1194,O01335,6/30/2024,Overnight,SHP-5235-HMP,a722a4b5847573ca1df82c1683e32985,4168,CR002,,51.27,7/8/2024,Shipped
c4fb79b4-22cd-40d6-bc0c-d19d755f6ed6,O01968,3/17/2025,Overnight,SHP-5550-KTU,9b5fde14c47a00eb5f6e99252ebc5843,3493,CR003,,55.1,3/23/2025,Pending
816ce0ae-3b91-4fcb-8993-a5d7305310d4,O03593,1/17/2025,Express,SHP-2629-BCC,9f7424d10d69229330ca135761d8df5f,1208,CR004,,44.3,1/27/2025,Delivered
8c48f57d-32d5-44ff-b6d0-6615010f0aec,O02816,8/18/2024,Standard,SHP-4844-USQ,ec855976be6c1fc7793a583a80bc7aff,809,CR004,,72.92,8/26/2024,Pending
dca90408-74ea-4b36-b3a8-136d71ad2df7,O02788,10/11/2024,Overnight,SHP-8822-YGN,aad7b72977215aa8594a77d46f3fa86f,2136,CR003,,75.88,10/19/2024,In Transit
42b6115f-ff91-4ec0-a3df-7a3aa099da3b,O01332,4/21/2025,Express,SHP-4865-PCO,84ba6bdb38aa302bbcb4084bd99af173,2913,CR002,,47.72,4/26/2025,Shipped
379137db-318d-4199-94b2-405e4648c12e,O00447,2/6/2025,Express,SHP-6080-YKJ,463b2d327717eaf159b12874c180096b,3090,CR002,,64.52,2/14/2025,In Transit
feb7f42a-ce1d-4085-8827-16932a7d3d5e,O01543,10/25/2024,Express,SHP-2487-OZU,4a13ae220d04792e67dff48bd32d34c8,3233,CR004,,30.57,11/2/2024,Delivered
d0526133-92c8-4f5a-aedd-ae1f095fca64,O03619,11/18/2024,Overnight,SHP-3754-BUT,6936f487e11ce7baabac8152150f2b24,1843,CR003,,69.51,11/26/2024,Shipped
dccdfcec-49d1-4e4a-9800-e16e1adb1a91,O03029,12/22/2024,Standard,SHP-1239-HRO,c4eeb77bf8b3bf7026334c64bdf27ffc,390,CR002,,67.93,12/29/2024,Delivered
df497923-1d9a-4261-b2f9-d40cab98971b,O00432,6/20/2024,Standard,SHP-5238-IUL,89a4e7531e5304c4ea6a11ec722cdefd,2242,CR003,,26.26,6/29/2024,In Transit
3be2e232-e7cf-4857-aa66-12379d7b2a13,O03936,10/15/2024,Standard,SHP-2601-LLA,5bc19417e2fcd9da45a17946cca89021,2109,CR004,,27.96,10/20/2024,In Transit
8c92f50a-978e-40d9-bfa7-ce33932c2d65,O01186,8/4/2024,Express,SHP-7255-JRO,9911661515f7773d4d2f563556f358f4,1843,CR004,,67.07,8/13/2024,Delivered
3417b1b4-f6f3-4b18-b30e-2601d31e6eb7,O01741,10/22/2024,Overnight,SHP-9266-INJ,f21aa120d6e81edd5da8ac0c35c10716,2512,CR001,,30.93,10/30/2024,Pending
d172ddb8-e636-45e7-9aad-31776626b1ca,O02409,7/15/2024,Standard,SHP-3993-ZYN,24d161a78e43d42572577b1508fa1d18,4852,CR003,,78.49,7/19/2024,In Transit
