OrderLineID,OrderID,ProductID,Quantity,UnitPrice
OL0017567,ORD019033,PROD00232,4,284.49
OL0017568,ORD000986,PROD00136,1,369.86
OL0017569,ORD017444,PROD00187,3,454.15
OL0017570,ORD008626,PROD00036,3,364.74
OL0017571,ORD015245,PROD00021,1,298.54
OL0017572,ORD005486,PROD00493,1,34.25
OL0017573,ORD009092,PROD00259,1,342.47
OL0017574,ORD012068,PROD00600,1,258.28
OL0017575,ORD001748,PROD00016,2,258.89
OL0017576,ORD015837,PROD00723,1,214.08
OL0017577,ORD005071,PROD00567,4,196.76
OL0017578,ORD013182,PROD00662,2,440.23
OL0017579,ORD014646,PROD00278,3,324.01
OL0017580,ORD004156,PROD00625,4,19.69
OL0017581,ORD002702,PROD00511,3,13.91
OL0017582,ORD015676,PROD00396,1,166.54
OL0017583,ORD001601,PROD00456,3,123.23
OL0017584,ORD003999,PROD00521,2,382.43
OL0017585,ORD013281,PROD00596,4,6.89
OL0017586,ORD011366,PROD00463,4,460.1
OL0017587,ORD014040,PROD00536,4,360.62
OL0017588,ORD014567,PROD00384,3,6.89
OL0017589,ORD003478,PROD00560,3,450.66
OL0017590,ORD017533,PROD00429,4,428.33
OL0017591,ORD007639,PROD00262,1,48.66
OL0017592,ORD003010,PROD00632,1,30.84
OL0017593,ORD015871,PROD00599,4,423.7
OL0017594,ORD006601,PROD00360,2,370.34
OL0017595,ORD018436,PROD00399,2,232.01
OL0017596,ORD011634,PROD00286,4,396.9
OL0017597,ORD000217,PROD00795,4,50.68
OL0017598,ORD013519,PROD00411,4,499.77
OL0017599,ORD008664,PROD00226,1,391.77
OL0017600,ORD015976,PROD00225,3,368.62
OL0017601,ORD003528,PROD00117,2,370.34
OL0017602,ORD005851,PROD00698,4,432.38
OL0017603,ORD001965,PROD00778,4,380.83
OL0017604,ORD006502,PROD00457,2,440.23
OL0017605,ORD015015,PROD00584,2,382.74
OL0017606,ORD002397,PROD00718,4,453.94
OL0017607,ORD005886,PROD00503,1,70.19
OL0017608,ORD002309,PROD00641,4,25.93
OL0017609,ORD004434,PROD00586,1,422.9
OL0017610,ORD005722,PROD00516,4,232.7
OL0017611,ORD007991,PROD00699,4,445.38
OL0017612,ORD009979,PROD00041,2,229.7
OL0017613,ORD000770,PROD00090,3,131.74
OL0017614,ORD011517,PROD00398,1,60.91
OL0017615,ORD005209,PROD00413,2,196.01
OL0017616,ORD008634,PROD00243,2,9.99
OL0017617,ORD019734,PROD00509,2,114.01
OL0017618,ORD006836,PROD00201,3,391.77
OL0017619,ORD014540,PROD00508,4,68.09
OL0017620,ORD009231,PROD00114,4,421.9
OL0017621,ORD003630,PROD00150,4,446.28
OL0017622,ORD019928,PROD00600,3,380.99
OL0017623,ORD016767,PROD00227,2,115.52
OL0017624,ORD007566,PROD00121,4,278.24
OL0017625,ORD016622,PROD00223,2,196.01
OL0017626,ORD000838,PROD00698,2,217.45
OL0017627,ORD000072,PROD00143,2,289.52
OL0017628,ORD013092,PROD00189,3,201.41
OL0017629,ORD002360,PROD00391,1,86.59
OL0017630,ORD011916,PROD00227,3,158.45
OL0017631,ORD009157,PROD00603,4,111.69
OL0017632,ORD019731,PROD00108,4,120.92
OL0017633,ORD012300,PROD00170,1,435.53
OL0017634,ORD015858,PROD00738,1,439.44
OL0017635,ORD012838,PROD00025,4,138.14
OL0017636,ORD007718,PROD00576,3,320.09
OL0017637,ORD009040,PROD00774,4,67.05
OL0017638,ORD002405,PROD00004,1,38.83
OL0017639,ORD015406,PROD00066,3,402.17
OL0017640,ORD012112,PROD00383,2,356.89
OL0017641,ORD013893,PROD00231,2,485.52
OL0017642,ORD006088,PROD00526,4,300.18
OL0017643,ORD005881,PROD00333,4,117.04
OL0017644,ORD014555,PROD00250,3,437.74
OL0017645,ORD006221,PROD00123,2,376.18
OL0017646,ORD013539,PROD00733,1,251.63
OL0017647,ORD007214,PROD00626,2,421.83
OL0017648,ORD012670,PROD00162,2,113.54
OL0017649,ORD003975,PROD00154,1,107.51
OL0017650,ORD006090,PROD00747,1,301.56
OL0017651,ORD003703,PROD00312,4,318.11
OL0017652,ORD009079,PROD00346,3,324.64
OL0017653,ORD017894,PROD00452,2,290.74
OL0017654,ORD007221,PROD00248,3,6.89
OL0017655,ORD012430,PROD00078,1,445.0
OL0017656,ORD016421,PROD00203,4,303.63
OL0017657,ORD006669,PROD00387,3,93.05
OL0017658,ORD015849,PROD00378,2,151.37
OL0017659,ORD018378,PROD00471,2,433.86
OL0017660,ORD001697,PROD00136,3,30.69
OL0017661,ORD000357,PROD00462,3,446.28
OL0017662,ORD000916,PROD00254,1,297.19
OL0017663,ORD007553,PROD00645,4,415.65
OL0017664,ORD010739,PROD00186,3,137.55
OL0017665,ORD014547,PROD00012,1,411.85
OL0017666,ORD014808,PROD00255,4,308.82
OL0017667,ORD008381,PROD00195,3,86.59
OL0017668,ORD015606,PROD00749,3,21.24
OL0017669,ORD000504,PROD00094,1,28.58
OL0017670,ORD000240,PROD00020,4,113.13
OL0017671,ORD011775,PROD00387,3,180.75
OL0017672,ORD007464,PROD00289,1,88.33
OL0017673,ORD005114,PROD00461,2,168.47
OL0017674,ORD019348,PROD00658,1,93.05
OL0017675,ORD013347,PROD00587,3,154.71
OL0017676,ORD000236,PROD00410,1,433.94
OL0017677,ORD015272,PROD00007,3,265.98
OL0017678,ORD016535,PROD00090,1,275.7
OL0017679,ORD005608,PROD00771,3,45.69
OL0017680,ORD011533,PROD00757,1,87.84
OL0017681,ORD014898,PROD00529,4,498.08
OL0017682,ORD018896,PROD00396,3,459.77
OL0017683,ORD009325,PROD00369,1,25.93
OL0017684,ORD006222,PROD00102,2,495.15
OL0017685,ORD002024,PROD00201,4,153.74
OL0017686,ORD014333,PROD00593,1,273.52
OL0017687,ORD016948,PROD00615,1,6.15
OL0017688,ORD008546,PROD00466,1,268.14
OL0017689,ORD002268,PROD00250,2,239.12
OL0017690,ORD007846,PROD00632,4,137.29
OL0017691,ORD014925,PROD00535,4,498.08
OL0017692,ORD010598,PROD00770,1,106.47
OL0017693,ORD017093,PROD00617,2,471.78
OL0017694,ORD013136,PROD00126,1,37.02
OL0017695,ORD012959,PROD00311,4,20.4
OL0017696,ORD017283,PROD00626,2,424.33
OL0017697,ORD002885,PROD00527,3,55.86
OL0017698,ORD019791,PROD00754,4,26.86
OL0017699,ORD009954,PROD00229,2,468.48
OL0017700,ORD011410,PROD00197,2,70.52
OL0017701,ORD000452,PROD00319,3,319.54
OL0017702,ORD019906,PROD00229,2,410.91
OL0017703,ORD015006,PROD00291,1,337.46
OL0017704,ORD002484,PROD00019,1,497.52
OL0017705,ORD005118,PROD00693,1,495.91
OL0017706,ORD005343,PROD00220,4,433.58
OL0017707,ORD011577,PROD00002,4,9.99
OL0017708,ORD004782,PROD00484,2,415.65
OL0017709,ORD009023,PROD00180,3,266.0
OL0017710,ORD019918,PROD00404,4,331.26
OL0017711,ORD009085,PROD00187,1,224.84
OL0017712,ORD010298,PROD00387,3,424.33
OL0017713,ORD008254,PROD00264,1,239.08
OL0017714,ORD005127,PROD00040,3,139.36
OL0017715,ORD007887,PROD00030,4,224.84
OL0017716,ORD007955,PROD00524,4,370.95
OL0017717,ORD004371,PROD00177,1,86.99
OL0017718,ORD012369,PROD00628,3,281.8
OL0017719,ORD001485,PROD00103,1,107.51
OL0017720,ORD014521,PROD00273,2,447.75
OL0017721,ORD003477,PROD00636,3,9.99
OL0017722,ORD011883,PROD00023,2,439.24
OL0017723,ORD005889,PROD00679,3,411.85
OL0017724,ORD006994,PROD00127,4,304.85
OL0017725,ORD000280,PROD00283,1,342.47
OL0017726,ORD016327,PROD00697,3,171.8
OL0017727,ORD011163,PROD00019,1,268.58
OL0017728,ORD013123,PROD00172,4,70.19
OL0017729,ORD002677,PROD00122,4,166.28
OL0017730,ORD018128,PROD00322,1,117.01
OL0017731,ORD003501,PROD00288,1,490.15
OL0017732,ORD008889,PROD00171,4,203.65
OL0017733,ORD009088,PROD00253,3,382.74
OL0017734,ORD013697,PROD00744,3,158.49
OL0017735,ORD006188,PROD00791,1,276.45
OL0017736,ORD017005,PROD00526,1,414.27
OL0017737,ORD000871,PROD00208,4,113.16
OL0017738,ORD007363,PROD00185,2,151.37
OL0017739,ORD018436,PROD00698,2,192.85
OL0017740,ORD004530,PROD00296,2,412.46
OL0017741,ORD015493,PROD00046,4,260.25
OL0017742,ORD012811,PROD00106,4,324.07
OL0017743,ORD019587,PROD00228,4,380.88
OL0017744,ORD014098,PROD00116,2,499.77
OL0017745,ORD003358,PROD00565,1,203.72
OL0017746,ORD014046,PROD00541,1,48.66
OL0017747,ORD015454,PROD00251,4,321.6
OL0017748,ORD011409,PROD00433,1,13.91
OL0017749,ORD016551,PROD00053,1,203.65
OL0017750,ORD009071,PROD00649,4,415.73
OL0017751,ORD009666,PROD00793,3,292.21
OL0017752,ORD015832,PROD00047,4,139.42
OL0017753,ORD009861,PROD00081,4,258.8
OL0017754,ORD003331,PROD00434,1,477.65
OL0017755,ORD000160,PROD00327,4,69.32
OL0017756,ORD010382,PROD00272,1,7.8
OL0017757,ORD013734,PROD00293,3,213.61
OL0017758,ORD016357,PROD00378,2,445.0
OL0017759,ORD019930,PROD00786,2,88.33
OL0017760,ORD018385,PROD00423,1,435.53
OL0017761,ORD019772,PROD00696,4,240.6
OL0017762,ORD018507,PROD00594,4,315.98
OL0017763,ORD008819,PROD00648,1,18.57
OL0017764,ORD017049,PROD00625,2,130.14
OL0017765,ORD013424,PROD00569,3,77.8
OL0017766,ORD002188,PROD00532,1,21.15
OL0017767,ORD001295,PROD00110,2,195.2
OL0017768,ORD007265,PROD00637,4,90.06
OL0017769,ORD018955,PROD00472,4,258.8
OL0017770,ORD004512,PROD00397,1,304.02
OL0017771,ORD005172,PROD00587,1,388.08
OL0017772,ORD004265,PROD00564,3,421.83
OL0017773,ORD014931,PROD00358,1,139.43
OL0017774,ORD013580,PROD00609,3,21.15
OL0017775,ORD006080,PROD00512,3,297.26
OL0017776,ORD012120,PROD00542,1,248.51
OL0017777,ORD015945,PROD00250,3,289.8
OL0017778,ORD010197,PROD00494,1,416.19
OL0017779,ORD011397,PROD00389,4,37.02
OL0017780,ORD012297,PROD00103,3,188.18
OL0017781,ORD007316,PROD00278,4,241.55
OL0017782,ORD002280,PROD00051,2,6.15
OL0017783,ORD018290,PROD00382,3,404.07
OL0017784,ORD014206,PROD00719,4,142.83
OL0017785,ORD017232,PROD00586,2,305.4
OL0017786,ORD014804,PROD00129,3,301.56
OL0017787,ORD002678,PROD00558,4,440.53
OL0017788,ORD007851,PROD00079,4,364.74
OL0017789,ORD009910,PROD00298,4,130.89
OL0017790,ORD003230,PROD00554,4,397.3
OL0017791,ORD000139,PROD00320,2,136.75
OL0017792,ORD008392,PROD00405,2,191.77
OL0017793,ORD014367,PROD00079,1,371.79
OL0017794,ORD013936,PROD00483,4,327.13
OL0017795,ORD011777,PROD00531,3,334.32
OL0017796,ORD009305,PROD00654,4,284.49
OL0017797,ORD015802,PROD00527,1,333.19
OL0017798,ORD011100,PROD00179,4,239.77
OL0017799,ORD012694,PROD00723,2,291.74
OL0017800,ORD014538,PROD00731,1,319.84
OL0017801,ORD019857,PROD00528,3,22.79
OL0017802,ORD016720,PROD00723,4,327.13
OL0017803,ORD015227,PROD00309,2,193.44
OL0017804,ORD010611,PROD00767,1,436.66
OL0017805,ORD000588,PROD00023,3,362.96
OL0017806,ORD012528,PROD00676,2,21.15
OL0017807,ORD006769,PROD00658,2,422.65
OL0017808,ORD000807,PROD00455,2,123.99
OL0017809,ORD014611,PROD00089,3,274.96
OL0017810,ORD015573,PROD00240,2,131.74
OL0017811,ORD017213,PROD00236,4,306.77
OL0017812,ORD013881,PROD00173,3,413.89
OL0017813,ORD013359,PROD00007,3,452.36
OL0017814,ORD019279,PROD00709,3,64.52
OL0017815,ORD019616,PROD00361,4,141.74
OL0017816,ORD011777,PROD00728,4,8.01
OL0017817,ORD000724,PROD00084,3,424.4
OL0017818,ORD004767,PROD00213,1,246.49
OL0017819,ORD010264,PROD00714,1,477.25
OL0017820,ORD015400,PROD00377,3,451.61
OL0017821,ORD008522,PROD00471,4,193.9
OL0017822,ORD016889,PROD00757,2,350.66
OL0017823,ORD019193,PROD00302,1,358.94
OL0017824,ORD003043,PROD00545,1,382.43
OL0017825,ORD018814,PROD00783,4,490.92
OL0017826,ORD018525,PROD00034,4,110.91
OL0017827,ORD009417,PROD00591,3,427.02
OL0017828,ORD019576,PROD00777,1,278.27
OL0017829,ORD015604,PROD00347,2,273.55
OL0017830,ORD007285,PROD00320,4,73.74
OL0017831,ORD000957,PROD00634,3,57.64
OL0017832,ORD011778,PROD00444,3,258.89
OL0017833,ORD003351,PROD00796,3,72.22
OL0017834,ORD016065,PROD00265,2,227.67
OL0017835,ORD017338,PROD00249,4,434.13
OL0017836,ORD002405,PROD00676,2,174.19
OL0017837,ORD004088,PROD00265,4,339.41
OL0017838,ORD006013,PROD00763,1,171.8
OL0017839,ORD005695,PROD00543,1,73.07
OL0017840,ORD017444,PROD00747,4,205.85
OL0017841,ORD001977,PROD00301,4,13.91
OL0017842,ORD002905,PROD00439,2,478.13
OL0017843,ORD012726,PROD00462,4,251.63
OL0017844,ORD009791,PROD00783,2,265.98
OL0017845,ORD003798,PROD00757,1,236.06
OL0017846,ORD012321,PROD00498,4,197.99
OL0017847,ORD017071,PROD00425,2,235.97
OL0017848,ORD001555,PROD00578,2,106.47
OL0017849,ORD000930,PROD00575,2,478.38
OL0017850,ORD006935,PROD00631,4,11.45
OL0017851,ORD014446,PROD00622,2,202.69
OL0017852,ORD001121,PROD00619,3,73.86
OL0017853,ORD002507,PROD00377,2,118.2
OL0017854,ORD007252,PROD00628,4,18.62
OL0017855,ORD011392,PROD00539,4,138.13
OL0017856,ORD000693,PROD00192,4,281.8
OL0017857,ORD008079,PROD00505,4,341.38
OL0017858,ORD013785,PROD00188,1,364.23
OL0017859,ORD018041,PROD00312,2,339.33
OL0017860,ORD015633,PROD00327,1,185.36
OL0017861,ORD009110,PROD00188,2,230.18
OL0017862,ORD000417,PROD00221,4,363.8
OL0017863,ORD012594,PROD00788,3,261.21
OL0017864,ORD015382,PROD00466,1,427.8
OL0017865,ORD018771,PROD00584,4,49.91
OL0017866,ORD015974,PROD00690,1,496.26
OL0017867,ORD018180,PROD00199,4,453.5
OL0017868,ORD008264,PROD00088,1,322.11
OL0017869,ORD018221,PROD00444,3,224.51
OL0017870,ORD019572,PROD00342,1,202.55
OL0017871,ORD014823,PROD00148,2,48.66
OL0017872,ORD019274,PROD00390,4,356.5
OL0017873,ORD004636,PROD00128,4,203.47
OL0017874,ORD018102,PROD00136,1,404.07
OL0017875,ORD011450,PROD00256,4,239.08
OL0017876,ORD004949,PROD00633,3,240.86
OL0017877,ORD014145,PROD00207,3,339.83
OL0017878,ORD000763,PROD00022,2,382.14
OL0017879,ORD013221,PROD00035,3,104.32
OL0017880,ORD002955,PROD00298,2,86.78
OL0017881,ORD019600,PROD00717,4,73.07
OL0017882,ORD014542,PROD00732,1,499.86
OL0017883,ORD009055,PROD00788,2,412.46
OL0017884,ORD015019,PROD00093,4,283.85
OL0017885,ORD007116,PROD00128,3,148.54
OL0017886,ORD008529,PROD00539,3,478.38
OL0017887,ORD016464,PROD00325,1,412.46
OL0017888,ORD019201,PROD00509,1,268.67
OL0017889,ORD003319,PROD00376,3,268.58
OL0017890,ORD006686,PROD00444,1,275.75
OL0017891,ORD018555,PROD00788,4,139.36
OL0017892,ORD018341,PROD00535,4,124.9
OL0017893,ORD019995,PROD00736,1,339.83
OL0017894,ORD018277,PROD00524,3,404.07
OL0017895,ORD007760,PROD00241,1,12.02
OL0017896,ORD005788,PROD00439,1,22.06
OL0017897,ORD007070,PROD00498,3,258.28
OL0017898,ORD010714,PROD00208,2,268.47
OL0017899,ORD010969,PROD00667,3,327.13
OL0017900,ORD008371,PROD00065,4,210.16
OL0017901,ORD000130,PROD00307,2,53.94
OL0017902,ORD017661,PROD00460,2,403.35
OL0017903,ORD001095,PROD00456,3,411.85
OL0017904,ORD019824,PROD00231,1,370.82
OL0017905,ORD001111,PROD00528,3,223.41
OL0017906,ORD000861,PROD00005,4,17.13
OL0017907,ORD007715,PROD00634,4,22.06
OL0017908,ORD011870,PROD00171,2,292.21
OL0017909,ORD008605,PROD00493,3,51.37
OL0017910,ORD011690,PROD00057,4,86.99
OL0017911,ORD010946,PROD00097,2,142.52
OL0017912,ORD005043,PROD00788,2,361.72
OL0017913,ORD017936,PROD00742,4,380.83
OL0017914,ORD016189,PROD00688,3,18.62
OL0017915,ORD007772,PROD00690,3,235.97
OL0017916,ORD000209,PROD00514,2,303.05
OL0017917,ORD006329,PROD00140,1,173.5
OL0017918,ORD018165,PROD00370,4,20.55
OL0017919,ORD010837,PROD00423,2,275.7
OL0017920,ORD013746,PROD00565,3,146.22
OL0017921,ORD000283,PROD00447,1,497.45
OL0017922,ORD001488,PROD00012,2,273.52
OL0017923,ORD005020,PROD00674,4,304.85
OL0017924,ORD010359,PROD00617,3,292.21
OL0017925,ORD010161,PROD00162,1,473.59
OL0017926,ORD015524,PROD00780,1,203.65
OL0017927,ORD010621,PROD00017,2,417.49
OL0017928,ORD016920,PROD00774,4,201.84
OL0017929,ORD016725,PROD00030,4,50.68
OL0017930,ORD017288,PROD00086,3,480.28
OL0017931,ORD008339,PROD00421,2,469.0
OL0017932,ORD011942,PROD00208,2,86.78
OL0017933,ORD003654,PROD00747,3,241.74
OL0017934,ORD018524,PROD00282,2,410.01
OL0017935,ORD015596,PROD00432,2,377.13
OL0017936,ORD017581,PROD00623,1,333.02
OL0017937,ORD004389,PROD00296,2,268.58
OL0017938,ORD006870,PROD00671,4,436.66
OL0017939,ORD006406,PROD00579,3,53.94
OL0017940,ORD005697,PROD00603,4,453.68
OL0017941,ORD016488,PROD00636,1,478.13
OL0017942,ORD013193,PROD00758,3,6.04
OL0017943,ORD006140,PROD00356,2,447.75
OL0017944,ORD016963,PROD00747,1,431.56
OL0017945,ORD002986,PROD00637,1,369.86
OL0017946,ORD007342,PROD00478,3,276.91
OL0017947,ORD014373,PROD00068,3,94.96
OL0017948,ORD005965,PROD00617,2,474.31
OL0017949,ORD007197,PROD00059,2,206.45
OL0017950,ORD011356,PROD00210,4,446.28
OL0017951,ORD000138,PROD00667,1,477.65
OL0017952,ORD009314,PROD00479,1,339.19
OL0017953,ORD019983,PROD00742,4,261.03
OL0017954,ORD015262,PROD00488,2,41.75
OL0017955,ORD010445,PROD00140,4,156.54
OL0017956,ORD002235,PROD00159,4,432.38
OL0017957,ORD004337,PROD00156,2,478.38
OL0017958,ORD003639,PROD00624,3,38.36
OL0017959,ORD015813,PROD00100,3,453.68
OL0017960,ORD016014,PROD00282,3,447.75
OL0017961,ORD008186,PROD00241,1,110.91
OL0017962,ORD010442,PROD00525,1,231.94
OL0017963,ORD014303,PROD00466,4,396.9
OL0017964,ORD014323,PROD00491,4,161.0
OL0017965,ORD015677,PROD00297,1,279.56
OL0017966,ORD003845,PROD00288,2,173.7
OL0017967,ORD007414,PROD00485,2,435.53
OL0017968,ORD010664,PROD00790,4,107.62
OL0017969,ORD005934,PROD00632,2,350.39
OL0017970,ORD003312,PROD00622,3,52.05
OL0017971,ORD008320,PROD00377,4,453.5
OL0017972,ORD005783,PROD00355,3,45.69
OL0017973,ORD016533,PROD00592,3,322.72
OL0017974,ORD007496,PROD00306,4,26.86
OL0017975,ORD014303,PROD00003,3,210.0
OL0017976,ORD005151,PROD00510,3,216.61
OL0017977,ORD014018,PROD00238,2,86.78
OL0017978,ORD007680,PROD00406,2,350.39
OL0017979,ORD009668,PROD00607,1,276.91
OL0017980,ORD004506,PROD00272,1,76.19
OL0017981,ORD012942,PROD00369,2,121.15
OL0017982,ORD009726,PROD00322,1,474.68
OL0017983,ORD013294,PROD00440,1,248.51
OL0017984,ORD010474,PROD00086,1,376.18
OL0017985,ORD002148,PROD00696,1,277.04
OL0017986,ORD001383,PROD00590,3,346.6
OL0017987,ORD018762,PROD00526,2,49.46
OL0017988,ORD003264,PROD00623,4,465.07
OL0017989,ORD003141,PROD00504,1,433.94
OL0017990,ORD010052,PROD00069,3,8.01
OL0017991,ORD001137,PROD00155,1,324.07
OL0017992,ORD002430,PROD00464,2,158.49
OL0017993,ORD016087,PROD00087,2,433.86
OL0017994,ORD004139,PROD00074,1,235.97
OL0017995,ORD013661,PROD00223,3,364.74
OL0017996,ORD011229,PROD00657,2,26.29
OL0017997,ORD016494,PROD00619,2,382.49
OL0017998,ORD009120,PROD00743,1,305.04
OL0017999,ORD017238,PROD00027,2,139.42
OL0018000,ORD004523,PROD00104,4,195.63
OL0018001,ORD016748,PROD00059,2,331.26
OL0018002,ORD012359,PROD00079,2,25.08
OL0018003,ORD000993,PROD00152,1,224.96
OL0018004,ORD006697,PROD00099,4,26.86
OL0018005,ORD012090,PROD00141,2,421.83
OL0018006,ORD013499,PROD00582,4,264.99
OL0018007,ORD012828,PROD00052,4,380.88
OL0018008,ORD015927,PROD00096,4,145.5
OL0018009,ORD006963,PROD00213,1,396.9
OL0018010,ORD015787,PROD00789,1,47.24
OL0018011,ORD001914,PROD00158,3,241.74
OL0018012,ORD014389,PROD00054,3,196.76
OL0018013,ORD018321,PROD00726,4,261.03
OL0018014,ORD014418,PROD00379,2,438.38
OL0018015,ORD013486,PROD00187,1,455.52
OL0018016,ORD001869,PROD00303,3,298.78
OL0018017,ORD018473,PROD00706,4,130.64
OL0018018,ORD010547,PROD00769,1,447.85
OL0018019,ORD010035,PROD00088,4,203.47
OL0018020,ORD003099,PROD00180,1,111.69
OL0018021,ORD010801,PROD00277,2,201.84
OL0018022,ORD007440,PROD00188,2,240.86
OL0018023,ORD005426,PROD00636,2,370.95
OL0018024,ORD005007,PROD00176,2,20.12
OL0018025,ORD009654,PROD00074,4,92.7
OL0018026,ORD009726,PROD00140,1,55.86
OL0018027,ORD019154,PROD00471,1,179.54
OL0018028,ORD011468,PROD00116,3,203.47
OL0018029,ORD005354,PROD00439,4,433.94
OL0018030,ORD003624,PROD00259,1,76.87
OL0018031,ORD002294,PROD00374,2,366.28
OL0018032,ORD009746,PROD00578,2,205.85
OL0018033,ORD005018,PROD00646,4,205.1
OL0018034,ORD000502,PROD00766,3,474.79
OL0018035,ORD000914,PROD00406,3,339.83
OL0018036,ORD011009,PROD00495,2,320.09
OL0018037,ORD011208,PROD00250,4,158.49
OL0018038,ORD019063,PROD00073,2,246.75
OL0018039,ORD011229,PROD00277,2,426.66
OL0018040,ORD003971,PROD00421,1,427.84
OL0018041,ORD011528,PROD00161,4,478.13
OL0018042,ORD009468,PROD00628,3,235.97
OL0018043,ORD005731,PROD00769,1,279.56
OL0018044,ORD003602,PROD00634,2,339.83
OL0018045,ORD009818,PROD00321,1,378.24
OL0018046,ORD009753,PROD00365,2,232.19
OL0018047,ORD011538,PROD00327,1,497.52
OL0018048,ORD011288,PROD00040,4,169.39
OL0018049,ORD019525,PROD00319,3,487.31
OL0018050,ORD016202,PROD00564,1,419.89
OL0018051,ORD000011,PROD00489,1,113.46
OL0018052,ORD007180,PROD00160,3,46.77
OL0018053,ORD003658,PROD00750,2,267.89
OL0018054,ORD002956,PROD00436,1,304.85
OL0018055,ORD002795,PROD00541,3,301.56
OL0018056,ORD011355,PROD00066,2,188.18
OL0018057,ORD002528,PROD00467,2,428.33
OL0018058,ORD013317,PROD00099,3,473.96
OL0018059,ORD008215,PROD00540,3,5.09
OL0018060,ORD011448,PROD00402,3,6.43
OL0018061,ORD018990,PROD00238,1,426.66
OL0018062,ORD012874,PROD00703,1,36.92
OL0018063,ORD004097,PROD00280,2,37.02
OL0018064,ORD019236,PROD00541,4,243.37
OL0018065,ORD001086,PROD00787,1,281.8
OL0018066,ORD014659,PROD00671,2,485.52
OL0018067,ORD006892,PROD00492,2,34.44
OL0018068,ORD000424,PROD00496,2,239.12
OL0018069,ORD016118,PROD00086,3,213.61
OL0018070,ORD019693,PROD00157,3,121.34
OL0018071,ORD007279,PROD00276,3,78.25
OL0018072,ORD013998,PROD00450,4,117.01
OL0018073,ORD002457,PROD00068,2,477.65
OL0018074,ORD015142,PROD00686,1,342.47
OL0018075,ORD018102,PROD00275,4,214.08
OL0018076,ORD008669,PROD00647,3,202.55
OL0018077,ORD001618,PROD00682,4,67.23
OL0018078,ORD017868,PROD00400,4,191.77
OL0018079,ORD018599,PROD00692,4,339.83
OL0018080,ORD001692,PROD00299,3,405.88
OL0018081,ORD003838,PROD00107,1,427.8
OL0018082,ORD015925,PROD00212,1,210.89
OL0018083,ORD001846,PROD00637,2,387.68
OL0018084,ORD008288,PROD00761,1,410.01
OL0018085,ORD004372,PROD00388,1,180.36
OL0018086,ORD012225,PROD00271,1,405.55
OL0018087,ORD009420,PROD00555,1,181.31
OL0018088,ORD003862,PROD00286,2,18.62
OL0018089,ORD008332,PROD00107,1,485.52
OL0018090,ORD005307,PROD00299,4,154.71
OL0018091,ORD002911,PROD00014,2,35.36
OL0018092,ORD009446,PROD00710,1,141.74
OL0018093,ORD017382,PROD00598,4,251.17
OL0018094,ORD008540,PROD00786,2,210.0
OL0018095,ORD013257,PROD00302,2,59.93
OL0018096,ORD014934,PROD00335,2,476.68
OL0018097,ORD008516,PROD00021,3,342.43
OL0018098,ORD013301,PROD00740,1,361.72
OL0018099,ORD005240,PROD00332,2,41.75
OL0018100,ORD006445,PROD00475,1,192.85
OL0018101,ORD006101,PROD00189,2,131.38
OL0018102,ORD013128,PROD00203,2,138.08
OL0018103,ORD014601,PROD00065,1,30.69
OL0018104,ORD003425,PROD00409,2,393.29
OL0018105,ORD004795,PROD00499,4,380.88
OL0018106,ORD018911,PROD00729,2,465.75
OL0018107,ORD014142,PROD00465,3,285.75
OL0018108,ORD008593,PROD00583,3,168.47
OL0018109,ORD011427,PROD00800,3,485.91
OL0018110,ORD010070,PROD00432,3,345.58
OL0018111,ORD000314,PROD00107,4,138.08
OL0018112,ORD007615,PROD00473,4,284.49
OL0018113,ORD019829,PROD00035,1,111.95
OL0018114,ORD000627,PROD00602,4,427.8
OL0018115,ORD018479,PROD00204,1,430.18
OL0018116,ORD010570,PROD00498,4,439.29
OL0018117,ORD012408,PROD00264,1,34.25
OL0018118,ORD014649,PROD00790,2,291.69
OL0018119,ORD009863,PROD00716,3,58.9
OL0018120,ORD016486,PROD00416,1,439.23
OL0018121,ORD014542,PROD00046,4,293.58
OL0018122,ORD011538,PROD00397,3,370.95
OL0018123,ORD009554,PROD00289,2,481.34
OL0018124,ORD008966,PROD00757,4,468.86
OL0018125,ORD002859,PROD00257,3,174.19
OL0018126,ORD013273,PROD00604,3,405.55
OL0018127,ORD011961,PROD00067,3,421.83
OL0018128,ORD007209,PROD00080,4,227.18
OL0018129,ORD013900,PROD00434,1,412.54
OL0018130,ORD001118,PROD00126,1,396.9
OL0018131,ORD000019,PROD00416,2,312.91
OL0018132,ORD015893,PROD00492,3,413.27
OL0018133,ORD012195,PROD00010,4,21.67
OL0018134,ORD019015,PROD00385,1,341.38
OL0018135,ORD008019,PROD00455,4,472.27
OL0018136,ORD003046,PROD00263,3,137.55
OL0018137,ORD013850,PROD00366,3,116.32
OL0018138,ORD012969,PROD00692,1,223.41
OL0018139,ORD018828,PROD00626,1,403.35
OL0018140,ORD011430,PROD00068,3,367.2
OL0018141,ORD007250,PROD00132,2,418.56
OL0018142,ORD011856,PROD00345,2,239.33
OL0018143,ORD017831,PROD00517,2,237.47
OL0018144,ORD003121,PROD00711,2,231.94
OL0018145,ORD006226,PROD00311,3,249.86
OL0018146,ORD015397,PROD00579,4,141.4
OL0018147,ORD001882,PROD00441,1,27.06
OL0018148,ORD013537,PROD00075,4,289.8
