FeedbackID,CustomerID,ProductID,Rating,DateCreated
CFBP000998,CUST01184,PROD00665,3,2023-08-25
CFBP000999,CUST02470,PROD00675,1,2025-01-07
CFBP001000,CUST01631,PROD00057,5,2024-06-10
CFBP001001,CUST01952,PROD00214,1,2023-05-27
CFBP001002,CUST02039,PROD00508,5,2024-07-02
CFBP001003,CUST01337,PROD00028,2,2023-08-23
CFBP001004,CUST02480,PROD00204,5,2024-05-27
CFBP001005,CUST00926,PROD00545,4,2024-08-22
CFBP001006,CUST00235,PROD00309,3,2024-03-30
CFBP001007,CUST02375,PROD00634,3,2024-12-19
CFBP001008,CUST02982,PROD00528,4,2023-10-06
CFBP001009,CUST00479,PROD00666,3,2025-05-25
CFBP001010,CUST02476,PROD00343,1,2023-09-20
CFBP001011,CUST00666,PROD00218,4,2025-03-25
CFBP001012,CUST01124,PROD00617,4,2023-08-20
CFBP001013,CUST02906,PROD00589,3,2023-12-13
CFBP001014,CUST01388,PROD00087,5,2023-08-05
CFBP001015,CUST00642,PROD00031,2,2025-02-13
CFBP001016,CUST02859,PROD00100,5,2024-08-04
CFBP001017,CUST01517,PROD00667,1,2023-12-02
CFBP001018,CUST00575,PROD00315,4,2024-02-03
CFBP001019,CUST01722,PROD00495,4,2023-11-12
CFBP001020,CUST01019,PROD00618,1,2023-09-05
CFBP001021,CUST01328,PROD00471,2,2024-07-27
CFBP001022,CUST02851,PROD00742,4,2025-04-10
CFBP001023,CUST00400,PROD00515,5,2023-06-13
CFBP001024,CUST00595,PROD00734,1,2025-03-29
CFBP001025,CUST01457,PROD00633,4,2025-02-28
CFBP001026,CUST01596,PROD00672,5,2025-02-13
CFBP001027,CUST00117,PROD00783,1,2024-03-04
CFBP001028,CUST00383,PROD00331,1,2023-11-11
CFBP001029,CUST00859,PROD00194,1,2023-09-02
CFBP001030,CUST02130,PROD00730,2,2025-05-18
CFBP001031,CUST01851,PROD00191,1,2024-12-01
CFBP001032,CUST00832,PROD00252,3,2024-08-25
CFBP001033,CUST00873,PROD00738,3,2025-04-23
CFBP001034,CUST02701,PROD00001,1,2023-08-03
CFBP001035,CUST02782,PROD00459,4,2025-01-23
CFBP001036,CUST02118,PROD00645,3,2024-10-03
CFBP001037,CUST00387,PROD00090,5,2024-12-15
CFBP001038,CUST02007,PROD00518,5,2024-11-28
CFBP001039,CUST02572,PROD00483,4,2024-11-05
CFBP001040,CUST00297,PROD00756,5,2023-08-06
CFBP001041,CUST02665,PROD00645,4,2024-10-02
CFBP001042,CUST00719,PROD00116,5,2023-06-10
CFBP001043,CUST01599,PROD00073,1,2024-08-09
CFBP001044,CUST02226,PROD00156,5,2024-11-03
CFBP001045,CUST01967,PROD00723,1,2024-05-11
CFBP001046,CUST01183,PROD00069,5,2024-01-16
CFBP001047,CUST00011,PROD00471,5,2023-09-20
CFBP001048,CUST00785,PROD00492,5,2025-01-21
CFBP001049,CUST00411,PROD00300,1,2024-09-25
CFBP001050,CUST02940,PROD00144,5,2025-03-27
CFBP001051,CUST02655,PROD00711,5,2023-05-29
CFBP001052,CUST02203,PROD00206,2,2025-03-24
CFBP001053,CUST01230,PROD00713,1,2025-02-07
CFBP001054,CUST00599,PROD00751,3,2023-10-14
CFBP001055,CUST00824,PROD00407,4,2023-07-16
CFBP001056,CUST02398,PROD00580,2,2024-01-27
CFBP001057,CUST01122,PROD00683,5,2024-02-01
CFBP001058,CUST02991,PROD00297,3,2025-01-11
CFBP001059,CUST00019,PROD00582,3,2024-06-08
CFBP001060,CUST00313,PROD00799,5,2023-09-13
CFBP001061,CUST02975,PROD00529,5,2024-01-20
CFBP001062,CUST02576,PROD00137,2,2025-05-21
CFBP001063,CUST02605,PROD00219,1,2024-11-17
CFBP001064,CUST02493,PROD00518,2,2023-12-03
CFBP001065,CUST01946,PROD00710,1,2024-07-18
CFBP001066,CUST00231,PROD00448,3,2024-03-09
CFBP001067,CUST02673,PROD00132,4,2023-08-19
CFBP001068,CUST02937,PROD00363,5,2025-05-16
CFBP001069,CUST02407,PROD00344,2,2025-02-06
CFBP001070,CUST00044,PROD00696,3,2023-08-24
CFBP001071,CUST02925,PROD00018,2,2025-01-18
CFBP001072,CUST02271,PROD00416,1,2023-12-29
CFBP001073,CUST02950,PROD00725,5,2023-07-03
CFBP001074,CUST01289,PROD00560,1,2023-11-14
CFBP001075,CUST02319,PROD00541,1,2024-02-06
CFBP001076,CUST02260,PROD00153,1,2024-02-09
CFBP001077,CUST01520,PROD00332,3,2023-10-18
CFBP001078,CUST01411,PROD00750,5,2024-05-28
CFBP001079,CUST02295,PROD00319,4,2023-10-25
CFBP001080,CUST02996,PROD00777,2,2024-04-07
CFBP001081,CUST00821,PROD00199,1,2025-01-01
CFBP001082,CUST02120,PROD00526,5,2023-07-02
CFBP001083,CUST02343,PROD00788,2,2024-03-10
CFBP001084,CUST00171,PROD00010,5,2024-11-19
CFBP001085,CUST00246,PROD00139,2,2024-02-28
CFBP001086,CUST01165,PROD00167,5,2025-03-27
CFBP001087,CUST01640,PROD00147,4,2024-02-05
CFBP001088,CUST00617,PROD00403,5,2024-01-21
CFBP001089,CUST00240,PROD00757,5,2023-06-12
CFBP001090,CUST01957,PROD00445,1,2024-11-05
CFBP001091,CUST02359,PROD00070,1,2024-04-13
CFBP001092,CUST01440,PROD00328,1,2024-03-03
CFBP001093,CUST00398,PROD00616,5,2023-10-22
CFBP001094,CUST01857,PROD00229,4,2023-11-17
CFBP001095,CUST00923,PROD00650,2,2024-09-03
CFBP001096,CUST00792,PROD00319,1,2025-04-12
CFBP001097,CUST01907,PROD00036,3,2024-01-08
CFBP001098,CUST01905,PROD00630,5,2025-03-22
CFBP001099,CUST02070,PROD00255,4,2024-06-19
CFBP001100,CUST00813,PROD00313,4,2024-04-18
CFBP001101,CUST00904,PROD00335,1,2023-09-01
CFBP001102,CUST01731,PROD00020,1,2024-07-25
CFBP001103,CUST00832,PROD00298,3,2024-07-12
CFBP001104,CUST01395,PROD00021,3,2025-02-04
CFBP001105,CUST01967,PROD00478,1,2024-09-28
CFBP001106,CUST01045,PROD00768,2,2024-03-03
CFBP001107,CUST02555,PROD00760,1,2024-03-29
CFBP001108,CUST02208,PROD00472,1,2024-03-05
CFBP001109,CUST00744,PROD00678,4,2024-06-18
CFBP001110,CUST00813,PROD00470,1,2025-02-13
CFBP001111,CUST01580,PROD00349,1,2023-12-08
CFBP001112,CUST01376,PROD00767,1,2023-10-27
CFBP001113,CUST02228,PROD00590,2,2025-01-31
CFBP001114,CUST01651,PROD00792,4,2024-07-10
CFBP001115,CUST02261,PROD00794,5,2025-04-29
CFBP001116,CUST00530,PROD00386,5,2024-12-05
CFBP001117,CUST01419,PROD00546,5,2025-01-19
CFBP001118,CUST02075,PROD00446,5,2023-10-06
CFBP001119,CUST00939,PROD00099,4,2023-06-26
CFBP001120,CUST02918,PROD00655,1,2024-05-02
CFBP001121,CUST02486,PROD00055,5,2023-10-24
CFBP001122,CUST00285,PROD00003,1,2024-08-27
CFBP001123,CUST02709,PROD00332,5,2025-05-05
CFBP001124,CUST01821,PROD00435,2,2024-05-28
CFBP001125,CUST00649,PROD00486,1,2024-04-12
CFBP001126,CUST00189,PROD00219,4,2024-08-14
CFBP001127,CUST01726,PROD00211,2,2023-07-27
CFBP001128,CUST01223,PROD00496,2,2023-07-25
CFBP001129,CUST01126,PROD00661,4,2023-12-22
CFBP001130,CUST00479,PROD00232,2,2024-04-12
CFBP001131,CUST02651,PROD00600,1,2023-07-11
CFBP001132,CUST02044,PROD00723,3,2023-09-10
CFBP001133,CUST02026,PROD00735,3,2025-04-13
CFBP001134,CUST00517,PROD00148,5,2024-03-18
CFBP001135,CUST01889,PROD00207,5,2024-01-15
CFBP001136,CUST01551,PROD00360,1,2024-06-17
CFBP001137,CUST01541,PROD00419,4,2024-08-19
CFBP001138,CUST02964,PROD00739,1,2024-12-12
CFBP001139,CUST02278,PROD00417,5,2023-08-22
CFBP001140,CUST02917,PROD00696,2,2025-02-19
CFBP001141,CUST01138,PROD00553,1,2024-08-31
CFBP001142,CUST01540,PROD00182,1,2024-04-15
CFBP001143,CUST01749,PROD00556,4,2023-08-09
CFBP001144,CUST02807,PROD00210,5,2025-03-02
CFBP001145,CUST00034,PROD00250,1,2024-02-14
CFBP001146,CUST00296,PROD00512,2,2024-09-02
CFBP001147,CUST02501,PROD00596,2,2023-08-07
CFBP001148,CUST01430,PROD00139,3,2025-03-12
CFBP001149,CUST01151,PROD00231,5,2024-03-04
CFBP001150,CUST02190,PROD00012,2,2024-10-26
CFBP001151,CUST01988,PROD00273,4,2025-05-12
CFBP001152,CUST00648,PROD00488,5,2023-07-20
CFBP001153,CUST02176,PROD00090,2,2024-08-14
CFBP001154,CUST02883,PROD00025,1,2024-03-10
CFBP001155,CUST01710,PROD00538,5,2024-05-01
CFBP001156,CUST02973,PROD00665,2,2024-03-13
CFBP001157,CUST02778,PROD00572,1,2023-10-26
CFBP001158,CUST01548,PROD00060,3,2025-03-15
CFBP001159,CUST00463,PROD00795,5,2025-05-11
CFBP001160,CUST02612,PROD00171,5,2025-01-02
CFBP001161,CUST01210,PROD00588,2,2024-11-30
CFBP001162,CUST00514,PROD00788,3,2024-09-01
CFBP001163,CUST00001,PROD00447,4,2024-12-04
CFBP001164,CUST01263,PROD00720,2,2024-01-21
CFBP001165,CUST01079,PROD00667,2,2024-02-03
CFBP001166,CUST01472,PROD00692,4,2024-05-18
CFBP001167,CUST00338,PROD00594,4,2023-10-22
CFBP001168,CUST02956,PROD00010,4,2023-05-26
CFBP001169,CUST02866,PROD00243,4,2024-12-04
CFBP001170,CUST01128,PROD00178,4,2024-03-20
CFBP001171,CUST02393,PROD00798,1,2023-11-05
CFBP001172,CUST00977,PROD00257,1,2025-04-01
CFBP001173,CUST00883,PROD00310,4,2024-04-10
CFBP001174,CUST02246,PROD00516,3,2025-04-29
CFBP001175,CUST01038,PROD00215,3,2024-03-24
CFBP001176,CUST01704,PROD00030,4,2023-07-20
CFBP001177,CUST00872,PROD00346,1,2024-05-12
CFBP001178,CUST02590,PROD00065,3,2024-01-01
CFBP001179,CUST00457,PROD00636,1,2025-03-18
CFBP001180,CUST01550,PROD00797,2,2024-04-17
CFBP001181,CUST02798,PROD00153,1,2024-11-12
CFBP001182,CUST00366,PROD00040,4,2025-01-19
CFBP001183,CUST02449,PROD00026,5,2024-11-20
CFBP001184,CUST02622,PROD00273,4,2024-03-19
CFBP001185,CUST02530,PROD00159,2,2023-08-17
CFBP001186,CUST02158,PROD00701,1,2023-12-15
CFBP001187,CUST02454,PROD00776,3,2024-12-24
CFBP001188,CUST02357,PROD00581,4,2024-07-02
CFBP001189,CUST00160,PROD00001,3,2025-02-03
CFBP001190,CUST00844,PROD00079,1,2024-02-16
CFBP001191,CUST02103,PROD00228,2,2023-08-17
CFBP001192,CUST02809,PROD00327,4,2024-02-15
CFBP001193,CUST02000,PROD00558,3,2023-09-20
CFBP001194,CUST02304,PROD00620,4,2023-11-06
CFBP001195,CUST02582,PROD00501,4,2025-05-02
CFBP001196,CUST02470,PROD00475,3,2024-10-03
CFBP001197,CUST02994,PROD00355,2,2024-05-03
CFBP001198,CUST01639,PROD00124,4,2024-09-11
CFBP001199,CUST02861,PROD00660,2,2024-03-31
CFBP001200,CUST02935,PROD00424,2,2024-11-02
CFBP001201,CUST02312,PROD00252,1,2024-05-05
CFBP001202,CUST02796,PROD00514,3,2025-01-14
CFBP001203,CUST02881,PROD00734,1,2024-03-01
CFBP001204,CUST00233,PROD00701,5,2024-07-24
CFBP001205,CUST02728,PROD00507,1,2023-12-11
CFBP001206,CUST00233,PROD00486,4,2024-08-21
CFBP001207,CUST00558,PROD00478,4,2025-02-12
CFBP001208,CUST02961,PROD00583,4,2024-06-11
CFBP001209,CUST02729,PROD00333,5,2024-05-06
CFBP001210,CUST01950,PROD00609,2,2024-05-10
CFBP001211,CUST01460,PROD00232,4,2024-01-23
CFBP001212,CUST00335,PROD00542,1,2025-03-12
CFBP001213,CUST02452,PROD00030,2,2024-12-13
CFBP001214,CUST00256,PROD00727,1,2024-08-15
CFBP001215,CUST01090,PROD00173,1,2023-12-19
CFBP001216,CUST02989,PROD00792,4,2024-10-02
CFBP001217,CUST00772,PROD00468,1,2025-02-19
CFBP001218,CUST00946,PROD00476,5,2023-11-17
CFBP001219,CUST01112,PROD00723,2,2024-05-11
CFBP001220,CUST00311,PROD00317,4,2024-10-05
CFBP001221,CUST01595,PROD00397,4,2024-08-16
CFBP001222,CUST02730,PROD00125,1,2024-09-22
CFBP001223,CUST01282,PROD00080,1,2023-10-16
CFBP001224,CUST01582,PROD00696,3,2023-07-02
CFBP001225,CUST02177,PROD00527,3,2025-04-05
CFBP001226,CUST02829,PROD00523,4,2023-06-12
CFBP001227,CUST02374,PROD00396,4,2023-11-30
CFBP001228,CUST00790,PROD00089,1,2023-11-28
CFBP001229,CUST02065,PROD00003,5,2024-02-08
CFBP001230,CUST02747,PROD00536,5,2023-09-05
CFBP001231,CUST00342,PROD00601,1,2025-04-01
CFBP001232,CUST01003,PROD00521,3,2023-06-29
CFBP001233,CUST00838,PROD00558,3,2023-11-20
CFBP001234,CUST00628,PROD00606,5,2024-05-21
CFBP001235,CUST02819,PROD00071,4,2024-12-05
CFBP001236,CUST02926,PROD00700,1,2024-10-27
CFBP001237,CUST01273,PROD00139,4,2024-10-28
CFBP001238,CUST00710,PROD00010,3,2023-11-10
CFBP001239,CUST02897,PROD00515,5,2024-02-03
CFBP001240,CUST00739,PROD00531,4,2024-06-02
CFBP001241,CUST02225,PROD00130,3,2024-12-03
CFBP001242,CUST01779,PROD00401,3,2024-02-12
CFBP001243,CUST00946,PROD00221,3,2023-10-06
CFBP001244,CUST02405,PROD00642,4,2024-11-13
CFBP001245,CUST00495,PROD00437,2,2024-07-19
CFBP001246,CUST00035,PROD00400,5,2024-05-18
CFBP001247,CUST01431,PROD00113,3,2023-12-25
CFBP001248,CUST01992,PROD00650,4,2025-02-19
CFBP001249,CUST00818,PROD00452,1,2024-02-23
CFBP001250,CUST00010,PROD00555,5,2023-06-18
CFBP001251,CUST00986,PROD00218,1,2025-01-08
CFBP001252,CUST01738,PROD00058,1,2023-10-08
CFBP001253,CUST02579,PROD00113,4,2023-09-18
CFBP001254,CUST01559,PROD00700,2,2023-07-31
CFBP001255,CUST02143,PROD00122,4,2024-03-31
CFBP001256,CUST02624,PROD00408,4,2024-06-25
CFBP001257,CUST00450,PROD00460,5,2023-11-21
CFBP001258,CUST01244,PROD00085,4,2025-03-15
CFBP001259,CUST02144,PROD00618,5,2024-02-01
CFBP001260,CUST00865,PROD00400,3,2024-02-23
CFBP001261,CUST01801,PROD00356,5,2025-01-05
CFBP001262,CUST02717,PROD00099,4,2025-05-20
CFBP001263,CUST00207,PROD00521,3,2024-07-23
CFBP001264,CUST01810,PROD00518,3,2024-06-18
CFBP001265,CUST00850,PROD00108,2,2024-12-04
CFBP001266,CUST00246,PROD00152,4,2023-10-30
CFBP001267,CUST01735,PROD00749,1,2025-01-16
CFBP001268,CUST01998,PROD00027,4,2023-09-11
CFBP001269,CUST02932,PROD00119,1,2025-05-25
CFBP001270,CUST02131,PROD00723,2,2025-02-25
CFBP001271,CUST00317,PROD00100,4,2023-11-27
CFBP001272,CUST02693,PROD00003,2,2023-07-01
CFBP001273,CUST02418,PROD00329,1,2024-03-15
CFBP001274,CUST02797,PROD00529,5,2024-01-29
CFBP001275,CUST01720,PROD00106,4,2023-09-07
CFBP001276,CUST02678,PROD00230,3,2025-04-28
CFBP001277,CUST02228,PROD00304,3,2025-04-02
CFBP001278,CUST01807,PROD00177,2,2024-01-26
CFBP001279,CUST02650,PROD00084,5,2024-12-19
CFBP001280,CUST00600,PROD00263,3,2024-05-08
CFBP001281,CUST01107,PROD00196,3,2024-03-19
CFBP001282,CUST01556,PROD00249,4,2024-06-24
CFBP001283,CUST00841,PROD00382,3,2025-04-25
CFBP001284,CUST00348,PROD00458,1,2023-07-19
CFBP001285,CUST01296,PROD00661,2,2024-10-03
CFBP001286,CUST00331,PROD00718,3,2024-06-28
CFBP001287,CUST00610,PROD00409,4,2023-09-27
CFBP001288,CUST01945,PROD00081,1,2024-11-12
CFBP001289,CUST00744,PROD00701,3,2024-09-09
CFBP001290,CUST00569,PROD00412,2,2024-06-25
CFBP001291,CUST01685,PROD00206,2,2024-06-21
CFBP001292,CUST02437,PROD00781,2,2024-05-01
CFBP001293,CUST00971,PROD00388,3,2023-09-03
CFBP001294,CUST00747,PROD00767,1,2024-06-14
CFBP001295,CUST02185,PROD00399,5,2023-11-27
CFBP001296,CUST01765,PROD00008,2,2023-08-19
CFBP001297,CUST01385,PROD00626,1,2023-11-24
CFBP001298,CUST02330,PROD00517,4,2024-11-24
CFBP001299,CUST01226,PROD00450,4,2024-07-30
CFBP001300,CUST01019,PROD00476,1,2025-04-05
CFBP001301,CUST02792,PROD00342,4,2024-08-12
CFBP001302,CUST02579,PROD00073,4,2023-12-19
CFBP001303,CUST00016,PROD00121,2,2024-03-06
CFBP001304,CUST00568,PROD00302,3,2024-01-31
CFBP001305,CUST02025,PROD00234,3,2024-06-06
CFBP001306,CUST01614,PROD00066,3,2024-12-21
CFBP001307,CUST02078,PROD00230,3,2025-02-07
CFBP001308,CUST01543,PROD00543,1,2024-02-13
CFBP001309,CUST01932,PROD00051,2,2024-08-09
CFBP001310,CUST02712,PROD00659,1,2024-02-19
CFBP001311,CUST02923,PROD00607,4,2023-12-15
CFBP001312,CUST02070,PROD00329,2,2023-09-27
CFBP001313,CUST01455,PROD00387,5,2024-08-08
CFBP001314,CUST01703,PROD00038,3,2024-08-17
CFBP001315,CUST02708,PROD00710,4,2023-12-03
CFBP001316,CUST01434,PROD00753,3,2024-10-02
CFBP001317,CUST00325,PROD00173,3,2024-07-17
CFBP001318,CUST01322,PROD00493,3,2024-03-09
CFBP001319,CUST02229,PROD00768,5,2024-09-24
CFBP001320,CUST00122,PROD00455,4,2024-01-18
CFBP001321,CUST02172,PROD00041,3,2024-02-01
CFBP001322,CUST01477,PROD00129,3,2024-12-30
CFBP001323,CUST00266,PROD00054,2,2024-10-05
CFBP001324,CUST00028,PROD00086,3,2024-02-10
CFBP001325,CUST01283,PROD00724,2,2023-12-04
CFBP001326,CUST02125,PROD00269,4,2024-11-28
CFBP001327,CUST00432,PROD00296,4,2024-12-09
CFBP001328,CUST00879,PROD00021,4,2024-09-14
CFBP001329,CUST02942,PROD00215,2,2024-08-30
CFBP001330,CUST01059,PROD00425,5,2024-10-20
CFBP001331,CUST00436,PROD00189,5,2025-01-31
CFBP001332,CUST01086,PROD00161,3,2024-03-17
CFBP001333,CUST02100,PROD00713,4,2024-06-12
CFBP001334,CUST02164,PROD00541,1,2025-05-16
CFBP001335,CUST02095,PROD00381,3,2023-08-12
CFBP001336,CUST02486,PROD00244,5,2025-05-22
CFBP001337,CUST00101,PROD00183,5,2024-06-26
CFBP001338,CUST01303,PROD00544,4,2023-12-21
CFBP001339,CUST02155,PROD00779,2,2024-02-23
CFBP001340,CUST00983,PROD00548,3,2024-02-11
CFBP001341,CUST02407,PROD00093,2,2024-08-21
CFBP001342,CUST00887,PROD00368,5,2025-05-04
CFBP001343,CUST00800,PROD00159,4,2024-03-30
CFBP001344,CUST01026,PROD00398,5,2024-10-27
CFBP001345,CUST01516,PROD00180,4,2025-05-06
CFBP001346,CUST01904,PROD00438,1,2024-07-30
CFBP001347,CUST01914,PROD00373,2,2023-09-02
CFBP001348,CUST01296,PROD00306,3,2023-09-21
CFBP001349,CUST01168,PROD00379,4,2023-10-13
CFBP001350,CUST00435,PROD00218,1,2023-12-28
CFBP001351,CUST01475,PROD00329,1,2024-09-20
CFBP001352,CUST02652,PROD00343,2,2024-08-01
CFBP001353,CUST02614,PROD00739,4,2024-01-10
CFBP001354,CUST00916,PROD00724,3,2023-08-16
CFBP001355,CUST02276,PROD00163,3,2024-05-01
CFBP001356,CUST00545,PROD00158,3,2023-11-12
CFBP001357,CUST01238,PROD00110,5,2023-11-02
CFBP001358,CUST00648,PROD00567,5,2025-03-29
CFBP001359,CUST02296,PROD00350,4,2024-12-27
CFBP001360,CUST01432,PROD00726,3,2024-12-06
CFBP001361,CUST01077,PROD00365,1,2023-10-17
CFBP001362,CUST01600,PROD00015,3,2024-10-23
CFBP001363,CUST02362,PROD00153,4,2023-08-20
CFBP001364,CUST00037,PROD00532,3,2024-12-28
CFBP001365,CUST00724,PROD00400,2,2024-07-10
CFBP001366,CUST01548,PROD00052,3,2024-04-27
CFBP001367,CUST00980,PROD00469,1,2024-07-01
CFBP001368,CUST00084,PROD00321,4,2024-07-25
CFBP001369,CUST02948,PROD00596,4,2025-02-01
CFBP001370,CUST01118,PROD00367,1,2025-04-22
CFBP001371,CUST01366,PROD00486,4,2025-01-04
CFBP001372,CUST00719,PROD00736,3,2023-10-02
CFBP001373,CUST00550,PROD00641,4,2024-04-25
CFBP001374,CUST01372,PROD00016,3,2023-12-04
CFBP001375,CUST02763,PROD00411,4,2024-01-22
CFBP001376,CUST00587,PROD00274,3,2025-02-26
CFBP001377,CUST01865,PROD00589,3,2023-11-29
CFBP001378,CUST00152,PROD00306,1,2024-07-18
CFBP001379,CUST01062,PROD00092,1,2025-04-29
CFBP001380,CUST02213,PROD00458,5,2024-09-03
CFBP001381,CUST02986,PROD00270,1,2023-09-16
CFBP001382,CUST01568,PROD00052,3,2023-07-31
CFBP001383,CUST00212,PROD00121,3,2025-02-06
CFBP001384,CUST02574,PROD00050,4,2024-04-13
CFBP001385,CUST00742,PROD00475,4,2023-06-16
CFBP001386,CUST02180,PROD00492,5,2024-10-22
CFBP001387,CUST00096,PROD00785,3,2024-11-25
CFBP001388,CUST01527,PROD00380,5,2024-07-26
CFBP001389,CUST00522,PROD00632,3,2024-03-17
CFBP001390,CUST02422,PROD00387,1,2024-12-03
CFBP001391,CUST01040,PROD00607,4,2023-07-10
CFBP001392,CUST01703,PROD00661,5,2025-05-18
CFBP001393,CUST02656,PROD00289,2,2025-01-17
CFBP001394,CUST00018,PROD00769,3,2023-07-03
CFBP001395,CUST01720,PROD00454,1,2025-05-17
CFBP001396,CUST00978,PROD00371,2,2024-08-24
CFBP001397,CUST00879,PROD00184,1,2025-03-13
CFBP001398,CUST00594,PROD00772,1,2024-01-30
CFBP001399,CUST00643,PROD00662,3,2024-07-22
CFBP001400,CUST02177,PROD00205,1,2023-07-20
CFBP001401,CUST00801,PROD00172,5,2023-12-12
CFBP001402,CUST00455,PROD00222,2,2025-03-24
CFBP001403,CUST01610,PROD00168,1,2024-07-10
CFBP001404,CUST00876,PROD00244,1,2025-02-19
CFBP001405,CUST02619,PROD00218,4,2023-08-24
CFBP001406,CUST01096,PROD00056,4,2024-05-20
CFBP001407,CUST01014,PROD00575,5,2024-04-07
CFBP001408,CUST01111,PROD00615,4,2024-11-21
CFBP001409,CUST02449,PROD00167,1,2024-11-30
CFBP001410,CUST00462,PROD00519,1,2024-11-19
CFBP001411,CUST02137,PROD00142,2,2024-03-22
CFBP001412,CUST02871,PROD00125,4,2024-06-24
CFBP001413,CUST02054,PROD00090,3,2025-03-25
CFBP001414,CUST00945,PROD00311,4,2024-11-08
CFBP001415,CUST00084,PROD00371,1,2023-10-20
CFBP001416,CUST01440,PROD00216,2,2024-07-17
CFBP001417,CUST02669,PROD00441,4,2024-07-31
CFBP001418,CUST01136,PROD00635,2,2023-10-17
CFBP001419,CUST02220,PROD00186,4,2025-02-14
CFBP001420,CUST00699,PROD00153,5,2024-08-27
CFBP001421,CUST01821,PROD00761,1,2025-02-04
CFBP001422,CUST02321,PROD00626,1,2024-04-19
CFBP001423,CUST00530,PROD00096,3,2025-05-24
CFBP001424,CUST00319,PROD00710,1,2023-10-17
CFBP001425,CUST01099,PROD00336,3,2024-08-09
CFBP001426,CUST02477,PROD00515,1,2024-04-24
CFBP001427,CUST02895,PROD00149,4,2025-03-16
CFBP001428,CUST00249,PROD00623,4,2023-11-25
CFBP001429,CUST00387,PROD00532,5,2023-12-22
CFBP001430,CUST01958,PROD00715,4,2025-03-25
CFBP001431,CUST01891,PROD00402,2,2025-01-31
CFBP001432,CUST00363,PROD00694,4,2023-10-25
CFBP001433,CUST02116,PROD00331,3,2025-03-11
CFBP001434,CUST02486,PROD00227,5,2025-03-05
CFBP001435,CUST01556,PROD00358,2,2024-01-22
CFBP001436,CUST01807,PROD00588,2,2023-10-09
CFBP001437,CUST00296,PROD00316,1,2023-10-08
CFBP001438,CUST02695,PROD00735,3,2025-01-26
CFBP001439,CUST01992,PROD00036,4,2024-06-26
CFBP001440,CUST02081,PROD00509,4,2025-02-17
CFBP001441,CUST01398,PROD00478,1,2023-09-04
CFBP001442,CUST00032,PROD00428,4,2023-08-01
CFBP001443,CUST00555,PROD00450,2,2025-01-02
CFBP001444,CUST00305,PROD00090,4,2024-11-16
CFBP001445,CUST00793,PROD00541,4,2023-07-16
CFBP001446,CUST01132,PROD00176,2,2023-10-15
CFBP001447,CUST00096,PROD00420,3,2023-11-30
CFBP001448,CUST01090,PROD00732,3,2024-09-09
CFBP001449,CUST02569,PROD00648,2,2023-11-30
CFBP001450,CUST00230,PROD00687,2,2025-01-12
CFBP001451,CUST02781,PROD00638,5,2024-08-20
CFBP001452,CUST00358,PROD00171,5,2025-01-28
CFBP001453,CUST00402,PROD00394,4,2025-03-04
CFBP001454,CUST00790,PROD00266,4,2023-11-01
CFBP001455,CUST00099,PROD00504,5,2024-02-04
CFBP001456,CUST00271,PROD00134,4,2024-07-11
CFBP001457,CUST01799,PROD00784,3,2025-03-17
CFBP001458,CUST00362,PROD00026,3,2023-11-26
CFBP001459,CUST01188,PROD00277,1,2024-11-08
CFBP001460,CUST02576,PROD00100,5,2024-04-19
CFBP001461,CUST00540,PROD00442,3,2024-04-04
CFBP001462,CUST01866,PROD00425,1,2024-02-17
CFBP001463,CUST02643,PROD00030,2,2023-09-06
CFBP001464,CUST00833,PROD00645,3,2025-02-09
CFBP001465,CUST02445,PROD00496,1,2024-03-02
CFBP001466,CUST01060,PROD00651,4,2024-10-30
CFBP001467,CUST02543,PROD00191,1,2023-12-26
CFBP001468,CUST00314,PROD00187,3,2023-12-28
CFBP001469,CUST02538,PROD00140,4,2023-12-16
CFBP001470,CUST01300,PROD00320,4,2024-08-21
CFBP001471,CUST00233,PROD00749,1,2024-09-03
CFBP001472,CUST01640,PROD00369,1,2024-07-15
CFBP001473,CUST01030,PROD00297,3,2024-01-19
CFBP001474,CUST02712,PROD00200,4,2023-10-05
CFBP001475,CUST00244,PROD00796,5,2024-07-13
CFBP001476,CUST02289,PROD00379,1,2023-09-19
CFBP001477,CUST02606,PROD00080,5,2023-12-16
CFBP001478,CUST02123,PROD00447,5,2024-03-22
CFBP001479,CUST02331,PROD00501,4,2024-02-12
CFBP001480,CUST01559,PROD00259,3,2023-08-25
CFBP001481,CUST00087,PROD00613,5,2024-01-01
CFBP001482,CUST00881,PROD00544,3,2024-06-27
CFBP001483,CUST02978,PROD00789,1,2025-01-24
CFBP001484,CUST01173,PROD00121,4,2024-01-14
CFBP001485,CUST00160,PROD00055,2,2023-12-27
CFBP001486,CUST02494,PROD00493,4,2025-03-29
CFBP001487,CUST02130,PROD00018,2,2024-04-01
CFBP001488,CUST02230,PROD00309,1,2023-09-04
CFBP001489,CUST02918,PROD00633,3,2024-12-19
CFBP001490,CUST01550,PROD00110,1,2024-04-28
CFBP001491,CUST00478,PROD00331,4,2023-12-21
CFBP001492,CUST02231,PROD00573,2,2023-09-03
CFBP001493,CUST01580,PROD00264,2,2024-04-10
CFBP001494,CUST02222,PROD00268,4,2023-07-08
CFBP001495,CUST02062,PROD00435,4,2024-11-22
CFBP001496,CUST01961,PROD00450,1,2024-03-28
