TicketID,CustomerID,Status,CreatedDate
TIC0001165,CUST01982,Resolved,2023-10-17
TIC0001166,CUST01059,Open,2024-11-01
TIC0001167,CUST00075,Open,2024-02-15
TIC0001168,CUST01627,Open,2024-09-09
TIC0001169,CUST02322,Resolved,2025-03-23
TIC0001170,CUST01111,Resolved,2024-12-21
TIC0001171,CUST02426,Resolved,2025-04-09
TIC0001172,CUST01413,Resolved,2024-07-10
TIC0001173,CUST01588,Pending,2023-12-09
TIC0001174,CUST02071,Open,2024-05-28
TIC0001175,CUST02517,Pending,2023-07-21
TIC0001176,CUST02656,Pending,2024-02-24
TIC0001177,CUST01009,Open,2024-07-19
TIC0001178,CUST01373,Resolved,2025-03-12
TIC0001179,CUST02508,Open,2025-05-20
TIC0001180,CUST02146,Resolved,2023-05-26
TIC0001181,CUST01199,Pending,2023-11-08
TIC0001182,CUST01948,Open,2023-08-13
TIC0001183,CUST00151,Pending,2024-07-07
TIC0001184,CUST02752,Resolved,2025-01-06
TIC0001185,CUST00050,Open,2023-10-13
TIC0001186,CUST01997,Resolved,2023-12-21
TIC0001187,CUST01739,Resolved,2024-12-08
TIC0001188,CUST02241,Pending,2023-10-15
TIC0001189,CUST00261,Pending,2024-01-10
TIC0001190,CUST00797,Pending,2024-08-16
TIC0001191,CUST01356,Resolved,2023-06-06
TIC0001192,CUST02998,Pending,2023-06-11
TIC0001193,CUST02499,Open,2024-07-27
TIC0001194,CUST00201,Pending,2025-02-10
TIC0001195,CUST02854,Open,2024-04-29
TIC0001196,CUST02043,Pending,2025-05-15
TIC0001197,CUST00357,Resolved,2024-07-12
TIC0001198,CUST01557,Resolved,2023-09-18
TIC0001199,CUST00334,Pending,2025-05-20
TIC0001200,CUST00647,Resolved,2025-03-03
TIC0001201,CUST01595,Pending,2024-12-19
TIC0001202,CUST02263,Open,2023-07-24
TIC0001203,CUST02823,Open,2023-10-04
TIC0001204,CUST02537,Pending,2024-08-11
TIC0001205,CUST01113,Pending,2024-04-10
TIC0001206,CUST00736,Resolved,2024-03-02
TIC0001207,CUST01822,Pending,2024-09-06
TIC0001208,CUST01345,Pending,2023-09-15
TIC0001209,CUST00797,Resolved,2023-08-20
TIC0001210,CUST02413,Resolved,2025-01-12
TIC0001211,CUST02916,Pending,2023-07-24
TIC0001212,CUST01428,Open,2024-10-15
TIC0001213,CUST01964,Resolved,2025-01-17
TIC0001214,CUST01510,Resolved,2023-12-31
TIC0001215,CUST02864,Resolved,2024-10-26
TIC0001216,CUST01800,Open,2025-05-25
TIC0001217,CUST00657,Open,2023-08-05
TIC0001218,CUST00446,Pending,2025-05-01
TIC0001219,CUST00094,Resolved,2024-09-06
TIC0001220,CUST02198,Pending,2023-11-06
TIC0001221,CUST01537,Resolved,2023-06-09
TIC0001222,CUST02310,Resolved,2025-04-23
TIC0001223,CUST01659,Pending,2025-03-08
TIC0001224,CUST02068,Open,2023-06-10
TIC0001225,CUST01103,Resolved,2023-06-13
TIC0001226,CUST01699,Pending,2024-03-06
TIC0001227,CUST00597,Resolved,2024-07-06
TIC0001228,CUST01211,Pending,2023-11-24
TIC0001229,CUST02572,Open,2024-12-17
TIC0001230,CUST00447,Pending,2024-09-11
TIC0001231,CUST02966,Resolved,2023-08-04
TIC0001232,CUST00038,Pending,2023-10-19
TIC0001233,CUST01213,Resolved,2023-06-12
TIC0001234,CUST01779,Open,2025-01-02
TIC0001235,CUST00432,Pending,2023-09-03
TIC0001236,CUST01175,Open,2024-05-02
TIC0001237,CUST02175,Resolved,2023-11-17
TIC0001238,CUST01328,Open,2023-06-04
TIC0001239,CUST01115,Pending,2023-09-28
TIC0001240,CUST00145,Pending,2025-05-03
TIC0001241,CUST00791,Open,2023-09-03
TIC0001242,CUST01975,Open,2025-03-31
TIC0001243,CUST02179,Open,2024-04-14
TIC0001244,CUST02047,Pending,2024-01-12
TIC0001245,CUST02140,Open,2024-04-27
TIC0001246,CUST00844,Resolved,2025-03-31
TIC0001247,CUST02299,Open,2024-12-21
TIC0001248,CUST02548,Resolved,2024-09-19
TIC0001249,CUST00610,Open,2024-02-09
TIC0001250,CUST02398,Resolved,2024-04-12
TIC0001251,CUST00357,Open,2024-08-24
TIC0001252,CUST01795,Pending,2025-03-11
TIC0001253,CUST02583,Resolved,2024-10-25
TIC0001254,CUST01693,Resolved,2023-12-04
TIC0001255,CUST01253,Resolved,2025-01-22
TIC0001256,CUST01496,Pending,2024-05-05
TIC0001257,CUST01747,Resolved,2023-12-04
TIC0001258,CUST01362,Open,2023-08-08
TIC0001259,CUST00371,Open,2025-05-25
TIC0001260,CUST01075,Resolved,2024-05-02
TIC0001261,CUST00108,Open,2025-03-09
TIC0001262,CUST02481,Open,2024-12-25
TIC0001263,CUST00939,Open,2024-06-20
TIC0001264,CUST00494,Pending,2025-01-01
TIC0001265,CUST00489,Open,2024-01-01
TIC0001266,CUST02812,Open,2024-03-19
TIC0001267,CUST01579,Open,2025-01-22
TIC0001268,CUST01063,Pending,2025-04-24
TIC0001269,CUST00466,Open,2023-08-13
TIC0001270,CUST00912,Pending,2023-07-13
TIC0001271,CUST00712,Pending,2024-12-15
TIC0001272,CUST00534,Open,2023-07-18
TIC0001273,CUST02731,Pending,2024-05-14
TIC0001274,CUST01214,Open,2024-03-31
TIC0001275,CUST01061,Resolved,2023-12-03
TIC0001276,CUST01308,Open,2024-06-10
TIC0001277,CUST01977,Open,2024-06-22
TIC0001278,CUST00087,Open,2024-11-05
TIC0001279,CUST01069,Open,2025-05-07
TIC0001280,CUST00684,Pending,2024-10-22
TIC0001281,CUST01106,Open,2024-06-08
TIC0001282,CUST01666,Open,2024-06-08
TIC0001283,CUST01630,Resolved,2023-08-30
TIC0001284,CUST01892,Pending,2024-11-27
TIC0001285,CUST00110,Resolved,2024-09-11
TIC0001286,CUST01759,Open,2024-02-21
TIC0001287,CUST02344,Resolved,2024-03-04
TIC0001288,CUST00353,Resolved,2023-09-10
TIC0001289,CUST00787,Open,2023-08-03
TIC0001290,CUST02468,Pending,2024-08-01
TIC0001291,CUST01167,Resolved,2024-08-19
TIC0001292,CUST01830,Open,2023-12-05
TIC0001293,CUST00826,Pending,2023-12-26
TIC0001294,CUST01924,Open,2024-07-08
TIC0001295,CUST01912,Resolved,2023-07-30
TIC0001296,CUST00507,Resolved,2023-09-07
TIC0001297,CUST01858,Resolved,2024-04-16
TIC0001298,CUST00809,Resolved,2024-05-24
TIC0001299,CUST01400,Open,2023-12-17
TIC0001300,CUST02886,Open,2023-07-11
TIC0001301,CUST00923,Pending,2024-03-29
TIC0001302,CUST02789,Pending,2024-02-26
TIC0001303,CUST01108,Pending,2023-11-02
TIC0001304,CUST01393,Resolved,2025-01-04
TIC0001305,CUST02484,Open,2023-10-03
TIC0001306,CUST01908,Open,2025-04-19
TIC0001307,CUST00262,Open,2024-04-11
TIC0001308,CUST00166,Pending,2023-08-29
TIC0001309,CUST01223,Pending,2024-07-01
TIC0001310,CUST01266,Pending,2024-01-03
TIC0001311,CUST00126,Resolved,2024-03-14
TIC0001312,CUST01429,Pending,2024-11-01
TIC0001313,CUST01402,Resolved,2024-05-30
TIC0001314,CUST00296,Resolved,2024-10-19
TIC0001315,CUST00899,Resolved,2025-04-06
TIC0001316,CUST01504,Pending,2023-10-02
TIC0001317,CUST01607,Open,2024-06-12
TIC0001318,CUST00006,Pending,2023-08-01
TIC0001319,CUST01186,Open,2023-08-14
TIC0001320,CUST01249,Resolved,2023-07-07
TIC0001321,CUST02626,Open,2024-10-21
TIC0001322,CUST02385,Pending,2024-10-18
TIC0001323,CUST02998,Open,2023-08-31
TIC0001324,CUST01843,Open,2023-11-07
TIC0001325,CUST02256,Open,2025-02-10
TIC0001326,CUST01007,Open,2025-01-25
TIC0001327,CUST02350,Open,2023-09-27
TIC0001328,CUST00668,Pending,2024-08-15
TIC0001329,CUST02808,Pending,2024-01-26
TIC0001330,CUST00584,Pending,2025-01-14
TIC0001331,CUST01881,Resolved,2024-02-03
TIC0001332,CUST01675,Pending,2024-09-07
TIC0001333,CUST01058,Resolved,2024-11-21
TIC0001334,CUST00361,Resolved,2024-12-11
TIC0001335,CUST02516,Pending,2023-08-10
TIC0001336,CUST02943,Open,2024-01-05
TIC0001337,CUST00793,Open,2024-06-28
TIC0001338,CUST02050,Resolved,2024-08-21
TIC0001339,CUST00371,Open,2024-06-17
TIC0001340,CUST01207,Resolved,2025-02-07
TIC0001341,CUST00975,Pending,2024-11-13
TIC0001342,CUST01723,Pending,2025-02-08
TIC0001343,CUST02216,Resolved,2023-07-02
TIC0001344,CUST02415,Resolved,2024-06-07
TIC0001345,CUST00074,Pending,2024-07-03
TIC0001346,CUST01811,Pending,2024-05-24
TIC0001347,CUST00501,Open,2024-06-22
TIC0001348,CUST02289,Open,2024-01-28
TIC0001349,CUST00092,Open,2024-06-19
TIC0001350,CUST01546,Resolved,2024-06-19
TIC0001351,CUST01758,Pending,2024-12-11
TIC0001352,CUST00084,Open,2023-08-29
TIC0001353,CUST01816,Open,2023-06-17
TIC0001354,CUST00197,Resolved,2024-03-18
TIC0001355,CUST02287,Open,2024-07-19
TIC0001356,CUST00130,Pending,2024-03-24
TIC0001357,CUST02471,Resolved,2023-06-12
TIC0001358,CUST00719,Pending,2025-03-02
TIC0001359,CUST01428,Resolved,2024-07-29
TIC0001360,CUST02881,Pending,2025-04-17
TIC0001361,CUST00034,Pending,2024-07-10
TIC0001362,CUST00690,Resolved,2023-12-03
TIC0001363,CUST00805,Resolved,2025-02-03
TIC0001364,CUST00882,Resolved,2023-12-23
TIC0001365,CUST00358,Pending,2023-10-22
TIC0001366,CUST00437,Resolved,2024-04-08
TIC0001367,CUST00292,Pending,2024-05-05
TIC0001368,CUST02553,Resolved,2023-12-16
TIC0001369,CUST01079,Resolved,2023-09-13
TIC0001370,CUST00713,Resolved,2023-09-26
TIC0001371,CUST02430,Resolved,2023-11-27
TIC0001372,CUST01805,Open,2024-01-14
TIC0001373,CUST00062,Pending,2025-02-11
TIC0001374,CUST01967,Resolved,2024-07-03
TIC0001375,CUST01389,Pending,2025-05-05
TIC0001376,CUST02143,Resolved,2024-10-13
TIC0001377,CUST00894,Resolved,2024-02-26
TIC0001378,CUST01415,Pending,2025-05-17
TIC0001379,CUST01720,Open,2024-12-25
TIC0001380,CUST01491,Resolved,2025-04-26
TIC0001381,CUST01815,Pending,2024-09-21
TIC0001382,CUST02292,Open,2024-03-13
TIC0001383,CUST02853,Resolved,2024-05-21
TIC0001384,CUST02180,Open,2024-12-25
TIC0001385,CUST00768,Open,2023-09-20
TIC0001386,CUST01250,Pending,2023-08-02
TIC0001387,CUST01703,Resolved,2023-08-05
TIC0001388,CUST00268,Pending,2024-01-28
TIC0001389,CUST02878,Resolved,2024-03-18
TIC0001390,CUST00314,Open,2024-01-10
TIC0001391,CUST01305,Resolved,2023-10-31
TIC0001392,CUST01127,Pending,2024-07-06
TIC0001393,CUST01891,Open,2024-11-27
TIC0001394,CUST02067,Resolved,2024-11-01
TIC0001395,CUST01930,Open,2025-03-04
TIC0001396,CUST02233,Pending,2024-01-25
TIC0001397,CUST01576,Resolved,2023-10-28
TIC0001398,CUST01556,Pending,2023-09-07
TIC0001399,CUST02588,Open,2024-09-06
TIC0001400,CUST02857,Open,2023-11-28
TIC0001401,CUST00203,Resolved,2024-03-05
TIC0001402,CUST01303,Open,2023-10-19
TIC0001403,CUST02736,Resolved,2024-04-01
TIC0001404,CUST02123,Open,2025-05-25
TIC0001405,CUST01439,Pending,2024-10-24
TIC0001406,CUST02452,Resolved,2024-12-17
TIC0001407,CUST01432,Open,2023-08-19
TIC0001408,CUST01310,Open,2023-09-05
TIC0001409,CUST02992,Pending,2023-12-26
TIC0001410,CUST01585,Pending,2025-01-04
TIC0001411,CUST02028,Resolved,2023-09-20
TIC0001412,CUST02800,Resolved,2024-06-27
TIC0001413,CUST01170,Pending,2024-01-22
TIC0001414,CUST00976,Resolved,2025-03-01
TIC0001415,CUST02894,Resolved,2023-11-16
TIC0001416,CUST01300,Open,2024-04-13
TIC0001417,CUST02911,Open,2025-04-07
TIC0001418,CUST02712,Resolved,2024-03-20
TIC0001419,CUST02337,Pending,2024-03-30
TIC0001420,CUST01615,Pending,2024-03-10
TIC0001421,CUST01742,Pending,2025-01-22
TIC0001422,CUST02759,Resolved,2024-10-28
TIC0001423,CUST02332,Pending,2024-02-16
TIC0001424,CUST02502,Open,2025-01-03
TIC0001425,CUST02070,Open,2024-08-21
TIC0001426,CUST02790,Resolved,2024-03-10
TIC0001427,CUST01897,Pending,2025-03-07
TIC0001428,CUST01701,Open,2024-03-11
TIC0001429,CUST02232,Open,2024-08-03
TIC0001430,CUST01954,Open,2024-06-26
TIC0001431,CUST00378,Resolved,2024-05-18
TIC0001432,CUST00137,Open,2023-10-02
TIC0001433,CUST01776,Open,2023-10-11
TIC0001434,CUST01311,Pending,2024-08-01
TIC0001435,CUST01546,Pending,2023-10-17
TIC0001436,CUST01294,Open,2023-12-17
TIC0001437,CUST01905,Resolved,2024-08-28
TIC0001438,CUST00424,Open,2023-11-24
TIC0001439,CUST01524,Pending,2024-01-29
TIC0001440,CUST01996,Resolved,2024-06-08
TIC0001441,CUST02132,Pending,2025-04-01
TIC0001442,CUST02667,Resolved,2024-03-04
TIC0001443,CUST00839,Resolved,2024-09-05
TIC0001444,CUST00130,Open,2023-09-14
TIC0001445,CUST00606,Resolved,2024-07-26
TIC0001446,CUST02812,Resolved,2025-05-10
TIC0001447,CUST02245,Resolved,2024-11-12
TIC0001448,CUST01046,Open,2024-06-10
TIC0001449,CUST02079,Resolved,2024-06-04
TIC0001450,CUST01538,Resolved,2025-01-26
TIC0001451,CUST02919,Resolved,2023-12-20
TIC0001452,CUST00940,Open,2024-07-18
TIC0001453,CUST01870,Pending,2023-11-29
TIC0001454,CUST01733,Pending,2024-03-16
TIC0001455,CUST02456,Pending,2023-12-09
TIC0001456,CUST02466,Open,2024-07-05
TIC0001457,CUST01777,Open,2025-02-27
TIC0001458,CUST01291,Open,2023-12-10
TIC0001459,CUST00755,Pending,2024-08-08
TIC0001460,CUST00588,Resolved,2024-10-30
TIC0001461,CUST02526,Pending,2023-05-31
TIC0001462,CUST01395,Resolved,2025-01-27
TIC0001463,CUST01250,Open,2025-02-26
TIC0001464,CUST00923,Pending,2023-09-04
TIC0001465,CUST00916,Pending,2024-05-25
TIC0001466,CUST00863,Pending,2024-08-05
TIC0001467,CUST01161,Pending,2023-10-26
TIC0001468,CUST00054,Pending,2024-12-11
TIC0001469,CUST01775,Resolved,2024-02-04
TIC0001470,CUST02852,Pending,2025-03-13
TIC0001471,CUST02144,Pending,2023-10-08
TIC0001472,CUST02997,Resolved,2025-05-23
TIC0001473,CUST00407,Resolved,2024-03-23
TIC0001474,CUST00316,Open,2024-09-04
TIC0001475,CUST02781,Open,2023-11-26
TIC0001476,CUST02506,Resolved,2024-08-31
TIC0001477,CUST00997,Pending,2024-01-22
TIC0001478,CUST01256,Pending,2024-09-28
TIC0001479,CUST02443,Open,2023-08-04
TIC0001480,CUST00273,Resolved,2024-10-08
TIC0001481,CUST00083,Resolved,2023-06-12
TIC0001482,CUST00582,Open,2024-07-01
TIC0001483,CUST00558,Resolved,2025-03-03
TIC0001484,CUST01309,Open,2024-04-29
TIC0001485,CUST00257,Resolved,2023-11-29
TIC0001486,CUST01280,Resolved,2025-03-16
TIC0001487,CUST00023,Resolved,2024-04-17
TIC0001488,CUST00381,Open,2024-05-30
TIC0001489,CUST01298,Pending,2024-03-06
TIC0001490,CUST01531,Open,2024-04-29
TIC0001491,CUST02870,Resolved,2024-08-06
TIC0001492,CUST01116,Resolved,2023-06-13
TIC0001493,CUST02030,Resolved,2024-02-17
TIC0001494,CUST01908,Resolved,2023-11-08
TIC0001495,CUST01482,Pending,2023-07-26
TIC0001496,CUST01591,Resolved,2024-10-08
TIC0001497,CUST01835,Open,2023-08-02
TIC0001498,CUST01831,Resolved,2024-01-18
TIC0001499,CUST00298,Resolved,2025-03-06
TIC0001500,CUST00056,Pending,2024-02-01
TIC0001501,CUST00629,Open,2025-03-17
TIC0001502,CUST00108,Open,2023-10-13
TIC0001503,CUST00883,Resolved,2024-08-19
TIC0001504,CUST00493,Open,2024-08-05
TIC0001505,CUST02706,Resolved,2023-12-15
TIC0001506,CUST02353,Pending,2025-03-13
TIC0001507,CUST00375,Open,2025-03-19
TIC0001508,CUST02764,Open,2024-06-02
TIC0001509,CUST01839,Open,2024-06-28
TIC0001510,CUST00616,Resolved,2024-09-15
TIC0001511,CUST01911,Open,2023-09-15
TIC0001512,CUST02438,Open,2023-10-16
TIC0001513,CUST01993,Open,2025-04-09
TIC0001514,CUST02123,Pending,2024-06-29
TIC0001515,CUST00096,Open,2024-02-08
TIC0001516,CUST01945,Open,2023-07-30
TIC0001517,CUST00223,Open,2024-06-30
TIC0001518,CUST00197,Pending,2024-09-19
TIC0001519,CUST01881,Resolved,2024-02-19
TIC0001520,CUST00882,Resolved,2025-03-30
TIC0001521,CUST00569,Open,2024-11-09
TIC0001522,CUST02049,Pending,2024-10-22
TIC0001523,CUST00890,Pending,2023-08-02
TIC0001524,CUST01124,Pending,2024-12-24
TIC0001525,CUST01038,Open,2024-10-02
TIC0001526,CUST01109,Pending,2024-08-07
TIC0001527,CUST02417,Pending,2023-09-21
TIC0001528,CUST02096,Resolved,2024-10-07
TIC0001529,CUST02067,Resolved,2023-11-16
TIC0001530,CUST01756,Pending,2023-09-13
TIC0001531,CUST00005,Pending,2024-08-16
TIC0001532,CUST00864,Resolved,2023-12-22
TIC0001533,CUST02858,Open,2024-05-08
TIC0001534,CUST02806,Open,2024-12-31
TIC0001535,CUST00901,Open,2025-03-22
TIC0001536,CUST01060,Pending,2023-06-15
TIC0001537,CUST01621,Resolved,2023-06-12
TIC0001538,CUST02360,Pending,2024-08-04
TIC0001539,CUST00115,Resolved,2024-10-23
TIC0001540,CUST02786,Resolved,2024-06-01
TIC0001541,CUST02459,Resolved,2023-08-09
TIC0001542,CUST02548,Pending,2023-07-27
TIC0001543,CUST01408,Open,2024-01-02
TIC0001544,CUST00394,Resolved,2024-02-17
TIC0001545,CUST01851,Resolved,2024-03-29
TIC0001546,CUST02172,Resolved,2024-05-26
TIC0001547,CUST00316,Pending,2023-12-15
TIC0001548,CUST00261,Open,2025-01-04
TIC0001549,CUST01262,Resolved,2024-02-14
TIC0001550,CUST01305,Resolved,2024-01-22
TIC0001551,CUST02584,Resolved,2023-12-14
TIC0001552,CUST01468,Open,2024-01-12
TIC0001553,CUST01402,Resolved,2024-08-13
TIC0001554,CUST00486,Resolved,2024-02-19
TIC0001555,CUST01348,Pending,2024-12-29
TIC0001556,CUST02373,Open,2024-09-09
TIC0001557,CUST02780,Pending,2023-09-12
TIC0001558,CUST00623,Pending,2024-08-26
TIC0001559,CUST02114,Resolved,2024-05-16
TIC0001560,CUST01378,Pending,2025-04-07
TIC0001561,CUST02552,Open,2024-01-12
TIC0001562,CUST01995,Resolved,2024-10-29
TIC0001563,CUST01598,Pending,2025-01-08
TIC0001564,CUST01438,Resolved,2023-06-06
TIC0001565,CUST00635,Resolved,2025-03-10
TIC0001566,CUST00761,Pending,2025-04-19
TIC0001567,CUST01418,Resolved,2025-02-25
TIC0001568,CUST02032,Open,2025-02-09
TIC0001569,CUST00987,Resolved,2023-09-14
TIC0001570,CUST02782,Open,2024-09-26
TIC0001571,CUST01872,Resolved,2024-09-29
TIC0001572,CUST01843,Resolved,2024-12-30
TIC0001573,CUST01668,Resolved,2024-07-20
TIC0001574,CUST00041,Resolved,2024-10-29
TIC0001575,CUST00130,Pending,2023-11-05
TIC0001576,CUST02163,Open,2025-05-24
TIC0001577,CUST01039,Resolved,2024-11-06
TIC0001578,CUST01908,Resolved,2024-09-02
TIC0001579,CUST02227,Open,2024-11-13
TIC0001580,CUST00077,Resolved,2024-07-21
TIC0001581,CUST01619,Open,2024-08-10
TIC0001582,CUST01692,Resolved,2024-11-03
TIC0001583,CUST01384,Open,2025-02-15
TIC0001584,CUST01399,Pending,2023-06-11
TIC0001585,CUST02235,Open,2023-07-30
TIC0001586,CUST01280,Open,2024-10-09
TIC0001587,CUST02309,Open,2024-04-22
TIC0001588,CUST01070,Open,2023-09-12
TIC0001589,CUST01325,Pending,2024-11-05
TIC0001590,CUST01964,Resolved,2025-03-25
TIC0001591,CUST02817,Open,2023-07-13
TIC0001592,CUST01811,Open,2024-09-07
TIC0001593,CUST01757,Pending,2024-06-02
TIC0001594,CUST00672,Open,2024-11-16
TIC0001595,CUST01047,Open,2023-06-27
TIC0001596,CUST00367,Resolved,2025-03-20
TIC0001597,CUST02621,Resolved,2024-01-10
TIC0001598,CUST02739,Pending,2025-01-12
TIC0001599,CUST02519,Pending,2023-05-29
TIC0001600,CUST02728,Resolved,2024-09-30
TIC0001601,CUST02811,Resolved,2023-08-14
TIC0001602,CUST01207,Pending,2025-04-25
TIC0001603,CUST02424,Open,2024-05-02
TIC0001604,CUST00641,Resolved,2024-11-20
TIC0001605,CUST02648,Pending,2023-06-07
TIC0001606,CUST01529,Pending,2025-05-06
TIC0001607,CUST01242,Pending,2024-11-21
TIC0001608,CUST01280,Resolved,2024-08-30
TIC0001609,CUST02738,Open,2024-10-17
TIC0001610,CUST01427,Open,2024-12-03
TIC0001611,CUST01555,Pending,2024-11-02
TIC0001612,CUST02767,Pending,2025-05-08
TIC0001613,CUST02428,Open,2024-01-12
TIC0001614,CUST00890,Pending,2023-09-03
TIC0001615,CUST02415,Resolved,2023-09-13
TIC0001616,CUST00790,Resolved,2023-10-30
TIC0001617,CUST02889,Pending,2023-08-31
TIC0001618,CUST00600,Open,2024-01-25
TIC0001619,CUST02892,Open,2024-08-04
TIC0001620,CUST02583,Resolved,2025-01-31
TIC0001621,CUST02560,Open,2024-12-07
TIC0001622,CUST01169,Open,2025-04-24
TIC0001623,CUST00226,Pending,2024-09-22
TIC0001624,CUST02125,Pending,2024-01-04
TIC0001625,CUST00140,Pending,2024-04-19
TIC0001626,CUST00879,Pending,2025-03-23
TIC0001627,CUST01771,Resolved,2025-02-09
TIC0001628,CUST00927,Open,2024-07-22
TIC0001629,CUST00087,Pending,2024-01-11
TIC0001630,CUST01262,Pending,2023-06-09
TIC0001631,CUST00731,Resolved,2025-03-04
TIC0001632,CUST01102,Open,2023-10-11
TIC0001633,CUST02934,Resolved,2024-01-25
TIC0001634,CUST00588,Open,2023-06-24
TIC0001635,CUST01491,Resolved,2023-07-22
TIC0001636,CUST01456,Open,2024-07-23
TIC0001637,CUST02127,Pending,2024-07-01
TIC0001638,CUST01892,Open,2024-03-02
TIC0001639,CUST00911,Pending,2024-08-14
TIC0001640,CUST01425,Pending,2024-08-13
TIC0001641,CUST02540,Resolved,2023-12-09
TIC0001642,CUST00516,Open,2024-01-03
TIC0001643,CUST01219,Pending,2023-12-16
TIC0001644,CUST01163,Pending,2024-12-23
TIC0001645,CUST02038,Pending,2023-06-30
TIC0001646,CUST02225,Pending,2023-12-04
TIC0001647,CUST02669,Open,2024-01-01
TIC0001648,CUST01325,Pending,2023-08-04
TIC0001649,CUST01106,Pending,2024-08-13
TIC0001650,CUST00918,Resolved,2023-07-10
TIC0001651,CUST01578,Open,2024-09-11
TIC0001652,CUST01803,Pending,2025-04-19
TIC0001653,CUST02389,Pending,2023-09-01
TIC0001654,CUST00823,Resolved,2025-05-03
TIC0001655,CUST00877,Open,2025-04-19
TIC0001656,CUST02097,Resolved,2024-01-29
TIC0001657,CUST01887,Open,2024-06-14
TIC0001658,CUST01774,Pending,2024-09-09
TIC0001659,CUST02979,Open,2025-04-04
TIC0001660,CUST01520,Resolved,2025-01-03
TIC0001661,CUST00435,Pending,2024-06-14
TIC0001662,CUST01628,Open,2023-08-29
TIC0001663,CUST02463,Open,2025-01-02
TIC0001664,CUST00199,Resolved,2023-11-06
TIC0001665,CUST00505,Resolved,2024-09-21
TIC0001666,CUST01525,Open,2025-05-01
TIC0001667,CUST00319,Open,2025-02-04
TIC0001668,CUST02823,Open,2023-05-31
TIC0001669,CUST02059,Resolved,2023-12-12
TIC0001670,CUST01177,Open,2024-03-07
TIC0001671,CUST00334,Open,2024-10-14
TIC0001672,CUST01750,Open,2024-07-28
TIC0001673,CUST01912,Resolved,2025-01-03
TIC0001674,CUST02467,Resolved,2024-02-20
TIC0001675,CUST01227,Open,2024-01-13
TIC0001676,CUST01745,Open,2025-05-12
TIC0001677,CUST01757,Resolved,2023-10-06
TIC0001678,CUST00398,Resolved,2024-07-21
TIC0001679,CUST00728,Open,2023-11-14
TIC0001680,CUST00651,Pending,2023-11-24
TIC0001681,CUST00374,Pending,2024-04-09
TIC0001682,CUST02083,Resolved,2023-11-10
TIC0001683,CUST00372,Resolved,2024-12-20
TIC0001684,CUST01323,Resolved,2024-02-15
TIC0001685,CUST01644,Open,2024-12-05
TIC0001686,CUST01684,Open,2024-08-23
TIC0001687,CUST00449,Resolved,2025-04-23
TIC0001688,CUST02823,Open,2025-03-14
TIC0001689,CUST00027,Pending,2024-04-09
TIC0001690,CUST00814,Pending,2023-10-13
TIC0001691,CUST01361,Pending,2024-03-06
TIC0001692,CUST00957,Resolved,2024-09-15
TIC0001693,CUST02671,Pending,2024-09-25
TIC0001694,CUST00231,Pending,2024-07-10
TIC0001695,CUST00629,Open,2024-07-07
TIC0001696,CUST01954,Open,2024-11-15
TIC0001697,CUST00558,Open,2024-01-19
TIC0001698,CUST01702,Resolved,2024-08-21
TIC0001699,CUST02377,Pending,2024-05-19
TIC0001700,CUST02913,Resolved,2023-06-08
TIC0001701,CUST02501,Open,2024-10-01
TIC0001702,CUST01999,Open,2023-10-13
TIC0001703,CUST02951,Pending,2024-10-18
TIC0001704,CUST02667,Resolved,2024-06-24
TIC0001705,CUST02477,Resolved,2024-02-29
TIC0001706,CUST02099,Open,2023-10-17
TIC0001707,CUST00355,Open,2023-07-01
TIC0001708,CUST02183,Pending,2023-07-29
TIC0001709,CUST01332,Pending,2023-08-21
TIC0001710,CUST02085,Open,2024-12-23
TIC0001711,CUST01093,Pending,2024-01-23
TIC0001712,CUST01907,Open,2023-12-10
TIC0001713,CUST02908,Resolved,2024-12-16
TIC0001714,CUST02337,Pending,2024-07-17
TIC0001715,CUST00174,Open,2023-08-20
TIC0001716,CUST01574,Open,2023-07-12
TIC0001717,CUST00746,Pending,2024-07-14
TIC0001718,CUST01785,Resolved,2023-06-02
TIC0001719,CUST00565,Resolved,2023-09-09
TIC0001720,CUST01999,Pending,2024-07-09
TIC0001721,CUST00628,Open,2024-03-02
TIC0001722,CUST00905,Open,2024-10-02
TIC0001723,CUST02508,Resolved,2025-03-28
TIC0001724,CUST01496,Open,2025-01-22
TIC0001725,CUST00086,Open,2024-04-17
TIC0001726,CUST02211,Resolved,2023-11-09
TIC0001727,CUST00751,Resolved,2024-05-09
TIC0001728,CUST00886,Open,2024-01-23
TIC0001729,CUST02706,Pending,2025-03-18
TIC0001730,CUST00627,Pending,2024-03-06
TIC0001731,CUST00544,Open,2025-02-09
TIC0001732,CUST02895,Open,2024-12-20
TIC0001733,CUST02399,Pending,2025-02-25
TIC0001734,CUST00717,Pending,2024-05-07
TIC0001735,CUST01174,Resolved,2025-02-05
TIC0001736,CUST02003,Open,2024-05-11
TIC0001737,CUST01902,Pending,2024-02-02
TIC0001738,CUST00786,Pending,2024-09-05
TIC0001739,CUST01371,Pending,2024-09-14
TIC0001740,CUST01261,Resolved,2025-05-14
TIC0001741,CUST01089,Resolved,2024-04-10
TIC0001742,CUST01157,Pending,2024-10-24
TIC0001743,CUST01012,Resolved,2023-06-29
TIC0001744,CUST00393,Pending,2024-04-25
TIC0001745,CUST01840,Pending,2025-04-09
TIC0001746,CUST00424,Resolved,2024-03-24
