OrderLineID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice,RowHash
OL02135,O02136,4235,4,116.9,467.6,b75376071e85c02125b95b798af159cf
OL02136,O02137,179,3,96.27,288.81,ad3bf7145130d5aa110d088d6818ee42
OL02137,O02138,741,4,63.92,255.68,60707d6a06df48bbc23f67a6508e88a3
OL02138,O02139,2503,3,148.64,445.91999999999996,9f83bbacf0e51613cf4bda7bb1310804
OL02139,O02140,3566,2,15.17,30.34,95a69a3c265e87cf809ee94a9c22b156
OL02140,O02141,2874,2,46.33,92.66,96c72423f864c6e2c33a90ce2a462b2f
OL02141,O02142,640,4,123.58,494.32,53d361f5224247d480f2d761f747f606
OL02142,O02143,1153,2,21.12,42.24,b8b2f1902dc72ccc3e86dac331fd4b99
OL02143,O02144,2901,5,179.33,896.6500000000001,0bdaae2211038963be247206f1f2c773
OL02144,O02145,4914,4,12.54,50.16,1470c0c9bf2740477cb8d21705b8700b
OL02145,O02146,3055,3,116.87,350.61,a521f4df458225af41568d03f0447233
OL02146,O02147,833,5,128.2,641.0,11a432c054dcbe4d1b3e2fdb26cc028e
OL02147,O02148,4946,5,35.12,175.6,a35abb260cd47b48b0e9e5dc3b1c03d1
OL02148,O02149,4987,3,172.06,516.1800000000001,7ea472ff04d05b76a4ea57207dec318b
OL02149,O02150,3115,1,76.77,76.77,a7ead8e91a0c6a2d7f0ca86a2d2eb46a
OL02150,O02151,623,2,164.88,329.76,d5db0ae0245928177e3a254dc1e296f7
OL02151,O02152,4430,4,72.69,290.76,85f635273364903dbc0bb8b10f69c2f6
OL02152,O02153,1135,4,117.38,469.52,e174be8205a1db18480907850da985b4
OL02153,O02154,396,2,192.59,385.18,3fd7ec5ef81d3a8c801541c6e90c489f
OL02154,O02155,1791,2,144.12,288.24,47ac94cfb74af32321c47fca23935fa1
OL02155,O02156,3199,1,198.11,198.11,3e06746e0a0ab2fe6a43860b16769b1f
OL02156,O02157,1030,3,65.52,196.56,ac393045bb0aba6e668d0ed2b22c910c
OL02157,O02158,4690,1,122.92,122.92,770911c8b8fdf8aa38be9ea9c4dfbf4c
OL02158,O02159,1520,2,60.82,121.64,259a2f4ce3ec5b247ec9f6b369b9f4dd
OL02159,O02160,4507,3,89.96,269.88,e7db3614af390a7e217dd7fb48d9b955
OL02160,O02161,446,4,146.58,586.32,2c78dad301d2735064b5281033772d69
OL02161,O02162,1480,4,152.04,608.16,46613a2794b1c91175e46c7f56f5f881
OL02162,O02163,2502,5,82.02,410.09999999999997,0fbaed0a455ec4c1dc99cb9d711a941a
OL02163,O02164,73,1,49.35,49.35,0f9099edd602b3c470b1b58707392373
OL02164,O02165,3733,5,123.03,615.15,d5d4ea87918663d040d6c6ac46f3dd8b
OL02165,O02166,2040,1,97.94,97.94,4dcba94c57803cbd6df59f9cfa97d232
OL02166,O02167,310,4,81.0,324.0,d8bb442e5ce72cba52d8649589a40a66
OL02167,O02168,2534,1,184.71,184.71,3d9b10dc9c23eccbbe9ab662ba046e39
OL02168,O02169,4321,3,66.7,200.10000000000002,970c93885647b58066480154bfcc7796
OL02169,O02170,4860,2,96.17,192.34,6559b4b70807d55e740a877274828bc9
OL02170,O02171,1352,3,78.08,234.24,ed09725b66566c8b5fca0373d75e3e26
OL02171,O02172,591,2,182.95,365.9,d77ce1e278cc6e67bca1d557164c99f0
OL02172,O02173,2361,5,131.53,657.65,9fa901cbf503de537d4e12d874b6357f
OL02173,O02174,2162,2,190.61,381.22,dc6aad55bdc8858f1872f3293941cb1d
OL02174,O02175,3840,3,122.8,368.4,ddd8bd9373d48ca664c693dea7ff29c8
OL02175,O02176,3557,1,46.95,46.95,e7630c12ad59c218e545341c6557c948
OL02176,O02177,1545,1,60.06,60.06,00973b1fddef3f7d793172f529befce8
OL02177,O02178,2793,1,140.09,140.09,1ac22263ce3d81afd43239cc46beba6d
OL02178,O02179,4828,2,48.08,96.16,1822934eb909135d5e04646e1a39e9e5
OL02179,O02180,865,3,124.86,374.58,ce226c932a1b2902ac2a18511e34d283
OL02180,O02181,1321,5,164.78,823.9,0708087e2d74417487cbc94bca4e86ec
OL02181,O02182,1954,4,61.73,246.92,c37593e9aaf62bb09d84d7d79ab1645d
OL02182,O02183,60,2,82.21,164.42,6da13053a71692f14b5e20123bb1dad8
OL02183,O02184,33,1,96.97,96.97,4f638f53a462678a3550f3a5c889ec38
OL02184,O02185,2284,5,161.09,805.45,29db0c2ff00e61e9541d6d816ae20712
OL02185,O02186,1629,4,191.31,765.24,737f17d01d01b5d22456e0d1e2f0f1e5
OL02186,O02187,3348,4,74.1,296.4,69ca1da7d79474223fd768ab8165e7b9
OL02187,O02188,4653,5,34.62,173.1,68b92c151550bd81f05ae0bcf91cd2d2
OL02188,O02189,3056,3,186.31,558.9300000000001,f48997e3b4c284e9caa347abd631d1c3
OL02189,O02190,4845,1,43.57,43.57,a4b3b98131fbd1e48aa97242d961f1f6
OL02190,O02191,1623,5,185.41,927.05,dea1d15aee9403ede1f453f897f06f74
OL02191,O02192,3714,1,132.29,132.29,40c511ee9b7ec7641203f8178af61267
OL02192,O02193,1823,1,29.96,29.96,b3a22e326aa39ac7f4b104346b24655e
OL02193,O02194,1705,4,83.1,332.4,d351027d675c126a206738afa5d45a2c
OL02194,O02195,780,1,140.86,140.86,b6a2c94fff1bc9d4e70cfdaa3f6d0e5f
OL02195,O02196,252,3,162.58,487.74,df312555ef5acb793e32a8ae4ce3a965
OL02196,O02197,4927,3,13.1,39.3,e4f91cfd37a663fab4dafc01049bc67c
OL02197,O02198,190,1,17.5,17.5,d246efcbf5862fb12951e060a4cd90c2
OL02198,O02199,1770,4,48.73,194.92,bd9524c85aa140774894aec0e87538d5
OL02199,O02200,3202,1,180.56,180.56,ab3a3fa2d11b018330b20370781e362d
OL02200,O02201,606,2,158.71,317.42,daa960fafafc359fb733fc8e14a1d507
OL02201,O02202,1906,3,179.91,539.73,0c447373d9058aa21d458701796ad217
OL02202,O02203,2980,3,168.12,504.36,0a96d07954ecc7a3aaad52939c4bb638
OL02203,O02204,1839,3,193.31,579.9300000000001,359ab997d9d25fbe5537fc5733fc02e0
OL02204,O02205,897,1,103.12,103.12,6e123ae5a759ff5d553cfd3cd20c3250
OL02205,O02206,4558,4,103.24,412.96,9be715a8d635fa579399b752b2392f93
OL02206,O02207,387,3,67.46,202.38,5a8d61a9d889f4c52bbfedf781fd7f0a
OL02207,O02208,2071,2,25.79,51.58,177dfe46e6a1dc070dc510972226ce2d
OL02208,O02209,3601,4,81.18,324.72,b94e6df497c82b65f1a818cac608bb19
OL02209,O02210,2007,2,197.91,395.82,e25cffda3b9332ac3aa56618b94cfe0b
OL02210,O02211,726,2,44.18,88.36,443cbadf7b2b75ae61f48bfd34d343dc
OL02211,O02212,2115,1,103.16,103.16,6352cf77f46fee5d848e3a5dc8825ed2
OL02212,O02213,4722,1,119.04,119.04,7691dfc77430d4f6233ccb9045c6b0e4
OL02213,O02214,2193,1,131.13,131.13,ab92f1a5d9c721504681db8b98e6ef83
OL02214,O02215,2132,3,127.92,383.76,49c98a6a78772ad8a3e305371441b3a6
OL02215,O02216,3606,2,140.92,281.84,8d58f39546b333e6c896d4efd9f6389f
OL02216,O02217,3304,1,90.11,90.11,5a4e15712c25ce32148f17df819cfdf4
OL02217,O02218,1047,2,92.24,184.48,400ae61fdae37fe8f1796143f67c894c
OL02218,O02219,4833,1,65.1,65.1,e77edb9aaf2720948754e4c08962a1c7
OL02219,O02220,741,2,33.09,66.18,8ad4696481331359945764fcadd2fd90
OL02220,O02221,1939,5,184.32,921.5999999999999,8179ac51e57bbb4373e2e26f3588ea74
OL02221,O02222,1249,2,144.69,289.38,62ec4367e961dba1afe51aaa87f69f81
OL02222,O02223,3920,5,38.94,194.7,217ef0d65963b4054735fa2d25ca22ae
OL02223,O02224,3676,4,20.38,81.52,a4933e5c90f6aaabfdf66f21885a13fe
OL02224,O02225,1524,1,141.25,141.25,7069af458661b34bb085f7c385c35496
OL02225,O02226,294,3,113.21,339.63,6d5699aeac282e25705bae28866a4d28
OL02226,O02227,1041,5,164.8,824.0,6e120b853d353db35aed9563fb628758
OL02227,O02228,403,5,115.48,577.4,ea13a106b0f4ef41ecbea833fb7bf729
OL02228,O02229,2666,4,128.27,513.08,ebe4bfe627d01977d364103f3944283b
OL02229,O02230,3077,4,50.47,201.88,fa0249de151b57d7368656ea4e4a5263
OL02230,O02231,3610,5,163.99,819.95,95d98ef40a19522a4524f53b607fd313
OL02231,O02232,712,4,29.52,118.08,6f65b8e1abd2a4c865e4149726a740e9
OL02232,O02233,2510,5,197.17,985.8499999999999,cec0b2d2f69cdc886c81768ea0f0f701
OL02233,O02234,463,3,64.13,192.39,eaad8eaf10c0ac19f9683a69935cc784
OL02234,O02235,2726,3,102.9,308.70000000000005,ec48861e6b2509b28b350fdf271fd4e0
OL02235,O02236,2691,5,146.84,734.2,a4541875a990366bbdabde86cb32368c
OL02236,O02237,3019,4,170.67,682.68,e4c32e8349aad68e0912c4e8158cef21
OL02237,O02238,2291,3,60.52,181.56,9ab52d6e517046fd267f0ccb66d086fa
OL02238,O02239,2618,4,159.64,638.56,e40cb6e8d4508fc2c3ab6c42761af464
OL02239,O02240,1275,5,141.41,707.05,63f07fb3a45b41aaac357218020e3687
OL02240,O02241,193,4,40.44,161.76,f2930780cff216ac659d1c7e34c8f441
OL02241,O02242,4419,4,121.4,485.6,8eaba8aa398da4e0b9117e480a34fd23
OL02242,O02243,2678,2,95.46,190.92,0c209529c9b63f425136d4a3bb24daae
OL02243,O02244,4675,5,71.68,358.40000000000003,e3107c58fb8f0d9999ec96cffbc61dc9
OL02244,O02245,3463,5,54.02,270.1,3dfd294f9b5b74931078bc8cb7e46ae8
OL02245,O02246,4639,1,137.48,137.48,21d90728a28c435c33652688902c22f5
OL02246,O02247,1117,2,125.39,250.78,a3baeb666e2e77f6cb4818e7981cf5be
OL02247,O02248,3749,1,189.95,189.95,45fc4536565723a080c6bd52793f19a9
OL02248,O02249,1844,5,194.08,970.4000000000001,b9035fdadc0e55ed673fd56f78f74ce8
OL02249,O02250,1245,4,51.27,205.08,7f341d5c12703a22b65d1b9d3fc3fba9
OL02250,O02251,4168,3,80.59,241.77,d785059bea3fb1163d0f374039a69f68
OL02251,O02252,3641,4,82.88,331.52,3836e78c5102e587bf19b5e8566dba1a
OL02252,O02253,520,4,76.61,306.44,6823b3556e85ad2b6771c8ce5915593f
OL02253,O02254,1501,1,100.85,100.85,3d6c0e91870a7529bc66da9f470e1554
OL02254,O02255,4089,2,167.05,334.1,b0f6cd7012f297d6e56b8b42e40f49ee
OL02255,O02256,2217,4,76.48,305.92,eb2093be3c274572c2ab86f931ff61a6
OL02256,O02257,2005,5,70.43,352.15000000000003,280fe06bbb807b5c202b2952664a8a49
OL02257,O02258,2665,5,84.96,424.79999999999995,dd97cfd3559db037a2b5968c0c26ecb4
OL02258,O02259,2282,2,45.62,91.24,9cecbf7df51b094b4fa197b7970ac9ba
OL02259,O02260,4734,1,65.78,65.78,5f205100d80b17178a149542aa0c601b
OL02260,O02261,1064,2,184.71,369.42,8c77b588709c18a95d13f2bc151a5c77
OL02261,O02262,364,2,169.27,338.54,5593f11802eb2ddcec045c3527675b0e
OL02262,O02263,2380,4,89.19,356.76,a9d0a614b44f8eb6d24885b8bf74bd2e
OL02263,O02264,1860,3,35.12,105.35999999999999,ae5e4704bec8882721df7c6492dba1ff
OL02264,O02265,1686,5,69.39,346.95,2345c157b70648a328c901284b703f8c
OL02265,O02266,1992,3,20.93,62.79,21e2a551761067bd65d613474d6065a2
OL02266,O02267,369,4,139.31,557.24,e0e21fae9ea50a42c4c0b27c4bf05c39
OL02267,O02268,2248,2,122.78,245.56,eab4ffcc470a68d1fff3c002fa845b90
OL02268,O02269,3436,4,69.0,276.0,ff74b23e01054b60ecd989d62ac69eeb
OL02269,O02270,1027,4,62.09,248.36,780dea557cb769c9fe3fbbf08586e6a8
OL02270,O02271,2812,3,28.12,84.36,ec9d9259728c290a110a9a10aaa6ddc2
OL02271,O02272,3453,3,80.8,242.39999999999998,01e71e6a7e19bcf7a1f941cbde1654cc
OL02272,O02273,4085,3,97.62,292.86,c0f887f55ed664ea218069731b15f8bc
OL02273,O02274,3313,5,17.99,89.94999999999999,efb8e66098141a20b8dc65193d99fd6e
OL02274,O02275,4608,4,199.82,799.28,0f9595a10b619ac93118b8fe38081580
OL02275,O02276,1860,5,174.93,874.6500000000001,10c63c798448dbd1800bd52e786a3506
OL02276,O02277,2072,2,165.86,331.72,e42636e5c876dc34f962867f4bf4d0dd
OL02277,O02278,4689,4,84.21,336.84,828647b2fb3df4291d7770f1958451ee
OL02278,O02279,2613,4,71.73,286.92,a58e56bede826444d9b318e08678f1a0
OL02279,O02280,2951,5,141.55,707.75,806e15dcae6c05b6378f50f2c8460690
OL02280,O02281,4212,5,18.32,91.6,096bb21f5f50534a55eda7c9362e6329
OL02281,O02282,1101,5,129.14,645.6999999999999,5b7364359eca1e2e6d2485ca84c6ba5d
OL02282,O02283,804,1,196.68,196.68,fa424e55948b4b39d0e534c5cb5b5e16
OL02283,O02284,2758,2,86.85,173.7,afa58daf049dc99d172e5d59f33af2b8
OL02284,O02285,3279,4,155.08,620.32,13ed74edc2b45427191fef6010757816
OL02285,O02286,1532,5,54.13,270.65000000000003,b039acb429f4dbefcf8698566a0ccb2f
OL02286,O02287,3292,4,110.26,441.04,2378601ebbf0c08a382e505fbfd3c273
OL02287,O02288,4162,4,189.89,759.56,764b387614fd4bb73e69ecdfb4e010de
OL02288,O02289,950,3,63.95,191.85000000000002,8a63cb5a1055ea83e600d60eabbc0b95
OL02289,O02290,480,5,179.09,895.45,9fef5a39fc6c80f0b423c5f29ae39b31
OL02290,O02291,1090,3,142.53,427.59000000000003,45b21352cf1ae239376466b62b101ca5
OL02291,O02292,127,2,73.54,147.08,64f6c99d3960f8df366af33955446a7f
OL02292,O02293,3367,3,188.54,565.62,5b3ef4a87320ba7d81ea7222bdf88f20
OL02293,O02294,4024,4,129.9,519.6,cb2beadb89085c57970ac86962442c37
OL02294,O02295,2103,5,57.71,288.55,be5358962147a89565db612defabde72
OL02295,O02296,354,3,97.76,293.28000000000003,1632c75ae40f821920316adf3ebb6e07
OL02296,O02297,4320,5,74.92,374.6,9a64d58473d1eff4e6597cb649c98430
OL02297,O02298,4286,2,196.52,393.04,ae32251597c33491fd05dac7aac4edd3
OL02298,O02299,2773,2,46.39,92.78,d76605b686a1eaa33200cc9d3271a528
OL02299,O02300,2316,1,190.82,190.82,ee31b4ff4bcc82de619c826b2c168123
OL02300,O02301,3702,3,75.49,226.46999999999997,29c3cb41fd130b80c3da535112c571d1
OL02301,O02302,2090,1,144.5,144.5,703fc580fa3ce0eadccf00e39a1c9c05
OL02302,O02303,1941,1,119.9,119.9,ca44115f95927adf059c831db7581700
OL02303,O02304,1002,2,118.89,237.78,eda68921b49f81cf884e9437d50b85b1
OL02304,O02305,1800,2,96.02,192.04,dba743e23fb8103bf01e519bf99ce89e
OL02305,O02306,3824,3,51.86,155.57999999999998,d655a82b1e5f19e03e344d2fcf6487d7
OL02306,O02307,1161,3,132.47,397.40999999999997,b600b8b8761c70a8dfd82c124c30b5e5
OL02307,O02308,4940,5,139.87,699.35,10ec17a34549e5abe6aba4c140ed5cc9
OL02308,O02309,996,2,101.9,203.8,bddd3e0a016c85cf2b4461b92414ea4b
OL02309,O02310,2843,2,110.78,221.56,4516ac388b8dd7131b90eaad80229e93
OL02310,O02311,1161,3,55.79,167.37,d9de7151243256b3387406aa38a2c0ac
OL02311,O02312,1611,1,110.65,110.65,0651ad4541075419f7b63649acd6a919
OL02312,O02313,4102,2,157.2,314.4,0fa2632807d29645aa18bc8278536056
OL02313,O02314,4574,1,10.03,10.03,4fd3005238f4040daa39b3c75bfc53b3
OL02314,O02315,905,2,126.29,252.58,f1502cc9f0fe2e5eefc5d426ba740768
OL02315,O02316,2059,2,77.79,155.58,4902ddde133259048e0e9869678c1ff4
OL02316,O02317,2153,1,74.87,74.87,e34203558c1e38ea13e0d831a74f20a2
OL02317,O02318,269,4,65.64,262.56,3ca2888583321786c8ae1d77c82bc55c
OL02318,O02319,4918,2,25.02,50.04,1fd4384c685937d7f32fe9d961592063
OL02319,O02320,1074,1,123.35,123.35,18a561f13a39327e8a2d4c64071a3fcc
OL02320,O02321,3469,2,47.69,95.38,cb17bf99bca3fca25edb083542f4d517
OL02321,O02322,1095,3,94.6,283.79999999999995,b612e2734593dc71385a8d07929e1afb
OL02322,O02323,2306,4,110.74,442.96,38e3c970e2a9a7306528b9e6bc1f6191
OL02323,O02324,2954,1,139.11,139.11,76d12f926c77b2a34ec5b5680934a5ec
OL02324,O02325,3431,3,66.6,199.79999999999998,901d73f0c6c759d025008159aa151568
OL02325,O02326,494,2,25.27,50.54,845f4b88b2791b7fc64ed1ad378a8dbd
OL02326,O02327,4737,4,100.21,400.84,0d8e6e4786bf8c1c918f2f00a5715c70
OL02327,O02328,3744,1,19.54,19.54,0fb3c5e1f18f540e1bb19e8f03a70cf9
OL02328,O02329,26,5,98.72,493.6,e5f9c9fabea86766b7e0cc232e447908
OL02329,O02330,1568,5,186.44,932.2,81a4854953403741c4fa14a2641bb6eb
OL02330,O02331,4641,4,90.87,363.48,0503450eca4cc0bd7f3bef414d7b9331
OL02331,O02332,1396,5,54.43,272.15,0faa9fc2c945d3c2ba4cec424fabe1f7
OL02332,O02333,960,5,65.9,329.5,8d752e54b5f3e3361771bfac8b561842
OL02333,O02334,4610,4,89.0,356.0,219c6e694f60cd662bb06efbc287a397
OL02334,O02335,2897,3,121.67,365.01,d823e7a74b4882d7fd9b1f1d6715c14b
OL02335,O02336,2347,1,165.34,165.34,da92842118fe2165128a8f35e2bfb2cb
OL02336,O02337,4150,1,65.43,65.43,b87da23dfe68f6db0c588c4fadb3b97d
OL02337,O02338,538,2,32.33,64.66,366283f5588d790eeaf0b38b54a2fbab
OL02338,O02339,4982,1,76.08,76.08,00711f79d67e3548a5bdf1b46fb86a53
OL02339,O02340,2302,1,60.96,60.96,967798c048f4dcc8f1cca82b06aa0d25
OL02340,O02341,4598,1,111.98,111.98,caddac7dd9c2018e7d6f4cf3ac726ae2
OL02341,O02342,4161,2,116.71,233.42,2ec569fb64123edf43b3bffd56e962d1
OL02342,O02343,2902,1,183.44,183.44,845d75b9d1f6703e3f1308883389c804
OL02343,O02344,2815,4,188.15,752.6,7aab1c99a45f86e8f97c1a0b00ef6792
OL02344,O02345,3342,3,116.92,350.76,fd3b01f558352335a76e21524c307503
OL02345,O02346,3530,5,175.51,877.55,457f0a0641eb87e22902015470667c3d
OL02346,O02347,231,3,93.11,279.33,81e2932fe15b08f1fe5186bde745c8e4
OL02347,O02348,4044,1,163.02,163.02,da61d514efa3a1a1f3d4ff47d314c89a
OL02348,O02349,3275,5,28.68,143.4,04b1171742bc05620a65c6b0ac87357b
OL02349,O02350,1679,3,17.92,53.760000000000005,75c1d4b8584ad0774852415827f99e75
OL02350,O02351,421,2,49.91,99.82,ed0aac03f52967aee9238c03e9d63574
OL02351,O02352,489,1,41.45,41.45,26aabf9fab89cb827a548ddee51b6180
OL02352,O02353,2809,1,178.35,178.35,3064471674c8b414d72f14a904a4c5f6
OL02353,O02354,4847,2,137.96,275.92,4620c6caac8768913d86bc8e98e22f5b
OL02354,O02355,3200,1,31.71,31.71,bf3a53b15448aa0d1603b20f060beeb8
OL02355,O02356,2488,5,34.68,173.4,0720a99a053887a6f7be20373dd733ac
OL02356,O02357,1856,2,150.77,301.54,90651bc34ceb08e81dea8cea6cb700ed
OL02357,O02358,848,2,178.43,356.86,529bd885cc13924be38aff7e539539dc
OL02358,O02359,4029,3,47.49,142.47,acfc2a582fef6df0e55b586625dd2088
OL02359,O02360,1842,2,49.31,98.62,548a50417a6b0a22a6634232e45d9e52
OL02360,O02361,1045,5,87.78,438.9,58f95740840de1542e9bef780fecc4ab
OL02361,O02362,1324,5,177.45,887.25,2c55405134a656a8986d39ee1dabc39a
OL02362,O02363,1198,1,127.54,127.54,c1182d13abd9b528f51c25b247e9574f
OL02363,O02364,3560,3,49.37,148.10999999999999,87bd32df2749e7e6bec61f92ed415943
OL02364,O02365,955,2,58.75,117.5,35ed981db0e12d1806240784e3fb3fb4
OL02365,O02366,3993,3,139.78,419.34000000000003,9f571a53ea9d06ae857105298a162704
OL02366,O02367,2314,3,156.19,468.57,0d2abbdce0f5c1c2934b7c6f4f3a8ba1
OL02367,O02368,1408,4,164.24,656.96,497da803ebaab7c9fec9ca81880f3645
OL02368,O02369,3960,5,72.61,363.05,5f5624506030fa10b69c6ee9deab283d
OL02369,O02370,3036,2,50.19,100.38,869b93f70e666362550e2fa0e615d756
OL02370,O02371,126,2,61.1,122.2,0c75912da2390d55533738637a223f58
OL02371,O02372,3061,4,192.83,771.32,ac10fd4709cd0f4e311b0d7ac6b25f6e
OL02372,O02373,3377,3,147.62,442.86,cc3364c8519d16e1ed6ef8e62928686f
OL02373,O02374,2617,5,84.78,423.9,634835d22940dc6c93bc3d561bb24304
OL02374,O02375,3389,5,91.4,457.0,e1581d9a6e6b00321735912049f60bac
OL02375,O02376,3169,4,106.07,424.28,d9dcd5b552dad5d0a96b7488d2901b0c
OL02376,O02377,752,3,69.26,207.78000000000003,a1e09439162bb8c81ce845f4b39ea566
OL02377,O02378,4972,5,93.56,467.8,f82af79c48d5de77f977976b698a10cd
OL02378,O02379,1084,1,87.64,87.64,fd5acda216ba8a7494158f91f2caccc4
OL02379,O02380,2797,2,53.21,106.42,40b0078fc191565b271ca0e77d84885d
OL02380,O02381,3603,5,45.19,225.95,91cb419c6d297efafbc93a5b56c17358
OL02381,O02382,938,4,136.16,544.64,bd67ba6cc0eef278d57bfe128143496d
OL02382,O02383,3775,4,140.35,561.4,47bc76950035652faa5281872841a4f7
OL02383,O02384,433,3,112.2,336.6,1b116ee6834adda2f67d9fba0c0e2831
OL02384,O02385,3324,5,89.41,447.04999999999995,b6db05aac77a7db14b70d0a258ec135e
OL02385,O02386,1971,2,188.34,376.68,a3049563e73df2a6015a3d27ac7440cd
OL02386,O02387,3298,2,19.86,39.72,6d6faf78a01552d94b9fd149293db619
OL02387,O02388,3872,2,85.31,170.62,4851ed9eec0a0b6b5dc86ec3483e540e
OL02388,O02389,3491,2,184.77,369.54,13804cfa422343eb88c2968d19c98c20
OL02389,O02390,3457,1,128.68,128.68,d08acf36adf428d12f474679298ed1e5
OL02390,O02391,4046,5,31.87,159.35,3adb9056095ce9dbe3ccebd8d753979b
OL02391,O02392,4943,5,136.95,684.75,7cd338dc805bb58d407c555a5e747b32
OL02392,O02393,678,1,131.79,131.79,bb467facbcb974a8ccf42e1665a3d691
OL02393,O02394,381,3,102.74,308.21999999999997,66fc12f2de7897fc9feaa8829a94c57c
OL02394,O02395,3644,1,140.67,140.67,37a18ae193ec98344d0d40e623f6b7b7
OL02395,O02396,1812,3,158.95,476.84999999999997,e556e8375c872f7fd4f4920dee186344
OL02396,O02397,4805,2,61.32,122.64,ea81ae7a05d8f828d23f137da198299c
OL02397,O02398,925,2,64.57,129.14,2fe5d29197402d4b7fb95f53d0f72b12
OL02398,O02399,4917,2,35.36,70.72,efd36885fd4d7c457a73b1be0ec8b1e5
OL02399,O02400,74,1,161.44,161.44,20424ee00c58248d1481ecfdb866926b
OL02400,O02401,1226,1,164.56,164.56,edccbdb7f45751efc834803923d05c78
OL02401,O02402,1973,1,45.59,45.59,8cc2f0e4757b664b3e19b80b7ba9e38b
OL02402,O02403,1494,4,125.1,500.4,f17c104fc61e8f4275d65be546b2e065
OL02403,O02404,69,4,56.7,226.8,1e869992adc53d8a7dc656642b43bb30
OL02404,O02405,4751,5,198.11,990.5500000000001,68da6c0015015e845f202f91a3e656ea
OL02405,O02406,1636,1,111.45,111.45,b4acbbf78ca7bed3af9ea8fec1bcfaf9
OL02406,O02407,2851,3,115.37,346.11,5564b7a7a55475f14c4a2d41ae21123c
OL02407,O02408,826,3,73.33,219.99,bfbe59167390cf219492b1e48bd01d58
OL02408,O02409,1465,4,172.72,690.88,700bd27bbb011b63556971cf81ef58a8
OL02409,O02410,3699,4,59.86,239.44,62c8016241fcee9e534a8f4b1a6ffc0a
OL02410,O02411,476,2,40.6,81.2,5d4cf2a247ac9fdcc1a8343809aebbac
OL02411,O02412,2659,5,80.16,400.79999999999995,2a0b9ee8bc5ea5059e9a59113c4a1e6b
OL02412,O02413,212,1,63.19,63.19,644ac9ebf9b02fedff1ce7dba7391b92
OL02413,O02414,4200,4,153.83,615.32,54063ddebc43260c02452ed0e6ef3cba
OL02414,O02415,138,4,95.33,381.32,d31acc231f498719da81bdea153c4898
OL02415,O02416,3168,2,73.32,146.64,0d1ac30312454c9540c3f6e0597975b4
OL02416,O02417,759,4,193.02,772.08,50d575e913a1edec5bd3fe6a9f00d2d6
OL02417,O02418,4045,1,13.94,13.94,c9f2d13e860563183fd247235c2a7e91
OL02418,O02419,1022,2,139.14,278.28,d4df957b2cd6ff6256afb66295dd9306
OL02419,O02420,4828,5,45.89,229.45,d09cc1c3eb29decf8c21e0f910106a9d
OL02420,O02421,2798,4,65.83,263.32,d0bd764a2d4c69ab07df0859865875cf
OL02421,O02422,3212,3,112.76,338.28000000000003,2c8edf5dffc2f5fe1ddd8f8c7fe54b93
OL02422,O02423,460,1,66.52,66.52,9cd5c6e32af9b7eee578df6defb77956
OL02423,O02424,4741,2,150.94,301.88,3081119c5cbfb5301e9f4ad0140f99fb
OL02424,O02425,4862,2,178.23,356.46,71971c054839b67f7edc7e9131111159
OL02425,O02426,1559,2,64.33,128.66,23def86bc6859424fae453db392dcbae
OL02426,O02427,4407,3,199.66,598.98,2414d52d64e5c965a2d4e6f9d8d59cc8
OL02427,O02428,2802,2,158.95,317.9,fa26e7dec457cd70a3ab5f844d4e4ad0
OL02428,O02429,4438,4,128.57,514.28,f6f94e0e022e0c4f3fdd6c2020028350
OL02429,O02430,2264,2,126.67,253.34,74b0c0b0135ecfaf7047b22b5235a4b2
OL02430,O02431,4529,1,104.92,104.92,d8d5ba6e099e9c77056d8ad14f878fec
OL02431,O02432,1705,1,67.11,67.11,4b66173c33b7dd1d0f4c1ee563283162
OL02432,O02433,3898,5,184.25,921.25,015956d69fbd795bccd510306c596ae9
OL02433,O02434,1797,1,131.76,131.76,80dd2b88c6a71291edfd35b706bd2553
OL02434,O02435,4300,2,27.55,55.1,aa9f22efac8ff333e03e2878667257c6
OL02435,O02436,3174,1,19.29,19.29,10af58808d160fe249612112864a4bf4
OL02436,O02437,4187,5,193.97,969.85,28095495b96e745aa7a182d7e0df0e61
OL02437,O02438,1553,4,156.47,625.88,5cd3f0c08aea7f3cf1c77d7218d7ebb7
OL02438,O02439,557,3,97.79,293.37,5f41945c46f1212146a04094cc911d2b
OL02439,O02440,3265,3,171.12,513.36,41da108480d662e67047c168fdaa373a
OL02440,O02441,492,3,45.43,136.29,bd531d38c7c1f9c2d75340b36ad9d9e2
OL02441,O02442,951,4,175.37,701.48,32e72e546cc4d775025a2cf46dbaddbf
OL02442,O02443,1876,3,47.73,143.19,36497f809b1282e1c5302ada8f30c633
OL02443,O02444,2187,5,152.73,763.65,dc3c4d0b4a4509f519005c25d6bca44f
OL02444,O02445,1907,2,33.68,67.36,f38cfb42383a80352803931b6acd1b6a
OL02445,O02446,2807,1,145.94,145.94,3f68c19a1dfaf3ab04263a757424c083
OL02446,O02447,4642,3,172.53,517.59,e072eb6213150352eaa556dd49730e33
OL02447,O02448,483,2,139.57,279.14,31b2dd932136609fbb5af0ee9647432a
OL02448,O02449,813,5,61.51,307.55,55953ccb32ae702494b8613c270dab22
OL02449,O02450,2073,4,169.51,678.04,0507872de45c22bd1785c376938745d8
