CostID,ProductID,StoreID,UnitCost,EffectiveDate,RowHash
COST02692,1185,bcffdf26-2889-4b0d-929a-8e779c6e851b,8.32,2024-05-19,2e03a33f1514399610935c64082b009a
COST02693,4819,bc2a6082-d587-43ad-b368-78b70dcb5f55,7.53,2024-05-23,35595fcf161463ede0cb848a237550ef
COST02694,3348,de0add2e-3497-444e-bd97-c641b5754d2e,6.53,2025-02-23,d6f98e4044e80278eddd1599268a1e60
COST02695,1275,01adb8ae-ae19-4b3d-805f-5485251f2e61,13.63,2024-10-05,e70d2b0406328d01709035bd20da9944
COST02696,2569,3c32b582-67e5-49c3-affc-7e44572ba0ae,8.84,2024-08-21,d89da9d6e4aa2fdfd35283a4164f0d31
COST02697,1807,576ca2ee-5c98-4032-8085-4a11312f9e78,32.11,2024-08-02,0434011da4a26be985fffc78c6899f7e
COST02698,2086,3412d299-a203-47c4-bde2-ecd5ef09fe58,13.26,2025-04-13,21e83f742444c6ae996a3539ed685828
COST02699,2782,545e803e-892a-4417-b123-bc3d2f548566,12.15,2024-06-04,6c106421b74c9b8929a04799bda68558
COST02700,227,6410565f-b02b-4016-b97d-6d7f8710d655,43.49,2024-12-19,0963744baaa1333d221b3e1429e6511a
COST02701,980,bc2a6082-d587-43ad-b368-78b70dcb5f55,29.37,2024-06-20,fa6201711f1ec18d0b3088a790dfd14a
COST02702,3275,0db94890-c654-49b6-b76e-e535bc387855,32.59,2024-12-19,911e531106449bfa764d2baed0b94576
COST02703,2241,066320f6-15d5-4240-b39a-1d9697acf693,44.9,2024-12-05,ef1c5d161bc0bf39d0d0b24c24ae5b14
COST02704,4585,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,17.88,2025-04-29,043c96c2a423fdcbdf11cfa4611e3539
COST02705,1875,de0add2e-3497-444e-bd97-c641b5754d2e,24.74,2024-08-18,03b6a201d4a912662d1e7e58df01fb83
COST02706,2518,bc2a6082-d587-43ad-b368-78b70dcb5f55,14.52,2024-06-18,b8169ce9ca3ea2d3ef599f83d05bfbdb
COST02707,3131,449e10e4-a998-443f-8f47-b8f5ce345a9a,15.17,2024-11-06,f5c9e3f07792f07f442236c0e383c58d
COST02708,4633,3c32b582-67e5-49c3-affc-7e44572ba0ae,27.15,2024-10-26,f5d715c4bcfb72684ffb272ebeb14aa2
COST02709,3858,68a7d329-0366-49ce-986b-f2741f43d010,21.25,2024-09-14,1d594203a0521c14c1de8795b970db86
COST02710,4818,128c966a-64f4-456d-9fd0-3d628c9d517a,9.82,2024-07-30,86334ebfc05c81ce614bc5938c9865ac
COST02711,1161,6410565f-b02b-4016-b97d-6d7f8710d655,24.75,2024-12-05,5a85c139a9197efbb9a3b57d12da9a68
COST02712,2790,e65aca15-c7da-4cf0-8f86-97057eb6e41d,18.81,2024-10-06,cd69b62e7df145498fd9740cd7bfd9da
COST02713,3572,754ca431-4c26-4237-a234-fb658c2226c4,21.66,2024-09-15,e0e5e7f3371f48f4e2b9783ace5d956b
COST02714,1708,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,49.5,2024-05-24,415d123b1bea1a2949f809c6228ffbda
COST02715,3275,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,47.96,2024-10-24,766f3872f22a30e79f2679a4f7326092
COST02716,4411,2d046cbe-43bd-402d-9b0c-0adb463c5111,45.48,2025-04-05,bcd634721a207ae0e6ee391299f17858
COST02717,4741,01adb8ae-ae19-4b3d-805f-5485251f2e61,26.03,2024-05-13,24be720df0b184db403b9526dc76c274
COST02718,3411,e65aca15-c7da-4cf0-8f86-97057eb6e41d,12.6,2024-10-22,51909de5e1b34c389707ddf325d34c44
COST02719,4862,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,15.04,2025-02-22,928bbbe5210c81ecd308dccbfe682c34
COST02720,4795,545e803e-892a-4417-b123-bc3d2f548566,37.45,2024-11-24,2228f42f8149d8a9146d3b538112678b
COST02721,1593,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,48.88,2024-11-22,224f717ffd92289d249788efcafda0ec
COST02722,1895,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,47.02,2025-01-01,37864122862be793e081947bf60d1dac
COST02723,2366,545e803e-892a-4417-b123-bc3d2f548566,26.51,2025-01-07,6b6ecc8f367727f5200e49d860982aac
COST02724,86,2325976b-ebd3-4af4-ab95-cf6c75dd167e,16.2,2025-03-07,a1da5bd775c3271846d5911278bca9a2
COST02725,3731,6410565f-b02b-4016-b97d-6d7f8710d655,47.99,2024-05-14,d2920535c61a49694ee5e67fba81d2ea
COST02726,1388,545e803e-892a-4417-b123-bc3d2f548566,42.67,2024-05-31,c8fad389fa2f3fb2244722c62e6d3794
COST02727,1950,d826fea5-d663-4b8b-a010-a7b330fd9922,13.64,2024-05-14,94bf2ca7b49d1f9444fa0a3e30eb2219
COST02728,4137,a412573c-b3f6-4108-9682-f95775c56a2b,25.19,2024-08-08,5593eefa10475ed6def020fe4df7ad89
COST02729,4313,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,13.38,2024-08-30,cb1fdb07bcf678ae5cfc5bdaba5ccd1f
COST02730,1427,a3027ea6-3a7b-4285-9b82-5ab90b244a50,37.97,2025-01-10,c53586983e2ce95bd10b361b58b4b9bf
COST02731,3743,0db94890-c654-49b6-b76e-e535bc387855,31.38,2025-04-02,d77d71bfc4dc61c6dbc5ab93f3a1a0fb
COST02732,2539,a412573c-b3f6-4108-9682-f95775c56a2b,30.35,2024-08-01,67d6e084a5a8918aea8b4e744fa8be09
COST02733,2181,0db94890-c654-49b6-b76e-e535bc387855,4.12,2025-05-11,67dfa13cf4c5c8d979919bcb7c1e8933
COST02734,3110,68a7d329-0366-49ce-986b-f2741f43d010,17.92,2024-05-17,4097bff30cc33f24c0fec094af358157
COST02735,4294,a412573c-b3f6-4108-9682-f95775c56a2b,15.54,2024-09-07,0f3acd898de764a554e6228c8443a48c
COST02736,2951,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,17.95,2024-06-23,d1e2fad5439ed6346d108f6c8a9c0caa
COST02737,3830,4043f2fd-ddb7-4123-94b1-704bb06dbec6,32.19,2025-05-11,c2124c76f0bb6b7dccc758aa7c89c707
COST02738,4735,21a2cafc-d878-40bb-a232-e14e9eda02f3,7.92,2025-01-31,f9dfba8aa0c89a4bb4357fb79b9c2bc8
COST02739,2070,a3027ea6-3a7b-4285-9b82-5ab90b244a50,8.85,2024-08-05,db9216f7cc26b1b374a97b1a16e95e31
COST02740,4201,4043f2fd-ddb7-4123-94b1-704bb06dbec6,34.7,2024-10-23,76487015b9d94246811c168c34e37e7f
COST02741,1055,21a2cafc-d878-40bb-a232-e14e9eda02f3,19.49,2025-01-06,cb7dbacaa35ecad78d6d3334d6dc17ee
COST02742,932,a412573c-b3f6-4108-9682-f95775c56a2b,40.32,2025-03-05,37ee1da1fa437597cba60291f70688a8
COST02743,3753,1424c333-ef79-42af-bcf5-5d41521a0e9b,48.27,2024-08-14,c0854bb46cf347218304ea45522c8013
COST02744,1548,0db94890-c654-49b6-b76e-e535bc387855,49.22,2024-09-05,ed1e0971152e4828ab46634ee422dda6
COST02745,1858,0db94890-c654-49b6-b76e-e535bc387855,45.35,2024-12-15,ee9691d1756874bcb54e536ad09e2e87
COST02746,2962,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,42.31,2024-09-30,60d7cd0d31d14c22331e38927a38e0de
COST02747,1935,bc2a6082-d587-43ad-b368-78b70dcb5f55,28.2,2024-11-19,43c3799a7a63f1e3a9a23b4cfb8a0ac3
COST02748,726,bc2a6082-d587-43ad-b368-78b70dcb5f55,45.65,2025-04-01,7c88c7294f8f0becd78bb46862f8d9df
COST02749,865,bc2a6082-d587-43ad-b368-78b70dcb5f55,8.95,2024-10-11,aee313aab8f094c181ea9f68ad2da231
COST02750,4558,35e27300-4661-4cc1-883a-60fcc46d1705,15.42,2024-12-22,084fc4d80f12953892b02bfcd503cb4b
COST02751,1772,449e10e4-a998-443f-8f47-b8f5ce345a9a,21.59,2025-01-26,3d5672a844294913f5512dfcb36e59f8
COST02752,4955,2325976b-ebd3-4af4-ab95-cf6c75dd167e,5.65,2025-01-14,7958475aff6964decb9c70872163c1d7
COST02753,1007,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,45.3,2024-09-27,d415740e2307543d54ce98664d335296
COST02754,2941,449e10e4-a998-443f-8f47-b8f5ce345a9a,21.35,2025-02-12,fe95593a58fe5809b1089aef0a275f93
COST02755,3737,6410565f-b02b-4016-b97d-6d7f8710d655,47.13,2024-05-15,ab114b5365036c57b7893014cab6a348
COST02756,1038,545e803e-892a-4417-b123-bc3d2f548566,48.3,2025-02-23,e04059deac94a4b84618454f8badd919
COST02757,3063,9baedba2-7d8f-482a-91c0-53cf8f987158,17.48,2024-05-21,23237c2caae471bf928b212413aedcd1
COST02758,3310,2325976b-ebd3-4af4-ab95-cf6c75dd167e,46.4,2024-06-07,67d45a74f050c42f21cc171c64453bc9
COST02759,2642,b8877c9b-300e-4619-9c17-285548f42c1a,35.85,2024-12-31,81dacdba3b7e9e174d7a6ca0d291b559
COST02760,3664,9074b54f-8c90-47bd-8850-d5995b99dfd6,5.52,2025-03-05,b24d8664425f897d2c5c0a62a05ed54c
COST02761,362,9074b54f-8c90-47bd-8850-d5995b99dfd6,5.49,2024-08-23,68fedd7fcb7bec388c5ff55444f3fb78
COST02762,1787,576ca2ee-5c98-4032-8085-4a11312f9e78,24.5,2024-12-22,0949839321d5efe07c50ec4661c65537
COST02763,2944,3412d299-a203-47c4-bde2-ecd5ef09fe58,8.96,2024-08-28,46746c5044df8c970d767531f7e70de7
COST02764,4528,4043f2fd-ddb7-4123-94b1-704bb06dbec6,8.91,2024-10-26,657ebaa7a4d179efb245c4e3c4d72c6d
COST02765,2646,2d046cbe-43bd-402d-9b0c-0adb463c5111,32.25,2025-04-03,647ce784d291c4ec4e5c3fcb08d644f9
COST02766,2080,3412d299-a203-47c4-bde2-ecd5ef09fe58,29.54,2024-11-30,59b3809396ae5993e998a4658d42a38c
COST02767,3878,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,15.72,2025-01-20,2eb6834a042457df1a4ab690a6ac17bc
COST02768,2331,1424c333-ef79-42af-bcf5-5d41521a0e9b,37.51,2024-07-12,d94cb405acc06be00e55d18250ed6d2b
COST02769,4229,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,35.68,2024-10-30,19bad143413a22d37e33e78334475a23
COST02770,3882,681c4fda-26fa-44ac-9682-e052faf1d3fb,46.95,2024-10-17,84628ae4ab0e0d8754cd5115e8f7d405
COST02771,2304,674d43e2-b564-4df9-83e0-08d8d378e820,37.28,2024-10-13,ca61dd4b425b607a3d92af95053f0e17
COST02772,2881,17fb2169-7a01-4654-8005-9db3d086ba75,5.81,2025-05-08,62c3983c0b3887e3d66d41acf93d3192
COST02773,2258,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,38.79,2024-09-04,6b5e9e8a580388674fc05d0465b8f81e
COST02774,4782,674d43e2-b564-4df9-83e0-08d8d378e820,38.44,2025-01-06,2a9eb8bd5d3a89d213ea8e2920e3501b
COST02775,4322,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,34.39,2025-04-17,9d762571ddd805fe0ee41e90ae4b165f
COST02776,3358,de0add2e-3497-444e-bd97-c641b5754d2e,33.78,2024-08-21,251a4f163447a5c04076d394eee90e64
COST02777,2673,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,33.56,2024-05-19,9a43033e779ee498008ea63824c32854
COST02778,1727,dea48fdc-5533-48f4-9d69-3e89b5fa379e,48.3,2024-08-21,43082982ec1cce4bb9f2b828e6c70ac4
COST02779,620,0db94890-c654-49b6-b76e-e535bc387855,18.79,2025-03-17,16131a8be1917377f8b929f881fe80c7
COST02780,3866,5338a24d-bd24-49b6-80c7-ceb5d88d8923,18.8,2025-02-14,04f4bf33dea185595c6f490ec8de29c2
COST02781,3626,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,38.51,2024-09-30,f82ddd0794f748b345ccc15b0e63459c
COST02782,2498,7874faf7-fb69-4ae2-a738-b4c599358eeb,36.07,2025-03-07,d8dadead50660cc0415eba73eb55ff40
COST02783,1901,674d43e2-b564-4df9-83e0-08d8d378e820,49.07,2024-07-20,baf67793c4b6446656819424cf955a75
COST02784,4870,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,29.71,2024-09-16,775c9e194ea0c83170d0a800017ac7d5
COST02785,4785,21a2cafc-d878-40bb-a232-e14e9eda02f3,36.46,2024-09-18,c386601560aa217118aeb55146f82763
COST02786,3184,01adb8ae-ae19-4b3d-805f-5485251f2e61,21.15,2024-11-06,7112a9aff91d955da33c7e02ef85a3e2
COST02787,1895,3c32b582-67e5-49c3-affc-7e44572ba0ae,44.56,2024-09-26,2249377cfdbc3d165bf97c0dcea6185d
COST02788,2334,6410565f-b02b-4016-b97d-6d7f8710d655,7.09,2024-10-31,a15400c8a8d1416dcd0644ebded91c23
COST02789,1381,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,19.56,2024-12-10,a04c665a8c07641d00094546b6c38c5b
COST02790,4851,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,35.47,2025-02-01,780da425508d71ed844ac6aa11dea345
COST02791,3634,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,46.79,2024-10-26,cd06948108d9be684c276b5fcdad6213
COST02792,2525,0db94890-c654-49b6-b76e-e535bc387855,31.73,2024-07-20,df37a7ca210fa4768482e257363f5fa2
COST02793,3904,82e03202-e75b-485c-a987-57c392f25f18,11.51,2025-03-01,523ab17b922bd61f861bfd9b189561d1
COST02794,4488,0481f8c0-ef1b-42c1-b53f-512d8d8db267,22.61,2025-02-12,898b4cc5a5393fd2ef77e3a70b3c32f8
COST02795,1155,2325976b-ebd3-4af4-ab95-cf6c75dd167e,12.8,2025-03-08,dfa4526c347dc12a5303bbd8431783f5
COST02796,3077,68a7d329-0366-49ce-986b-f2741f43d010,14.96,2024-11-17,16a99be73cf0145a728e21b980b4cec9
COST02797,4420,3412d299-a203-47c4-bde2-ecd5ef09fe58,14.85,2025-05-05,6c0d770fa6a261feda830633523386fa
COST02798,522,a3027ea6-3a7b-4285-9b82-5ab90b244a50,19.22,2025-05-04,541646395402df52818f36e6b6af0a4f
COST02799,4122,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,25.41,2025-03-07,2a12ad414d1266d7d27f4cd1c763e5e0
COST02800,835,3412d299-a203-47c4-bde2-ecd5ef09fe58,36.37,2024-09-22,36df9f2892975c34ca75cd369246906b
COST02801,2054,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,20.14,2024-09-02,d0f6dc23cf640ed21a10a0817c4577ac
COST02802,2908,128c966a-64f4-456d-9fd0-3d628c9d517a,21.51,2024-07-22,2962f67adc1a94b8df23c970e9eb0a7f
COST02803,107,17fb2169-7a01-4654-8005-9db3d086ba75,7.24,2024-07-23,67f46647c245700e216086f0100459c8
COST02804,4034,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,6.49,2024-12-20,18b7191dbcfbd26e5dbf0d96cc954a07
COST02805,4671,3412d299-a203-47c4-bde2-ecd5ef09fe58,27.46,2024-12-15,4da9954886f517260994ed93dc77e7db
COST02806,1904,bc2a6082-d587-43ad-b368-78b70dcb5f55,26.83,2024-11-14,567b3bdeda371b0a2f8331098d1cd651
COST02807,1287,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,49.16,2024-07-17,4c363750ba8855f2b33f379262760a46
COST02808,3609,b8877c9b-300e-4619-9c17-285548f42c1a,47.65,2025-04-29,f08ab37caacc645d420af4d561d639cd
COST02809,4068,01adb8ae-ae19-4b3d-805f-5485251f2e61,12.31,2024-10-20,5905ff91a607ae1e4f6e0508ceb286ca
COST02810,1817,50a26c10-fd86-4364-8549-75c2f73d6e74,34.31,2025-04-14,08e6b4858f88a780b4fb4767f80ca6f3
COST02811,3391,3c32b582-67e5-49c3-affc-7e44572ba0ae,28.25,2024-05-17,af13fff2a4e08a2f348b836f09dbb62a
COST02812,4635,1424c333-ef79-42af-bcf5-5d41521a0e9b,15.05,2025-03-02,f3c3e9f99ee5216c1bdb7c1817711923
COST02813,2764,6410565f-b02b-4016-b97d-6d7f8710d655,8.1,2025-01-17,032ff0601ce3e194273019bd75984dc1
COST02814,2040,128c966a-64f4-456d-9fd0-3d628c9d517a,4.32,2024-05-13,718bb36fdb74c19d92c02d90eb5080d6
COST02815,4721,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,31.18,2024-11-10,1db30989de62bbc2f33f4ec7f7cd424f
COST02816,4226,5338a24d-bd24-49b6-80c7-ceb5d88d8923,25.62,2024-07-11,dd8d46bba127d8f01f6fe7b79d125e0e
COST02817,3496,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,15.88,2024-08-13,fd12e873f1e0d8551c8291e91e3cd519
COST02818,4270,4043f2fd-ddb7-4123-94b1-704bb06dbec6,38.81,2024-12-03,252921be206b70359d2d1922e5477293
COST02819,3026,bcffdf26-2889-4b0d-929a-8e779c6e851b,24.17,2024-08-11,6fa7d2b3897108fb6f768d3d34e677fd
COST02820,1778,0db94890-c654-49b6-b76e-e535bc387855,46.07,2024-11-01,acc12e7c18edeb98ad410a434fafc8f5
COST02821,2570,01adb8ae-ae19-4b3d-805f-5485251f2e61,38.54,2024-11-10,bb0f6b99744b1f15f83d073e4b081b93
COST02822,10,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,30.86,2025-02-23,944e0f41c5f1551008c80ff705d1aafa
COST02823,2721,0481f8c0-ef1b-42c1-b53f-512d8d8db267,7.66,2024-12-31,73923398aeb47646abb6d8df36f677ac
COST02824,3376,35e27300-4661-4cc1-883a-60fcc46d1705,3.19,2024-10-12,39a06d7eb1982947fa232469b7ec36dc
COST02825,4401,9074b54f-8c90-47bd-8850-d5995b99dfd6,41.41,2024-07-01,df24560a70092b383a8e912e7af1f7bf
COST02826,1692,674d43e2-b564-4df9-83e0-08d8d378e820,41.68,2025-02-02,624ac5de2d78c0e49980a9342889ec32
COST02827,1351,4043f2fd-ddb7-4123-94b1-704bb06dbec6,12.77,2024-10-15,9d07da402151684ac7fa6bf727689815
COST02828,4245,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,16.42,2025-03-01,bb02c6968f83e31a20518505f0efd95b
COST02829,4656,a3027ea6-3a7b-4285-9b82-5ab90b244a50,30.63,2025-05-04,86cc1c23f09d66e3717ff38702e96107
COST02830,1799,1424c333-ef79-42af-bcf5-5d41521a0e9b,19.55,2024-06-05,7b5aa26acff941a5b0b26eb9d4ca6397
COST02831,1385,17fb2169-7a01-4654-8005-9db3d086ba75,35.83,2024-11-29,e717cf289dc66d244e919b58005e35b6
COST02832,4015,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,8.94,2024-05-18,bdb43b1d5e856c783436b037cccbf20b
COST02833,4779,5338a24d-bd24-49b6-80c7-ceb5d88d8923,23.39,2024-12-05,587ee2f091433c538343d80f9d0e0afd
COST02834,1163,4043f2fd-ddb7-4123-94b1-704bb06dbec6,25.48,2024-09-27,9e27b060babad711c7e9922dda5a45ae
COST02835,341,6410565f-b02b-4016-b97d-6d7f8710d655,29.33,2024-08-17,bf4ee7f6ef24eadc7b082318db36abeb
COST02836,3219,681c4fda-26fa-44ac-9682-e052faf1d3fb,18.0,2024-11-28,e4d83eb1d5678bc6ea2d88c5b105d393
COST02837,720,0db94890-c654-49b6-b76e-e535bc387855,48.02,2024-11-23,6fb4ea8b6a6c7784db156aa1977ad6c5
COST02838,4455,449e10e4-a998-443f-8f47-b8f5ce345a9a,29.01,2024-09-16,0d05aa16e33de3edcd8ac784360011a7
COST02839,4186,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,5.62,2024-07-12,61ad2d9f29f0477b3619a3ae4e45aa7d
COST02840,3713,b8877c9b-300e-4619-9c17-285548f42c1a,48.39,2024-10-22,93d7f044a35f173a87e2b286c4397a50
COST02841,3017,4043f2fd-ddb7-4123-94b1-704bb06dbec6,43.84,2024-09-15,d6b6b5f2600bfe553f2e848c5f8b3c4c
COST02842,1227,0db94890-c654-49b6-b76e-e535bc387855,47.71,2024-08-15,90126db89162e840da82a04b73a39554
COST02843,4204,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,9.81,2025-02-17,c9b3694a4596088e3c297281305e0e45
COST02844,4811,066320f6-15d5-4240-b39a-1d9697acf693,31.45,2024-06-13,dc46d68a0700132d79299f2abd2209fe
COST02845,1168,21a2cafc-d878-40bb-a232-e14e9eda02f3,21.79,2024-10-28,10000a9eab65f45f39951e5d5e17ac6b
COST02846,4977,449e10e4-a998-443f-8f47-b8f5ce345a9a,6.67,2024-05-22,e7d47c5af38ca4263769b20e586ad39b
COST02847,3548,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,6.57,2025-01-17,f9e545f5c8a0d81ef65a94c395336586
COST02848,4189,de0add2e-3497-444e-bd97-c641b5754d2e,45.68,2025-04-22,a3003c00c6d6d29b85851e95f071697d
COST02849,691,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,28.89,2024-06-17,9ff098f608acdbc75a6b2baeff95ce79
COST02850,1792,9074b54f-8c90-47bd-8850-d5995b99dfd6,30.32,2025-01-10,1148a7338304b3179f35ac040b244660
COST02851,2764,a412573c-b3f6-4108-9682-f95775c56a2b,40.39,2024-10-01,6ddef6574e5785b8edb3a34f937eb59a
COST02852,2035,35e27300-4661-4cc1-883a-60fcc46d1705,45.64,2025-03-28,0fa01103bf72dac3f7d32001cc741c3b
COST02853,2503,681c4fda-26fa-44ac-9682-e052faf1d3fb,29.46,2024-05-27,c442bce5e1508d824059dd180d83912a
COST02854,916,68a7d329-0366-49ce-986b-f2741f43d010,25.38,2024-09-11,24bb6ffa33ae51b94a5fd800e4082fd4
COST02855,3882,9baedba2-7d8f-482a-91c0-53cf8f987158,25.97,2024-10-14,498e08f61073066fbd6804db55ed2a80
COST02856,2642,a3027ea6-3a7b-4285-9b82-5ab90b244a50,10.23,2025-02-17,8b6c095ba9a47630744dcfb0672321bf
COST02857,3605,7874faf7-fb69-4ae2-a738-b4c599358eeb,30.37,2024-06-20,da32e54bae1867d45409e420bb79412a
COST02858,3455,82e03202-e75b-485c-a987-57c392f25f18,38.14,2024-12-24,0a6db9d9cecc2777059eb9250ff5df62
COST02859,244,68a7d329-0366-49ce-986b-f2741f43d010,24.46,2024-07-15,992c30c59c691a9a25476b610303cbe4
COST02860,467,50a26c10-fd86-4364-8549-75c2f73d6e74,3.54,2025-01-12,211ccca09edab2e46d884b60d390d416
COST02861,3793,7874faf7-fb69-4ae2-a738-b4c599358eeb,8.61,2025-02-07,bc20f9d8ae28e92595ca99a8ed57cac3
COST02862,925,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,38.2,2024-06-15,30d9a269d08dbafc9709671de31ca3c2
COST02863,4189,6410565f-b02b-4016-b97d-6d7f8710d655,15.64,2024-10-20,9abc6290d5ddc5bec10228c40dd3fcb4
COST02864,464,128c966a-64f4-456d-9fd0-3d628c9d517a,14.5,2024-12-10,a4f799772aa9578ad0041efebeaf3095
COST02865,1378,6410565f-b02b-4016-b97d-6d7f8710d655,46.48,2024-10-23,7c31516cb499cb37414ad4d5108f29d8
COST02866,3585,bc2a6082-d587-43ad-b368-78b70dcb5f55,18.8,2024-06-23,5dd5d88ca917582ca566a11825d8aa3e
COST02867,4309,066320f6-15d5-4240-b39a-1d9697acf693,6.71,2024-10-23,324657a1e848423c90994f16b3c37284
COST02868,4243,35e27300-4661-4cc1-883a-60fcc46d1705,29.72,2024-10-05,60d79af7d8376fea793c9640b61c96b6
COST02869,3021,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,47.05,2024-07-21,96af595ae6f7e1395812bd3f2a77d20f
COST02870,1071,bc2a6082-d587-43ad-b368-78b70dcb5f55,14.73,2024-10-11,e0fb453cf2d0271cbb83f72dfeb56efc
COST02871,4701,0db94890-c654-49b6-b76e-e535bc387855,3.2,2024-06-09,4ebdaa9fb37986f4bd8d314da07f5c20
COST02872,2547,128c966a-64f4-456d-9fd0-3d628c9d517a,49.88,2024-10-22,517870b114099245d0ddee31b908fa52
COST02873,796,68a7d329-0366-49ce-986b-f2741f43d010,3.28,2024-09-14,6c5219624b3655840e9352a98988d9e2
COST02874,825,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,15.36,2024-12-22,dfb5dd2eb8b42e6c4d92d91a834d9c25
COST02875,2802,681c4fda-26fa-44ac-9682-e052faf1d3fb,15.23,2024-10-20,b641fe57894dd8766fc5de6598e31a6e
COST02876,963,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,46.73,2024-07-06,5310749b5bcb70cd53a9c20336d492ab
COST02877,4616,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,36.35,2024-09-11,80452090b58f40d6c4e40456bb8d4d70
COST02878,641,6410565f-b02b-4016-b97d-6d7f8710d655,32.9,2024-08-06,4e241d4f1aa4813c3da546771410ceec
COST02879,991,128c966a-64f4-456d-9fd0-3d628c9d517a,3.08,2024-10-06,5c1f0efbd74cbbecdab4a9be3b89f046
COST02880,1716,545e803e-892a-4417-b123-bc3d2f548566,49.21,2024-11-23,dfb2afd2fcbd8ebf787daada8131dc73
COST02881,3634,d826fea5-d663-4b8b-a010-a7b330fd9922,39.54,2024-10-14,728fd299ee7006ebe0fd8b80a51dd64c
COST02882,1751,17fb2169-7a01-4654-8005-9db3d086ba75,35.37,2024-07-27,505cdeea7dd264d67258d668e0540f21
COST02883,1858,674d43e2-b564-4df9-83e0-08d8d378e820,11.81,2024-06-16,1a47a3d25871ccf2b99855e511e7348e
COST02884,170,545e803e-892a-4417-b123-bc3d2f548566,18.66,2025-04-20,d0da768620ea3fce11c54226e2959ac0
COST02885,182,bcffdf26-2889-4b0d-929a-8e779c6e851b,40.95,2025-03-30,12b9f7572746c8d70c25861543dc5d57
COST02886,4368,449e10e4-a998-443f-8f47-b8f5ce345a9a,38.95,2024-07-23,6b9a3d9602fc190a848c683def279fcc
COST02887,27,dea48fdc-5533-48f4-9d69-3e89b5fa379e,49.78,2024-09-11,508699ce6946fd704d44c3cf59c485dd
COST02888,235,bc2a6082-d587-43ad-b368-78b70dcb5f55,39.36,2024-05-12,8380f1c24c83881aca54a009d34f52fb
COST02889,1054,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,9.05,2024-11-17,6075952a9099e2f4863ebfe68721c78b
COST02890,1781,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,34.51,2025-02-08,0031f04760ecd8d6fb71ec82eae9b662
COST02891,531,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,29.58,2024-10-04,f90ddc3c3dab4daf2aebdfdb7afff70e
COST02892,3496,68a7d329-0366-49ce-986b-f2741f43d010,24.55,2024-10-20,3c9e3216e2eea6a59df8eebbc2f85bab
COST02893,3104,0db94890-c654-49b6-b76e-e535bc387855,49.23,2025-01-27,81b058593445cc39bef66d5abf1811c3
COST02894,4097,674d43e2-b564-4df9-83e0-08d8d378e820,9.35,2024-10-10,d87e7bc60df5114d7d5a002c89700888
COST02895,384,3412d299-a203-47c4-bde2-ecd5ef09fe58,17.29,2025-04-18,23d09544bda751212f6dbc561e887a14
COST02896,415,449e10e4-a998-443f-8f47-b8f5ce345a9a,16.53,2024-11-25,0349e0ceef61be3efcec3ef9b10f57fb
COST02897,3780,128c966a-64f4-456d-9fd0-3d628c9d517a,49.8,2024-11-16,5528415b6a24a311cfecf7c231af9985
COST02898,1201,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,48.19,2024-10-26,db023da63400ff613d8a4359c0fe29f6
