TransactionID,GiftCardID,StoreID,Amount,TransactionDate,RowHash
GCTX02341,GC04041,1424c333-ef79-42af-bcf5-5d41521a0e9b,30.17,2025-04-07 05:17:32,b52c3b65a628c2a7c5984efd814e9068
GCTX02342,GC00327,17fb2169-7a01-4654-8005-9db3d086ba75,23.83,2025-04-06 19:26:10,ec4ae63804e7f33d3214315c49104108
GCTX02343,GC00498,754ca431-4c26-4237-a234-fb658c2226c4,13.86,2025-02-22 08:24:24,f0a4b602be95e272f2ba212adbff11a8
GCTX02344,GC03550,3c32b582-67e5-49c3-affc-7e44572ba0ae,18.04,2024-09-22 03:20:40,b6702353d93e28ee6f7989d61374e1e5
GCTX02345,GC01840,68a7d329-0366-49ce-986b-f2741f43d010,39.61,2025-01-10 16:16:04,6de0d7ffc550c16f77db9e0430576812
GCTX02346,GC01044,754ca431-4c26-4237-a234-fb658c2226c4,8.55,2024-08-26 22:25:05,3b3ffd00977f9a9c24fe936df24e8d1d
GCTX02347,GC01400,21a2cafc-d878-40bb-a232-e14e9eda02f3,22.49,2024-08-09 09:43:32,df03001c03a2e610c9cf198aa44698cf
GCTX02348,GC04526,9baedba2-7d8f-482a-91c0-53cf8f987158,5.84,2024-10-11 08:10:00,f156c22374278a078c1ed07e73b6b05e
GCTX02349,GC04816,674d43e2-b564-4df9-83e0-08d8d378e820,47.77,2024-05-14 14:11:17,ebd4ca1107432333fe46b608762bb694
GCTX02350,GC02622,d826fea5-d663-4b8b-a010-a7b330fd9922,7.3,2024-06-04 12:03:26,47d74e1575a6bf8929881988126717bf
GCTX02351,GC04662,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,5.74,2025-04-10 18:56:42,e13b75e0606cc113591c1ada5b49961a
GCTX02352,GC02322,adfe1367-c650-47bc-ab26-c65be37eb483,43.39,2025-04-20 10:10:37,dbfba6f70fb4a5fff6f72bb7962c2fdb
GCTX02353,GC04215,17fb2169-7a01-4654-8005-9db3d086ba75,33.15,2025-03-06 02:13:58,dfd3505179fdd3a99e45afef5cafb84d
GCTX02354,GC03389,3412d299-a203-47c4-bde2-ecd5ef09fe58,18.32,2025-01-31 14:20:47,e91aaba68704cb69194f425005e57200
GCTX02355,GC04706,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,7.16,2024-06-20 09:39:18,41e6a9c36437ce4494eb5d045b2341a2
GCTX02356,GC01012,e65aca15-c7da-4cf0-8f86-97057eb6e41d,15.02,2024-07-04 04:31:19,b07ddd39230ecc88e124755f076ce2e7
GCTX02357,GC01464,35e27300-4661-4cc1-883a-60fcc46d1705,37.58,2024-12-30 22:18:46,7295a300f4def1bf6d8929b7fccc8fe9
GCTX02358,GC04092,d826fea5-d663-4b8b-a010-a7b330fd9922,41.0,2024-09-17 15:58:21,ec896a1a2e59682435c118a41d6b4e83
GCTX02359,GC01433,674d43e2-b564-4df9-83e0-08d8d378e820,36.05,2025-04-24 20:52:42,16364de9459807d1fff6ce8c470a174d
GCTX02360,GC04328,545e803e-892a-4417-b123-bc3d2f548566,7.6,2024-12-17 10:05:53,2a3c41f72cfaafa5926aa2c702a0d337
GCTX02361,GC04501,d826fea5-d663-4b8b-a010-a7b330fd9922,41.08,2024-07-15 13:17:44,b7eb4f8cef7e71741fb9404c5c5f789b
GCTX02362,GC01354,7874faf7-fb69-4ae2-a738-b4c599358eeb,42.13,2024-05-19 23:43:01,a9e99b20f89ad45ff802a40364a3f88c
GCTX02363,GC00803,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,18.71,2024-05-28 14:43:17,742e09897146079cb41f4a6381bc4463
GCTX02364,GC04969,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,16.15,2025-03-16 23:53:02,9c7f4564a7202f2a0dc9e1ed3cad33f6
GCTX02365,GC03122,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,37.91,2024-12-05 18:28:51,a344dea6d86012deaeebc5f1f7704941
GCTX02366,GC00812,5338a24d-bd24-49b6-80c7-ceb5d88d8923,20.92,2025-05-10 13:39:45,b92baedc9c37d23ef3f7ec6c8ffa115b
GCTX02367,GC03016,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,45.22,2024-07-14 14:59:26,7a77e4d7946de686bd134a2015ef5ecc
GCTX02368,GC02469,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,32.85,2024-12-23 11:08:43,2443809e096616c29965225065b27530
GCTX02369,GC04499,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,26.52,2024-07-11 15:10:29,b9e855b88d127b6188d6b73b8b895ab5
GCTX02370,GC00013,50a26c10-fd86-4364-8549-75c2f73d6e74,33.82,2024-06-11 23:17:26,a8091a513838f59bd8040aa74f24cb92
GCTX02371,GC02014,5338a24d-bd24-49b6-80c7-ceb5d88d8923,30.49,2024-07-05 15:52:28,431416d6faf8dca88840ee9ebfece15b
GCTX02372,GC03362,35e27300-4661-4cc1-883a-60fcc46d1705,42.79,2024-07-10 03:27:17,4b4c580de731b7b229ed3e53acd6dc6e
GCTX02373,GC03440,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,25.56,2024-12-11 04:38:44,df267bb2905b270ebd5dfb69c18888bc
GCTX02374,GC02984,dea48fdc-5533-48f4-9d69-3e89b5fa379e,47.18,2024-07-23 23:11:39,af887c53f9eea1f7dec3df36a4f1cdc9
GCTX02375,GC00090,de0add2e-3497-444e-bd97-c641b5754d2e,16.7,2024-10-17 16:52:36,4018be8210318bb8972c17ce549ade25
GCTX02376,GC04154,35e27300-4661-4cc1-883a-60fcc46d1705,9.42,2024-10-10 12:22:25,2e2abb400aaf30136cd6b8e966be4a9f
GCTX02377,GC03399,01adb8ae-ae19-4b3d-805f-5485251f2e61,47.44,2024-05-19 17:44:19,53921c6158ddf24985a7f92cb6b3a830
GCTX02378,GC01697,d826fea5-d663-4b8b-a010-a7b330fd9922,20.81,2024-10-02 20:48:36,4a69a8ec8bba651e83fb18c7edd8ec36
GCTX02379,GC02304,3412d299-a203-47c4-bde2-ecd5ef09fe58,28.36,2024-09-01 09:31:13,8b4f8abc48932eac75782bf786041446
GCTX02380,GC03361,e65aca15-c7da-4cf0-8f86-97057eb6e41d,18.11,2024-09-23 04:06:59,29a1b66a178b602fcb100982497bbda5
GCTX02381,GC00893,01adb8ae-ae19-4b3d-805f-5485251f2e61,21.87,2025-03-10 21:11:42,0d725f0e783065dde43c4a75ae7fd184
GCTX02382,GC03387,754ca431-4c26-4237-a234-fb658c2226c4,32.5,2024-12-17 07:26:17,5eca19daede7d2c01bc38577e2e22128
GCTX02383,GC04785,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,30.24,2025-03-05 06:26:46,d56175bb07462c739d8b8572d70e3296
GCTX02384,GC01201,bc2a6082-d587-43ad-b368-78b70dcb5f55,28.71,2024-05-18 16:08:24,4caa50e01e4d65daa661e08e15ce4842
GCTX02385,GC00098,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,30.74,2024-08-12 14:28:43,f72fcaf5aee7fecb2f449b964cbd309a
GCTX02386,GC03407,50a26c10-fd86-4364-8549-75c2f73d6e74,33.29,2024-12-26 21:30:15,d75b31e8fa3f2df02b6278faebea87b7
GCTX02387,GC01212,bcffdf26-2889-4b0d-929a-8e779c6e851b,9.02,2025-05-04 12:02:40,9846c30cacd892d377a5d39f92b6b6f5
GCTX02388,GC02183,01adb8ae-ae19-4b3d-805f-5485251f2e61,42.72,2024-05-16 08:20:41,0e9db7080f7526fadfd9dd687c788995
GCTX02389,GC04918,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,14.95,2024-10-02 05:17:16,ab73006111ef9034c4d3e1df919027ae
GCTX02390,GC00222,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,27.4,2025-03-09 12:47:36,07fec527ae84ada403e92359887524a7
GCTX02391,GC01364,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,23.87,2025-03-07 08:35:42,2e5e159a48117dd03222c647f915c74e
GCTX02392,GC02783,754ca431-4c26-4237-a234-fb658c2226c4,14.26,2024-10-02 03:04:12,3a37c208c1cec7583a35c65acdee5c40
GCTX02393,GC03057,dea48fdc-5533-48f4-9d69-3e89b5fa379e,48.36,2024-09-22 10:08:46,4990bcd1e8c1d5b7e27a29272c87b387
GCTX02394,GC01079,01adb8ae-ae19-4b3d-805f-5485251f2e61,17.44,2024-06-14 23:22:19,b83c2601fdbf7f3f4b99035839b99427
GCTX02395,GC00800,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,7.01,2024-12-21 15:33:38,f82ff8967c779817e3ddc222fce87820
GCTX02396,GC01918,50a26c10-fd86-4364-8549-75c2f73d6e74,10.42,2025-01-30 01:56:23,c6515b73a309aaf08428b3019ddfc505
GCTX02397,GC02215,576ca2ee-5c98-4032-8085-4a11312f9e78,21.14,2025-02-02 14:56:32,857024ba5f7dcb33a7c440b15375110c
GCTX02398,GC00417,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,12.5,2024-10-03 12:44:50,724374f89d3d6ae24f506715afe2df0e
GCTX02399,GC04919,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,28.15,2024-10-01 07:37:10,ba8aec2a79b44c4951c9c58adea29aa6
GCTX02400,GC03812,2d046cbe-43bd-402d-9b0c-0adb463c5111,48.87,2024-06-06 14:21:47,69b07822a7addb17f7b2bc6a0a00cc6a
GCTX02401,GC04067,50a26c10-fd86-4364-8549-75c2f73d6e74,19.71,2024-10-18 11:23:18,063dcc6cf58abd657cd9ca1517fd8381
GCTX02402,GC00028,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,49.57,2024-07-24 08:53:11,aaa31b390066eb3b915a6806e7edd933
GCTX02403,GC02141,0481f8c0-ef1b-42c1-b53f-512d8d8db267,6.44,2024-09-29 14:58:19,96774f2fa719796d71fce1d994f92a95
GCTX02404,GC00354,2325976b-ebd3-4af4-ab95-cf6c75dd167e,28.51,2024-12-21 20:01:53,901be0a2d14545f773a7b36c4d06e4bf
GCTX02405,GC00578,50a26c10-fd86-4364-8549-75c2f73d6e74,38.44,2024-08-18 10:55:52,1e1810956195d195977e653872cc63c2
GCTX02406,GC02906,9074b54f-8c90-47bd-8850-d5995b99dfd6,46.95,2025-03-19 01:59:47,66dfc77af70fee4c42c7e2035d9fd004
GCTX02407,GC01043,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,35.16,2024-07-09 20:11:56,ca8267b3e1f762181e559e4e0ebb1ac0
GCTX02408,GC00312,449e10e4-a998-443f-8f47-b8f5ce345a9a,45.1,2024-08-03 02:37:15,6fa060801ba067239175f70539c7a6fa
GCTX02409,GC03921,e65aca15-c7da-4cf0-8f86-97057eb6e41d,10.07,2025-04-02 04:21:56,f9d91ea4b647986aa5e6deb91aaf2190
GCTX02410,GC04766,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,25.94,2024-12-02 02:39:36,13e324a786020a9fce59db6afc652516
GCTX02411,GC00908,a3027ea6-3a7b-4285-9b82-5ab90b244a50,38.14,2024-07-23 12:10:13,671730c1d85daf3a2e624415a0fb79d0
GCTX02412,GC04239,b8877c9b-300e-4619-9c17-285548f42c1a,29.24,2024-12-31 14:16:22,86f6a57ac6fe0786f08c480e69c9545b
GCTX02413,GC04186,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,19.71,2024-07-03 20:48:59,87f3bb5bb3c00ea1be26bd94b1e114e0
GCTX02414,GC00271,adfe1367-c650-47bc-ab26-c65be37eb483,43.73,2025-05-12 03:12:19,4741aeba541a03a6ad72b057956bb384
GCTX02415,GC03164,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,31.83,2025-03-28 00:43:22,b9b70af36ebd17e7a277256072955603
GCTX02416,GC00585,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,6.56,2024-11-24 19:31:43,5ed0295ac394eb442c788482f61a45de
GCTX02417,GC03604,6410565f-b02b-4016-b97d-6d7f8710d655,25.64,2025-03-12 20:51:41,8ab192e2fad9a0fcd3fa5c86a9dd7410
GCTX02418,GC02257,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,40.32,2025-05-06 06:41:07,b7a50caa30e377e0fc97fcb971ddc961
GCTX02419,GC01997,01adb8ae-ae19-4b3d-805f-5485251f2e61,23.85,2024-06-24 18:54:13,c10865a76e400bf1d79705b895daff62
GCTX02420,GC00308,01adb8ae-ae19-4b3d-805f-5485251f2e61,12.46,2024-09-13 05:41:16,033979e212b2eb78229fe584e6833f79
GCTX02421,GC03664,50a26c10-fd86-4364-8549-75c2f73d6e74,26.81,2024-12-24 10:47:39,5d3165c407849dfe925f51bf1c5d8c89
GCTX02422,GC02874,de0add2e-3497-444e-bd97-c641b5754d2e,29.85,2024-12-24 18:38:03,360b7443f73ae79527d3dec7f5d33f63
GCTX02423,GC02732,bcffdf26-2889-4b0d-929a-8e779c6e851b,15.8,2024-12-15 18:53:29,724c8b41ee2838ce26641f863ea0ddb4
GCTX02424,GC03789,3c32b582-67e5-49c3-affc-7e44572ba0ae,33.45,2025-01-10 07:11:32,7961a4a2a07ac6cd646117875968c664
GCTX02425,GC03814,bcffdf26-2889-4b0d-929a-8e779c6e851b,28.33,2025-01-08 12:12:06,b883ce885faabb7cb02a441cbb8b8d7a
GCTX02426,GC04755,bcffdf26-2889-4b0d-929a-8e779c6e851b,47.9,2024-06-18 18:33:11,ceedc8b795aeed67efe804406590a074
GCTX02427,GC01091,50a26c10-fd86-4364-8549-75c2f73d6e74,21.78,2025-01-06 21:00:45,93009c305a4a6132a78727888295c11f
GCTX02428,GC00435,0db94890-c654-49b6-b76e-e535bc387855,43.39,2024-07-15 17:42:38,8d8cf9870c21940c4b01f87ecb2267c0
GCTX02429,GC01900,0481f8c0-ef1b-42c1-b53f-512d8d8db267,44.81,2024-09-28 08:58:35,8abf54cfc23ed47f8c91cfc63dc535e7
GCTX02430,GC02763,545e803e-892a-4417-b123-bc3d2f548566,40.44,2024-08-19 15:48:27,ad2f6c9d12d0943866c43e4c5bfc6a1c
GCTX02431,GC02188,82e03202-e75b-485c-a987-57c392f25f18,36.63,2024-11-10 04:55:07,520ad7e21f534cf14bac8f818bdc32b1
GCTX02432,GC00188,1424c333-ef79-42af-bcf5-5d41521a0e9b,29.53,2024-08-22 07:42:05,467fd45a6e1e0fcee6518784cc67195f
GCTX02433,GC00354,128c966a-64f4-456d-9fd0-3d628c9d517a,8.03,2024-11-01 22:17:13,27544842550762f0ffb50fc85ed8eb4f
GCTX02434,GC04145,2325976b-ebd3-4af4-ab95-cf6c75dd167e,29.17,2024-07-23 06:47:11,e17c1e5cf971a049af7aa966b152877b
GCTX02435,GC02580,d826fea5-d663-4b8b-a010-a7b330fd9922,11.18,2024-10-12 20:27:17,d280ad9be8bf4e679a3095323bb0a201
GCTX02436,GC00750,a3027ea6-3a7b-4285-9b82-5ab90b244a50,21.48,2024-10-22 00:44:22,473c95c9e563cf315caba6d313b911a9
GCTX02437,GC04630,3c32b582-67e5-49c3-affc-7e44572ba0ae,15.57,2024-09-29 10:13:44,38f80d973dd9fc3a7c0621ab2b0cb9bc
GCTX02438,GC02882,9baedba2-7d8f-482a-91c0-53cf8f987158,27.29,2024-06-19 07:02:18,0be2f00a1916d1f6580d08a572d5fc10
GCTX02439,GC04161,3412d299-a203-47c4-bde2-ecd5ef09fe58,11.24,2024-09-12 15:51:34,73a6a9bb2dcd3ffd13f019dc556922ff
GCTX02440,GC02243,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,43.55,2024-07-09 14:37:18,ba0441e5a894f73debda660d479f72e3
GCTX02441,GC01398,50a26c10-fd86-4364-8549-75c2f73d6e74,8.77,2024-08-21 05:22:54,d33ac499b04020e3da299c2825c2d656
GCTX02442,GC04486,681c4fda-26fa-44ac-9682-e052faf1d3fb,43.65,2025-04-09 18:22:19,a2e55494609437b39f21ccfe00882e8a
GCTX02443,GC02863,2d046cbe-43bd-402d-9b0c-0adb463c5111,9.18,2025-03-15 16:15:51,f4ff7f4b1f5706f6059b8532adad4ff9
GCTX02444,GC01852,2d046cbe-43bd-402d-9b0c-0adb463c5111,48.71,2024-07-21 02:37:25,34c98b58ae084834db70753348ea5b16
GCTX02445,GC04027,576ca2ee-5c98-4032-8085-4a11312f9e78,29.24,2024-09-20 00:22:16,9db80bdea4e67aef36cbac502af1f8dd
GCTX02446,GC00888,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,5.69,2024-11-02 07:17:44,305199fb51a4903bfc731d78449fa652
GCTX02447,GC03915,9baedba2-7d8f-482a-91c0-53cf8f987158,8.38,2025-03-07 18:00:09,466cfd7ebebc8a9f9645d186354b05a6
GCTX02448,GC02151,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,49.89,2024-06-12 21:17:05,2efc5cae288f723d0d3e857d6ee98047
GCTX02449,GC01664,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,7.56,2024-10-04 18:40:23,168c219d7111b775e1456082975f03ff
GCTX02450,GC00793,82e03202-e75b-485c-a987-57c392f25f18,33.73,2025-03-17 20:04:05,4116f63b9cf9ae8da1e4d918e717048d
GCTX02451,GC01464,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,6.64,2024-10-04 15:28:04,756375631f49ad2b48e0e83a884e4b63
GCTX02452,GC02612,0db94890-c654-49b6-b76e-e535bc387855,49.34,2024-08-24 13:48:36,8d927175d1bcfa3fbf4356c5ecc4c4a3
GCTX02453,GC01998,545e803e-892a-4417-b123-bc3d2f548566,41.5,2025-04-15 02:02:51,44e857411b97596ccbd1e95cf249d2ec
GCTX02454,GC02267,2d046cbe-43bd-402d-9b0c-0adb463c5111,23.57,2025-01-24 17:51:59,ca3b3b992a172fbd05c3a289958bcebb
GCTX02455,GC04819,68a7d329-0366-49ce-986b-f2741f43d010,29.32,2024-09-26 02:24:09,4e092443be744e52a3fe556bae061a34
GCTX02456,GC04353,0481f8c0-ef1b-42c1-b53f-512d8d8db267,17.02,2025-03-26 15:55:39,0b3c05fcf1e9786c8af20e4355f14573
GCTX02457,GC00634,3c32b582-67e5-49c3-affc-7e44572ba0ae,26.21,2024-07-09 02:48:08,3ac04d26aaea84e3cb2a9b7b96815b7e
GCTX02458,GC03967,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,35.85,2024-10-20 06:09:18,03f776f346ce21a527a4fe64c7effb3c
GCTX02459,GC03433,adfe1367-c650-47bc-ab26-c65be37eb483,44.07,2024-07-31 19:54:12,c4e8c5cb10a4facc908f4c84dc7c6059
GCTX02460,GC00489,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,48.02,2024-07-29 00:45:40,3b49bd58b8aace834a0341fc1c3cad15
GCTX02461,GC00403,35e27300-4661-4cc1-883a-60fcc46d1705,34.87,2024-07-12 17:08:06,7f9707611d8afdd7ba53cf88ca985ff4
GCTX02462,GC01866,3c32b582-67e5-49c3-affc-7e44572ba0ae,13.68,2024-12-24 13:28:16,9ad6771a541f08ddcdb9b58288019133
GCTX02463,GC04357,adfe1367-c650-47bc-ab26-c65be37eb483,47.07,2024-11-07 00:12:05,a7904beeecfaa045f7452efb050de1b4
GCTX02464,GC02017,a3027ea6-3a7b-4285-9b82-5ab90b244a50,38.6,2024-12-29 09:16:46,cb84db57cfb63b89c67fdbc1fd8c30dc
GCTX02465,GC00974,545e803e-892a-4417-b123-bc3d2f548566,36.95,2024-10-25 06:16:15,be02953d361b1115a457754b616af786
GCTX02466,GC01086,3412d299-a203-47c4-bde2-ecd5ef09fe58,11.52,2025-01-23 08:26:34,9a69240d3cba50a7494553e9bb2f0376
GCTX02467,GC04785,2d046cbe-43bd-402d-9b0c-0adb463c5111,34.15,2025-03-17 13:02:55,efaf8d02263565c745611f51cb7a5b20
GCTX02468,GC04478,5338a24d-bd24-49b6-80c7-ceb5d88d8923,22.2,2024-12-26 06:53:17,2c48936b576b0329a7c5c3aa7c478ae9
GCTX02469,GC04452,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,6.61,2025-02-09 14:06:36,b9fecbfbe5c0bd31d28aeb4e5207cb61
GCTX02470,GC04290,adfe1367-c650-47bc-ab26-c65be37eb483,10.28,2024-08-15 07:33:03,201411c993ee0208b88bc4b1b69a5cba
GCTX02471,GC01311,17fb2169-7a01-4654-8005-9db3d086ba75,30.6,2025-03-05 16:49:46,860e1f93b07141e4e02d6b189b375cad
GCTX02472,GC03976,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,31.99,2024-05-13 01:50:48,dcffc8d01fdb33b9ba516656f08d2e74
GCTX02473,GC02297,bc2a6082-d587-43ad-b368-78b70dcb5f55,47.95,2024-10-01 10:34:35,023faecd3ef7870638493c92f6418891
GCTX02474,GC04991,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,45.47,2024-07-04 11:16:12,b90286fa3812545ca350bbdb617793ac
GCTX02475,GC01748,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,12.68,2024-05-24 10:38:42,ff95c654ad59179b53b0381550946d2b
GCTX02476,GC03570,2325976b-ebd3-4af4-ab95-cf6c75dd167e,17.71,2024-10-30 18:24:44,cc3113172577e4ed8caf8c0544b930b1
GCTX02477,GC04937,0db94890-c654-49b6-b76e-e535bc387855,28.58,2024-10-18 08:52:34,68b49587914d68e2ba3503c528b51be9
GCTX02478,GC02322,449e10e4-a998-443f-8f47-b8f5ce345a9a,16.06,2025-05-04 01:20:35,54ff602129c74b234419006521f16277
GCTX02479,GC03522,5338a24d-bd24-49b6-80c7-ceb5d88d8923,23.24,2024-12-18 21:41:54,45dd76b2f322342073cb5399da68e1f8
GCTX02480,GC01085,576ca2ee-5c98-4032-8085-4a11312f9e78,13.93,2025-03-22 12:33:38,d0f05d493e62c8d947821ce0122be380
GCTX02481,GC01349,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,46.28,2024-06-18 06:03:51,013c322e7d019ae27f13623496068571
GCTX02482,GC01438,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,25.94,2025-04-04 02:37:42,bd427f285dda0e68913e3a3eb2cc8668
GCTX02483,GC03430,449e10e4-a998-443f-8f47-b8f5ce345a9a,45.64,2024-06-01 17:52:08,7f830a46dc7b7d09fd5f361d87b55d6b
GCTX02484,GC00213,576ca2ee-5c98-4032-8085-4a11312f9e78,12.57,2024-10-10 06:41:48,4c1ac410b2322c95de931ebd6735cb65
GCTX02485,GC04011,7874faf7-fb69-4ae2-a738-b4c599358eeb,21.77,2024-09-01 20:32:41,30ca52fdfe4a85f72badcf7f35858ddf
GCTX02486,GC01829,9074b54f-8c90-47bd-8850-d5995b99dfd6,48.11,2025-01-10 03:14:53,e9b5bd01347f3e884f0e120d18bab721
GCTX02487,GC01510,9baedba2-7d8f-482a-91c0-53cf8f987158,35.02,2025-02-04 09:15:37,ae9ef90bcfd2daf76c5df38bd7654885
GCTX02488,GC02164,3c32b582-67e5-49c3-affc-7e44572ba0ae,31.11,2024-07-28 21:01:19,f2ec0b5630c96b46e02bd294ccd1e5fa
GCTX02489,GC03226,681c4fda-26fa-44ac-9682-e052faf1d3fb,21.58,2024-10-26 19:13:35,256d0226669a95f4bdd072946d01b8e9
GCTX02490,GC00183,3412d299-a203-47c4-bde2-ecd5ef09fe58,44.62,2024-05-13 15:51:17,5e09142040e1bb00a329706a484dad87
GCTX02491,GC03975,128c966a-64f4-456d-9fd0-3d628c9d517a,31.84,2025-04-15 17:32:17,3f81a0bfd37cd78d719fe6e6e64c7c4d
GCTX02492,GC01949,576ca2ee-5c98-4032-8085-4a11312f9e78,9.47,2025-02-12 09:53:31,0ab314ef9352f036b5e6781c0de3a57f
GCTX02493,GC01860,576ca2ee-5c98-4032-8085-4a11312f9e78,33.96,2025-01-05 15:47:11,db631c05d4a3a39195cc0cda9b56210b
GCTX02494,GC02465,adfe1367-c650-47bc-ab26-c65be37eb483,40.12,2024-08-09 12:13:11,0f8be5473a06cbdaf2c939a3f84da0cc
GCTX02495,GC01811,50a26c10-fd86-4364-8549-75c2f73d6e74,42.71,2024-10-16 08:20:55,8e80436ea0fae51b2d2347c87e2680f7
GCTX02496,GC01031,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,18.32,2025-01-06 02:42:59,0bea56e8c6d251ac7e1f86223624fd41
GCTX02497,GC02124,449e10e4-a998-443f-8f47-b8f5ce345a9a,49.54,2024-11-16 19:45:30,d3372d8183c628233e0c1e449c441e3f
GCTX02498,GC02614,82e03202-e75b-485c-a987-57c392f25f18,11.12,2025-04-04 03:26:45,ee79ab5a12c835517a255c1b27fddf28
GCTX02499,GC02387,681c4fda-26fa-44ac-9682-e052faf1d3fb,17.86,2024-11-20 04:47:51,98d9f618135884d78d2d6013325b358e
GCTX02500,GC03597,674d43e2-b564-4df9-83e0-08d8d378e820,10.33,2024-12-31 10:45:06,b4ab608e82fb932a666a9b100723649a
GCTX02501,GC02524,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,9.71,2024-10-24 14:08:07,cbd0901b2aac78cd2cf77811f13755ed
GCTX02502,GC03118,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,28.04,2024-10-16 01:57:14,00bf9a32d0286f462b80c40b829a5c4c
GCTX02503,GC04978,adfe1367-c650-47bc-ab26-c65be37eb483,30.99,2025-05-08 10:04:06,c075db4db9c5b78b978cfc36a4dc0613
GCTX02504,GC00375,e65aca15-c7da-4cf0-8f86-97057eb6e41d,12.89,2024-10-16 18:28:46,13419a59281c9883db9b956ccb42f7d3
GCTX02505,GC00008,1424c333-ef79-42af-bcf5-5d41521a0e9b,35.9,2024-06-05 04:09:49,9683cd78c07b394434339d8223911a6d
GCTX02506,GC03887,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,44.45,2024-09-09 20:19:06,17c8c4a9970dd8f17b75f8d8b47c15a2
GCTX02507,GC03194,4043f2fd-ddb7-4123-94b1-704bb06dbec6,36.2,2024-07-19 20:05:52,56da9be75c961b9c5c57b5a77d30e7b3
GCTX02508,GC01413,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,13.9,2024-07-16 10:57:38,175f613545e5f511266fe61d75924141
GCTX02509,GC02919,21a2cafc-d878-40bb-a232-e14e9eda02f3,33.47,2025-04-12 11:15:05,b87cad6d25774b4f739c934fc024b5c3
GCTX02510,GC02773,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,48.18,2025-03-30 22:47:23,56e7762153466571eac1c9f13727198b
GCTX02511,GC04831,68a7d329-0366-49ce-986b-f2741f43d010,23.32,2024-09-13 21:38:30,61a82e5cf47922b5dc991861d2ed9e22
GCTX02512,GC00443,545e803e-892a-4417-b123-bc3d2f548566,47.06,2024-06-28 18:58:39,b90ad3f1f700569862ed759108efdd2c
GCTX02513,GC03583,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,37.48,2024-11-24 04:34:32,e9387e44a48a83f255a9c6f7071d091c
GCTX02514,GC02252,21a2cafc-d878-40bb-a232-e14e9eda02f3,25.51,2025-01-09 09:00:44,faba5a5960854541b739cb07c2b9a4c5
GCTX02515,GC00110,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,13.91,2024-11-02 22:44:27,98d1381f4d804e1c66f66fec5e1f962c
GCTX02516,GC00032,5338a24d-bd24-49b6-80c7-ceb5d88d8923,25.83,2024-07-13 06:39:16,46689b9e70c2baeeaec12232270224f9
GCTX02517,GC01655,545e803e-892a-4417-b123-bc3d2f548566,9.0,2024-12-21 20:42:11,2c43ad157742b45c92d30c1081841d52
GCTX02518,GC01841,50a26c10-fd86-4364-8549-75c2f73d6e74,43.8,2025-04-14 12:06:48,6b500fc90166cfbac4fdc8f8fec06f58
GCTX02519,GC00645,de0add2e-3497-444e-bd97-c641b5754d2e,27.52,2024-10-10 21:51:40,37ee2e8fcc661c3824bb73fb11b0f972
