ExceptionID,StoreID,ProductID,ExceptionDate,ExceptionReason,RowHash
f1b86f16-0abd-47c5-a4e7-1d7e45bcaf35,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,296,2025-04-21 18:14:23,Lost Package,39d5a715388ab1830ace1e80341ab838
796cfbd6-0597-41f2-b7e8-041f76e01da4,863d9f7a-2297-4579-b666-b563a1ea1235,4194,2025-02-21 03:45:31,Weather Delay,dd9bc10335c3b709e5d4ae1edb46e12a
e9d1a985-531b-468d-81f8-e30648b4a076,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,4348,2025-01-08 21:31:59,Weather Delay,205712bdc1bdca46bbb9dbea95191c1f
5154f5e0-6a73-4782-b40c-b0cedfbea551,1713a6f2-41c1-43a0-8a0b-edcfd1027009,2644,2025-04-04 06:29:36,Address Issue,819b3d4b81ff27a6ae347c8df1e69aa2
164d0adf-1874-41f4-84c1-e319cb4b8cc9,d41124dd-d026-420b-a502-241945f71418,4056,2025-04-29 04:31:02,Courier Error,483763fa6211d58e7e4056dda2b316fa
89b29d97-9d82-450f-9f42-f31d7d45ee87,40bcc72f-da6d-42c1-950c-490e47205fbf,2947,2025-04-18 00:45:25,Address Issue,4c5a0b126e1742ab15c437eccefce4a1
e431d332-32fd-4b77-88e5-05118700bff4,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,98,2025-04-02 18:53:28,Address Issue,130b19d7d8ada00b3640eeafa2b8b7af
cb170fab-dadd-416e-bcaa-dc52f192831b,1bdc26e4-190b-44e5-8035-b554eee7dbd1,4167,2025-02-07 09:41:48,Lost Package,915e4d6344dfd88b538798f78ec5155f
942cda57-c8a4-4a5a-81fc-e80507770f69,921cb450-415d-4451-a34c-149527faa2d2,1987,2025-04-21 05:26:09,Weather Delay,1e1ec4aaf686470b69a33872baddeb89
40738edc-e483-45ff-ae13-28edfbdbd1e6,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,3012,2025-01-17 14:46:03,Lost Package,0d8bfe40f095b95347d0711f176ce3bc
4161899f-a06f-43f1-8876-8eeac30594a8,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,2446,2025-04-04 17:04:32,Weather Delay,9a383bf373009d8ed47544b3134cb9a4
53b7ed94-b110-4a0d-8f20-c59256060606,7eb89a43-477e-4ffa-8524-0df4db71df05,4336,2025-01-16 11:42:37,Address Issue,56dce3986a8023965adf16c9763ef3dd
85350200-ce31-4f9c-97a5-2b3cee222598,1713a6f2-41c1-43a0-8a0b-edcfd1027009,2110,2025-02-18 19:03:48,Address Issue,c4024f971f5af8ace77619801688c7ad
1750e196-c393-4ad1-b62b-9e06baa68917,a29e1064-53d0-44a2-bc61-c789e296ddae,4595,2025-01-25 22:28:39,Address Issue,bc2ac1b143f11fab121d13c84821e99b
f9668345-72a3-47f1-b471-05178d515443,623d601b-cf79-47df-8989-7d7cb9b42f59,3327,2025-04-29 17:15:20,Address Issue,9c7afccb54bcba59ba4a8658f6abb1f8
7997f318-ed00-4727-9f49-b043e5dc3000,3c890e49-3fa1-4fd1-bdff-9758f10b3478,254,2025-04-11 22:31:50,Weather Delay,d13bda39327dcae2db94a3ea9f80bfcf
5b5ab5a7-f234-4ef3-99e0-44b4f8e5067b,e197cf7b-8fe0-4586-b917-71660fa7fe1e,4437,2025-03-20 11:57:02,Lost Package,497c4e64f14ea27a52432aa8fbdf2fa5
