TransactionID,CustomerID,ProductID,StoreID,Amount,TransactionType,TransactionDate,RowHash
FTX02815,abc2f41e-ab8f-430c-9677-705f4343b0ec,1736,50a26c10-fd86-4364-8549-75c2f73d6e74,730.68,Purchase,2025-05-08 18:46:27,303348074a6fc38b908e49fadf73302f
FTX02816,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2748,5338a24d-bd24-49b6-80c7-ceb5d88d8923,595.15,Transfer,2023-10-19 14:06:54,92fbf16c2e9fa38f9af93b72a8bbf829
FTX02817,eb0851e2-3417-47e5-b97e-36ebf487607f,1348,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,403.5,Purchase,2023-06-10 04:05:41,3ca69b4a3ec7c44600d0ff5bd6406339
FTX02818,b2e5b4e2-91a8-4068-9831-4763263ae50f,542,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,768.2,Purchase,2024-10-31 01:10:42,916b222d9498fac229ad0b7b88faa07b
FTX02819,01d50da8-b34d-48ef-b445-cefaaa00514b,3163,2325976b-ebd3-4af4-ab95-cf6c75dd167e,746.22,Transfer,2025-01-23 12:48:50,7706b4c9b8447eb7fb5e7662e71021a6
FTX02820,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2267,17fb2169-7a01-4654-8005-9db3d086ba75,760.33,Purchase,2023-10-22 04:14:46,108cc55496348ecfb58ed192c10f0ab9
FTX02821,fc2265ba-8133-4e60-af32-0b135f4fc3cf,4689,bc2a6082-d587-43ad-b368-78b70dcb5f55,36.51,Purchase,2024-05-28 05:27:59,1dc0a59a72f02a817fefa4ea7f89f89d
FTX02822,15da51da-ad36-4db6-958f-37f69e74b4b6,2856,9074b54f-8c90-47bd-8850-d5995b99dfd6,984.96,Refund,2024-10-05 11:12:49,6771b323edd4282babbdb84af386611c
FTX02823,3046e874-7757-4321-a055-3edea53305ef,3712,3412d299-a203-47c4-bde2-ecd5ef09fe58,628.8,Refund,2025-04-07 22:11:50,d09a5f1564d0f68c11e00e90efce6622
FTX02824,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2452,6410565f-b02b-4016-b97d-6d7f8710d655,932.69,Refund,2024-12-05 11:23:39,c896fd4efefd07c2881c3ad5b6698d09
FTX02825,e52160b8-9208-4ee8-b49e-702370bb38e0,4540,bc2a6082-d587-43ad-b368-78b70dcb5f55,46.09,Transfer,2025-01-05 20:58:52,19837ea419049106626a97f6d966a7d9
FTX02826,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,141,d826fea5-d663-4b8b-a010-a7b330fd9922,454.19,Refund,2024-01-30 04:59:09,02f7923e9727e0baae9f457fb69b08fe
FTX02827,5f2643f1-ca38-40c5-adaa-748da8a72c69,39,449e10e4-a998-443f-8f47-b8f5ce345a9a,426.19,Purchase,2024-06-10 14:40:11,06d35829c668a95507bfadd0bad2eaab
FTX02828,cca906af-6247-4f65-82be-311947bfff74,1569,3412d299-a203-47c4-bde2-ecd5ef09fe58,529.72,Transfer,2023-11-06 09:47:01,9c8ba6b58f6905f02dd508d84dc4408b
FTX02829,c0e366b0-4820-408e-94df-b7532085e9c5,150,6410565f-b02b-4016-b97d-6d7f8710d655,392.12,Refund,2024-07-18 16:12:11,9db85a8e2fd9966bf2e5c3d8ce4cb5c1
FTX02830,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,757,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,688.55,Refund,2024-12-14 10:47:40,a3c65d214392501852ee6397916fc510
FTX02831,85c32511-7f37-4de1-882f-2efa8040dea4,1995,6410565f-b02b-4016-b97d-6d7f8710d655,281.24,Refund,2023-11-23 04:44:51,8549292534819e2f59d144b66542afc2
FTX02832,85c32511-7f37-4de1-882f-2efa8040dea4,999,0db94890-c654-49b6-b76e-e535bc387855,564.78,Refund,2024-05-28 15:01:54,1a3d28a8ea6b0c7b2a4488553a7b5541
FTX02833,eb0851e2-3417-47e5-b97e-36ebf487607f,4191,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,516.97,Refund,2024-12-18 16:03:36,135d0d0ae98ca05edb1e9f1dc8ed6888
FTX02834,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,3734,35e27300-4661-4cc1-883a-60fcc46d1705,433.78,Purchase,2024-11-17 07:05:33,d6e1032c701ca72eb0052d8a687d7bc1
FTX02835,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,4742,576ca2ee-5c98-4032-8085-4a11312f9e78,213.93,Refund,2025-03-20 10:21:42,8c9fe75e948e0e03b008ce410053b08c
FTX02836,2421a4de-b9b6-4373-992d-f10380e8449e,2548,35e27300-4661-4cc1-883a-60fcc46d1705,460.45,Transfer,2024-12-09 09:28:11,9d8215f661898a65462f1f54f4ebfd3d
FTX02837,f794693d-2fce-4b93-9462-2e86678f3a10,721,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,984.89,Refund,2024-05-17 12:33:42,6ca1207de25bd0c3140b97bd0e391d49
FTX02838,a9cda48f-5bc6-47eb-88d3-50606128be2d,4661,545e803e-892a-4417-b123-bc3d2f548566,673.36,Refund,2023-11-23 02:38:38,44326b3486e4929554dc54a72faaddff
FTX02839,422d5e26-8e3d-4eac-b286-f70ead07c1f4,1619,dea48fdc-5533-48f4-9d69-3e89b5fa379e,981.71,Transfer,2024-12-24 23:09:35,4df4c156aa3da2f13d494a8beb1e755b
FTX02840,017092b9-a700-41e2-8365-eeeddf441c3d,1546,a412573c-b3f6-4108-9682-f95775c56a2b,498.04,Transfer,2023-08-06 08:23:41,db465db1d847ec54f5a4cdddbe938e7a
FTX02841,f326cd1e-3549-45d6-9382-4ce1eebadcf0,426,754ca431-4c26-4237-a234-fb658c2226c4,542.17,Transfer,2023-08-25 00:13:47,588055b0832867c4a82ac7bd1e1ff3d2
FTX02842,abc2f41e-ab8f-430c-9677-705f4343b0ec,39,576ca2ee-5c98-4032-8085-4a11312f9e78,220.29,Refund,2023-09-06 14:42:20,c74b6e16d374c610f27443f654164fc5
FTX02843,15da51da-ad36-4db6-958f-37f69e74b4b6,2774,2325976b-ebd3-4af4-ab95-cf6c75dd167e,92.86,Refund,2024-12-02 21:22:17,13d8d55d23b9666c87cbc8aee3013b21
FTX02844,9de85a38-608f-45f2-b25f-78aab3924fa9,2105,82e03202-e75b-485c-a987-57c392f25f18,122.74,Purchase,2023-12-09 23:55:08,9a4ef4dc9ff7026762cbe536230589ad
FTX02845,c0e366b0-4820-408e-94df-b7532085e9c5,4263,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,841.5,Refund,2025-01-02 13:56:21,00831b6d7d1368d97cf7d98430de3cdc
FTX02846,abc2f41e-ab8f-430c-9677-705f4343b0ec,3221,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,301.15,Refund,2025-01-09 16:58:47,8cdafc105a86a641e948b602c59d104e
FTX02847,15da51da-ad36-4db6-958f-37f69e74b4b6,4976,9baedba2-7d8f-482a-91c0-53cf8f987158,163.57,Refund,2024-01-14 11:18:52,649a8ece3534a81d2d3629314c34c8ba
FTX02848,9d69cc1c-f492-4f69-938c-91efee85a672,1852,bc2a6082-d587-43ad-b368-78b70dcb5f55,959.02,Transfer,2023-08-21 05:03:35,bdf73a837c2406d76f2294143fcdd650
FTX02849,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2890,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,691.06,Transfer,2025-01-06 21:24:15,9e84f105d8925633bae546a4956a9c34
FTX02850,7f191b14-927f-4975-84a6-4139f6dc9dae,4162,e65aca15-c7da-4cf0-8f86-97057eb6e41d,326.5,Refund,2025-02-07 09:12:31,1b90b84413eca3d9a89188c41d30ed0e
FTX02851,cca906af-6247-4f65-82be-311947bfff74,3920,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,549.28,Purchase,2023-06-14 18:41:09,a4aad9c64ff42ad5e3b0ecab815282e8
FTX02852,088e7d05-b0ef-4166-acb0-16d57f776a6a,3121,2d046cbe-43bd-402d-9b0c-0adb463c5111,557.3,Purchase,2024-07-28 16:45:47,a566f66120e5fae959575224593ce401
FTX02853,fc6dcd99-4fd3-49f2-aac7-18023820fe39,4878,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,999.9,Purchase,2024-10-24 17:16:33,09f8b879ef13dbaf6f40a09324cfdfd1
FTX02854,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2354,adfe1367-c650-47bc-ab26-c65be37eb483,726.12,Transfer,2024-08-02 02:22:02,e48b9614ed93f0188b87fa900018b22e
FTX02855,796b2e76-cb5e-45a0-bba5-55e3896f4a19,3027,9baedba2-7d8f-482a-91c0-53cf8f987158,558.23,Refund,2024-11-14 17:22:05,8c77cba010b158c45063974ce5e62105
FTX02856,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,4562,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,498.78,Purchase,2024-06-05 20:20:52,732e98c5b5d968c83cc2207b414da13e
FTX02857,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2002,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,970.26,Refund,2024-02-28 19:07:22,74a145b4a8d9b18ad46644eca722fac7
FTX02858,33a546d5-7808-4799-bc38-8b809d0c5ed7,1937,bc2a6082-d587-43ad-b368-78b70dcb5f55,812.86,Transfer,2023-09-19 03:33:14,5adac6e9e25c882074f22d52abb765e0
FTX02859,270a78d4-d980-45c3-bf41-9c12bdda3546,1337,a412573c-b3f6-4108-9682-f95775c56a2b,749.09,Refund,2024-02-28 19:25:13,6488a44abeda672eba93855370628a94
FTX02860,a9cda48f-5bc6-47eb-88d3-50606128be2d,3404,066320f6-15d5-4240-b39a-1d9697acf693,63.19,Transfer,2024-05-08 01:44:41,2d6f122f5e3e6bdfd0de51e930356adc
FTX02861,a5cef112-752a-40ba-b573-df00b771d56a,3456,754ca431-4c26-4237-a234-fb658c2226c4,916.24,Refund,2025-03-19 22:57:39,0fd510e63f371b298b2d391356b9810d
FTX02862,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2232,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,116.43,Purchase,2025-03-01 23:09:04,4a09be9790da36bf44ef046582845313
FTX02863,5e419f86-6e6b-4b45-a140-d03228124ecb,734,066320f6-15d5-4240-b39a-1d9697acf693,71.61,Transfer,2023-06-13 12:29:58,0b1a8cb3b1754268a141f385aa8bee81
FTX02864,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2988,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,426.96,Refund,2023-11-28 17:56:10,a1349791d0396a0e1d741f7c3069cd4b
FTX02865,93a2faf7-17c8-4513-b63e-f27c8b36314e,3487,674d43e2-b564-4df9-83e0-08d8d378e820,346.52,Purchase,2024-05-10 15:37:36,88b990ee35635a7c8b7f62401a76d63a
FTX02866,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,3865,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,876.08,Refund,2024-02-23 15:25:30,4053fb5f001f39c684e2b8d170ba3733
FTX02867,85c32511-7f37-4de1-882f-2efa8040dea4,1597,82e03202-e75b-485c-a987-57c392f25f18,682.95,Purchase,2024-09-13 15:57:49,ef3123fe51a856e8a0fdbc930e5e0e9d
FTX02868,5638cc23-cfdb-40de-9577-4997569c48f3,4655,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,641.39,Refund,2024-01-05 16:41:06,779072362042a7cbebe00d95ebef8cc2
FTX02869,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,939,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,365.82,Refund,2025-03-03 23:17:17,9c0ba6d26a5c68025d1ec50dad7e3eb6
FTX02870,ff2d9922-b0db-4e79-9e69-dde9abb78db2,186,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,229.09,Purchase,2024-03-11 08:28:41,fdd59a4e2b3640d0855ccd1cd76b908d
FTX02871,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2803,128c966a-64f4-456d-9fd0-3d628c9d517a,753.69,Purchase,2025-04-27 19:42:31,892db9a2aa6a31446cf581a667d88135
FTX02872,5dcbd063-c98d-4d66-923f-e117989bd15c,3452,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,467.84,Transfer,2024-08-30 18:23:04,d0bcba1fff32dc87756ef33341d8b2d1
FTX02873,0cae327d-3c1c-4b9b-b1e0-103207463ade,2370,bcffdf26-2889-4b0d-929a-8e779c6e851b,81.22,Purchase,2024-04-12 20:53:23,5703fb53c30f21b8c7d89a42caefc1c6
FTX02874,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,1008,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,767.05,Transfer,2024-06-21 20:39:09,97a6e210c35163f2801015002770c4dc
FTX02875,02cb4728-42fb-4733-962c-19a1d3c00406,3652,3412d299-a203-47c4-bde2-ecd5ef09fe58,220.62,Purchase,2023-07-02 09:22:34,6c296c08e1af20a604aaf2c1157b3b8a
FTX02876,3bb1717d-21cd-470c-9e89-3c63077a1359,2301,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,998.51,Purchase,2024-04-03 04:15:54,b8176bd9d350d925264fb60497bb4800
FTX02877,0094c41e-8408-4846-b185-fbf114db7a0d,2165,dea48fdc-5533-48f4-9d69-3e89b5fa379e,354.67,Transfer,2024-05-11 14:59:32,1a1b8b2d9817945dfb5831da7fb981d2
FTX02878,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,250,754ca431-4c26-4237-a234-fb658c2226c4,737.25,Purchase,2024-12-11 04:03:17,7a8db7de260d84c281f33c18aa922d25
FTX02879,fc6dcd99-4fd3-49f2-aac7-18023820fe39,3759,01adb8ae-ae19-4b3d-805f-5485251f2e61,713.85,Purchase,2024-01-04 14:11:31,c4f8a983b5831057db907cd4bb7a04f5
FTX02880,088e7d05-b0ef-4166-acb0-16d57f776a6a,384,21a2cafc-d878-40bb-a232-e14e9eda02f3,914.7,Purchase,2023-11-22 05:44:13,dbd2733263efcfde3220e6f838cbb2f9
FTX02881,b2e5b4e2-91a8-4068-9831-4763263ae50f,658,0db94890-c654-49b6-b76e-e535bc387855,954.87,Refund,2023-05-27 08:28:55,1601f534ce2c09c0ef07f1194cb4f9c4
FTX02882,829df66c-a6f3-474c-bc06-48d34aa71c44,4956,5338a24d-bd24-49b6-80c7-ceb5d88d8923,270.74,Transfer,2024-03-31 10:09:20,1ec22d99e7de6912c8d959cbe33172e2
FTX02883,545d1542-4e1e-4804-851b-400d5b020f68,4128,bc2a6082-d587-43ad-b368-78b70dcb5f55,623.05,Refund,2023-12-27 06:33:03,918ef140966df0618ec6a09e6dde8ef9
FTX02884,07a7c40b-1082-478f-be65-ed92db3c2b5b,2568,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,775.75,Refund,2024-08-27 22:36:24,7fd715f54544acf02ee142ca4e660cab
FTX02885,15da51da-ad36-4db6-958f-37f69e74b4b6,1202,bc2a6082-d587-43ad-b368-78b70dcb5f55,764.35,Refund,2025-02-17 12:23:28,76b95339d2eb389e7a82639783cc2785
FTX02886,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,1032,de0add2e-3497-444e-bd97-c641b5754d2e,526.99,Purchase,2024-04-24 21:21:50,4d9d4551011877c03270da238288b4c5
FTX02887,1839e3f3-d986-40e7-b0da-022e91928a13,4642,674d43e2-b564-4df9-83e0-08d8d378e820,956.6,Purchase,2025-04-18 18:02:01,8262cb71f38354694572fd74615f59a5
FTX02888,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,3095,3412d299-a203-47c4-bde2-ecd5ef09fe58,218.78,Transfer,2024-07-30 22:57:49,9dba989b77ba1404e69e05df7f405d1e
FTX02889,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,3906,dea48fdc-5533-48f4-9d69-3e89b5fa379e,453.08,Purchase,2024-08-14 23:35:13,155376201acbc023a8379dc6a3012a14
FTX02890,90448626-31aa-4d65-a854-dab84c21bac0,4938,1424c333-ef79-42af-bcf5-5d41521a0e9b,189.2,Purchase,2024-05-21 23:05:28,3885e6a49ab1099ee7ee941f49b811a1
FTX02891,6e33f6a3-8056-4cdc-abd5-b6554a925aca,3131,68a7d329-0366-49ce-986b-f2741f43d010,111.52,Purchase,2024-03-08 04:59:37,89e2b2915e200b3da04092ad1916795b
FTX02892,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,3227,01adb8ae-ae19-4b3d-805f-5485251f2e61,503.21,Refund,2024-10-28 04:28:13,feb6a790978ca73ea7447461e8b1c7b9
FTX02893,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,428,0481f8c0-ef1b-42c1-b53f-512d8d8db267,97.07,Transfer,2024-01-25 21:32:35,5e16e2861737331154f6f050a2cb17bf
FTX02894,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,5000,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,904.0,Purchase,2024-11-27 20:14:42,383c67c76f985fa8f1d43f2e649a8725
FTX02895,5f2643f1-ca38-40c5-adaa-748da8a72c69,4414,2d046cbe-43bd-402d-9b0c-0adb463c5111,633.12,Transfer,2024-02-09 03:01:14,d8615a3012893e5ef5c80cd501349e28
FTX02896,90448626-31aa-4d65-a854-dab84c21bac0,938,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,394.03,Purchase,2024-08-24 22:41:33,67af214830d5f25d2f8d05622b3f1ba5
FTX02897,3046e874-7757-4321-a055-3edea53305ef,1740,dea48fdc-5533-48f4-9d69-3e89b5fa379e,616.95,Refund,2025-01-30 15:21:17,bea8fb9dbb365d54a73e293d6ba99b50
FTX02898,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,4681,a412573c-b3f6-4108-9682-f95775c56a2b,475.12,Transfer,2023-08-20 05:43:02,7e907c9cecf1815f1eb02cd8219a10cc
FTX02899,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,1675,a412573c-b3f6-4108-9682-f95775c56a2b,177.62,Refund,2024-02-05 04:23:45,ee52465354541a4dcc248f05d47fbd1f
FTX02900,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,829,5338a24d-bd24-49b6-80c7-ceb5d88d8923,102.91,Transfer,2024-01-07 08:35:59,2cf22bede43c080b4761aa5c0ce92032
FTX02901,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,1189,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,768.42,Purchase,2024-08-02 21:49:02,4ef3d63163dc467eaab2c1880c48ac72
FTX02902,7ec92f10-c40e-4160-b34b-395017c26b71,1761,0db94890-c654-49b6-b76e-e535bc387855,683.22,Transfer,2024-05-05 04:23:13,704c2ad5339b3443f78c3ace41e56c65
FTX02903,e27170d8-ce33-4bf7-8f25-44b9c31f435b,625,50a26c10-fd86-4364-8549-75c2f73d6e74,69.42,Purchase,2023-09-01 01:53:26,48417b6c2792c8690d7de49e036f30d4
FTX02904,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,4364,9074b54f-8c90-47bd-8850-d5995b99dfd6,13.95,Transfer,2024-06-18 09:35:19,6a44cee3aa9f5dba0e590c751ad979da
FTX02905,7c5d467f-5fb0-4f77-905f-8acef67d84a3,3826,17fb2169-7a01-4654-8005-9db3d086ba75,387.7,Refund,2025-03-26 21:02:32,8f5e4075bf9f58c4d5817be2857b2218
FTX02906,f794693d-2fce-4b93-9462-2e86678f3a10,3348,e65aca15-c7da-4cf0-8f86-97057eb6e41d,558.61,Refund,2023-10-19 07:57:30,81fcfae361dffdf399b33e72277d4837
FTX02907,0094c41e-8408-4846-b185-fbf114db7a0d,1574,3412d299-a203-47c4-bde2-ecd5ef09fe58,463.53,Refund,2024-01-06 19:09:10,af352658d296db525059ee520b1967ed
FTX02908,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,1665,0481f8c0-ef1b-42c1-b53f-512d8d8db267,41.32,Refund,2023-07-18 08:22:54,a47a9616c67dd558c4fd9b3a42b67373
FTX02909,f326cd1e-3549-45d6-9382-4ce1eebadcf0,1782,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,410.72,Refund,2024-05-02 13:07:32,287c87b381fb15577347092ed8727217
FTX02910,fc2265ba-8133-4e60-af32-0b135f4fc3cf,3921,5338a24d-bd24-49b6-80c7-ceb5d88d8923,255.16,Refund,2023-08-29 22:19:54,07306b2b978fbd6044e9e846e626d3d1
FTX02911,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2941,bcffdf26-2889-4b0d-929a-8e779c6e851b,373.37,Transfer,2023-11-24 11:03:13,560114fd341b1b2b40ecae02de5f6cbf
FTX02912,968a9a9b-e535-45fc-802e-9f05148e0052,1796,4043f2fd-ddb7-4123-94b1-704bb06dbec6,670.14,Transfer,2023-08-11 19:04:53,c23d459942d6b5956f14dd76f51fae69
FTX02913,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2018,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,306.48,Refund,2023-09-17 22:22:35,6d969b05b0639f835d0aea87a873e5e6
FTX02914,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2245,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,276.15,Refund,2024-02-16 09:34:13,f1f7eb5086d7303978949ac1e5cac5a2
FTX02915,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,171,754ca431-4c26-4237-a234-fb658c2226c4,496.05,Purchase,2025-05-11 16:52:37,3e8360262e6fe303b0b5d32ef5dd7748
FTX02916,f326cd1e-3549-45d6-9382-4ce1eebadcf0,3618,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,967.03,Transfer,2024-06-14 10:53:01,96a9b380b98913687c736d435a96183b
FTX02917,6ade7926-18a4-43be-bb13-3e4a5b1f455e,4183,21a2cafc-d878-40bb-a232-e14e9eda02f3,209.06,Refund,2024-11-09 19:46:46,b5785cb5c8c48c9e9128e66832d00736
FTX02918,5638cc23-cfdb-40de-9577-4997569c48f3,2363,50a26c10-fd86-4364-8549-75c2f73d6e74,702.38,Refund,2024-05-18 01:09:55,157b0c52538c7baf524123e85be1792a
FTX02919,cca906af-6247-4f65-82be-311947bfff74,4393,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,305.68,Purchase,2025-05-02 17:46:22,ff6a26acc922c046678bc968e3b30be8
FTX02920,bb8f9480-8fc2-46ac-8f93-942acc115626,386,3c32b582-67e5-49c3-affc-7e44572ba0ae,52.24,Refund,2024-08-04 16:32:01,1971e19d7a62fbc8e2ada1a4f359e8ed
FTX02921,f34607a8-f6d3-427d-acf9-3d905082506b,3193,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,453.44,Purchase,2023-06-13 18:44:14,ec766103a85c19efca135981bbef5559
FTX02922,bed734db-9554-4ebe-b415-628b657962d6,2224,de0add2e-3497-444e-bd97-c641b5754d2e,624.78,Refund,2024-07-15 09:37:06,7cd2d670c0e905c2451ef5c59a7ebf50
FTX02923,088e7d05-b0ef-4166-acb0-16d57f776a6a,2860,545e803e-892a-4417-b123-bc3d2f548566,726.87,Refund,2025-04-30 14:38:33,0004d65528a20154f42ad9e0576e18b2
FTX02924,5e419f86-6e6b-4b45-a140-d03228124ecb,3832,681c4fda-26fa-44ac-9682-e052faf1d3fb,431.92,Transfer,2024-08-20 23:30:54,a0272e9a7b35b1970d04b6d17a697056
FTX02925,66beab47-39b9-4dca-b770-73f070a08070,471,9074b54f-8c90-47bd-8850-d5995b99dfd6,754.35,Refund,2023-10-02 23:27:54,5c918c8e3fd0945f85b2f70ca5cc703b
FTX02926,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2180,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,479.71,Transfer,2024-10-19 08:36:09,6f268d039bd763575fdd13b1234ea00d
FTX02927,2998fa4a-22d8-4603-a0fe-09f27c36a0db,982,de0add2e-3497-444e-bd97-c641b5754d2e,715.23,Purchase,2024-11-19 17:19:08,6e4724e159fb1a7d84e3e11a856f2aee
FTX02928,f34607a8-f6d3-427d-acf9-3d905082506b,1688,bc2a6082-d587-43ad-b368-78b70dcb5f55,606.6,Transfer,2024-04-02 22:40:50,e04f5f3346a0b06f794b6a784c0403c8
FTX02929,2e90cc5a-37c7-450a-ae09-18d7be038c34,1992,adfe1367-c650-47bc-ab26-c65be37eb483,66.87,Transfer,2024-09-16 05:55:29,cb6d78c50ba9504abe3a0badec74bbfc
FTX02930,270a78d4-d980-45c3-bf41-9c12bdda3546,725,0db94890-c654-49b6-b76e-e535bc387855,673.91,Refund,2023-10-16 08:30:15,ca482abacfeb2c054f65b1a9a1144890
FTX02931,5638cc23-cfdb-40de-9577-4997569c48f3,2031,449e10e4-a998-443f-8f47-b8f5ce345a9a,586.78,Purchase,2023-12-07 13:40:33,8db88228776f9e966da21338caa4863c
FTX02932,86664865-4e84-4896-b9b1-3d58a3c19a13,3231,0db94890-c654-49b6-b76e-e535bc387855,796.99,Transfer,2023-05-20 10:30:35,ac417ed25293a79dc81aa7e63b19a2ab
FTX02933,9de85a38-608f-45f2-b25f-78aab3924fa9,2589,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,967.6,Refund,2025-04-07 22:39:20,9b531c579134eb40a1a8973073572682
FTX02934,bb8f9480-8fc2-46ac-8f93-942acc115626,1219,01adb8ae-ae19-4b3d-805f-5485251f2e61,680.91,Purchase,2024-09-14 22:04:00,14d586ccd46b8ff2bc895e853f463750
FTX02935,270a78d4-d980-45c3-bf41-9c12bdda3546,3220,449e10e4-a998-443f-8f47-b8f5ce345a9a,172.7,Purchase,2024-08-14 12:08:58,914442dbe6c03a87c14f4000dc0d2c8f
FTX02936,c8a37272-48fa-44ed-a432-b26ea868a892,3808,50a26c10-fd86-4364-8549-75c2f73d6e74,681.5,Transfer,2024-02-09 11:35:41,fb7ad8f0e2f2b81b2c9b5a78b938383d
FTX02937,829df66c-a6f3-474c-bc06-48d34aa71c44,1791,d826fea5-d663-4b8b-a010-a7b330fd9922,147.18,Refund,2023-05-13 23:41:33,e737cd68e0a5fca9ccc402dc4c6046b1
FTX02938,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2254,754ca431-4c26-4237-a234-fb658c2226c4,854.63,Transfer,2024-10-07 12:20:28,29b2c594a2a47ab35097436bbd06af7d
FTX02939,f794693d-2fce-4b93-9462-2e86678f3a10,3854,1424c333-ef79-42af-bcf5-5d41521a0e9b,483.32,Purchase,2024-09-20 21:45:40,28dbb62adf2bca3457cb22843e0260a5
FTX02940,968a9a9b-e535-45fc-802e-9f05148e0052,2318,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,709.75,Refund,2024-01-15 19:25:45,9cd35114a2ad9ab8a742240a6315746f
FTX02941,e27170d8-ce33-4bf7-8f25-44b9c31f435b,4528,a3027ea6-3a7b-4285-9b82-5ab90b244a50,367.3,Transfer,2025-03-11 10:48:51,817796ef15dcf1041a2b518bb07df952
FTX02942,fbd733a9-47d4-4e40-88be-709357213476,3206,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,692.86,Purchase,2024-01-23 14:43:57,d4e1c4ab01140c6cc9907d3667357106
FTX02943,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,78,50a26c10-fd86-4364-8549-75c2f73d6e74,846.79,Refund,2023-07-28 23:38:55,592c68aef30d3b412246c7e9f15bba9e
FTX02944,67403e9f-0231-4a15-848a-d9cea4795a2a,940,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,455.65,Refund,2024-09-23 14:37:17,7aa23eb7c47d054cbc473bb13f41bc12
FTX02945,968a9a9b-e535-45fc-802e-9f05148e0052,2720,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,166.57,Refund,2023-10-09 10:01:03,d71d2671c9b918f2c8b3108dca7f7e75
