TrackingID,OrderID,Carrier,Status,LastUpdate,EstimatedDelivery,RowHash,TrackingNumber
2cfe4728-405e-488d-90c1-574796d38fb5,368,FedEx,In Transit,2025-05-08,2025-05-14,def66e521d8ad4cb4650069f823821ad,SHP-8528-QNA
9e17d28b-89c7-4b52-ae46-f88c490ca801,2982,USPS,Delivered,2025-05-03,2025-05-19,b9575b93a418a90b386ce630a9192631,SHP-4206-RPZ
bf1e8baa-3b82-48c9-a441-84db3ac5f369,1690,UPS,Delivered,2025-05-06,2025-05-15,633b08189423cd8929d062c8b93ed266,SHP-3510-MIQ
b625f3e0-b860-4c96-a7ad-970a276f2529,2641,FedEx,Delayed,2025-05-05,2025-05-20,e958fe796363a80f480adf70961c9622,SHP-4163-JML
8f0ef96a-768d-4e9b-9f01-7c4d7299295d,1469,FedEx,Delayed,2025-05-10,2025-05-12,3b342b99d3caf6c4f967935715c8137c,SHP-8000-DSW
1a93a4f7-d159-4226-a4e8-c9532fc7ec16,1241,DHL,Out for Delivery,2025-05-06,2025-05-20,e622c845bdaa4168df154fae1cd1d82b,SHP-6696-ZZH
4767bc46-cc59-4823-b0c5-131dad2b50ea,278,UPS,Delayed,2025-05-05,2025-05-15,f227a20c4818a00d7bae79bb049f1ebf,SHP-1052-THZ
05158186-6c2b-4442-a543-e3ed8a42e54b,4281,DHL,Out for Delivery,2025-05-11,2025-05-19,0fe26c6370dd72158dff871d6dd16073,SHP-1445-CSM
a6645f50-2162-4341-bf63-bc628d2d606d,513,USPS,Delivered,2025-05-06,2025-05-14,98d7e16027203b479bab408d89cbbf2f,SHP-7316-YON
aee74fb0-43ac-46aa-adfa-6ce60e5a7148,885,DHL,In Transit,2025-05-10,2025-05-13,a5baa1b47279f4e299096db2d4fa7104,SHP-9877-ULY
1f730591-fcda-42e6-8fbc-a07d7eda2505,2782,FedEx,In Transit,2025-05-03,2025-05-18,fa2c5680225b3876bae1d2a3d6f25217,SHP-4157-NBY
7ff17ba5-3c45-494d-929f-4d7661a9e4b8,2949,FedEx,Delayed,2025-05-04,2025-05-17,18577b35e6d06f1f956073a3120003c5,SHP-6281-OLE
7bf27860-a7ba-4264-a140-98945a496cd9,1632,UPS,Delivered,2025-05-02,2025-05-12,38d607b41626d52c00f341ee05d813a7,SHP-3418-LDF
c67e5927-a615-4840-be92-8ce9de8d2691,976,DHL,Delayed,2025-05-11,2025-05-21,5dc23ff056543d71bc5d302bd8bbae96,SHP-7683-TLK
13f79968-b865-4c7a-9914-4e1396a70b87,3390,UPS,Delayed,2025-05-06,2025-05-21,c4b2acb5f8111133e84a57d93079b3c0,SHP-5673-NUD
d15ea3c1-3c83-4fd8-bdf1-aa7b6bf462d1,1884,DHL,Delivered,2025-05-11,2025-05-13,7c99b43127253c0b0a66563a6beb608a,SHP-6551-RMD
a7e3dd1a-f07f-41f2-9515-377922f5112e,1985,FedEx,Delivered,2025-05-07,2025-05-18,4e0d4282b79c36a419ce1ea0e1c4caf0,SHP-8996-VBI
491ccdd3-a36c-4952-9d18-83095de5ecd4,1013,UPS,In Transit,2025-05-07,2025-05-13,1bd91f5f12f288a4f1ab5e2f351e5ad0,SHP-2286-PFX
f992512a-d520-4fbc-a6e1-89633a73c356,1204,DHL,Delayed,2025-05-02,2025-05-18,5d60f5ad15014f679c7ebc69a54afb8d,SHP-7233-YEE
e6f76548-a576-45f5-8cb5-ad5210eba281,1854,UPS,Delayed,2025-05-11,2025-05-21,78f48d5b5be9b4e0b50f6bae332749d5,SHP-1287-QTQ
eb713b3a-7a00-4e08-b755-617365a679b4,616,DHL,In Transit,2025-05-05,2025-05-15,d165027569ec093e80fe4ac2b0d6c27c,SHP-9176-OQM
cb278867-0581-4ac6-b610-6f443f3d1ab6,4410,USPS,Delivered,2025-05-07,2025-05-17,8fcc1c3bd9f53fe535f28de275644900,SHP-8503-HDR
dd84b084-28d4-4918-a207-cd0fc53b26a0,2173,FedEx,Out for Delivery,2025-05-02,2025-05-19,728d5d29d9830b3cc61fcde15956088f,SHP-8979-LCK
9420fd5c-29fb-4452-85b2-c55695ab8c3f,3947,FedEx,Delayed,2025-05-07,2025-05-17,df9bf21b925fe8bfbbeaabde0cb00835,SHP-6760-JQY
eb39ca21-11c3-4d0b-94b6-2f38cf522789,370,FedEx,In Transit,2025-05-09,2025-05-18,6f6bcccd1976fd599c6a74c996b26045,SHP-7606-ETI
309046a4-0a86-40fc-a7bc-114f636d0462,941,USPS,Delivered,2025-05-09,2025-05-18,bfce47c02bf6a0bdba906ad3ba9530ea,SHP-6184-TPJ
f98d4248-b125-4c7d-837b-1fca85af3c61,1869,UPS,Delivered,2025-05-08,2025-05-16,609e27215e9be3f47758555af0550298,SHP-3318-OXW
c5741ae8-89f1-4e89-b623-420f6a689353,4032,UPS,In Transit,2025-05-10,2025-05-13,c57f6804054110480303249cb31e19ca,SHP-5742-TKE
0df816e7-61d9-4976-a2f9-316b0a209de7,127,UPS,Out for Delivery,2025-05-08,2025-05-17,31c40de02963594e34300420e89a40b2,SHP-8149-SRV
71391070-1dd2-4920-a160-da82170daadd,1234,DHL,Delivered,2025-05-08,2025-05-15,b122bad3511c61795e5e53f77d8b8d67,SHP-7958-IZW
74989b0c-dddf-4dee-8296-2970a4ef54fc,3346,DHL,Out for Delivery,2025-05-04,2025-05-14,5739759e367672eb6daad8c8c2c77c5c,SHP-4666-HZT
eb8f048b-9417-4455-8000-c41baee4eb74,4255,USPS,Delivered,2025-05-04,2025-05-20,5dffe5ee4ff990f7484bc5fe742c86dc,SHP-7374-DJK
4a0da91b-2ecc-461a-bc2a-a67aa7920746,2724,DHL,Out for Delivery,2025-05-09,2025-05-19,3b8343f21825593f955d2d00d90d7811,SHP-8227-TWK
d1859525-2bf9-439f-9ed6-89aa50a028d7,3700,DHL,Delayed,2025-05-08,2025-05-21,5fd6975b0f0076458a70f8b78b49f121,SHP-7512-QGY
55e0fb1c-59fa-454b-8fe1-883852d77733,1045,USPS,Delivered,2025-05-09,2025-05-18,c06b41d3ed0a9e9375ad67aa0af04400,SHP-2621-PVV
fec0ba6f-63ea-473e-9a85-087ddac9654d,2462,FedEx,Delivered,2025-05-11,2025-05-16,9d4b124aee5266e08c4cd7e8b1e0ee90,SHP-4897-UIB
036a953f-3278-465e-8c65-5e5065f4617d,4047,FedEx,Delayed,2025-05-11,2025-05-21,f0bff12331c0c9a68ec280e878fa2537,SHP-6213-HLA
f4e02be3-86c7-4710-9e18-6631333cd113,2547,DHL,Delivered,2025-05-11,2025-05-13,b991ee8db617544d4fa2df04dc0599d0,SHP-1823-WMU
8d6b1d76-762d-4e35-a4fa-7a4c409bd5d1,1051,DHL,Delivered,2025-05-05,2025-05-21,5f36967075d6c47d11f260431b33ae38,SHP-8618-IQE
57e901c0-b9f6-4f93-bb79-a4376db6db08,2679,UPS,In Transit,2025-05-11,2025-05-18,0d912a0cdd1ae2e26d279a69aef1ac28,SHP-5007-BKZ
4fda79f5-1fed-4fb5-983f-68cb95fe615d,3817,FedEx,In Transit,2025-05-08,2025-05-12,55b0f395511666013774adee683a059c,SHP-6200-TJK
61633214-0900-4c84-938a-22a656b54948,2713,UPS,Delivered,2025-05-05,2025-05-18,b1ea02b2b413f36f482c926dce465ada,SHP-6440-FYJ
9fcd4057-83ff-4085-abf1-7542b0c5366f,2063,DHL,Delayed,2025-05-09,2025-05-16,ef81b203c7ed844e4dc5f6e60876425b,SHP-6623-COG
52c7c414-fe51-4dbc-9d09-965c09bdff73,1888,FedEx,Out for Delivery,2025-05-10,2025-05-13,7e395631fabb0b99be7c66e925d8ef40,SHP-2478-VYI
0972a8be-2191-4bc2-9339-ffa9cbc9dfac,1302,UPS,Delayed,2025-05-06,2025-05-14,b4a23018ecf7fc4e44e21fe8b91f13c6,SHP-5187-RZN
7aec4278-467c-43da-8500-8edb315dc75c,3616,USPS,Out for Delivery,2025-05-06,2025-05-20,f3bb1236fdccfd7f9587fadde2aa60c3,SHP-3731-PGY
5365273b-7e67-46e9-ad69-a8ca03f1b13d,3565,USPS,Out for Delivery,2025-05-05,2025-05-18,75bbbed73cf354d3fd4960c5eea16a1b,SHP-7807-PKJ
a377d973-cae8-49c6-97e6-b1a0b2ffebcb,363,FedEx,Out for Delivery,2025-05-02,2025-05-15,fe599766ced8ce8fb51728fc42ae8363,SHP-6000-VYP
a377d973-cae8-49c6-97e6-b1a0b2ffebcb,363,FedEx,Out for Delivery,2025-05-02,2025-05-15,fe599766ced8ce8fb51728fc42ae8363,SHP-4133-KBH
a377d973-cae8-49c6-97e6-b1a0b2ffebcb,363,FedEx,Out for Delivery,2025-05-02,2025-05-15,fe599766ced8ce8fb51728fc42ae8363,SHP-6000-VYP
a377d973-cae8-49c6-97e6-b1a0b2ffebcb,363,FedEx,Out for Delivery,2025-05-02,2025-05-15,fe599766ced8ce8fb51728fc42ae8363,SHP-4133-KBH
49ee5917-0a16-405b-8dc5-ff6862fcd76e,2452,DHL,Out for Delivery,2025-05-10,2025-05-13,9deccdea3a5818f6e608e3636ccc5594,SHP-3369-PGG
9b31c38a-09c7-45fc-ab35-55a5dde5c203,648,FedEx,In Transit,2025-05-11,2025-05-15,679644efa5e3921e7e32074ee2ee092b,SHP-7983-FOV
7ff0734e-b091-45ef-b178-144a3a72406b,3872,DHL,Delivered,2025-05-04,2025-05-19,ae36bd781b2ceff237e46831f578980e,SHP-6055-AYS
75cf3ef1-e63e-4e47-863e-f1475b694a2d,592,FedEx,Out for Delivery,2025-05-11,2025-05-16,5411be9d8ba84708e38ffd6648071534,SHP-3329-XPY
77aa57ef-b442-4bc1-9b22-45af72eaf220,4551,DHL,Delivered,2025-05-11,2025-05-14,01e32e680e56dae3910af449323b4a7d,SHP-9442-NTF
af33d574-6cab-4dd9-8399-b54be22c4cfe,842,DHL,Delivered,2025-05-02,2025-05-20,2ee5db4695afb157ccc2c03e052f9735,SHP-5421-ZKY
bcd85159-3106-4d4c-b521-adecd5ee8ecd,3246,FedEx,In Transit,2025-05-04,2025-05-12,23f7290bdd00e09cbebe4495e693ec67,SHP-9123-UTA
bcd85159-3106-4d4c-b521-adecd5ee8ecd,3246,FedEx,In Transit,2025-05-04,2025-05-12,23f7290bdd00e09cbebe4495e693ec67,SHP-7957-ATR
bcd85159-3106-4d4c-b521-adecd5ee8ecd,3246,FedEx,In Transit,2025-05-04,2025-05-12,23f7290bdd00e09cbebe4495e693ec67,SHP-9123-UTA
bcd85159-3106-4d4c-b521-adecd5ee8ecd,3246,FedEx,In Transit,2025-05-04,2025-05-12,23f7290bdd00e09cbebe4495e693ec67,SHP-7957-ATR
f0f0e9c8-e495-4a31-952e-5e51b5640747,283,USPS,Delayed,2025-05-04,2025-05-16,9b3d251548497bfa1f71dce1ff196a16,SHP-4946-OJK
dcaece69-d95e-425d-94a3-e15c2e72168b,674,DHL,Delayed,2025-05-03,2025-05-12,ef5ded30341edc79a26ba12cd44fd86e,SHP-8542-ZQI
675a9ae6-a126-4fe4-a9d5-d17b680756b9,1802,UPS,In Transit,2025-05-05,2025-05-20,8b9e9d94727c3a311e1f9e8d3908636b,SHP-2804-ZVK
14eb2aa7-cac1-4706-88b1-7be134ff3f76,125,USPS,In Transit,2025-05-08,2025-05-16,a32327423c8519bd71cc6c2872b65a2d,SHP-8579-TZM
2d792f37-dada-4b31-9075-0a1c61237341,2273,DHL,Delayed,2025-05-10,2025-05-17,182991a8b7b562495724853ba9bf9cd0,SHP-8314-IVL
d498fe0c-adac-40e8-a58d-f9713592f03b,1167,USPS,Delayed,2025-05-06,2025-05-12,655126a105bbd50aec227d74b4ad601f,SHP-5046-BSF
ce51ec52-37c1-4ec5-a9e5-2ea52f3d9771,2888,USPS,Delayed,2025-05-07,2025-05-15,ae6d72e007e7a63e3cc6da4d44cc9366,SHP-4649-ECU
47e0beae-c0a0-4131-9013-ec83e11a85cf,2222,FedEx,Delivered,2025-05-04,2025-05-21,135d38a2f9c606b8b446d0f44af4df30,SHP-3958-PSE
b8a4bf90-81a3-425e-bfdf-959c015fa31c,567,USPS,In Transit,2025-05-11,2025-05-12,966d7ebc54470c2a01ea823d3b057194,SHP-5644-ALW
df0e4e8e-b5c8-402d-8cb7-57d67e15182e,1004,DHL,Delivered,2025-05-09,2025-05-14,18ac544646aa4ccde9245b5af3f974e3,SHP-9813-MHK
03ba707d-7e18-4a70-ae1e-0b9b47c95fc3,1861,FedEx,Delayed,2025-05-09,2025-05-16,ed2d2a6f6a3657fa2c719012adeb6c10,SHP-8409-HKH
d173b5e4-eeed-4596-a69c-118e32c05e91,4757,USPS,Delivered,2025-05-03,2025-05-12,67ee5a15d7bcdf219125f38e4eac9af2,SHP-7255-JRO
5f0480b7-c43c-472e-8c6c-0f935e5e4916,3541,USPS,In Transit,2025-05-09,2025-05-17,dd2b0e4d57521b7398bff1f940363e01,SHP-1605-MXO
ac141ef5-1483-45a0-91e9-62ff7a99339c,756,UPS,In Transit,2025-05-11,2025-05-20,6429333906859a40280b8895c0e45e85,SHP-7942-XOF
12d40874-4e3e-4120-baf9-be6c9db7e759,1688,DHL,Delivered,2025-05-04,2025-05-13,c86a4f05e405a0f8994c3b8468f27596,SHP-9582-MQC
40e27702-1713-474d-93fa-03dca44046fd,2413,DHL,Out for Delivery,2025-05-05,2025-05-16,5b4dfc15af8f744f6e341880143812c1,SHP-4174-GCX
fc067a44-4c4c-4245-8845-095360a673bf,2985,DHL,Out for Delivery,2025-05-07,2025-05-14,e783e202d8020218668ed51b6de9d163,SHP-9894-MVV
86daf542-4059-4b29-9b49-f56c22de2da0,564,UPS,Out for Delivery,2025-05-07,2025-05-19,3eaf3e8ed0fa70f96ef045d546fb789d,SHP-5934-LRD
466cefd7-75cf-4f17-b782-fee534c2b7c9,4193,USPS,In Transit,2025-05-06,2025-05-15,b056611b05854cbcfd7f6d7066425f0c,SHP-8638-DPV
deaca830-fcc9-4d28-939a-0e9efded1243,1072,UPS,Delayed,2025-05-04,2025-05-15,28337c9e686849b9ad2ae4cb1a3f90a5,SHP-4958-DMY
2e04ec6b-decf-481d-bcff-daf072ea5ef5,4692,FedEx,Out for Delivery,2025-05-08,2025-05-19,d3ef38f61977473ce48fd274bb6cc716,SHP-1140-POJ
b8d56586-ca69-4031-84df-6ceeae1d3e2d,4973,DHL,Delivered,2025-05-07,2025-05-20,05ae53041725a9546d03ee1ca88a8063,SHP-7033-JQX
b8d56586-ca69-4031-84df-6ceeae1d3e2d,4973,DHL,Delivered,2025-05-07,2025-05-20,05ae53041725a9546d03ee1ca88a8063,SHP-4674-XRN
b8d56586-ca69-4031-84df-6ceeae1d3e2d,4973,DHL,Delivered,2025-05-07,2025-05-20,05ae53041725a9546d03ee1ca88a8063,SHP-7033-JQX
b8d56586-ca69-4031-84df-6ceeae1d3e2d,4973,DHL,Delivered,2025-05-07,2025-05-20,05ae53041725a9546d03ee1ca88a8063,SHP-4674-XRN
6bcbc151-38d0-4b69-aab3-16e548bb89b0,3739,USPS,Delivered,2025-05-06,2025-05-12,9fc852ae3e9d00b9f59399a45884bc60,SHP-3995-UUN
ba50e233-0387-4b2c-a0d2-b800626b58bd,4219,FedEx,Out for Delivery,2025-05-11,2025-05-13,faf2edf0eb54dd924300292f56f42902,SHP-9431-JEX
7a8c1faa-30d7-43ce-86c6-e6a9a0ffbaba,2364,UPS,Delivered,2025-05-08,2025-05-20,ef194cb0d7be155ede6ff77c4b64b256,SHP-9370-PYX
4230a2c8-9e04-4ae9-b727-d832d5ee8ab3,1757,UPS,Delivered,2025-05-10,2025-05-15,df19e4669d6abe4f89b12cd2d06f40e6,SHP-9390-HNB
271d7cfe-bcc7-46b8-93b9-1292f5d2e5ff,1372,FedEx,Delivered,2025-05-06,2025-05-20,362d17e729e0b7c0e90fb0d5281f95f1,SHP-6131-KHH
83ef8ab2-0d12-4ac5-97e0-48a56d257aa4,4933,DHL,Delayed,2025-05-03,2025-05-13,76d8d5045cc8aff0de70ff7e27b1e6d6,SHP-4951-NUV
e574421f-e581-4ba1-91cd-81f6bdd901a2,4561,UPS,Out for Delivery,2025-05-07,2025-05-12,c20d9a6cdcb401f005e009c77ec53796,SHP-2716-FYY
f86c883b-3d30-4033-baad-b7fed6c62036,113,DHL,Out for Delivery,2025-05-08,2025-05-13,76548ff95ad39ff3c30effd2ccedf475,SHP-3387-XIP
c9c51485-70ee-4b06-9094-2a36687c1e68,1694,UPS,Delayed,2025-05-11,2025-05-12,7f7f7b6f3ee1dfe0372960407fb1f207,SHP-1932-TMQ
6ea3d22d-fd8c-4308-a1b9-2e3fc0a6fab1,4304,FedEx,Out for Delivery,2025-05-07,2025-05-15,b89cc75f0b3f20f0c710a55c3997670b,SHP-1808-KWY
1dc841fd-9dcc-4116-82fe-591763231722,4552,USPS,Delayed,2025-05-10,2025-05-16,c433b332baf1b023c97339647ab9e533,SHP-4174-KYQ
dd325afe-e01d-4dd3-b451-e762c936bb9b,3767,USPS,Out for Delivery,2025-05-03,2025-05-16,2df26fcea47df23562e388029b003d3a,SHP-9319-LRW
b29d5beb-b76b-4ea6-b6c7-13b355274949,2096,UPS,Out for Delivery,2025-05-05,2025-05-19,c402270fbc93a282b83c25039b1576da,SHP-4792-DQG
5bee70aa-d1ad-4bcf-badb-586d9a59fe06,148,FedEx,Out for Delivery,2025-05-08,2025-05-16,a9d8d1994e7d21195ed27fe9d3d70290,SHP-6919-MXI
b3684206-cc5c-4397-8159-30fb5f02144b,3154,USPS,Delayed,2025-05-03,2025-05-19,f4563803d62a0ef3e7a5c2c5c28a61e4,SHP-7642-DGZ
34d4afde-4115-4bce-beb3-04e5f9a7d98e,3295,UPS,In Transit,2025-05-11,2025-05-20,c1771349c66fd31b0ba0c67383435d2b,SHP-7330-NPN
dd6cf1d2-4571-4000-ba98-55971fd99eda,3681,USPS,Delivered,2025-05-11,2025-05-16,99ad2134845b5e71bc5d3a361e2336cf,SHP-7649-IUU
a1367e05-c4b5-4d39-9631-fc3cbafa0c82,1328,FedEx,In Transit,2025-05-02,2025-05-18,8a83dd308e92aa94f5425c9070c2844c,SHP-2793-PNV
3c308e44-b278-4ad7-8df9-c7c7f2ec08df,1483,FedEx,In Transit,2025-05-06,2025-05-15,a1c3027b22e1f1d4f2079b0ee5ca3a45,SHP-7171-HGG
76a825c2-4538-4ae3-b32a-0f71a2881028,4760,FedEx,Out for Delivery,2025-05-03,2025-05-13,b7f82b01e8d22faa5b4fe4bc7ea06055,SHP-1110-HES
b3d70333-506a-47c3-af16-7d516da8928d,4401,FedEx,Out for Delivery,2025-05-02,2025-05-19,cbeac20ae7b6e2479bc44d9b3ead5a44,SHP-2940-TNT
c9799f03-971e-4e3c-9b7c-2d584ccf322d,4552,DHL,Out for Delivery,2025-05-11,2025-05-21,ef50f435d2c96bf026c51677eff3a484,SHP-4174-KYQ
66f8c127-e715-4667-87c1-0621de58a63d,1095,USPS,Delayed,2025-05-08,2025-05-12,71e6fd36b827f31ae66132e1e84a23dd,SHP-8110-SSZ
92d444cb-6f9a-46d6-82f9-857ff298b5db,1766,FedEx,Delivered,2025-05-04,2025-05-12,9af9b3cfd3a2d19152c7fb858db252dc,SHP-3541-FWK
36d0e070-41fc-426f-aaff-1720bd6c0b5b,91,DHL,Delayed,2025-05-06,2025-05-20,82254c5ee66e1b16052597884c00d912,SHP-5313-OML
01b1c227-0fe6-4f07-a380-277efff98b91,4803,USPS,Delivered,2025-05-03,2025-05-16,552900e60c4e41c859764c6af25e5479,SHP-5409-NIB
7e2f8b68-d4ff-46a8-a9f3-8a0da34f9ff0,301,USPS,Out for Delivery,2025-05-05,2025-05-17,6818b2981a8928b731b50a05f951981b,SHP-9521-DND
1212db32-dc03-4d74-820a-93fcd8cf76ac,3253,UPS,Delayed,2025-05-03,2025-05-12,1fe5e53faaf7815bdb266e54a9ff89ab,SHP-5688-EUV
79760ea2-848c-4735-b640-b853f8a6824e,4449,DHL,Delivered,2025-05-05,2025-05-17,734b48e664ea4c0f3ae907af01002455,SHP-7207-BFT
071fe853-0b92-4469-8c9c-d74b9b542fbb,775,FedEx,Delivered,2025-05-08,2025-05-17,3589dda30c7279effb55c8e84c98d2ac,SHP-3127-LSM
21eb8891-6fc8-45a5-9b54-dc3c6029f2d2,2068,DHL,Delivered,2025-05-02,2025-05-15,41d025b791b1c94f3c27e7401497805a,SHP-5880-NYC
c6e82d48-94a6-416d-b214-899506f51667,2786,DHL,In Transit,2025-05-09,2025-05-17,5f0e442dc022eac147789bd6d2d41e72,SHP-9146-DRI
8777a681-fc4e-404c-a0f1-d3f87b68eb3c,922,DHL,Out for Delivery,2025-05-03,2025-05-14,33fd71cda0b02b84cfa002edf41825de,SHP-2311-DYH
d1bb91ed-efa0-4fbf-a016-8a4e0234a350,2880,UPS,Delivered,2025-05-11,2025-05-13,c4625d52a12be589ba4bd0aba253e8c1,SHP-5045-MJM
4ed38445-0a86-4c62-a607-82616da2258e,2142,FedEx,In Transit,2025-05-03,2025-05-21,9717303d2a88a8d3d4634ff5124bd4fd,SHP-3928-HLW
a58dd2aa-23fc-49be-82df-10693c7fe614,239,USPS,Delivered,2025-05-09,2025-05-15,e9b4aae6901b7184bad3df27ade0b663,SHP-7008-RTH
d90ad038-772e-4e2e-bc5f-e321210ce4b0,3832,UPS,Out for Delivery,2025-05-09,2025-05-13,b729893e981fdbfa9013e9b1b9f6f17e,SHP-6429-MBE
995bed00-1f75-46a0-8c62-43fdf9a84634,156,DHL,Delivered,2025-05-10,2025-05-17,a60b66c476e2f4b16dd4b6e1eb943b23,SHP-6004-BMS
a1b650eb-ce93-4abb-a413-84782b4d5653,3083,DHL,In Transit,2025-05-02,2025-05-12,eaef078077a0e9ba1457887b780c2fe5,SHP-8089-HMU
a1b650eb-ce93-4abb-a413-84782b4d5653,3083,DHL,In Transit,2025-05-02,2025-05-12,eaef078077a0e9ba1457887b780c2fe5,SHP-1446-WFA
a1b650eb-ce93-4abb-a413-84782b4d5653,3083,DHL,In Transit,2025-05-02,2025-05-12,eaef078077a0e9ba1457887b780c2fe5,SHP-8089-HMU
a1b650eb-ce93-4abb-a413-84782b4d5653,3083,DHL,In Transit,2025-05-02,2025-05-12,eaef078077a0e9ba1457887b780c2fe5,SHP-1446-WFA
e87d1328-fc41-486e-88b1-a6910d2f57ae,682,USPS,Delayed,2025-05-02,2025-05-14,5969fffb095dccb29ea3e0873e1afcce,SHP-9108-WJP
07356b67-2baf-4f8c-afa0-1743a70e039d,4747,DHL,Delayed,2025-05-07,2025-05-21,0fb0c868b7bd20bc067be739e618c3c6,SHP-2629-BCC
dfa42dd3-05ad-48fd-9b73-60420f677b9f,4526,DHL,Delayed,2025-05-06,2025-05-17,d0ca810b338af51429cb78dd1d73d3ba,SHP-9993-RUY
94d194eb-d010-4601-928b-09725396ece1,1368,UPS,Delivered,2025-05-02,2025-05-17,0ee2569ef70b4f7d4365d9e66c16abf5,SHP-4370-XRA
8693540f-5353-4902-b53b-7cafd7428032,4094,FedEx,In Transit,2025-05-04,2025-05-13,a1c74cea6a373a5951dd469777a27b77,SHP-9100-EUV
c0401b09-f19c-4253-be9d-1a166ba1fdb1,1709,USPS,Delivered,2025-05-08,2025-05-20,2a8b3c8971a57003e34d304930533872,SHP-2596-IIN
7f06b7aa-1c6a-4255-84b7-37b0e54245fa,3227,DHL,Out for Delivery,2025-05-11,2025-05-17,d1dacce35b5191733a0edc4ab0a4d878,SHP-4395-RXE
7f06b7aa-1c6a-4255-84b7-37b0e54245fa,3227,DHL,Out for Delivery,2025-05-11,2025-05-17,d1dacce35b5191733a0edc4ab0a4d878,SHP-1797-XRM
7f06b7aa-1c6a-4255-84b7-37b0e54245fa,3227,DHL,Out for Delivery,2025-05-11,2025-05-17,d1dacce35b5191733a0edc4ab0a4d878,SHP-4395-RXE
7f06b7aa-1c6a-4255-84b7-37b0e54245fa,3227,DHL,Out for Delivery,2025-05-11,2025-05-17,d1dacce35b5191733a0edc4ab0a4d878,SHP-1797-XRM
8eb303e2-b33c-4324-85c3-29371e2fbdc6,1453,USPS,Out for Delivery,2025-05-09,2025-05-18,b6fad2fca86d3bccdc7b98e759821d41,SHP-8414-CIL
0c5fd496-dcde-4ff9-9def-1b2bf6df417b,3779,USPS,Out for Delivery,2025-05-08,2025-05-12,8e697ef41a2b403cdf773fde7ee22ae1,SHP-4659-RSV
efed2840-4138-4f08-8eff-4e81418ae207,3902,USPS,Delayed,2025-05-11,2025-05-16,cd144d6b801c2ea14ab3b272fdaf2ddf,SHP-9249-KDQ
fd603b4a-6f19-4efb-b598-13614feedfa3,4653,FedEx,Delayed,2025-05-09,2025-05-15,452391bb0431668889461b7e9a15a1bb,SHP-4232-YXI
fd603b4a-6f19-4efb-b598-13614feedfa3,4653,FedEx,Delayed,2025-05-09,2025-05-15,452391bb0431668889461b7e9a15a1bb,SHP-8894-HES
fd603b4a-6f19-4efb-b598-13614feedfa3,4653,FedEx,Delayed,2025-05-09,2025-05-15,452391bb0431668889461b7e9a15a1bb,SHP-4232-YXI
fd603b4a-6f19-4efb-b598-13614feedfa3,4653,FedEx,Delayed,2025-05-09,2025-05-15,452391bb0431668889461b7e9a15a1bb,SHP-8894-HES
ee288c3c-1e14-4eab-896f-ad77f1c5386e,4580,USPS,In Transit,2025-05-10,2025-05-20,dbb4bc0f05cf3569b490cac2dab2c6b2,SHP-1517-JNJ
e81c3ea9-fb19-4f3e-a62f-4020c7df1a2a,1710,DHL,In Transit,2025-05-06,2025-05-17,bd5d241f470d8cd916598fc7fd6b5ad6,SHP-6892-ZCT
5503c811-4d95-4415-a6ce-316eba19626d,3978,DHL,In Transit,2025-05-10,2025-05-12,83afe7a6b157d05e448ee69f050a25bb,SHP-5951-KYK
c356a74a-dbeb-42fe-8932-894408007a4c,4791,DHL,Delivered,2025-05-06,2025-05-18,a330cee0e919ae50e54807a66b322d14,SHP-2448-LMR
aef70f82-c4f3-4bea-9423-a1173023dd35,4550,UPS,Delayed,2025-05-09,2025-05-16,80d6fd616339eb312c0062db1e3c678d,SHP-9698-VGP
aef70f82-c4f3-4bea-9423-a1173023dd35,4550,UPS,Delayed,2025-05-09,2025-05-16,80d6fd616339eb312c0062db1e3c678d,SHP-3801-EXB
aef70f82-c4f3-4bea-9423-a1173023dd35,4550,UPS,Delayed,2025-05-09,2025-05-16,80d6fd616339eb312c0062db1e3c678d,SHP-9698-VGP
aef70f82-c4f3-4bea-9423-a1173023dd35,4550,UPS,Delayed,2025-05-09,2025-05-16,80d6fd616339eb312c0062db1e3c678d,SHP-3801-EXB
99ee1f49-0000-4f78-884e-c77f9a4efcd8,1468,USPS,Out for Delivery,2025-05-05,2025-05-19,3982b86d9aadd5fcb4222542dd00615e,SHP-9837-SWC
582a77ff-e0d9-4839-af6e-689f06f3473f,1068,FedEx,Delivered,2025-05-10,2025-05-19,179249d660472c131ed366a8f783dd04,SHP-1922-JMQ
