RedemptionID,CouponCode,CustomerID,RedemptionDate,RowHash
RD02871,CPN1174,088e7d05-b0ef-4166-acb0-16d57f776a6a,2025-04-16 15:16:20,d09c21792dca413cbb9cdb6f7bc5105c
RD02872,CPN3423,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2025-01-18 05:22:05,9c044c19f7a8d9c9600f414219ff4b65
RD02873,CPN3684,85c32511-7f37-4de1-882f-2efa8040dea4,2025-03-17 02:27:32,17e175517e2bebd696985712b99488f8
RD02874,CPN4621,5638cc23-cfdb-40de-9577-4997569c48f3,2025-03-06 02:34:05,c38ce834931aefdfb9438c15b72050f8
RD02875,CPN1074,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2025-01-03 05:00:56,a25af54e59419040b1d4afaab3f06a95
RD02876,CPN3889,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-01-08 17:26:41,5eabe112cff97d2356a2d4213041d26c
RD02877,CPN4599,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2025-01-11 12:49:07,c1d82b7a1f8ac44a84ea541dcd070b11
RD02878,CPN2586,5638cc23-cfdb-40de-9577-4997569c48f3,2025-03-09 07:55:41,5d119b61e8eeb4a8db67fc1835dd2925
RD02879,CPN3098,7f191b14-927f-4975-84a6-4139f6dc9dae,2025-01-05 08:35:03,e8b180ea85672cc0aae826f16a9eaf05
RD02880,CPN4986,2e90cc5a-37c7-450a-ae09-18d7be038c34,2025-04-14 22:50:18,0b211e4138d9767d064e9598a806f0b8
RD02881,CPN1240,eb0851e2-3417-47e5-b97e-36ebf487607f,2024-11-24 00:52:53,89b4837c99841e85adba37a8bffaa5ec
RD02882,CPN1736,9d69cc1c-f492-4f69-938c-91efee85a672,2024-12-27 08:51:34,35221029930cae266e2ea09e58038139
RD02883,CPN3196,d86011eb-bd81-4aee-b905-18ffad895411,2025-01-03 07:12:33,a9341bb492459622b188bf44724021d0
RD02884,CPN3482,fbd733a9-47d4-4e40-88be-709357213476,2025-04-07 15:52:30,9bc59d2af506053e38ea7e3a87c604f7
RD02885,CPN4372,0094c41e-8408-4846-b185-fbf114db7a0d,2025-02-18 11:05:49,6a3592199b70cd7555d0c68a990decdb
RD02886,CPN1376,7f191b14-927f-4975-84a6-4139f6dc9dae,2024-12-24 14:16:27,4ce227c50b02c366f74b07c2180b5423
RD02887,CPN0675,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2025-04-20 04:23:17,4dc5fddc06dbc07e13dd84198843e1d0
RD02888,CPN0727,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-01-24 20:32:41,289a8242ba649041c048e3631684896d
RD02889,CPN4232,66beab47-39b9-4dca-b770-73f070a08070,2025-04-23 09:08:39,ff8f3fd0919fa8b060f74c467787f031
RD02890,CPN0410,a0d03e66-36a9-4e3a-b061-90884a47209d,2024-12-05 23:03:08,611d559f1ee7e99b4fe0c00d0cbd9ac9
RD02891,CPN4370,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2024-12-25 07:32:31,8fea40f40c8c258d5b4662a3435c9715
RD02892,CPN0290,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2025-01-02 09:12:30,c2e0073bae6a2176cd3df8b3edb77967
RD02893,CPN4776,968a9a9b-e535-45fc-802e-9f05148e0052,2025-01-27 16:43:30,3428beaa106a871fa48180b480368f6f
RD02894,CPN1721,66beab47-39b9-4dca-b770-73f070a08070,2025-01-15 04:27:03,4faacfcd1536e093335d838078b300d4
RD02895,CPN2559,33a546d5-7808-4799-bc38-8b809d0c5ed7,2025-04-12 22:32:57,1a4b362c83481e12160dac631e578a37
RD02896,CPN1579,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2025-03-07 06:58:39,8ab7ba6a4fe594b977ea9bbbc81bbd03
RD02897,CPN4265,fbd733a9-47d4-4e40-88be-709357213476,2025-04-03 13:38:26,605adcc8c2418cf47b73baea924af921
RD02898,CPN1150,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2025-01-15 09:17:52,a560e95ab542acf174c04e55937b028f
RD02899,CPN4500,5dcbd063-c98d-4d66-923f-e117989bd15c,2025-04-21 22:22:18,5bc1778c8f2ce8d46c5baa79de20877f
RD02900,CPN1411,6b429bc0-656f-47dd-9580-28efbaf20c9b,2025-04-28 23:10:14,b0ef2c4f818a3d1b895554cd5af2707a
RD02901,CPN4274,01d50da8-b34d-48ef-b445-cefaaa00514b,2025-01-10 04:25:44,66bec1af2adfaa3c5f842055e39f4f03
RD02902,CPN1375,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-04-05 01:57:44,efccf1215201fee6e3cd95563e688f47
RD02903,CPN4513,df600f99-242b-4e78-acfa-07fe39eabd9e,2025-03-30 17:27:43,ef874720ff5c88f215e64b2a218bbd6e
RD02904,CPN2453,017092b9-a700-41e2-8365-eeeddf441c3d,2025-03-02 07:04:04,64d749f448fe650f743404d1499a5e82
RD02905,CPN1283,98079c5e-8c4a-4564-9ca5-658f9db89953,2025-02-08 17:11:43,b115e4db8daa83f3aac38664bda83eaf
RD02906,CPN3429,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2025-03-10 04:01:55,e7fb2460829614f8658d2235382464e6
RD02907,CPN4282,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-02-20 02:00:21,b068fc4e63c7fd0852501b608879bfb9
RD02908,CPN0784,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2025-03-20 07:56:21,4508070fbacf83993edcb583386bf76b
RD02909,CPN1978,07a7c40b-1082-478f-be65-ed92db3c2b5b,2025-02-16 01:45:17,140ac1a722fd85d38ee0b1377ecb04da
RD02910,CPN4457,fbd733a9-47d4-4e40-88be-709357213476,2024-11-28 23:08:24,377f0b1cb468751d2afe23a100ca3a0c
RD02911,CPN0080,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-03-06 21:04:15,a7a766e8edcc8448f3b7a0e22bb306cb
RD02912,CPN2001,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-04-10 22:33:04,712935abc1eceb9e66b257c27780b34d
RD02913,CPN2354,0cae327d-3c1c-4b9b-b1e0-103207463ade,2025-05-06 07:42:18,718e6027379fcd91960fac2d53d1e0d6
RD02914,CPN0769,3046e874-7757-4321-a055-3edea53305ef,2025-03-25 12:24:43,76875c98d0b188a3a6bd2bfd86dc45d2
RD02915,CPN3433,abc2f41e-ab8f-430c-9677-705f4343b0ec,2024-12-10 00:34:39,aca940254b9f35ec7d7bf478f29de5e4
RD02916,CPN2546,270a78d4-d980-45c3-bf41-9c12bdda3546,2024-12-13 05:30:32,11b677de5125ccedf75b240723df75f5
RD02917,CPN4109,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2025-01-29 04:40:54,40b7ac98923bef22ece32f2d36cb0767
RD02918,CPN1624,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2025-01-07 13:37:12,0c7840f744cf5dbe86a7fa3b5445cc95
RD02919,CPN2451,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2025-01-11 02:35:31,35ea6888c061fcf328fd3ba4d21e8b54
RD02920,CPN1156,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2025-03-02 12:22:44,1949f9599c6938f356efd06cde502cb5
RD02921,CPN4484,017092b9-a700-41e2-8365-eeeddf441c3d,2025-02-11 01:29:12,4be5a110f6e6332704f7aac9e8ab7a6f
RD02922,CPN2218,efd12b55-23e9-4f58-a207-35e1da7e7afe,2025-03-28 22:57:34,f6adc525d08002f4bdcf1db67f3f8375
RD02923,CPN1396,5dcbd063-c98d-4d66-923f-e117989bd15c,2024-12-30 03:35:29,4f62cdc95e0e85c24d88bc412c2bf6cd
RD02924,CPN2781,3046e874-7757-4321-a055-3edea53305ef,2025-02-28 03:14:49,35e77b40dfdc96d03b320d20418d5ac6
RD02925,CPN1045,0cae327d-3c1c-4b9b-b1e0-103207463ade,2024-12-08 07:01:40,4ac5d86481fa52f18985128a21e15c17
RD02926,CPN2382,a5cef112-752a-40ba-b573-df00b771d56a,2025-03-30 21:32:21,b40dc401d57fb51a3681030853adea4f
RD02927,CPN3430,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2025-01-20 02:43:25,a2436bc4eba20425a83a560879860df1
RD02928,CPN4675,90448626-31aa-4d65-a854-dab84c21bac0,2025-02-27 10:06:45,1829d46c329f95faf532876150f5e33e
RD02929,CPN2226,f34607a8-f6d3-427d-acf9-3d905082506b,2024-12-02 19:03:59,5c4d80daacdf09c8e6f5d4eb423a9b93
RD02930,CPN2784,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2025-03-15 15:19:31,16280baca44e92dbbb60ccc685cd01c0
RD02931,CPN2816,01d50da8-b34d-48ef-b445-cefaaa00514b,2025-03-23 23:53:35,3ef3d7686f4ecb78337ae85a86c01508
RD02932,CPN2924,a9cda48f-5bc6-47eb-88d3-50606128be2d,2025-05-09 20:45:52,cbd7382efb6fb4afa50c2929e379f85e
RD02933,CPN4631,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-01-06 11:23:05,8db49e82b3943a95044aa42518f57dbc
RD02934,CPN3286,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-04-11 15:28:55,a81ab0350b0eb16cff399738feb5397c
RD02935,CPN4977,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-04-20 00:15:17,cbacadf884042dd0283411391458c0d3
RD02936,CPN2653,3046e874-7757-4321-a055-3edea53305ef,2025-03-23 01:27:13,ac924523d60cd86212ba967c586e96fe
RD02937,CPN1229,653cd13f-483a-49af-9e45-04707ae1508e,2025-04-26 00:10:02,2fd506d4fbb926c8a2b757ef6e7e9abc
RD02938,CPN4847,b2e5b4e2-91a8-4068-9831-4763263ae50f,2024-11-25 12:46:28,3fd7d07a31a9f79e9c50552cca92a4ba
RD02939,CPN0382,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2025-01-30 23:45:53,4ba7eb1bf9ff55a16ee707e7368b2037
RD02940,CPN4515,0094c41e-8408-4846-b185-fbf114db7a0d,2025-04-07 21:39:51,fd1f3146cc9c6d1425fc2439a4688041
RD02941,CPN0139,0cae327d-3c1c-4b9b-b1e0-103207463ade,2025-03-04 08:47:04,46d79f9e191dae23d2f3461c5f883250
RD02942,CPN2206,15da51da-ad36-4db6-958f-37f69e74b4b6,2025-03-01 15:05:40,095220c759501406f23d383dd51f549f
RD02943,CPN3453,e52160b8-9208-4ee8-b49e-702370bb38e0,2024-12-17 18:59:46,68247f64639f9bfb0f26cf976bf8b5d4
RD02944,CPN0418,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2024-12-09 22:56:44,78f4ea6e4fdc9a77bf495bba2d2846a0
RD02945,CPN2289,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-02-14 00:46:23,42598117340ea7ee8d49607edc654542
RD02946,CPN0020,eb0851e2-3417-47e5-b97e-36ebf487607f,2025-01-30 10:41:03,60c65e26ab0905cc022a918ed3b7b8aa
RD02947,CPN3526,5dcbd063-c98d-4d66-923f-e117989bd15c,2025-03-26 07:24:40,027f476a3edb5604d7a921ae0dfaca48
RD02948,CPN0848,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-12-25 13:25:55,a20d5ed43ae41808de4af48f13af60e7
RD02949,CPN4290,3bb1717d-21cd-470c-9e89-3c63077a1359,2025-01-15 23:52:26,a70a8b510a038fdb7ad0138505f6631e
RD02950,CPN0629,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2025-03-26 18:27:47,8b1fa90428844adf25b67ba5c092a02d
RD02951,CPN2911,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-01-16 11:24:40,68e5c50c3e71f6abc4fa12af1f609ddc
RD02952,CPN0741,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-04-03 23:59:50,7c53d846f14aa2ccaed8acce655691f8
RD02953,CPN0856,5638cc23-cfdb-40de-9577-4997569c48f3,2025-03-29 06:06:06,6adfb2aa967db7e41d3435625e47dfe3
RD02954,CPN0403,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2024-12-16 10:47:37,f0c0932ff69977ef2bc09a3eef62dca2
RD02955,CPN3163,788d99f0-9972-408f-858c-28268e4d1d93,2024-12-10 22:39:05,5ebb1f914d0d93aedd013d5d312c6898
RD02956,CPN2277,85c32511-7f37-4de1-882f-2efa8040dea4,2025-03-23 07:22:38,03ed68e2099eff30e1ae68285812910d
RD02957,CPN0372,788d99f0-9972-408f-858c-28268e4d1d93,2024-12-24 06:00:33,ec2b3d2095756ca2a654fabef7100315
RD02958,CPN3779,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-04-24 19:52:46,9f2218b6f34ef16ae6ea3481032a257c
RD02959,CPN2672,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2025-03-18 04:11:04,3e05eca95bff70d5a69a842f8d5c0b4e
RD02960,CPN1889,a9cda48f-5bc6-47eb-88d3-50606128be2d,2025-04-13 05:44:16,2f681077c905f94310f08db9d33eb1a3
RD02961,CPN2109,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2024-11-17 21:24:31,c1a70d475404ebd7a7d847dd21a058b0
RD02962,CPN4487,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2024-12-03 02:50:42,d1662c76bc1c86144a19952e8f0a431b
RD02963,CPN2998,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-11-17 10:04:39,3ad9d1044901ec38edbc787f5edf5e27
RD02964,CPN4431,bb8f9480-8fc2-46ac-8f93-942acc115626,2024-11-30 05:53:02,9923c372370ff1bf2994e7cac4ada662
RD02965,CPN4752,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2024-12-23 07:08:48,04697d00354225798c1f95ef382612fd
RD02966,CPN1175,2421a4de-b9b6-4373-992d-f10380e8449e,2025-03-24 06:24:21,9214a6966b81709d339d248198bbd760
RD02967,CPN1318,eb0851e2-3417-47e5-b97e-36ebf487607f,2025-05-10 17:49:28,ff3e0ad3ebca8d971b55d3f49705e76b
RD02968,CPN0857,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2025-01-11 20:02:41,f8c0a18fd72d8ccea8ed1e36d77beb2d
RD02969,CPN1961,5f2643f1-ca38-40c5-adaa-748da8a72c69,2025-04-25 12:34:57,16a3aabf41a6ce8a64297160e77e231c
RD02970,CPN2042,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-02-16 01:38:57,021900a0bb44918bcf0c39787d09bfe8
RD02971,CPN4441,a5cef112-752a-40ba-b573-df00b771d56a,2025-01-06 19:07:20,2e161ca8eceeaeb98ef5d7bcd3189d98
RD02972,CPN4621,e52160b8-9208-4ee8-b49e-702370bb38e0,2025-03-09 07:24:13,8b631fe2edca7efdbd6452cc65d61efe
RD02973,CPN1416,c0e366b0-4820-408e-94df-b7532085e9c5,2024-11-18 07:41:58,52d14118cc3d6909cbea084da6d66993
RD02974,CPN2062,1839e3f3-d986-40e7-b0da-022e91928a13,2025-01-03 16:56:24,1d90954e3987c8b0bb0cb625e75f3b41
RD02975,CPN2412,a5cef112-752a-40ba-b573-df00b771d56a,2025-04-20 19:45:29,0bffbc1deeacd4f467f020f8c3ea45ee
RD02976,CPN0509,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-05-06 00:47:07,3beba2cc9bfb0a815365e65294b3de96
RD02977,CPN1072,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-03-15 18:46:35,4272ae15c972dfdedc3ce4020184423e
RD02978,CPN1848,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-12-28 19:14:12,f0ba853eafde3fc26765467889e04607
RD02979,CPN1101,5e419f86-6e6b-4b45-a140-d03228124ecb,2025-05-10 06:57:30,6e8435f149e4bd959de487254b1723e9
RD02980,CPN2112,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-02-25 15:34:29,1e92b7e7507aa4df327fdfbbc0e03b2a
RD02981,CPN3851,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2025-02-08 21:20:50,fbf74fff11c3711aa2aa74072a93186d
RD02982,CPN0172,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2025-04-02 01:25:19,643e8a8b49484d7928335e7cb8aa3577
RD02983,CPN4853,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2025-01-06 16:09:34,2b8fabccfff3b983e9f0268b11fad39a
RD02984,CPN3550,270a78d4-d980-45c3-bf41-9c12bdda3546,2025-04-25 08:47:00,67268b18e9811d84fe79fbbdca95030d
RD02985,CPN0153,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-03-21 02:21:54,3073633e1aa38e1f42ebad9b2e77c242
RD02986,CPN2161,abc2f41e-ab8f-430c-9677-705f4343b0ec,2025-02-28 18:46:59,65fe11e013c9d774792e6b859dbf3d25
RD02987,CPN2309,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-04-10 11:27:39,31607d616896a9567c7138bebb956f42
RD02988,CPN3640,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2025-05-02 21:32:28,8ba5d0805ddf2e9e0a8eb799e7242dbc
RD02989,CPN0043,86664865-4e84-4896-b9b1-3d58a3c19a13,2025-04-15 14:59:18,18e514137265ba0cf298fb4ff9600ee5
RD02990,CPN2945,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2025-03-31 04:05:27,94115a2161d5277d4df15b5de14f68ee
RD02991,CPN3597,5dcbd063-c98d-4d66-923f-e117989bd15c,2025-02-05 07:44:45,e3666e775db949720dc940981f1d26d2
RD02992,CPN1310,07a7c40b-1082-478f-be65-ed92db3c2b5b,2025-04-23 04:49:59,f9d36f0af35f3f4bec4806efddb98650
RD02993,CPN4533,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2024-12-04 07:59:58,c3ab4061cfbdb73e54cd2ccaa98ef26b
RD02994,CPN3101,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-02-18 20:19:27,b817a2bb124f25622c4ff761941d5fbc
RD02995,CPN3324,c8a37272-48fa-44ed-a432-b26ea868a892,2024-11-30 05:12:48,804ac61e85e61723dfbe98c2466de6db
RD02996,CPN1532,c8a37272-48fa-44ed-a432-b26ea868a892,2025-04-02 23:01:27,93ad737229c991e5d7e4b0d3460b3364
RD02997,CPN0192,545d1542-4e1e-4804-851b-400d5b020f68,2025-01-21 02:41:20,7712c2537731a0c0695e526a346f70f9
RD02998,CPN1201,0094c41e-8408-4846-b185-fbf114db7a0d,2024-12-28 01:58:01,5362e2c0b9c3f8979c8fbd201d37390e
RD02999,CPN1496,b2e5b4e2-91a8-4068-9831-4763263ae50f,2024-11-29 00:10:13,bf4eb283685bbae2ed5a16ca4926824d
RD03000,CPN2858,3bb1717d-21cd-470c-9e89-3c63077a1359,2024-12-23 14:11:38,a34fd24fe8bbf40ecfd2fa938235e88f
RD03001,CPN1881,6b429bc0-656f-47dd-9580-28efbaf20c9b,2024-12-27 20:09:26,a46410839f702af3a0cf88d331307d94
RD03002,CPN2647,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2024-12-10 06:59:38,6bcded0fe962abe2ff06277817c913cb
RD03003,CPN3170,ecd4feda-08f5-4652-80fd-4406a1316c5d,2025-05-03 13:10:54,dfd9d24702a5266a3e58de698031ddd1
RD03004,CPN0742,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2025-05-11 05:29:40,62a2522c27db2d25ee1af35fb040c466
RD03005,CPN0522,3046e874-7757-4321-a055-3edea53305ef,2025-02-01 01:56:00,84a549476c5441788ee220725b3c67fe
RD03006,CPN1760,86664865-4e84-4896-b9b1-3d58a3c19a13,2024-12-27 13:08:51,090aa8a780f82120468e7710b847d676
RD03007,CPN1376,86664865-4e84-4896-b9b1-3d58a3c19a13,2025-03-24 01:11:54,c63a064186e4800b32cd9ce080213775
RD03008,CPN2194,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2025-01-09 01:31:23,43ffdab11f128ec4f96ee53f0c27dbc7
RD03009,CPN4556,9de85a38-608f-45f2-b25f-78aab3924fa9,2024-12-14 23:56:17,ba0ab80ad032e154b26cfa8d9611815a
RD03010,CPN4337,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2025-04-12 20:50:45,e7a41a00b7ecef37bc976aeb1d7374ec
RD03011,CPN4798,5f2643f1-ca38-40c5-adaa-748da8a72c69,2024-12-06 06:25:39,785b7cc14facf46999bbdbfc5d9da232
RD03012,CPN0701,a5cef112-752a-40ba-b573-df00b771d56a,2025-04-17 23:28:28,f4e723d6ccdafe530f8b65be5707478b
RD03013,CPN2862,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2025-01-13 03:14:52,cd31d28488d476d2743d7244b10c88c7
RD03014,CPN0476,3046e874-7757-4321-a055-3edea53305ef,2025-03-31 15:38:08,1a9ccdf79f58f302990bb585f703aa95
RD03015,CPN0729,5638cc23-cfdb-40de-9577-4997569c48f3,2025-04-27 23:34:29,041a5e5bf838cd7d8a98ceac42df0188
RD03016,CPN3123,5638cc23-cfdb-40de-9577-4997569c48f3,2025-01-31 02:19:35,a410ea6ba3c4734c5b58116d5a18c1e5
RD03017,CPN0601,5e419f86-6e6b-4b45-a140-d03228124ecb,2025-03-08 08:09:49,52fd1c74f70ef759316f3813475da7c1
RD03018,CPN1289,968a9a9b-e535-45fc-802e-9f05148e0052,2024-12-29 22:54:00,d29bbe1ad5b281fad55d4801b2095ebd
RD03019,CPN0552,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2025-03-21 14:36:41,33cedf8a4e27c35ec6c8889537ac826d
RD03020,CPN2341,c8a37272-48fa-44ed-a432-b26ea868a892,2025-01-01 12:40:31,8365428838bc38c8f7259785197a649b
RD03021,CPN0740,9de85a38-608f-45f2-b25f-78aab3924fa9,2025-01-24 02:38:04,376fa84801aeb8b88c1faf7845719d79
RD03022,CPN3372,f794693d-2fce-4b93-9462-2e86678f3a10,2025-04-13 08:45:47,3b852a921f706e77a6f159de98ee0593
RD03023,CPN1110,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-12-16 17:44:39,862a6da46a663c00458c80a361b3dcee
RD03024,CPN0924,545d1542-4e1e-4804-851b-400d5b020f68,2024-12-01 11:56:20,8aa33a42ea540504b021b9e415579123
RD03025,CPN1300,df600f99-242b-4e78-acfa-07fe39eabd9e,2025-03-29 08:36:11,193fde87373a500e2e21295c398f6673
RD03026,CPN3088,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2025-03-30 21:16:28,4aaa62d88251192735d899edc8d7ca31
RD03027,CPN0737,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-02-14 05:49:21,d22b92ca64958dbcdb2a2a8b3b40777c
RD03028,CPN0307,11f5a691-d739-491e-8a3d-0cac3ba34fc5,2025-02-27 06:40:49,3cef3b8d4a08deeb8309701bdb2c2149
RD03029,CPN3543,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2024-12-13 01:15:49,bfeafa1bc263062f456bbc891a5d9273
RD03030,CPN2036,abc2f41e-ab8f-430c-9677-705f4343b0ec,2024-11-30 04:08:29,19129b4eab0dbb520eef3ff89e7eb57f
RD03031,CPN4027,7ec92f10-c40e-4160-b34b-395017c26b71,2024-11-19 18:54:36,89fb12a0402d5982b40597c090e1aec8
RD03032,CPN4897,a5cef112-752a-40ba-b573-df00b771d56a,2025-04-15 22:13:48,105f2cbd6c10e4055a4155323024ae5c
RD03033,CPN1986,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,2025-03-23 06:54:56,83d5bd722fa0c3754e31e86c3e31e267
RD03034,CPN4480,9d69cc1c-f492-4f69-938c-91efee85a672,2025-04-25 11:21:40,9f8dc5ca43b1aa9db081f0042ff9486f
RD03035,CPN3961,eb0851e2-3417-47e5-b97e-36ebf487607f,2025-04-29 18:27:39,740248a92cebfb13119e8ea626e521cd
RD03036,CPN4414,0094c41e-8408-4846-b185-fbf114db7a0d,2024-11-17 07:47:50,a7c90fdd8ca21a6164176de7e0949625
RD03037,CPN4351,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2024-11-30 01:45:30,0c085bdd1b5ce946e32bcea8a36926e7
RD03038,CPN0660,088e7d05-b0ef-4166-acb0-16d57f776a6a,2025-01-12 03:50:08,3c40aa77f9c989757a1fe40386210a04
RD03039,CPN1955,e52160b8-9208-4ee8-b49e-702370bb38e0,2025-03-06 04:34:28,13bc379abab56619719da6b85a1e72ae
RD03040,CPN2623,2421a4de-b9b6-4373-992d-f10380e8449e,2025-02-02 01:32:55,6421a6b1c6eccea69790bca2d2641c3d
RD03041,CPN2601,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2024-11-16 23:23:03,afef5979032ef09f7cf67815835e96ef
RD03042,CPN4034,90448626-31aa-4d65-a854-dab84c21bac0,2025-01-27 15:33:25,2987d854d58c967fe2a2638b9a43e33d
RD03043,CPN4552,85c32511-7f37-4de1-882f-2efa8040dea4,2025-04-07 07:42:45,6cb8539520ed5b660cbe28180e747341
RD03044,CPN3957,19a564d4-ed76-41b2-bf45-d41d8500da78,2025-02-19 03:02:00,2f5c297a0eaeb3ebbb59aa367d7118b2
RD03045,CPN3100,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2025-03-18 19:23:03,53ef540fe03ec14d16ae79f6450e0a68
RD03046,CPN1555,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2025-04-14 21:15:22,f74ae58a6bab6449f1fdea38160dd2db
RD03047,CPN0590,270a78d4-d980-45c3-bf41-9c12bdda3546,2024-12-19 19:26:39,82cb4bdd0dfbd7cf76f78fa35a8e7e26
RD03048,CPN3620,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-02-17 22:33:52,b24c900bbe87e33b35868c83deee599a
RD03049,CPN4726,829df66c-a6f3-474c-bc06-48d34aa71c44,2024-12-02 04:08:24,2cd894c08f95caa29b58c49c74362205
RD03050,CPN2208,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2024-12-10 21:02:54,30bc9a85976344208176b96611a52f15
RD03051,CPN3722,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-12-25 09:23:31,4b8b2fc09ed4328c6326e84abaeb0b34
RD03052,CPN2538,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-01-14 10:02:07,a262eabbf75d9547b1e83d0c4f6e6c60
RD03053,CPN4522,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2024-11-16 21:25:31,5b7acbb587481c6374b36b99d686f2dd
RD03054,CPN3369,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2025-01-18 13:29:02,cb4da5b97571496126e6847ced8178eb
RD03055,CPN3034,017092b9-a700-41e2-8365-eeeddf441c3d,2024-12-02 12:23:30,77e812ebca20ad9670b23cb5d817e52a
RD03056,CPN0184,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2025-02-21 23:03:03,6e38d51dc49167a721b41332769c930c
RD03057,CPN1143,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2025-05-11 19:28:06,cd7ab4dd833fcd4363d016318095a41a
RD03058,CPN3282,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2024-12-14 11:54:53,abbc5a48a6a1af1276c5ea7e8992c30e
RD03059,CPN0052,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2024-12-30 14:38:27,b52f6c3de265cb48242b962968290084
RD03060,CPN3773,02cb4728-42fb-4733-962c-19a1d3c00406,2025-02-26 16:49:49,9f39043c46c9efb1d16c4a0e16cef5af
RD03061,CPN4910,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2024-12-20 07:23:17,99fb40ab2f42cdec53cc0478b4d3f20a
RD03062,CPN4029,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2025-05-02 06:24:19,a982f349df2aead62d7b1750110e83bd
