OnlineOrderID,CustomerID,OrderDate,OrderStatus,PaymentMethod,TotalAmount,RowHash
347d5539-92bf-4c37-a9a0-54399bef247e,2826d8f1-35e6-4900-8498-fdf07a4d7c64,2025-03-20,Shipped,Apple Pay,329.87,5feadecc6fec014dc315397e4ef39c09
6f5dd7e1-f9fa-4428-905a-abb3798ac66b,f50575da-35f0-421a-a77f-47d30dbd3115,2025-03-16,Pending,Apple Pay,285.52,25d825a95e7a5561cf90db8cbaf9db28
dab8499d-faab-4c93-9113-2a7308655ac4,9fb9d931-c870-495b-80d5-ca0c808a22a2,2025-01-21,Pending,Apple Pay,317.19,afd69ca80b85cb6fce9127e63dffe22e
113d4bcc-378b-469e-af1e-4f58bbf7db3a,9fa3a379-d7db-4484-8b71-5354f46c4166,2025-02-03,Pending,Gift Card,291.08,ef42b2fa34799f5d1e7aa2abf9dc8fa1
4ae1470e-6a28-4431-9b58-38c81832b395,cadbc659-df2b-4a0b-9931-4e92e693a21e,2025-05-03,Pending,Apple Pay,512.96,9828fc21fa9e5f327fd37498af572537
f58d9a54-4d0a-47f8-92e1-11faee85a548,ead53710-8391-4918-8be0-c635c8f19bb0,2025-02-18,Pending,Apple Pay,436.07,64d317d46bc221a6069a7c6d3445eaee
255db2bc-d412-45d5-9b21-15644859a2fb,abf77610-a855-4d44-b732-f19a766d0410,2025-02-05,Pending,Credit Card,213.6,9f5f28dfb6061a94356b1adc5d66abe3
10ae45a8-9923-43f8-b326-5c1f63b7d0c1,34a42ee2-59d9-456f-85f7-7c7c53c7eee4,2024-12-03,Pending,PayPal,186.76,c67a49341d1c1edcfd1afa31849c3e61
8b3df519-cc81-4804-bf45-bbc3a6905aef,0fd8efff-2556-4eb8-b525-f43645d78516,2024-12-28,Delivered,Apple Pay,596.94,be6997abc285d288ab9aa7e2ee1f1062
09d470c2-7690-4a48-934f-ff468f7cf02b,54586ec1-8a90-47ed-8f4a-46bd59c8de6c,2024-12-23,Delivered,Apple Pay,318.16,69b81c2818eafdc98ef80154f01d7a17
e2ac0ec9-2945-4721-b766-6ab765f8c104,4bf43c4d-4d13-4e77-a50b-c176681c3f11,2024-11-22,Pending,Credit Card,516.09,4079bec69d2a2608e7a9249897ee81eb
537d4b0f-7e1c-4148-a3c0-b8a427f20204,8469b845-acb7-496e-9ed5-764b1282b1d9,2025-01-14,Shipped,Apple Pay,287.39,5dd1db179d02132d5bb1c3959d6d4a8a
df658fae-1844-43a2-8f3c-f37ca9f42463,d8559191-2154-4c5f-94bb-f7001a018b38,2024-11-14,Cancelled,Gift Card,501.63,de5aafe2e04f5d2ceeb4f30a6c2c8641
8ec54b24-553d-4a71-b048-65b97a80ee74,aec08085-8f9e-4644-b21a-c83e978d8d3a,2025-03-04,Cancelled,Credit Card,208.15,190b74d7f0847cff0ffc5c770b51640c
1ef6e20b-6811-4f49-83c5-e480df56ef04,479a87ac-a1be-453d-ac95-29ef6bd781dd,2025-02-25,Delivered,Gift Card,573.55,8fa9afff47c6a182e45fd1587967d8e0
875dcca8-0922-4271-b8b5-022cd9abf6f5,fb8389d2-0374-449c-9d8a-5da6091ff8a6,2024-12-24,Cancelled,Credit Card,82.0,f3209221d59e30e17ad3503774a112cb
df258f90-675f-4ed3-90cb-645ce2fd4e01,76aacce5-3da4-470a-ad74-66dc58e34090,2025-03-04,Pending,Apple Pay,85.04,1119328f28abbd07b3c533161c864f52
0ac12698-4e63-4ba7-8a14-b500609b1775,981d2954-8f3e-4f90-9b15-e2472cd3dee7,2024-12-22,Delivered,PayPal,347.13,6dc426c12832a2f6aa3eb5ca52a1d157
9dc1b37e-47ee-4756-9c21-4b725fea45e6,82271828-1551-4ecb-98ed-bdc0af01d509,2024-11-11,Delivered,Credit Card,264.16,be85594b775611ac6b71afbd19294a99
e8b9342d-c495-4d09-869a-552949fc027e,c119a64a-ef55-400a-8be3-91b285635946,2024-11-23,Cancelled,Credit Card,581.99,4553e39f7e98daa6abca2d3f390d5d53
ba635f16-2963-4944-a0c7-2e7597113e11,2f4793c4-7778-4c9e-b186-1920172c8251,2025-03-27,Delivered,Gift Card,89.05,402ea29f59cf1738cb70c4cfa046f59d
dd72d044-bbf9-4434-9acc-27b8a8db0e0c,0d97d191-99d0-45a7-a9da-7690da74f138,2025-03-12,Shipped,PayPal,404.34,17c8a35ed5dc9f502024e3f3030bd8db
86e549d3-a553-420d-96a2-b895ea755ddf,799ca916-cbc8-41fb-af29-a23787bca2ab,2024-11-21,Pending,Gift Card,511.86,8f6e071ee95eb937e2c06923783e8bfe
8ce9a0c6-3460-416d-a2a1-fc4721773e43,ede5d411-63b7-4378-9e5a-8cadd43829ed,2024-12-24,Pending,Gift Card,357.24,26f870d30455806d8b2d2a7b51202a87
e37d2799-d43c-4bc0-8493-5ee2ada4291c,ead53710-8391-4918-8be0-c635c8f19bb0,2024-11-23,Pending,Gift Card,46.5,0bc89b39c148fc7d6cec937f55b259af
3f566646-c310-4139-b55b-b92382ef88e3,8a3d1109-9e81-4a27-9da1-3278e372a151,2025-05-04,Delivered,Gift Card,230.08,b69d9e7385fcef0439c9ac80043cb762
8c76d73c-6b45-4cfe-8082-22b826553df7,cefaf017-bc4f-4883-8ae4-ad521206d6dd,2024-11-16,Shipped,Apple Pay,69.66,025450e8d3da0342404a1b20006a482a
3e878890-a86d-4f39-b1d7-1f2623d1c422,981d2954-8f3e-4f90-9b15-e2472cd3dee7,2025-04-25,Pending,Credit Card,455.28,adeadfb3d20f1a8b6738646a71917410
e91235f0-c2b5-4a21-a1af-3cc9d6a47222,278ca537-2d59-432f-8fb6-8c7ddf229383,2025-01-13,Cancelled,Apple Pay,288.58,41e18a6769d8f3beb56ce14122cd56cd
663375a7-3b52-4b15-b2cd-dc54f931ed6b,1ec6401c-af70-4c67-9fcb-d23f4d81c222,2024-11-23,Delivered,Gift Card,441.31,a79d571ade94f70359997ffbcb4a2b31
41139d00-7fbf-4f85-8632-bee1896f9145,5d2a1b34-fcea-4223-b2f8-849a11dfbc37,2025-02-17,Pending,Credit Card,118.68,1e1cb485774c7cf41daeb2022da363a4
66b0259a-845b-4281-9e17-526a7a60ebbd,a07aa4d0-30b4-4ee9-82ad-e2f4c2859e72,2024-12-26,Pending,Credit Card,185.1,da8be7b7d3cd36b9e3698715b5b525fb
abb61441-adf1-4260-a1d0-8fc01d1bbde8,cf39e338-2964-4b1a-9740-2933281a523f,2025-01-03,Cancelled,Apple Pay,376.03,8649e141ef8c995d3c98965ffcf447e6
31831ac3-c486-45d8-866f-e62ebccd2804,229ff9ef-48f9-4c2a-beed-61c3dcdd5e96,2025-03-19,Delivered,PayPal,460.32,53ad57fda6439e412a2cfa3100a5028f
c03571d6-fd86-47ef-9ee0-17091008026d,41bbd022-bd2f-4424-ad2d-9e748b774ffa,2025-02-12,Delivered,Apple Pay,93.21,09230baecf9a20d8ae3d3c05dcbc1f11
44ce04ba-a7d4-423c-9f3f-9fd02b7d246b,b63dec06-2f1f-4d4d-afa3-334fdc2cce69,2024-12-21,Cancelled,Gift Card,55.89,245258d344215ed3256494a4d4bb7dda
c2cebab2-025b-46dc-8b9c-488a823730f3,2ae0c39f-334b-437d-9088-55daee7da98a,2025-02-22,Pending,Credit Card,146.52,57dee3c7674168b4b61221d992c9cbc7
c252b385-39cb-4197-b66f-ea9409e62159,862d9ea7-edf4-4292-93a5-a65ec34004df,2024-12-05,Shipped,Gift Card,194.98,3dbd49d7d1de22f11412354f762bf0c3
4e69ff76-784b-47c5-8cc3-4f66c7d43a27,a4c5d14a-17c0-4e4c-b854-edafe1242e31,2025-03-30,Pending,Apple Pay,455.8,cdd15f3acc2e65af278553fba58e542d
514986ed-b955-469d-a242-b07b372e953e,88b476b3-2645-4198-88cd-e128acefbc1f,2025-05-10,Shipped,Apple Pay,333.57,d8fe4d3e472f70ab7570a67674d2ed0e
96a4bb4d-b9c7-43ba-bcd9-025966d1265f,d8559191-2154-4c5f-94bb-f7001a018b38,2025-04-30,Delivered,Credit Card,256.33,9b26b488ab6424f180bddf26b0219742
833ba81e-9564-4628-b661-7e3b87c51b1d,981d2954-8f3e-4f90-9b15-e2472cd3dee7,2025-02-28,Pending,Apple Pay,40.68,82054e2672243c37a4381161e527e50d
7754871e-d35f-4f69-a521-23775edaaae9,42fd3b62-243a-42d9-b4ce-289455c527e7,2025-03-01,Delivered,Apple Pay,356.84,46edaef71cd34c3abd6c55eed250cd7c
53c813ef-62db-4d1b-b0ac-2fd52a366416,c2eb3521-560b-438d-b2d2-4c2eff5ccd82,2025-02-09,Cancelled,Gift Card,95.65,9345323060677f0dc19adacf03d5444f
4037a620-251e-4e75-ada2-905fd99305e1,9685209e-8c2b-47d3-960c-8ae39d6dab64,2024-12-27,Delivered,PayPal,486.75,4ca7c16c15746da18705377e613dfbb7
ee3be880-c034-4867-aa1c-1cce72d90c4d,69757d3c-026e-40ba-a2f1-632d4848758a,2025-04-11,Cancelled,Gift Card,80.23,219ab936a98077517fb2ac065f6fbfa6
6791040a-a6cf-438a-b06c-21990b662055,96c45fa2-97fd-420a-8429-f7ad7282972f,2025-02-09,Shipped,Apple Pay,365.66,f3894cd75b8ef178c7365116cf62363b
f0402bfd-45b6-4150-8a17-430c9d546889,f17e12f3-a36c-4083-ba51-7e7b80c3bb44,2025-04-15,Pending,Apple Pay,526.2,ebc6e7e102d95f379205974aadca6c79
7e06566a-3bc6-41ce-8ce1-7b0cb9c805f7,f50575da-35f0-421a-a77f-47d30dbd3115,2025-01-28,Delivered,PayPal,219.85,4f226ca8966bc713ae4b7bb0b0fb5e28
f3051b4a-0355-403e-8b8e-aaa733fcf8d4,33dad4ee-7124-4b1e-901f-83e9dd4763d1,2024-12-16,Pending,Credit Card,332.44,5737c07ca13df592842be3fdb58e7c10
ad27772d-2a40-486d-be0d-3e8a0ec4a274,109a1dc9-6f20-447a-b63a-9c674710342d,2024-11-28,Delivered,Gift Card,444.61,7dbd75c06e43875c722b133be3df8041
d9cf3676-9d1d-4763-b705-c4170f4643e8,2da9e68d-41de-4864-a528-1cb2ad71353d,2024-11-28,Shipped,PayPal,88.6,bd6243146689d7a9fc87833139cfb0b1
fd6dbd3d-a82f-4d74-b093-27d3154a581c,b2598e19-bcb9-4470-8df4-01dbd5bfd20f,2025-03-17,Shipped,PayPal,373.37,b4a1ef5938c02a6b1ea6120ad10699ac
062f6b69-95bc-4dc9-beb2-122d4e96decd,71a9e3da-07c0-44c5-88a2-b41dad9dba3d,2025-02-01,Pending,PayPal,572.24,20db66e2f65945d786cc391cdb6a4b58
a7ae5be2-e9d4-459f-95b6-e00ca61b005b,3b824cf9-6fce-4fa0-9c41-4d00c15b113c,2025-01-17,Cancelled,Apple Pay,460.03,3a7e5847874b1527d0588e2fde8e6062
8e6f90b7-2c33-4b95-a735-fbf1051df5a6,71a9e3da-07c0-44c5-88a2-b41dad9dba3d,2025-01-31,Cancelled,Gift Card,522.62,d7f906247371e3822cefaf2bbdfabcaa
08258e3f-ba62-46f5-b2d7-6f475c72bfc5,3b824cf9-6fce-4fa0-9c41-4d00c15b113c,2025-01-28,Delivered,PayPal,280.66,f44bd35a19b16fad05300fdf5b3bc5a1
8af0380b-4c71-4da6-a912-8b43ca5e88d3,b5693fb5-b671-4a2f-8a92-a4afee9bfe3a,2025-02-08,Cancelled,Gift Card,483.91,6e62f4deb00d3b3e87d54e75a409c10e
b2d7683c-6e94-49ae-a7cc-c35d81e30fec,40fa3b88-71df-4dde-9671-1346206672c5,2025-04-26,Pending,Gift Card,319.18,f83c59fbda6863ad32ae6a5dc3c8de66
249ad7d8-29db-4977-91a6-a57782d74ada,cbb6ccb1-05ed-4ebe-90b2-0bc329e507eb,2025-03-31,Cancelled,Apple Pay,51.44,f6c755b8c71b089c966e0bbad09fd34f
2b2802d2-8753-4076-b5d5-f037a67dc262,ede5d411-63b7-4378-9e5a-8cadd43829ed,2024-11-20,Delivered,Credit Card,397.46,e6faa61dbf16f64548b92e1f7e6d0dfe
e4a678fb-ae96-4736-95b3-fd18afb61fb4,87f610cc-9017-4abb-bfed-1d2015f93a29,2025-03-20,Cancelled,Apple Pay,360.79,9563226f951cd0e2c28a59255787f3ac
e290fe70-68ca-469d-bfe0-2ff5cab81a0c,981d2954-8f3e-4f90-9b15-e2472cd3dee7,2025-03-16,Pending,Apple Pay,548.16,087e329cf05d8e93c8470a54c8d008ea
b2c3720e-82d5-4904-9c37-24acd1aca136,7dd4fc20-0969-40bd-888d-bb977c41b03c,2025-03-15,Shipped,Gift Card,374.85,be468140e307e7a361c44eb2e1dab87c
266fbdf5-9b71-4d0b-aeaa-be20ea87cc19,40650a74-943c-49db-952c-f45361ae9c62,2024-11-29,Shipped,Credit Card,286.8,195a3d4553ee23dec0ed121f316d83b2
b6099fb5-7af8-42ef-9d79-e47e904a7ce8,67e1ddd9-9a02-441a-94c3-40b5171e11fe,2024-11-21,Pending,PayPal,52.31,f08be79b38b973d342f24a9b43fc79d4
3ddf1896-482c-4316-a0d6-9729cef0062a,c2eb3521-560b-438d-b2d2-4c2eff5ccd82,2025-01-27,Cancelled,Apple Pay,328.72,6d3ed9edc9b7ee9e8923304da05cd1ff
89bd99e2-a749-4313-9b2b-d4b673517fc8,cdb5a849-dc66-4686-b464-55236546b3b8,2025-03-31,Shipped,Gift Card,242.53,48fbeac3e7bffc1e525c4a81a3c44e4d
63779b61-e4a7-4e84-a955-dd3e55afb918,969aa8fd-d2ff-4dbc-8c7a-0b6dd57c1850,2025-01-14,Cancelled,Apple Pay,471.44,7b880788efa912dc484b950f6bd48fe0
2ce728d3-f1b5-498a-b12e-cb123d2921b8,b63dec06-2f1f-4d4d-afa3-334fdc2cce69,2025-04-14,Pending,Gift Card,67.57,24844754c1292ddd9523a93af4802890
074b6fca-9faa-4d53-9648-8ad141b98759,b1e25dd8-ad59-47b8-9137-a5a6c3550ad1,2025-04-26,Cancelled,Gift Card,173.64,9e3a3cde673b8867d0a91b6c008cda12
b2eb4fc1-f617-4207-a537-3dad0df07e30,075b10d3-562a-4a4a-99d8-9bcad1b783a3,2024-12-01,Shipped,Gift Card,76.46,cd5963067603f4856b697750d2e17140
cd6cf21e-0f18-4fe3-9fa1-1cc7b477e626,cf39e338-2964-4b1a-9740-2933281a523f,2024-12-28,Shipped,Gift Card,206.83,5c28fe84a7664b1ceb136e2f25c196cd
90128eda-e4f9-4da3-80f0-043f35c1b00a,4d94bcae-96a3-411a-9b4e-067ef3a545fb,2024-12-17,Cancelled,PayPal,369.17,1da7fcb6917cee40396943161810fa33
a891d751-abfa-4898-8fa0-8215b808d328,76aacce5-3da4-470a-ad74-66dc58e34090,2024-12-16,Delivered,Apple Pay,396.79,12f09c3fab6ac4cd3a447a02bab250c8
aa4fd280-7698-4b97-93d7-98e9c2b2cd22,9fc769fa-e8aa-467b-bebf-8cad0a9bb523,2025-02-22,Shipped,Credit Card,398.23,9c0288f8e762baa17a559ae69fb3b127
7e164f24-197e-46f6-9419-083f37e6c0d0,efe0ba3e-eb60-41d6-ba63-e882f75b22aa,2025-02-05,Delivered,Credit Card,236.68,936431b6d610ecd7b61472cd445693dd
61d9b944-e3be-4b8a-926a-e87a257c51c8,cefaf017-bc4f-4883-8ae4-ad521206d6dd,2024-12-07,Shipped,Gift Card,570.17,e160674a5d2b180dce7f6be9f9b6ff51
2538005f-16ec-4473-97ce-84bd70b3f5c7,0051b3f7-d60c-470a-a8f8-f42cbab5baf7,2025-01-30,Shipped,PayPal,599.99,ba92dc020820b17d1d4a32991e78ce97
c36a18e0-bc59-45af-8bf1-9565f53d2fc0,16246705-8847-438b-b4ca-d353f52613a5,2024-12-15,Pending,Gift Card,511.32,95e0ed02454dddff676239af0522125a
1ea308c1-6f13-442a-bcfa-8ed53d751b24,89a0c5ae-6d0b-47da-a9b5-51389b71ef39,2025-01-03,Pending,Gift Card,529.54,87229f835459e0d2571025aceebbeb3c
1891f59a-0308-451a-ab11-dd25a56cb0d4,69757d3c-026e-40ba-a2f1-632d4848758a,2025-02-07,Shipped,Apple Pay,117.92,ef89c95df929c0fde7bf5aea2eeb7f82
7a5a8da5-e961-4ab3-8bab-1f5800bd0465,cefaf017-bc4f-4883-8ae4-ad521206d6dd,2024-12-28,Shipped,Apple Pay,54.9,fe5694d5a0e0946a95114210ce687980
dce3e93c-dc12-41c3-b7e9-1d5a1dd705f8,9c49d1dc-6802-4ad1-85b9-ca67f40f33f8,2025-04-28,Shipped,Apple Pay,378.04,164e96d9b3c3717672f2f01c1fc7167d
1236c84c-b792-4e45-8f4c-7f34a86e0778,5f85f833-7720-4f8f-bf18-8f883b2ec93b,2025-05-08,Cancelled,PayPal,334.39,4058280606ce453543c7fa1e04624545
72fd9a9e-91fc-4fe4-948f-db781918a4ae,cbb6ccb1-05ed-4ebe-90b2-0bc329e507eb,2024-11-24,Cancelled,PayPal,239.67,3cf5e8dc04104cbb2af2db2ec31e10d1
2e397875-26f0-42e5-a61f-160a6f6e3cd9,7dd4fc20-0969-40bd-888d-bb977c41b03c,2025-02-04,Cancelled,Apple Pay,468.58,c16abfd2c9d37d16a33bd92c95a062ef
3b31cf7a-d9af-465b-aa5b-4b1df5c2c251,c1f283d5-3c03-4036-ae57-6b02a706f6cf,2025-04-15,Cancelled,Apple Pay,580.77,20e523e7f7358399b2151f77c87edd05
082f36f2-5572-41e5-8401-757e53637e08,f3a7b19e-8ee3-467c-a4a4-8ebdd8380e07,2025-04-26,Shipped,Gift Card,59.74,baffff8aca00603ae208e92100b81cf5
950950a9-72af-467f-bf97-bf86750adcad,e2f5abe1-6f2f-4187-92a5-86e8e54741f5,2025-04-25,Delivered,Credit Card,435.5,cbd4c7478cc0bf1594a86411530b089d
f2019e85-bbd8-4dac-b80b-d4220d813ce0,aaf39d77-4f4a-4826-aa2e-b9895c26840a,2025-02-24,Pending,Gift Card,77.81,b801318c410868fb5c6a94caa688a818
26a43533-e219-4500-88c8-fe8b7028163b,f5e681fc-2ede-4a0c-aa82-4fe8e988bfbf,2024-11-29,Delivered,Apple Pay,546.02,47c334ba622ca31bbcea82e36b8d970f
1c2e0052-efac-4a8f-938a-8c773c80f232,34a42ee2-59d9-456f-85f7-7c7c53c7eee4,2024-11-19,Cancelled,Credit Card,569.46,4ac696355baf0697b94fba98193ef38c
afd7fcb7-da59-4592-86eb-c8f4dd3849da,0990c93e-ece2-48eb-87cd-daaa4f8e3634,2025-03-16,Cancelled,Gift Card,560.37,bfa5e52217a9a795b654e66370b66f92
a5dbb188-0aac-4877-85d9-e099f757fe96,229ff9ef-48f9-4c2a-beed-61c3dcdd5e96,2025-02-22,Pending,Apple Pay,316.14,a71e7ceb0343bc06b8d61340c84c5e6e
ad2333f8-e0b0-45c3-854b-e3dede8cbdf1,8fb25935-e521-4657-a16e-fba8d1854f4c,2025-04-21,Cancelled,Credit Card,243.7,627e3fb798d8c0bfe94616d2a00c0bcb
6638694c-1e5b-4de4-a512-1d8e9a3ef07b,cadbc659-df2b-4a0b-9931-4e92e693a21e,2024-11-12,Delivered,Credit Card,508.33,f400689bce44a001b43b5d5088e2415e
c7fa5e74-4149-4d5a-ba34-6bfa7d1dd824,8469b845-acb7-496e-9ed5-764b1282b1d9,2024-11-28,Delivered,PayPal,108.43,58295aa60061ca03e4a9ec4c7419c00c
7482652c-593b-415a-86e7-e3c9074b874d,b7c5a5ca-d832-4c89-b9fe-6357f56d3c09,2025-05-08,Cancelled,PayPal,462.54,1ee66416e354bb4b3e594aa6390b6d43
8ab6563d-9194-4e1c-9d08-1e42da7cbeaf,b5693fb5-b671-4a2f-8a92-a4afee9bfe3a,2025-04-05,Cancelled,Credit Card,546.34,1eaacbc27a073b96ad542ca40bfea8e7
b14db822-b66d-4e9b-a418-d9500c49379a,1355cb58-b8eb-4a53-abf4-ad8d4e6564ad,2025-04-23,Delivered,PayPal,505.93,ac06a67a53cd7acb8e060e11e44eb6e6
828d882f-a5eb-42aa-b13d-105d0511b826,bb750fe5-f331-4f53-a4d5-62f4556bdd4b,2024-12-25,Cancelled,Credit Card,472.42,4a6d919d29eaaed74c7aa893428578bd
969b99dd-28aa-4f87-88f1-09cbdaef18f9,8fb25935-e521-4657-a16e-fba8d1854f4c,2024-12-12,Delivered,Credit Card,57.22,630893e3540c70f9545341c0ee0a94b6
49af9180-6e11-415e-80b0-fb23893506a4,e7f94088-5db1-4d2f-b307-f6ddb85f00db,2025-01-27,Cancelled,Credit Card,93.19,efa03c57517a18805e0141bf1e24c7c2
7153e078-6eb0-4f5d-ab00-ba354d545841,0b1a628c-391a-4bbd-a418-1280f34bc281,2025-02-12,Pending,PayPal,439.57,297f24a0e0c43457a6af94667252227c
02a3b67c-f113-43f9-86c1-408702da0f2f,bd73d306-8507-49f9-a0c8-c20edc3ee0d9,2025-02-11,Cancelled,Credit Card,380.44,ce7d4d7e3bf5ccc2bda448ccdb62d5f8
b1d827fb-aae8-46aa-81a1-ed482e9da455,6b7959b4-fca7-45d1-8ef2-28bbb9f2aa07,2024-12-21,Cancelled,PayPal,408.69,bcb1a397f4e5fa1258629ec66032cf22
94241716-c3af-4f46-af73-2f04bce3b12c,76aacce5-3da4-470a-ad74-66dc58e34090,2025-04-26,Delivered,Credit Card,573.44,49f98b084fe10f54ff91401a10622772
7d5fe806-1e51-4295-80bb-b5e380b44c8f,c5e64829-1374-449d-999b-3c72edca3462,2025-01-26,Pending,Apple Pay,527.8,477a68b6daf0c20ce371ada10b8646f4
bf371da8-c50c-4b4e-9c5f-ff80b518dafe,626c792a-1bd7-4d7b-b8a2-7364513d8a9a,2025-05-04,Cancelled,Gift Card,174.58,40ed24f7412bc87e37b685fb97c2640f
88f5db87-9d24-41ae-910b-5c25472e0c30,1355cb58-b8eb-4a53-abf4-ad8d4e6564ad,2024-11-21,Delivered,Credit Card,226.54,1a8f9116eb116040918695b149bd4050
496adb99-49a2-4d7d-9608-10117ce01968,36e34703-85dd-4543-ae4c-71fd16b52d4b,2024-12-11,Pending,Gift Card,106.04,943a77689d10b0463d4541e6a03af6d5
e32cb22b-582a-4068-b44b-ecb491e64688,35cd3389-a750-4471-b7cd-a6867eab2059,2025-01-22,Delivered,PayPal,503.32,9dba002b4773fa65ad37039a93564ac0
1f372d2c-d475-4171-b1a4-cbcbe820a555,fb8389d2-0374-449c-9d8a-5da6091ff8a6,2024-11-10,Cancelled,Apple Pay,390.09,c6e15dfb86d8a0695f4abf960ef2a4e3
2caacbbc-a655-449c-ba1b-0bf0a58129d1,9320258a-a533-4cda-88a9-309dceb96286,2025-01-24,Pending,Apple Pay,51.08,9ae63ae537cd6e4b647f93c355486d4d
02f254aa-fbd9-4586-b7da-5bfa451dbb69,f3a7b19e-8ee3-467c-a4a4-8ebdd8380e07,2024-12-31,Pending,PayPal,534.9,213750c63929c29bafa7df9664b97585
82749f38-fc0e-4a53-8b29-1264109b44b6,479a87ac-a1be-453d-ac95-29ef6bd781dd,2025-05-08,Delivered,Apple Pay,593.8,029f99ff9873989c88cc86a9e0e597ff
254e9dee-d522-40b6-9874-f7d8fcd1a854,c5e64829-1374-449d-999b-3c72edca3462,2025-04-11,Cancelled,Gift Card,50.87,3c12e09186090bf8246b84126287fd7d
9fde1d01-6d8d-46ff-bf5e-38814055991d,2da9e68d-41de-4864-a528-1cb2ad71353d,2025-04-11,Shipped,Gift Card,233.48,e457724fe796d0cdbe6ead3aa0dba213
c958d337-4bb7-4bbb-8473-1fbdc6121804,c1f283d5-3c03-4036-ae57-6b02a706f6cf,2025-02-06,Pending,Gift Card,185.73,9e8277af5afd45171c37874dc4fdff37
981648f6-ca0e-4995-a304-eb3df1c1a5ab,ede5d411-63b7-4378-9e5a-8cadd43829ed,2025-01-04,Cancelled,Apple Pay,453.69,1ed67ebf515d2ad11324bfe6e9e08c30
a36074b3-fbc6-4ee8-acaa-f68f259b5643,7dd2f702-b0c6-4fbb-af8f-340e7498465c,2025-01-31,Delivered,PayPal,312.84,752d31911378136e54efcb557957ea46
957e3caf-5822-44af-8f4a-2f71fd533262,0b1a628c-391a-4bbd-a418-1280f34bc281,2025-03-25,Delivered,Gift Card,486.65,947d52eb9441876b39af8fa9dbcf4f91
b4fed2c6-4758-4dff-aa2d-08cfc018211a,14208bc2-557f-4cb9-87be-855eb164da77,2025-03-31,Cancelled,Credit Card,275.45,2eb6d0bd0241ea1fce744f6534f674e7
959dbd58-5989-4678-b2f7-27096afa7102,cefaf017-bc4f-4883-8ae4-ad521206d6dd,2025-04-11,Delivered,Gift Card,88.48,280fa5742f5490e1f46600433c165b5b
8672e1ab-ae03-49ce-aa64-df6ece9f7957,911e18b2-a5e5-4e2a-9886-3ac97b737548,2025-02-25,Delivered,Gift Card,284.17,bd5ab7a07cbf236e66a7e956e2a90921
2b7b1f82-aab9-4303-bb8e-a63e1919e943,1ec2631c-9ffc-4ee8-9d95-9dcdd4f4f657,2025-03-18,Cancelled,PayPal,423.17,d03de8ed6f7ad65b3730361a558ee116
5ae17c74-1982-4ac0-a594-9d6c4985403c,a1c3228e-f0e3-4352-8b52-5cb54418c0df,2025-03-29,Cancelled,Credit Card,444.28,d83acade28785f003de1a3f561b8fe2e
56d7a3b7-3408-4139-9039-f73cf808a01c,35cd3389-a750-4471-b7cd-a6867eab2059,2025-02-12,Cancelled,Gift Card,394.5,877e1c784120582fd46fbdd4d648b0d3
20210bce-3538-4d0f-9523-5052d4916fc4,26321174-6945-4b96-a3b1-fe4ca62b8cf4,2024-12-10,Pending,Apple Pay,237.09,4601baf235f05a194a6a2b1c5c0a37aa
573e3c50-0f73-4496-86c6-e68c5765793e,0f45a161-6a0a-4acb-946d-63e0e10ab754,2024-12-16,Shipped,Credit Card,111.38,4fd4d04d7f863b1f62e276ff3b70595b
e4566985-f92a-44fc-b078-00ada54ec350,3e090dec-d6c4-44eb-87bf-d6d8f0422e49,2025-01-06,Cancelled,Credit Card,101.95,a5b9ac467e9d2b36c34b07d278b380ae
dcbeb364-4d56-4699-a3e3-e277dcb89a69,8fb25935-e521-4657-a16e-fba8d1854f4c,2024-12-22,Delivered,Gift Card,248.23,acfa67bf4608e3d7b3316d3aad42adc9
9de61bc5-78b1-4dbb-b41e-4f7dd883347a,809d851c-b63c-44a0-9ddd-3b8240558030,2024-11-21,Pending,PayPal,417.07,c34d723457135803ed12064c14ebe3b1
546044dc-1336-4123-a342-8777301f79ca,ede5d411-63b7-4378-9e5a-8cadd43829ed,2025-03-02,Delivered,Apple Pay,464.96,5ffb966969bae0a690c70a0f2f4350fc
eedecb6b-bae4-44d0-9e42-693d9a169231,7dd4fc20-0969-40bd-888d-bb977c41b03c,2025-04-01,Shipped,Gift Card,256.88,8823bc231e08f67006dbed1ddeaa43ef
431d50c5-39a0-440c-a147-bda447daf6eb,8469b845-acb7-496e-9ed5-764b1282b1d9,2025-02-23,Delivered,PayPal,577.5,160006b657f0ed17d5fbe0fa5fdd4bea
c43d165b-96d1-4a54-a08a-a24a8901b154,0f90b47f-9eac-4aa7-a86c-9e1923b32fce,2024-11-21,Shipped,Apple Pay,325.11,5cefdd3dd16191599fa2dff262004dea
ecf548ff-fbd9-413f-a0ca-d6ed6d25b70b,66c13534-6d4d-4df5-80e8-1219333cac61,2025-04-04,Pending,Gift Card,471.73,8e478587af4657af4837af4f8d06e5f7
79226e54-40c4-4c22-be13-49c3939ee038,c4eb9723-4543-4087-97fa-d43fd66fc6eb,2025-01-09,Cancelled,PayPal,597.93,633bb3ba0c17db75a526c9838f2f50a9
20c1f0f5-ff63-41d9-9049-487e62e3b7fb,b7c5a5ca-d832-4c89-b9fe-6357f56d3c09,2024-11-21,Cancelled,PayPal,99.9,ea916e2c02dfd1f31d5817e718e91b63
